season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023020183,DET,0.0,1.0,NYR,1,08:12,492.0,5on5,DZ,NYR,giveaway,,,8481708.0,,,43.0,-16.0,ZAC JONES,8481708,WILL CUYLLE,8482157,JONATHAN QUICK,8471734,NICK BONINO,8474009,RYAN LINDGREN,8479324,ALEXIS LAFRENIÈRE,8482109,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,ALEX DEBRINCAT,8479337,DYLAN LARKIN,8477946,JAKE WALMAN,8478013,LUCAS RAYMOND,8482078,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,OZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,08:29,509.0,5on5,NZ,NYR,hit,,,8482157.0,8479337.0,,8.0,-37.0,WILL CUYLLE,8482157,KAAPO KAKKO,8481554,ERIK GUSTAFSSON,8476979,JONATHAN QUICK,8471734,NICK BONINO,8474009,RYAN LINDGREN,8479324,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,ALEX DEBRINCAT,8479337,SHAYNE GOSTISBEHERE,8476906,DYLAN LARKIN,8477946,LUCAS RAYMOND,8482078,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,NZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,08:31,511.0,5on5,OZ,DET,hit,,,8482078.0,8476979.0,,97.0,-18.0,WILL CUYLLE,8482157,KAAPO KAKKO,8481554,ERIK GUSTAFSSON,8476979,JONATHAN QUICK,8471734,NICK BONINO,8474009,RYAN LINDGREN,8479324,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,ALEX DEBRINCAT,8479337,SHAYNE GOSTISBEHERE,8476906,DYLAN LARKIN,8477946,LUCAS RAYMOND,8482078,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,08:54,534.0,5on5,DZ,DET,blocked-shot,blocked,,8476885.0,8478466.0,,53.0,2.0,MIKA ZIBANEJAD,8476459,CHRIS KREIDER,8475184,K'ANDRE MILLER,8480817,BLAKE WHEELER,8471218,JACOB TROUBA,8476885,JONATHAN QUICK,8471734,ROBBY FABBRI,8477952,DANIEL SPRONG,8478466,VILLE HUSSO,8478024,SHAYNE GOSTISBEHERE,8476906,OLLI MAATTA,8476874,JOE VELENO,8480813,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,OZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,09:37,577.0,5on5,DZ,NYR,takeaway,,,8482073.0,,,47.0,39.0,MIKA ZIBANEJAD,8476459,ZAC JONES,8481708,CHRIS KREIDER,8475184,BLAKE WHEELER,8471218,JONATHAN QUICK,8471734,BRADEN SCHNEIDER,8482073,ROBBY FABBRI,8477952,DANIEL SPRONG,8478466,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,JOE VELENO,8480813,JAKE WALMAN,8478013,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,OZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,09:52,592.0,5on5,OZ,NYR,shot-on-goal,wrist,,8481708.0,,,-26.0,-40.0,TYLER PITLICK,8475752,ZAC JONES,8481708,BARCLAY GOODROW,8476624,JIMMY VESEY,8476918,JONATHAN QUICK,8471734,BRADEN SCHNEIDER,8482073,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,JOE VELENO,8480813,ANDREW COPP,8477429,DAVID PERRON,8474102,JAKE WALMAN,8478013,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,DZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,10:01,601.0,5on5,DZ,NYR,blocked-shot,blocked,,8478013.0,8476624.0,,-80.0,12.0,TYLER PITLICK,8475752,ZAC JONES,8481708,BARCLAY GOODROW,8476624,JIMMY VESEY,8476918,JONATHAN QUICK,8471734,BRADEN SCHNEIDER,8482073,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,JOE VELENO,8480813,ANDREW COPP,8477429,DAVID PERRON,8474102,JAKE WALMAN,8478013,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,OZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,10:16,616.0,5on5,OZ,NYR,shot-on-goal,backhand,,8476918.0,,,-79.0,-23.0,TYLER PITLICK,8475752,ZAC JONES,8481708,BARCLAY GOODROW,8476624,JIMMY VESEY,8476918,JONATHAN QUICK,8471734,BRADEN SCHNEIDER,8482073,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,JOE VELENO,8480813,ANDREW COPP,8477429,DAVID PERRON,8474102,JAKE WALMAN,8478013,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,DZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,10:52,652.0,5on5,DZ,DET,giveaway,,,8478013.0,,,-92.0,8.0,VINCENT TROCHECK,8476389,ERIK GUSTAFSSON,8476979,ARTEMI PANARIN,8478550,JONATHAN QUICK,8471734,RYAN LINDGREN,8479324,ALEXIS LAFRENIÈRE,8482109,CHRISTIAN FISCHER,8478432,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,KLIM KOSTIN,8480011,MICHAEL RASMUSSEN,8479992,JAKE WALMAN,8478013,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,OZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,11:05,665.0,5on5,OZ,NYR,shot-on-goal,wrist,,8478550.0,,,-76.0,-27.0,VINCENT TROCHECK,8476389,ERIK GUSTAFSSON,8476979,ARTEMI PANARIN,8478550,JONATHAN QUICK,8471734,RYAN LINDGREN,8479324,ALEXIS LAFRENIÈRE,8482109,CHRISTIAN FISCHER,8478432,JEFF PETRY,8473507,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,KLIM KOSTIN,8480011,MICHAEL RASMUSSEN,8479992,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,DZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,11:19,679.0,5on5,NZ,DET,hit,,,8480011.0,8479324.0,,-12.0,-37.0,VINCENT TROCHECK,8476389,ERIK GUSTAFSSON,8476979,ARTEMI PANARIN,8478550,JONATHAN QUICK,8471734,RYAN LINDGREN,8479324,ALEXIS LAFRENIÈRE,8482109,CHRISTIAN FISCHER,8478432,JEFF PETRY,8473507,MORITZ SEIDER,8481542,VILLE HUSSO,8478024,KLIM KOSTIN,8480011,MICHAEL RASMUSSEN,8479992,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,NZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,11:25,685.0,5on5,OZ,DET,hit,,,8478432.0,8476389.0,,99.0,14.0,VINCENT TROCHECK,8476389,ERIK GUSTAFSSON,8476979,ARTEMI PANARIN,8478550,JONATHAN QUICK,8471734,RYAN LINDGREN,8479324,ALEXIS LAFRENIÈRE,8482109,CHRISTIAN FISCHER,8478432,JEFF PETRY,8473507,VILLE HUSSO,8478024,ALEX DEBRINCAT,8479337,BEN CHIAROT,8475279,MICHAEL RASMUSSEN,8479992,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,11:26,686.0,5on5,DZ,NYR,giveaway,,,8476389.0,,,95.0,15.0,VINCENT TROCHECK,8476389,ERIK GUSTAFSSON,8476979,ARTEMI PANARIN,8478550,JONATHAN QUICK,8471734,RYAN LINDGREN,8479324,ALEXIS LAFRENIÈRE,8482109,CHRISTIAN FISCHER,8478432,JEFF PETRY,8473507,VILLE HUSSO,8478024,ALEX DEBRINCAT,8479337,BEN CHIAROT,8475279,MICHAEL RASMUSSEN,8479992,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,OZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,11:32,692.0,5on5,OZ,DET,hit,,,8479992.0,8479324.0,,94.0,25.0,VINCENT TROCHECK,8476389,ERIK GUSTAFSSON,8476979,ARTEMI PANARIN,8478550,JONATHAN QUICK,8471734,RYAN LINDGREN,8479324,ALEXIS LAFRENIÈRE,8482109,CHRISTIAN FISCHER,8478432,JEFF PETRY,8473507,VILLE HUSSO,8478024,ALEX DEBRINCAT,8479337,BEN CHIAROT,8475279,MICHAEL RASMUSSEN,8479992,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,12:10,730.0,5on5,,,stoppage,offside,,,,,,,VINCENT TROCHECK,8476389.0,ERIK GUSTAFSSON,8476979.0,ARTEMI PANARIN,8478550.0,JONATHAN QUICK,8471734.0,RYAN LINDGREN,8479324.0,ALEXIS LAFRENIÈRE,8482109.0,CHRISTIAN FISCHER,8478432.0,JEFF PETRY,8473507.0,VILLE HUSSO,8478024.0,ALEX DEBRINCAT,8479337.0,BEN CHIAROT,8475279.0,MICHAEL RASMUSSEN,8479992.0,0,0,0,0,5on5,5on5,0,0,1,1,1,NYR,5on5,,2023-11-07
20232024,2023020183,DET,0.0,1.0,NYR,1,12:10,730.0,5on5,DZ,NYR,penalty,MIN,2 minutes - holding,8482157.0,8477946.0,,29.0,7.0,WILL CUYLLE,8482157,K'ANDRE MILLER,8480817,KAAPO KAKKO,8481554,JACOB TROUBA,8476885,JONATHAN QUICK,8471734,NICK BONINO,8474009,VILLE HUSSO,8478024,ALEX DEBRINCAT,8479337,SHAYNE GOSTISBEHERE,8476906,OLLI MAATTA,8476874,DYLAN LARKIN,8477946,LUCAS RAYMOND,8482078,0,0,6,6,5on5,5on5,0,0,1,1,1,DET,5on5,OZ,2023-11-07
