season,game_id,team,desc_new,strength,desc,game_period,time_elapsed,goal_desc
20122013,2012020009,STL,,5on5,"Vladimir Tarasenko (1), Ian Cole (1), Alexander Steen (1)",1,6:36,2-0
20122013,2012020009,STL,,5on4,"Vladimir Tarasenko (2), Kevin Shattenkirk (0)",2,0:29,3-0
20122013,2012020009,STL,,4on5,"T.J. Oshie (1), Alex Pietrangelo (1), David Backes (1)",2,16:09,4-0
20122013,2012020009,STL,,5on4,"Patrik Berglund (1), Alex Pietrangelo (2), T.J. Oshie (2)",3,14:35,5-0
20122013,2012020009,STL,,5on4,"Chris Stewart (2), Kevin Shattenkirk (1), T.J. Oshie (1)",3,1:15,6-0
20122013,2012020010,NSH,,5on5,"Martin Erat (1), Sergei Kostitsyn (1), Pekka Rinne (1)",1,0:39,1-0
20122013,2012020010,CBJ,,5on4,"Nick Foligno (1), Fedor Tyutin (1), Vinny Prospal (1)",1,16:08,1-1
20122013,2012020010,NSH,,5on4,"Ryan Ellis (1), Sergei Kostitsyn (1), Patric Hornqvist (1)",1,17:55,2-1
20122013,2012020010,CBJ,,5on5,"Artem Anisimov (1), Fedor Tyutin (1), Nikita Nikitin (1)",2,12:05,2-2
20122013,2012020011,DAL,,5on5,"Jaromir Jagr (1), Loui Eriksson (0)",1,18:36,1-0
20122013,2012020011,ARI,,5on4,"Radim Vrbata (1), Keith Yandle (1), Martin Hanzal (1)",2,11:53,1-1
20122013,2012020011,DAL,,5on4,"Jaromir Jagr (2), Stephane Robidas (1), Ray Whitney (1)",2,18:38,2-1
20122013,2012020011,ARI,,5on4,"Lauri Korpikoski (1), Radim Vrbata (1), Matthew Lombardi (1)",2,9:04,2-2
20122013,2012020011,DAL,,5on4,"Ray Whitney (1), Jaromir Jagr (2), Stephane Robidas (2)",3,0:31,3-2
20122013,2012020011,DAL,,5on5,"Loui Eriksson (1), Jaromir Jagr (1), Derek Roy (1)",3,13:05,4-2
20122013,2012020011,ARI,,5on5,Radim Vrbata (2),3,3:30,3-4
20122013,2012020012,COL,,5on5,"John Mitchell (1), Steve Downie (1), Milan Hejduk (1)",1,2:07,1-0
20122013,2012020012,MIN,,other,"Dany Heatley (2), Zach Parise (2), Mikko Koivu (2)",2,10:01,1-1
20122013,2012020012,MIN,,5on4,"Dany Heatley (1), Zach Parise (1), Mikko Koivu (1)",2,3:26,2-1
20122013,2012020012,MIN,,5on5,"Mikael Granlund (1), Jared Spurgeon (1), Devin Setoguchi (1)",2,4:19,3-1
20122013,2012020012,MIN,,5on5,"Pierre-Marc Bouchard (1), Cal Clutterbuck (1), Kyle Brodziak (1)",3,18:25,4-1
20122013,2012020012,COL,,5on5,"Cody McLeod (1), Mark Olver (1), Greg Zanon (1)",3,5:09,2-4
20122013,2012020013,VAN,,5on4,"Daniel Sedin (1), Jannik Hansen (1), Alexander Edler (1)",1,11:23,1-0
20122013,2012020013,ANA,,5on4,"Sheldon Souray (1), Teemu Selanne (0)",1,15:23,1-1
20122013,2012020013,ANA,,5on5,"Daniel Winnik (1), Saku Koivu (1), Andrew Cogliano (1)",1,6:31,2-1
20122013,2012020013,VAN,,5on5,"Dan Hamhuis (1), Jannik Hansen (1), Chris Higgins (1)",1,9:53,2-2
20122013,2012020013,ANA,,5on4,"Teemu Selanne (1), Ryan Getzlaf (0)",2,19:46,3-2
20122013,2012020013,ANA,,5on5,"Daniel Winnik (2), Saku Koivu (2), Andrew Cogliano (2)",2,3:33,4-2
20122013,2012020013,ANA,,5on4,"Corey Perry (1), Teemu Selanne (0)",2,6:26,5-2
20122013,2012020013,ANA,,5on5,"Kyle Palmieri (1), Ryan Getzlaf (1), Toni Lydman (1)",2,6:37,6-2
20122013,2012020013,VAN,,5on4,"Alexander Edler (1), Henrik Sedin (1), Daniel Sedin (1)",3,9:27,3-6
20122013,2012020013,ANA,,5on5,"Teemu Selanne (2), Nick Bonino (1), Sheldon Souray (1)",3,9:49,7-3
20122013,2012020014,BUF,,5on4,"Steve Ott (1), Jason Pominville (1), Thomas Vanek (1)",1,11:07,1-0
20122013,2012020014,BUF,,5on4,"Thomas Vanek (1), Drew Stafford (2), Jason Pominville (2)",2,15:54,2-0
20122013,2012020014,PHI,,5on5,"Sean Couturier (1), Kurtis Foster (1), Jakub Voracek (1)",2,2:23,1-2
20122013,2012020014,PHI,,5on4,"Claude Giroux (2), Kimmo Timonen (1), Wayne Simmonds (1)",2,4:57,2-2
20122013,2012020014,BUF,,5on4,"Tyler Myers (1), Tyler Ennis (2), Thomas Vanek (2)",3,14:57,3-2
20122013,2012020014,BUF,,other,"Cody Hodgson (1), Thomas Vanek (1), Andrej Sekera (1)",3,16:13,4-2
20122013,2012020014,BUF,,5on5,"Thomas Vanek (2), Jason Pominville (0)",3,19:12,5-2
20122013,2012020015,PIT,,5on5,"Tyler Kennedy (2), Joe Vitale (1), Simon Despres (1)",1,15:05,1-0
20122013,2012020015,PIT,,5on5,"Matt Niskanen (1), Sidney Crosby (0)",1,18:50,2-0
20122013,2012020015,PIT,,5on4,"James Neal (2), Evgeni Malkin (1), Kris Letang (1)",1,1:48,3-0
20122013,2012020015,NYR,,other,"Ryan Callahan (1), Brad Richards (1), Derek Stepan (1)",1,9:55,1-3
20122013,2012020015,PIT,,5on4,"Pascal Dupuis (1), Evgeni Malkin (1), Chris Kunitz (1)",2,9:11,4-1
20122013,2012020015,NYR,,4on5,"Rick Nash (1), Derek Stepan (0)",3,14:45,2-4
20122013,2012020015,PIT,,other,Kris Letang (1),3,18:08,5-2
20122013,2012020015,PIT,,5on5,"James Neal (3), Evgeni Malkin (3), Paul Martin (3)",3,5:06,6-2
20122013,2012020015,NYR,,5on5,"Taylor Pyatt (1), Michael Del Zotto (2), Brad Richards (2)",3,6:04,3-6
20122013,2012020016,CGY,,5on4,"Lee Stempniak (1), Jay Bouwmeester (1), Mikael Backlund (1)",1,12:21,1-0
20122013,2012020016,SJS,,5on4,"Patrick Marleau (1), Joe Thornton (1), Logan Couture (1)",2,13:52,1-1
20122013,2012020016,SJS,,5on5,"Martin Havlat (1), Logan Couture (1), Marc-Edouard Vlasic (1)",2,15:05,2-1
20122013,2012020016,SJS,,5on5,"Patrick Marleau (2), Dan Boyle (1), Joe Pavelski (1)",2,18:10,3-1
20122013,2012020016,SJS,,other,"Dan Boyle (1), Joe Thornton (2), Joe Pavelski (2)",3,19:00,4-1
20122013,2012020017,MIN,,other,"Zach Parise (1), Pierre-Marc Bouchard (1), Dany Heatley (1)",1,8:11,1-0
20122013,2012020018,VAN,,5on5,Alexander Edler (2),1,10:58,1-0
20122013,2012020018,VAN,,5on5,"Zack Kassian (1), Daniel Sedin (2), Henrik Sedin (2)",2,14:18,2-0
20122013,2012020018,EDM,,5on5,"Jordan Eberle (1), Taylor Hall (0)",2,19:56,1-2
20122013,2012020018,EDM,,5on4,"Ales Hemsky (1), Sam Gagner (1), Ryan Whitney (1)",3,14:05,2-2
20122013,2012020019,CHI,,5on4,"Dave Bolland (1), Patrick Kane (2), Nick Leddy (2)",1,10:57,1-0
20122013,2012020019,ARI,,5on5,David Moss (1),1,3:39,1-1
20122013,2012020019,CHI,,5on5,"Marian Hossa (3), Michal Rozsival (3), Patrick Kane (3)",2,17:34,2-1
20122013,2012020019,CHI,,5on5,"Viktor Stalberg (1), Bryan Bickell (2), Michal Rozsival (2)",2,18:24,3-1
20122013,2012020019,ARI,,5on5,"Antoine Vermette (1), Shane Doan (1), David Schlemko (1)",2,5:48,2-3
20122013,2012020019,CHI,,5on5,"Patrick Sharp (1), Dave Bolland (1), Johnny Oduya (1)",2,9:50,4-2
20122013,2012020019,CHI,,5on5,Marian Hossa (4),3,0:14,5-2
20122013,2012020019,ARI,,5on5,"Martin Hanzal (1), Mikkel Boedker (1), Derek Morris (1)",3,4:38,3-5
20122013,2012020019,ARI,,5on5,"Shane Doan (1), Keith Yandle (2), David Schlemko (2)",3,5:28,4-5
20122013,2012020019,CHI,,5on5,"Dave Bolland (2), Patrick Sharp (1), Niklas Hjalmarsson (1)",3,5:50,6-4
20122013,2012020020,BOS,,5on5,"Brad Marchand (1), Tyler Seguin (0)",1,14:12,1-0
20122013,2012020020,WPG,,5on5,"Chris Thorburn (1), Paul Postma (1), Jim Slater (1)",1,1:58,1-1
20122013,2012020021,NYI,,5on5,"Matt Martin (1), John Tavares (0)",2,16:23,1-0
20122013,2012020021,NYI,,5on5,"Kyle Okposo (1), John Tavares (1), Matt Moulson (1)",2,17:35,2-0
20122013,2012020021,NYI,,5on4,"Michael Grabner (1), Mark Streit (1), Evgeni Nabokov (1)",2,6:50,3-0
20122013,2012020021,NYI,,5on5,"David Ullstrom (1), Keith Aucoin (1), Travis Hamonic (1)",3,1:31,4-0
20122013,2012020021,TBL,,5on5,"Martin St. Louis (3), Steven Stamkos (2), Cory Conacher (2)",3,2:22,1-4
20122013,2012020021,TBL,,5on5,"Benoit Pouliot (1), B.J. Crombeen (1), Adam Hall (1)",3,7:26,2-4
20122013,2012020021,TBL,,5on5,"Steven Stamkos (1), Cory Conacher (2), Martin St. Louis (2)",3,8:00,3-4
20122013,2012020022,STL,,5on5,"Vladimir Tarasenko (3), Andy McDonald (3), Kevin Shattenkirk (3)",1,10:28,1-0
20122013,2012020022,STL,,5on4,"Andy McDonald (1), Vladimir Tarasenko (4), Kevin Shattenkirk (4)",1,15:04,2-0
20122013,2012020022,NSH,,5on4,"Mike Fisher (1), Martin Erat (3), Patric Hornqvist (3)",1,17:13,1-2
20122013,2012020022,NSH,,5on5,"Colin Wilson (1), Patric Hornqvist (1), Ryan Ellis (1)",1,9:10,2-2
20122013,2012020022,NSH,,5on4,"Patric Hornqvist (1), Martin Erat (1), Mike Fisher (1)",2,12:53,3-2
20122013,2012020022,STL,,5on5,"Alex Pietrangelo (1), Vladimir Tarasenko (1), Jaden Schwartz (1)",3,12:10,3-3
20122013,2012020023,BUF,,5on5,"Cody Hodgson (2), Christian Ehrhoff (4), Jason Pominville (4)",1,8:51,1-0
20122013,2012020023,BUF,,5on5,"Jason Pominville (1), Thomas Vanek (0)",2,4:51,2-0
20122013,2012020023,TOR,,5on4,"Nazem Kadri (2), Michael Kostka (1), Tyler Bozak (1)",3,18:18,1-2
20122013,2012020024,OTT,,5on4,"Kyle Turris (2), Patrick Wiercioch (1), Daniel Alfredsson (1)",1,10:42,1-0
20122013,2012020024,OTT,,5on5,"Kyle Turris (3), Guillaume Latendresse (1), Andre Benoit (1)",2,12:07,2-0
20122013,2012020024,OTT,,5on5,Jim O'Brien (1),3,17:35,3-0
20122013,2012020024,OTT,,5on5,"Jakob Silfverberg (1), Jason Spezza (1), Milan Michalek (1)",3,18:56,4-0
20122013,2012020025,DET,,other,"Ian White (1), Johan Franzen (1), Pavel Datsyuk (1)",2,14:06,1-0
20122013,2012020025,CBJ,,5on5,"Cam Atkinson (1), Ryan Johansen (1), Derek Dorsett (1)",2,15:20,1-1
20122013,2012020025,DET,,5on5,"Brian Lashoff (1), Mikael Samuelsson (1), Niklas Kronwall (1)",2,1:10,2-1
20122013,2012020025,DET,,5on5,"Pavel Datsyuk (1), Niklas Kronwall (1), Henrik Zetterberg (1)",3,13:56,3-1
20122013,2012020025,CBJ,,5on4,"James Wisniewski (1), Derick Brassard (1), R.J. Umberger (1)",3,3:24,2-3
20122013,2012020025,CBJ,,5on4,"Vinny Prospal (1), Nikita Nikitin (3), Fedor Tyutin (3)",3,8:43,3-3
20122013,2012020026,ANA,,5on5,"Daniel Winnik (3), Sheldon Souray (3), Saku Koivu (3)",1,10:53,1-0
20122013,2012020026,CGY,,5on4,"Curtis Glencross (1), Dennis Wideman (1), Alex Tanguay (1)",1,16:54,1-1
20122013,2012020026,CGY,,5on5,"Alex Tanguay (1), Jarome Iginla (1), Curtis Glencross (1)",1,19:34,2-1
20122013,2012020026,ANA,,5on5,"Ryan Getzlaf (1), Toni Lydman (1), Corey Perry (1)",1,1:06,2-2
20122013,2012020026,ANA,,5on5,"Saku Koivu (1), Andrew Cogliano (1), Daniel Winnik (1)",1,7:23,3-2
20122013,2012020026,CGY,,5on4,"Curtis Glencross (2), Michael Cammalleri (2), Dennis Wideman (2)",2,1:13,3-3
20122013,2012020026,ANA,,5on5,"Ryan Getzlaf (2), Corey Perry (1), Kyle Palmieri (1)",3,11:15,4-3
20122013,2012020026,CGY,,5on5,"Lee Stempniak (2), TJ Brodie (1), Roman Horak (1)",3,14:04,4-4
20122013,2012020026,ANA,,5on5,"Daniel Winnik (4), Andrew Cogliano (4), Saku Koivu (4)",3,4:02,5-4
20122013,2012020027,WSH,,5on5,"Matt Hendricks (1), Nicklas Backstrom (1), Alex Ovechkin (1)",1,10:02,1-0
20122013,2012020027,WPG,,5on4,"Evander Kane (1), Blake Wheeler (1), Dustin Byfuglien (1)",1,12:34,1-1
20122013,2012020027,WPG,,5on4,"Andrew Ladd (1), Nik Antropov (2), Toby Enstrom (2)",1,16:26,2-1
20122013,2012020027,WPG,,5on5,"Blake Wheeler (1), Evander Kane (3), Toby Enstrom (3)",2,14:32,3-1
20122013,2012020027,WPG,,5on5,"Jim Slater (1), Dustin Byfuglien (4), Toby Enstrom (4)",2,19:14,4-1
20122013,2012020027,WSH,,5on4,"Troy Brouwer (1), Mike Ribeiro (2), Nicklas Backstrom (2)",3,18:44,2-4
20122013,2012020028,TBL,,5on5,"Cory Conacher (2), Vincent Lecavalier (4), Teddy Purcell (4)",1,11:36,1-0
20122013,2012020028,TBL,,5on5,"Tom Pyatt (1), Vincent Lecavalier (2), Matt Carle (2)",1,5:18,2-0
20122013,2012020028,CAR,,5on4,"Jeff Skinner (1), Jordan Staal (1), Alexander Semin (1)",2,3:35,1-2
20122013,2012020028,TBL,,5on5,"Keith Aulie (1), Brendan Mikkelson (0)",3,1:37,3-1
20122013,2012020028,TBL,,5on4,"Ryan Malone (1), Steven Stamkos (1), Sami Salo (1)",3,9:57,4-1
20122013,2012020029,MTL,,other,"Andrei Markov (1), Max Pacioretty (1), David Desharnais (1)",1,13:24,1-0
20122013,2012020029,MTL,,5on5,"Tomas Plekanec (1), Brian Gionta (2), Raphael Diaz (2)",1,3:26,2-0
20122013,2012020029,MTL,,5on5,"Alex Galchenyuk (1), Brandon Prust (1), Brendan Gallagher (1)",2,14:25,3-0
20122013,2012020029,FLA,,5on4,"Tomas Kopecky (1), Tomas Fleischmann (1), Brian Campbell (1)",2,4:33,1-3
20122013,2012020029,MTL,,5on4,"Andrei Markov (2), Raphael Diaz (2), Max Pacioretty (2)",2,8:31,4-1
20122013,2012020030,NJD,,5on4,"David Clarkson (2), Ilya Kovalchuk (1), Marek Zidlicky (1)",1,19:35,1-0
20122013,2012020030,NJD,,5on5,"Travis Zajac (2), Bryce Salvador (1), Dainius Zubrus (1)",1,1:07,2-0
20122013,2012020030,NJD,,other,Ilya Kovalchuk (1),2,2:44,3-0
20122013,2012020031,DAL,,5on5,"Michael Ryder (1), Cody Eakin (1), Brenden Morrow (1)",1,5:41,1-0
20122013,2012020031,DET,,other,"Damien Brunner (1), Pavel Datsyuk (2), Henrik Zetterberg (2)",3,19:56,1-1
20122013,2012020031,DAL,,5on5,"Michael Ryder (2), Ray Whitney (2), Cody Eakin (2)",3,5:34,2-1
20122013,2012020032,NSH,,5on5,"Nick Spaling (1), Kevin Klein (1), Brandon Yip (1)",1,16:31,1-0
20122013,2012020032,MIN,,5on5,"Dany Heatley (3), Zach Parise (1), Clayton Stoner (1)",1,6:02,1-1
20122013,2012020032,NSH,,other,Martin Erat (2),3,11:45,2-1
20122013,2012020032,NSH,,5on4,"David Legwand (1), Nick Spaling (0)",3,19:43,3-1
20122013,2012020033,CHI,,5on5,"Patrick Kane (2), Patrick Sharp (3), Nick Leddy (3)",1,7:20,1-0
20122013,2012020033,CHI,,5on4,"Brent Seabrook (1), Duncan Keith (2), Jonathan Toews (2)",2,8:21,2-0
20122013,2012020033,STL,,5on4,"T.J. Oshie (2), David Perron (3), Alex Pietrangelo (3)",3,14:53,1-2
20122013,2012020033,CHI,,5on5,"Viktor Stalberg (2), Bryan Bickell (2), Johnny Oduya (2)",3,2:09,3-1
20122013,2012020033,STL,,5on5,"Andy McDonald (2), Alexander Steen (5), Kevin Shattenkirk (5)",3,4:40,2-3
20122013,2012020034,LAK,,5on5,"Kyle Clifford (1), Jordan Nolan (1), Alec Martinez (1)",1,15:52,1-0
20122013,2012020034,COL,,5on5,"Gabriel Landeskog (1), Jan Hejda (1), Matt Duchene (1)",3,1:00,1-1
20122013,2012020034,COL,,5on4,"David Jones (1), Paul Stastny (0)",3,2:35,2-1
20122013,2012020034,COL,,5on5,"PA Parenteau (1), Erik Johnson (1), Ryan Wilson (1)",3,8:16,3-1
20122013,2012020035,SJS,,5on5,"Patrick Marleau (3), Joe Thornton (1), Brad Stuart (1)",1,10:02,1-0
20122013,2012020035,SJS,,5on4,"Patrick Marleau (4), Joe Thornton (3), Logan Couture (3)",1,11:07,2-0
20122013,2012020035,SJS,,5on5,"Logan Couture (2), Martin Havlat (1), TJ Galiardi (1)",1,18:09,3-0
20122013,2012020035,SJS,,5on5,"Marc-Edouard Vlasic (1), Tommy Wingels (2), TJ Galiardi (2)",1,19:20,4-0
20122013,2012020035,SJS,,other,"Dan Boyle (2), Joe Pavelski (3), Joe Thornton (3)",1,3:17,5-0
20122013,2012020035,SJS,,5on4,"Logan Couture (1), Patrick Marleau (4), Joe Pavelski (4)",1,4:30,6-0
20122013,2012020035,EDM,,5on4,"Nail Yakupov (1), Sam Gagner (1), Ales Hemsky (1)",1,8:25,1-6
20122013,2012020035,EDM,,other,"Justin Schultz (1), Ryan Nugent-Hopkins (1), Jordan Eberle (1)",2,14:25,2-6
20122013,2012020035,EDM,,5on5,"Taylor Hall (1), Jordan Eberle (1), Ladislav Smid (1)",3,3:34,3-6
20122013,2012020036,PIT,,5on4,"Evgeni Malkin (1), Sidney Crosby (2), Kris Letang (2)",1,18:51,1-0
20122013,2012020036,TOR,,5on5,James van Riemsdyk (2),2,14:34,1-1
20122013,2012020036,TOR,,5on5,"Clarke MacArthur (1), Nazem Kadri (1), Nikolay Kulemin (1)",2,3:09,2-1
20122013,2012020036,TOR,,5on5,"James van Riemsdyk (1), Nikolay Kulemin (1), Mikhail Grabovski (1)",2,6:48,3-1
20122013,2012020036,PIT,,5on5,"Sidney Crosby (1), Pascal Dupuis (0)",2,7:17,2-3
20122013,2012020036,TOR,,other,"Tyler Bozak (2), Clarke MacArthur (3), Michael Kostka (3)",3,18:59,4-2
20122013,2012020036,TOR,,5on5,"Mikhail Grabovski (1), Nikolay Kulemin (1), James van Riemsdyk (1)",3,5:18,5-2
20122013,2012020037,NYR,,5on5,"Marian Gaborik (1), Rick Nash (3), Brad Richards (3)",1,4:36,1-0
20122013,2012020037,NYR,,5on5,"Marian Gaborik (2), Michael Del Zotto (1), Marc Staal (1)",1,6:49,2-0
20122013,2012020037,BOS,,5on5,"Milan Lucic (2), Zdeno Chara (2), David Krejci (2)",2,12:24,1-2
20122013,2012020037,NYR,,5on5,"Taylor Pyatt (2), Derek Stepan (0)",2,13:10,3-1
20122013,2012020037,BOS,,5on4,"Brad Marchand (2), Dougie Hamilton (1), Rich Peverley (1)",2,1:05,2-3
20122013,2012020037,BOS,,other,"Nathan Horton (1), Gregory Campbell (0)",3,15:37,3-3
20122013,2012020037,NYR,,other,Marian Gaborik (3),4,0:27,4-3
20122013,2012020038,CGY,,5on5,"Alex Tanguay (2), Curtis Glencross (0)",2,11:00,1-0
20122013,2012020038,CGY,,5on4,"Mikael Backlund (1), Jarome Iginla (1), Miikka Kiprusoff (1)",2,16:03,2-0
20122013,2012020038,VAN,,5on5,Zack Kassian (2),2,6:20,1-2
20122013,2012020038,VAN,,5on4,"Mason Raymond (1), Daniel Sedin (1), Dan Hamhuis (1)",2,8:20,2-2
20122013,2012020039,ARI,,5on5,"Oliver Ekman-Larsson (1), Matthew Lombardi (2), Mikkel Boedker (2)",2,15:22,1-0
20122013,2012020039,CBJ,,5on5,"Fedor Tyutin (1), Derick Brassard (2), Derek Dorsett (2)",2,5:30,1-1
20122013,2012020039,ARI,,5on5,"Steve Sullivan (1), Antoine Vermette (2), Shane Doan (2)",2,7:27,2-1
20122013,2012020039,ARI,,5on5,"Steve Sullivan (3), Derek Morris (2), Antoine Vermette (2)",3,10:01,3-1
20122013,2012020039,ARI,,5on5,"Oliver Ekman-Larsson (2), David Moss (1), Boyd Gordon (1)",3,15:02,4-1
20122013,2012020039,ARI,,other,"Steve Sullivan (2), Mikkel Boedker (1), Oliver Ekman-Larsson (1)",3,4:21,5-1
20122013,2012020040,TOR,,5on5,"Mikhail Grabovski (2), Matt Frattin (1), Carl Gunnarsson (1)",1,12:48,1-0
20122013,2012020040,TOR,,5on5,"Carl Gunnarsson (1), Cody Franson (0)",1,2:12,2-0
20122013,2012020040,NYI,,5on5,"Matt Moulson (1), John Tavares (0)",1,8:39,1-2
20122013,2012020040,TOR,,5on5,"Nazem Kadri (3), John-Michael Liles (1), Matt Frattin (1)",1,9:44,3-1
20122013,2012020040,NYI,,5on4,"Mark Streit (1), Brad Boyes (4), John Tavares (4)",2,11:44,2-3
20122013,2012020040,NYI,,5on5,"Brad Boyes (1), Frans Nielsen (2), Michael Grabner (2)",2,13:10,3-3
20122013,2012020040,NYI,,5on5,Matt Moulson (2),3,11:20,4-3
20122013,2012020040,TOR,,5on5,"Matt Frattin (1), Nazem Kadri (2), Carl Gunnarsson (2)",3,17:47,4-4
20122013,2012020040,NYI,,4on5,Michael Grabner (3),3,18:50,5-4
20122013,2012020040,NYI,,5on5,"Michael Grabner (2), Brad Boyes (2), Frans Nielsen (2)",3,3:23,6-4
20122013,2012020040,NYI,,5on5,"Keith Aucoin (1), David Ullstrom (1), Colin McDonald (1)",3,4:35,7-4
20122013,2012020041,PHI,,5on5,"Wayne Simmonds (1), Nicklas Grossmann (1), Matt Read (1)",2,11:53,1-0
20122013,2012020041,PHI,,5on4,"Jakub Voracek (1), Sean Couturier (2), Wayne Simmonds (2)",2,15:54,2-0
20122013,2012020041,NYR,,5on4,"Taylor Pyatt (3), Marian Gaborik (0)",3,1:39,1-2
20122013,2012020042,MTL,,5on5,"Josh Gorges (1), Francis Bouillon (4), Max Pacioretty (4)",2,18:21,1-0
20122013,2012020042,MTL,,other,"Tomas Plekanec (2), Andrei Markov (4), Raphael Diaz (4)",2,3:47,2-0
20122013,2012020042,MTL,,5on4,"Andrei Markov (3), Max Pacioretty (1), Erik Cole (1)",2,4:44,3-0
20122013,2012020042,MTL,,5on5,"Brian Gionta (2), Rene Bourque (5), Raphael Diaz (5)",2,8:39,4-0
20122013,2012020042,WSH,,5on5,"Joey Crabb (1), Jason Chimera (1), Jay Beagle (1)",3,17:37,1-4
