game_id,team,player,number,pos,strength,shots_against,goals_against,xGoal,adsc_ag,hdsc_ag,ldsc_ag,mdsc_ag,adsc_g,hdsc_g,ldsc_g,mdsc_g,player_id
2017020001,WPG,Steve Mason,35.0,G,4on5,7,1.0,0.80015474,1.0,2.0,1.0,,,1.0,,,8473461.0
2017020001,WPG,Steve Mason,35.0,G,5on5,13,4.0,1.19621007,2.0,6.0,1.0,4.0,1.0,1.0,,2.0,8473461.0
2017020001,WPG,Steve Mason,35.0,G,all,20,5.0,1.99636481,3.0,8.0,2.0,4.0,1.0,2.0,,2.0,8473461.0
2017020001,TOR,Frederik Andersen,31.0,G,4on5,1,,0.001,,,,,,,,,8475883.0
2017020001,TOR,Frederik Andersen,31.0,G,5on4,18,,1.3862924,4.0,6.0,4.0,4.0,,,,,8475883.0
2017020001,TOR,Frederik Andersen,31.0,G,5on5,18,2.0,1.66899963,3.0,5.0,4.0,5.0,,1.0,,1.0,8475883.0
2017020001,TOR,Frederik Andersen,31.0,G,all,37,2.0,3.05629203,7.0,11.0,8.0,9.0,,1.0,,1.0,8475883.0
2017020001,WPG,Connor Hellebuyck,37.0,G,4on5,7,1.0,1.2470686299999998,1.0,2.0,,4.0,,1.0,,,8476945.0
2017020001,WPG,Connor Hellebuyck,37.0,G,5on5,4,1.0,0.23955257,1.0,1.0,,1.0,,1.0,,,8476945.0
2017020001,WPG,Connor Hellebuyck,37.0,G,all,11,2.0,1.4866211999999999,2.0,3.0,,5.0,,2.0,,,8476945.0
2017020003,CGY,Mike Smith,41.0,G,5on4,3,,0.19832260000000002,3.0,,,,,,,,8469608.0
2017020003,CGY,Mike Smith,41.0,G,5on5,41,2.0,3.28974559,16.0,11.0,6.0,8.0,1.0,1.0,,,8469608.0
2017020003,CGY,Mike Smith,41.0,G,all,44,2.0,3.48806819,19.0,11.0,6.0,8.0,1.0,1.0,,,8469608.0
2017020003,EDM,Cam Talbot,33.0,G,4on5,2,,0.1743735,,2.0,,,,,,,8475660.0
2017020003,EDM,Cam Talbot,33.0,G,5on5,24,,1.3293999,6.0,5.0,5.0,4.0,,,,,8475660.0
2017020003,EDM,Cam Talbot,33.0,G,all,27,,1.6037618,7.0,7.0,5.0,4.0,,,,,8475660.0
2017020003,EDM,Cam Talbot,33.0,G,other,1,,0.0999884,1.0,,,,,,,,8475660.0
2017020004,PHI,Brian Elliott,37.0,G,4on5,2,,0.0,1.0,,,1.0,,,,,8470880.0
2017020004,PHI,Brian Elliott,37.0,G,5on4,7,2.0,0.0,4.0,,,3.0,1.0,,,1.0,8470880.0
2017020004,PHI,Brian Elliott,37.0,G,5on5,25,1.0,0.0,8.0,3.0,8.0,6.0,,1.0,,,8470880.0
2017020004,PHI,Brian Elliott,37.0,G,all,34,3.0,0.0,13.0,3.0,8.0,10.0,1.0,1.0,,1.0,8470880.0
2017020004,SJS,Martin Jones,31.0,G,4on5,10,3.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,,,8474889.0
2017020004,SJS,Martin Jones,31.0,G,5on5,20,1.0,0.0,4.0,4.0,4.0,8.0,,,,1.0,8474889.0
2017020004,SJS,Martin Jones,31.0,G,all,30,4.0,0.0,6.0,7.0,5.0,11.0,1.0,1.0,,1.0,8474889.0
2017020005,NSH,Pekka Rinne,35.0,G,4on5,3,,0.2156648,,1.0,,2.0,,,,,8471469.0
2017020005,NSH,Pekka Rinne,35.0,G,5on4,6,,0.4580913,1.0,1.0,,4.0,,,,,8471469.0
2017020005,NSH,Pekka Rinne,35.0,G,5on5,19,2.0,1.01210615,4.0,5.0,6.0,3.0,,1.0,,1.0,8471469.0
2017020005,NSH,Pekka Rinne,35.0,G,all,30,3.0,1.88784315,6.0,7.0,6.0,10.0,1.0,1.0,,1.0,8471469.0
2017020005,NSH,Pekka Rinne,35.0,G,other,2,1.0,0.20198090000000002,1.0,,,1.0,1.0,,,,8471469.0
2017020005,BOS,Tuukka Rask,40.0,G,4on5,10,,0.42799403999999996,2.0,4.0,2.0,2.0,,,,,8471695.0
2017020005,BOS,Tuukka Rask,40.0,G,5on5,14,1.0,1.00633522,7.0,2.0,2.0,3.0,1.0,,,,8471695.0
2017020005,BOS,Tuukka Rask,40.0,G,all,29,3.0,2.72623016,10.0,8.0,4.0,6.0,2.0,1.0,,,8471695.0
2017020005,BOS,Tuukka Rask,40.0,G,other,5,2.0,1.2919009,1.0,2.0,,1.0,1.0,1.0,,,8471695.0
2017020006,MTL,Carey Price,31.0,G,4on5,1,,0.001,,,,,,,,,8471679.0
2017020006,MTL,Carey Price,31.0,G,5on4,7,1.0,0.7831141,3.0,2.0,,2.0,,,,1.0,8471679.0
2017020006,MTL,Carey Price,31.0,G,5on5,31,1.0,1.59316329,13.0,5.0,6.0,7.0,1.0,,,,8471679.0
2017020006,MTL,Carey Price,31.0,G,all,44,2.0,2.78387339,18.0,8.0,6.0,11.0,1.0,,,1.0,8471679.0
2017020006,MTL,Carey Price,31.0,G,other,5,,0.406596,2.0,1.0,,2.0,,,,,8471679.0
2017020006,BUF,Robin Lehner,40.0,G,4on5,11,1.0,0.13067556,4.0,3.0,4.0,,1.0,,,,8475215.0
2017020006,BUF,Robin Lehner,40.0,G,5on5,26,1.0,1.6681446,10.0,5.0,5.0,5.0,1.0,,,,8475215.0
2017020006,BUF,Robin Lehner,40.0,G,all,40,2.0,1.94420476,15.0,8.0,9.0,7.0,2.0,,,,8475215.0
2017020006,BUF,Robin Lehner,40.0,G,other,3,,0.14538459999999997,1.0,,,2.0,,,,,8475215.0
2017020007,NYR,Henrik Lundqvist,30.0,G,4on5,5,1.0,0.6575847,2.0,2.0,,1.0,,,,1.0,8468685.0
2017020007,NYR,Henrik Lundqvist,30.0,G,5on5,17,2.0,1.31078475,7.0,5.0,1.0,3.0,1.0,,,1.0,8468685.0
2017020007,NYR,Henrik Lundqvist,30.0,G,all,25,3.0,2.75490065,10.0,8.0,1.0,5.0,1.0,,,2.0,8468685.0
2017020007,NYR,Henrik Lundqvist,30.0,G,other,3,,0.7865312,1.0,1.0,,1.0,,,,,8468685.0
2017020007,COL,Semyon Varlamov,1.0,G,4on5,2,,0.1146673,,,,2.0,,,,,8473575.0
2017020007,COL,Semyon Varlamov,1.0,G,5on4,15,2.0,1.363355,5.0,4.0,3.0,3.0,1.0,,,1.0,8473575.0
2017020007,COL,Semyon Varlamov,1.0,G,5on5,19,,1.04825918,8.0,5.0,1.0,4.0,,,,,8473575.0
2017020007,COL,Semyon Varlamov,1.0,G,all,38,2.0,2.7323896800000003,13.0,9.0,4.0,11.0,1.0,,,1.0,8473575.0
2017020007,COL,Semyon Varlamov,1.0,G,other,2,,0.20610820000000002,,,,2.0,,,,,8473575.0
2017020008,OTT,Craig Anderson,41.0,G,4on5,5,,0.1593582,2.0,1.0,,2.0,,,,,8467950.0
2017020008,OTT,Craig Anderson,41.0,G,5on5,20,4.0,1.2336811699999999,6.0,4.0,2.0,6.0,1.0,1.0,,2.0,8467950.0
2017020008,OTT,Craig Anderson,41.0,G,all,28,4.0,1.49268707,8.0,5.0,3.0,10.0,1.0,1.0,,2.0,8467950.0
2017020008,OTT,Craig Anderson,41.0,G,other,3,,0.0996477,,,1.0,2.0,,,,,8467950.0
2017020008,WSH,Braden Holtby,70.0,G,5on4,4,,0.432624,1.0,1.0,,2.0,,,,,8474651.0
2017020008,WSH,Braden Holtby,70.0,G,5on5,22,4.0,1.10412421,8.0,4.0,7.0,3.0,1.0,3.0,,,8474651.0
2017020008,WSH,Braden Holtby,70.0,G,all,32,4.0,2.08337471,10.0,7.0,9.0,6.0,1.0,3.0,,,8474651.0
2017020008,WSH,Braden Holtby,70.0,G,other,6,,0.5466265,1.0,2.0,2.0,1.0,,,,,8474651.0
2017020009,DET,Jimmy Howard,35.0,G,4on5,6,,0.10374875,3.0,2.0,,1.0,,,,,8470657.0
2017020009,DET,Jimmy Howard,35.0,G,5on5,32,2.0,2.05910628,12.0,8.0,6.0,5.0,1.0,1.0,,,8470657.0
2017020009,DET,Jimmy Howard,35.0,G,all,42,2.0,3.16134513,16.0,12.0,6.0,7.0,1.0,1.0,,,8470657.0
2017020009,DET,Jimmy Howard,35.0,G,other,4,,0.9984901,1.0,2.0,,1.0,,,,,8470657.0
2017020009,MIN,Devan Dubnyk,40.0,G,4on5,1,,0.0389335,,,,1.0,,,,,8471227.0
2017020009,MIN,Devan Dubnyk,40.0,G,5on4,5,1.0,0.3582359,3.0,1.0,,1.0,,1.0,,,8471227.0
2017020009,MIN,Devan Dubnyk,40.0,G,5on5,23,2.0,1.00884087,6.0,5.0,5.0,5.0,,1.0,,1.0,8471227.0
2017020009,MIN,Devan Dubnyk,40.0,G,all,37,7.0,4.94824227,9.0,10.0,5.0,11.0,,4.0,,3.0,8471227.0
