season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20192020,ANA,71.0,67.0,29.0,33.0,9.0,west,pacific,none,187.0,226.0,4on5,313.4333333333333,10.0,42.0,-32.0,0.192,7.94,32.8,0.195,0.987,0.139,0.848,0.152,0.861,23.0,93.0,0.198,47.0,220.0,0.176,3.0,2.73,91.0,374.0,0.196,103.0,474.0,0.179,72.0,277.0,24.0,15.0,4.0,127.0,109.0,42.0,10.0,105.0,0.11,0.281,12.0,100.0,19.0,97.0,0.184,0.205,0.117,0.211,16.0,64.0,20.0,61.0,165.0,206.0,67.0,41.0,40.0,34.0,25.0,12.0,69.0,10.0,7.0,10.0,-24.859999999999996,-283.0,-70.0,17.945,74.79799999999999,-56.85300000000001,1.914,8.04,-6.126,1.52,6.279,4.403,17.803,8.997,42.114,17.42,71.594,19.717,90.737,13.783,53.026,4.594,2.871,0.766,24.311,20.866,8.04,1.914,20.1,3.637,18.569,2.297,19.143,3.063,3.829,12.826,7.849,7.657,6.509,4.786,2.297,13.209,1.914,-4.759,-54.174,-13.4,1.34,1.914,3.435,14.318,-10.883,0.16,0.16,0.97,0.52,0.9,0.74,0.77,0.71,0.32,0.48,0.87,0.65,0.84,0.89,0.1,0.81,0.94,0.23,0.94,0.23,0.9,0.94,0.35,0.58,0.9,0.9,0.71,0.77,0.179,0.94,0.77,0.87,0.81,0.26,0.74,0.65,0.94,0.23,0.13,0.42,0.23,0.77,0.35,0.61,0.16,0.84,0.23,0.32,0.74,0.42,0.9,0.52,0.87,0.13,0.32,0.61,0.26,0.94,0.56,0.35,0.16,0.23,0.58,0.52,0.87,0.68,0.84,0.94,0.35,0.58
20192020,ANA,71.0,67.0,29.0,33.0,9.0,west,pacific,none,187.0,226.0,5on4,304.78333333333336,25.0,5.0,20.0,0.833,24.76,4.71,0.84,1.006,0.097,0.909,0.091,0.903,86.0,12.0,0.878,199.0,28.0,0.877,2.674,2.773,350.0,64.0,0.845,474.0,74.0,0.865,259.0,55.0,113.0,97.0,51.0,16.0,10.0,6.0,112.0,7.0,0.32,0.109,124.0,10.0,91.0,9.0,0.192,0.122,0.262,0.135,40.0,113.0,18.0,63.0,192.0,122.0,20.0,11.0,49.0,3.0,58.0,24.0,37.0,34.0,5.0,1.0,20.05,286.0,74.0,49.757999999999996,9.706,40.052,4.922,0.984,3.937,4.874,0.927,16.93,2.362,39.175,5.512,68.901,12.599,93.312,14.568,50.987,10.827,22.245,19.096,10.04,3.15,1.969,1.181,22.048,1.378,17.914,1.772,24.411,1.969,7.874,3.544,3.937,2.165,9.646,0.591,11.418,4.725,7.284,6.693,3.947,56.302,14.568,0.984,0.197,9.795,1.911,7.885,0.16,0.16,0.06,0.1,0.27,0.58,0.06,0.13,0.55,0.84,0.68,0.61,0.61,0.58,0.61,0.35,0.03,0.48,0.03,0.48,0.45,0.35,0.84,0.71,0.58,0.19,0.74,0.26,0.865,0.29,0.74,0.35,0.13,0.32,0.74,0.65,0.39,0.52,0.65,0.26,0.74,0.32,0.45,0.65,0.19,0.34,0.16,0.15,1.0,0.61,0.52,0.94,0.52,0.03,1.0,0.52,0.97,1.0,0.1,0.26,0.87,0.84,0.32,0.97,0.06,0.74,0.29,0.03,0.77,0.06
20192020,ANA,71.0,67.0,29.0,33.0,9.0,west,pacific,none,187.0,226.0,5on5,3476.583333333333,141.0,162.0,-21.0,0.465,137.27,148.96,0.48,0.995,0.082,0.913,0.087,0.918,457.0,467.0,0.495,1120.0,1190.0,0.485,2.428,2.424,2492.0,2657.0,0.484,3248.0,3468.0,0.484,1720.0,1863.0,663.0,718.0,554.0,723.0,812.0,568.0,819.0,907.0,0.33,0.341,756.0,811.0,772.0,794.0,0.238,0.229,0.233,0.234,197.0,430.0,197.0,445.0,1564.0,1548.0,1494.0,389.0,635.0,355.0,1350.0,406.0,680.0,372.0,155.0,155.0,-11.689999999999998,-165.0,-10.0,278.26700000000005,310.96100000000007,-32.693999999999996,2.433,2.796,-0.362,2.369,2.571,7.887,8.06,19.329,20.537,43.008,45.855,56.055,59.852,29.684,32.152,11.442,12.391,9.561,12.478,14.014,9.803,14.135,15.653,13.323,13.703,13.047,13.997,3.4,3.4,25.784,6.713,10.959,6.127,23.299,7.007,11.736,6.42,-0.202,-2.848,-0.173,2.675,2.675,4.802,5.367,-0.564,0.16,0.16,0.26,0.19,0.19,0.23,0.13,0.23,0.39,0.61,0.47,0.45,0.32,0.55,0.61,0.27,0.37,0.56,0.37,0.56,0.45,0.77,0.55,0.19,0.29,0.61,0.06,0.29,0.484,0.48,0.23,0.77,0.52,0.58,0.1,0.1,0.29,0.74,0.55,0.87,0.31,0.71,0.61,0.58,0.84,0.66,0.58,0.27,0.65,0.42,0.81,0.55,0.65,0.52,0.48,0.48,0.71,0.58,0.32,0.94,0.1,0.03,1.0,0.55,0.48,0.23,0.19,0.13,0.42,0.16
20192020,ANA,71.0,67.0,29.0,33.0,9.0,west,pacific,none,187.0,226.0,all,4281.016666666666,182.0,225.0,-43.0,0.447,175.91,195.7,0.473,0.988,0.086,0.902,0.098,0.914,603.0,613.0,0.496,1437.0,1523.0,0.485,2.491,2.486,3031.0,3223.0,0.485,3936.0,4167.0,0.486,2128.0,2301.0,834.0,848.0,616.0,910.0,963.0,624.0,958.0,1041.0,0.32,0.323,905.0,944.0,903.0,922.0,0.229,0.221,0.23,0.227,282.0,719.0,246.0,601.0,1991.0,1949.0,1595.0,448.0,735.0,393.0,1450.0,464.0,801.0,421.0,170.0,169.0,-19.789999999999992,-192.0,-10.0,357.9069999999999,420.7040000000001,-62.79700000000001,2.551,3.153,-0.603,2.465,2.743,8.451,8.591,20.14,21.345,42.481,45.172,55.164,58.402,29.825,32.249,11.689,11.885,8.633,12.754,13.497,8.746,13.427,14.59,12.656,12.922,12.684,13.231,3.952,3.448,22.355,6.279,10.301,5.508,20.322,6.503,11.226,5.9,-0.277,-2.691,-0.14,2.383,2.369,5.016,5.896,-0.88,0.16,0.16,0.18,0.13,0.13,0.13,0.06,0.13,0.19,0.52,0.39,0.39,0.24,0.55,0.53,0.19,0.27,0.4,0.27,0.4,0.48,0.65,0.52,0.19,0.29,0.48,0.13,0.29,0.486,0.32,0.29,0.68,0.35,0.58,0.13,0.1,0.42,0.77,0.45,0.81,0.26,0.71,0.55,0.68,0.74,0.63,0.5,0.19,0.68,0.45,0.81,0.55,0.61,0.19,0.39,0.48,0.76,0.9,0.42,0.9,0.26,0.03,0.94,0.61,0.45,0.29,0.16,0.06,0.35,0.06
20192020,ANA,71.0,67.0,29.0,33.0,9.0,west,pacific,none,187.0,226.0,other,186.2166666666667,6.0,16.0,-10.0,0.273,5.93,9.23,0.391,0.927,0.078,0.849,0.151,0.922,37.0,41.0,0.474,71.0,85.0,0.455,3.052,2.944,98.0,128.0,0.434,111.0,151.0,0.424,77.0,106.0,34.0,18.0,7.0,44.0,32.0,8.0,17.0,22.0,0.17,0.172,13.0,23.0,21.0,22.0,0.189,0.146,0.117,0.152,29.0,112.0,11.0,32.0,70.0,73.0,14.0,7.0,11.0,1.0,17.0,22.0,15.0,5.0,3.0,3.0,-3.3000000000000007,-30.0,-4.0,11.932000000000002,25.232999999999997,-13.301,1.933,5.155,-3.222,1.911,2.974,11.922,13.21,22.877,27.387,31.576,41.242,35.765,48.653,24.81,34.154,10.955,5.8,2.255,14.177,10.311,2.578,5.477,7.089,6.766,7.089,4.189,7.411,9.344,3.544,4.511,2.255,3.544,0.322,5.477,7.089,4.833,1.611,-1.063,-9.666,-1.289,0.967,0.967,3.845,8.13,-4.286,0.16,0.16,0.13,0.03,0.03,0.16,0.16,0.13,0.13,0.55,0.35,0.32,0.24,0.87,0.52,0.06,0.16,0.19,0.16,0.19,0.52,0.29,0.48,0.48,0.05,0.19,0.52,0.06,0.424,0.16,0.52,0.29,0.03,0.45,0.39,0.42,0.52,1.0,0.48,0.97,0.55,0.32,0.45,0.84,0.42,0.65,0.26,0.03,0.26,0.77,0.55,0.9,0.39,0.03,0.06,0.53,0.45,0.97,0.87,0.23,0.84,0.52,0.13,0.84,0.26,0.39,0.26,0.13,0.16,0.03
20192020,ARI,70.0,74.0,33.0,29.0,8.0,west,central,none,195.0,187.0,4on5,309.0666666666667,5.0,33.0,-28.0,0.132,6.54,25.25,0.206,0.946,0.061,0.885,0.115,0.939,20.0,87.0,0.187,44.0,218.0,0.168,2.968,2.63,92.0,382.0,0.194,102.0,479.0,0.176,82.0,287.0,24.0,14.0,4.0,131.0,98.0,65.0,9.0,114.0,0.1,0.298,10.0,97.0,10.0,95.0,0.098,0.198,0.098,0.203,8.0,16.0,17.0,34.0,149.0,181.0,45.0,34.0,26.0,23.0,26.0,18.0,67.0,14.0,3.0,13.0,-18.71,-290.0,-67.0,11.541,58.24900000000001,-46.708,0.971,6.406,-5.436,1.27,4.902,3.883,16.89,8.542,42.321,17.86,74.159,19.802,92.99,15.919,55.716,4.659,2.718,0.777,25.431,19.025,12.619,1.747,22.131,1.941,18.443,1.941,18.831,1.553,3.3,8.736,6.601,5.047,4.465,5.047,3.494,13.007,2.718,-3.632,-56.299,-13.007,0.582,2.524,2.24,11.308,-9.068,0.32,0.34,0.42,0.68,0.5,0.77,0.52,0.87,0.74,0.87,0.79,0.68,0.77,0.77,0.58,0.39,0.16,0.85,0.16,0.85,0.74,0.87,0.58,0.55,0.84,0.97,0.61,0.71,0.176,0.97,0.68,0.9,0.77,0.29,0.84,0.29,0.19,0.39,0.1,0.66,0.15,0.29,0.29,0.65,0.42,0.89,0.39,0.16,0.32,0.94,0.87,0.94,1.0,0.74,0.06,0.35,0.81,0.15,0.98,0.29,0.65,0.81,0.29,0.26,0.26,0.45,1.0,0.48,0.9,0.81
20192020,ARI,70.0,74.0,33.0,29.0,8.0,west,central,none,195.0,187.0,5on4,350.05,40.0,5.0,35.0,0.889,30.75,7.46,0.805,1.075,0.142,0.933,0.067,0.858,87.0,19.0,0.821,219.0,41.0,0.842,2.683,2.841,374.0,93.0,0.801,488.0,102.0,0.827,281.0,75.0,132.0,96.0,54.0,22.0,15.0,7.0,109.0,12.0,0.29,0.129,114.0,9.0,93.0,18.0,0.191,0.176,0.234,0.088,21.0,51.0,10.0,31.0,195.0,163.0,16.0,18.0,50.0,6.0,75.0,39.0,26.0,24.0,12.0,7.0,23.29,281.0,68.0,70.74600000000001,12.463,58.28300000000001,6.856,0.857,5.999,5.271,1.279,14.912,3.257,37.537,7.028,64.105,15.941,83.645,17.483,48.165,12.855,22.625,16.455,9.256,3.771,2.571,1.2,18.683,2.057,15.941,3.085,19.54,1.543,3.599,1.714,2.742,3.085,8.57,1.028,12.855,6.685,4.457,4.114,3.992,48.165,11.655,2.057,1.2,12.126,2.136,9.99,0.32,0.34,0.48,0.48,0.71,0.16,0.19,0.16,0.77,0.48,0.26,0.19,0.19,0.81,0.45,0.81,0.68,0.84,0.68,0.84,0.16,0.19,0.39,0.32,0.1,0.06,0.23,0.06,0.827,0.06,0.26,0.39,0.03,0.23,0.31,0.39,0.35,0.84,0.29,0.58,0.26,0.1,0.23,0.9,0.55,0.68,0.47,0.52,0.9,0.81,0.03,0.68,0.03,0.97,0.29,0.58,0.44,0.19,0.55,0.84,0.97,0.9,0.84,0.23,0.58,0.32,0.06,0.29,0.61,0.35
20192020,ARI,70.0,74.0,33.0,29.0,8.0,west,central,none,195.0,187.0,5on5,3449.0166666666664,142.0,140.0,2.0,0.504,149.71,152.12,0.496,1.003,0.079,0.924,0.076,0.921,428.0,487.0,0.468,1045.0,1118.0,0.483,2.423,2.383,2460.0,2632.0,0.483,3248.0,3467.0,0.484,1797.0,1841.0,617.0,767.0,497.0,631.0,767.0,639.0,787.0,950.0,0.32,0.361,788.0,835.0,663.0,791.0,0.204,0.228,0.243,0.241,178.0,363.0,198.0,416.0,1558.0,1621.0,1307.0,401.0,523.0,308.0,1507.0,366.0,586.0,313.0,155.0,128.0,-2.4099999999999966,-172.0,-59.0,291.711,292.122,-0.41099999999999826,2.47,2.435,0.035,2.604,2.646,7.446,8.472,18.179,19.449,42.795,45.787,56.503,60.313,31.261,32.027,10.733,13.343,8.646,10.977,13.343,11.116,13.691,16.526,11.534,13.76,13.708,14.526,3.097,3.444,22.737,6.976,9.098,5.358,26.216,6.367,10.194,5.445,-0.042,-2.992,-1.026,2.696,2.227,5.075,5.082,-0.007,0.32,0.34,0.29,0.48,0.48,0.44,0.48,0.42,0.81,0.35,0.19,0.23,0.26,0.5,0.87,0.56,0.19,0.92,0.19,0.92,0.32,0.32,0.23,0.29,0.24,0.58,0.1,0.23,0.484,0.58,0.19,0.61,0.84,0.29,0.23,0.35,0.06,0.65,0.58,0.61,0.35,0.29,0.27,0.77,0.97,0.84,0.84,0.35,0.71,0.74,0.52,0.71,0.35,0.87,0.55,0.42,0.29,0.13,0.65,1.0,0.45,0.61,0.97,0.81,0.52,0.26,0.68,0.34,0.74,0.48
20192020,ARI,70.0,74.0,33.0,29.0,8.0,west,central,none,195.0,187.0,all,4260.116666666667,190.0,183.0,7.0,0.509,191.3,192.27,0.499,1.005,0.085,0.92,0.08,0.915,570.0,636.0,0.473,1370.0,1453.0,0.485,2.487,2.443,3023.0,3231.0,0.483,3948.0,4189.0,0.485,2243.0,2295.0,800.0,906.0,560.0,817.0,916.0,721.0,920.0,1100.0,0.3,0.34,925.0,958.0,780.0,936.0,0.198,0.223,0.234,0.229,218.0,452.0,235.0,515.0,1956.0,2026.0,1378.0,466.0,607.0,340.0,1626.0,444.0,693.0,357.0,173.0,154.0,-0.9699999999999989,-208.0,-66.0,381.29799999999994,375.267,6.031000000000006,2.676,2.577,0.099,2.694,2.708,8.028,8.958,19.295,20.464,42.576,45.506,55.604,58.998,31.591,32.323,11.267,12.76,7.887,11.507,12.901,10.155,12.957,15.493,10.986,13.183,13.028,13.493,3.07,3.31,19.408,6.563,8.549,4.789,22.901,6.253,9.76,5.028,-0.014,-2.929,-0.93,2.437,2.169,5.37,5.285,0.085,0.32,0.34,0.29,0.55,0.56,0.45,0.29,0.45,0.9,0.71,0.21,0.23,0.24,0.45,0.84,0.63,0.19,0.95,0.19,0.95,0.26,0.32,0.29,0.35,0.18,0.52,0.1,0.19,0.485,0.45,0.23,0.52,0.61,0.26,0.23,0.35,0.06,0.71,0.55,0.76,0.32,0.29,0.26,0.84,0.94,0.87,0.74,0.29,0.71,0.74,0.52,0.71,0.35,0.9,0.26,0.32,0.39,0.03,0.84,0.97,0.71,0.68,0.97,0.77,0.48,0.26,0.58,0.29,0.87,0.52
20192020,ARI,70.0,74.0,33.0,29.0,8.0,west,central,none,195.0,187.0,other,151.98333333333338,3.0,5.0,-2.0,0.375,4.3,7.42,0.367,0.982,0.036,0.946,0.054,0.964,35.0,43.0,0.449,62.0,76.0,0.449,2.958,2.893,97.0,124.0,0.439,110.0,141.0,0.438,83.0,92.0,27.0,29.0,5.0,33.0,36.0,10.0,15.0,24.0,0.15,0.194,13.0,17.0,14.0,32.0,0.127,0.227,0.118,0.121,11.0,22.0,10.0,34.0,54.0,61.0,10.0,13.0,8.0,3.0,18.0,21.0,14.0,6.0,3.0,6.0,-3.12,-27.0,-8.0,7.3,12.424,-5.1240000000000006,1.184,1.974,-0.79,1.698,2.929,13.817,16.976,24.476,30.003,38.294,48.953,43.426,55.664,32.767,36.32,10.659,11.449,1.974,13.028,14.212,3.948,5.922,9.475,5.527,12.633,5.132,6.711,4.343,3.948,3.948,5.132,3.158,1.184,7.106,8.29,5.527,2.369,-1.232,-10.659,-3.158,1.184,2.369,2.882,4.905,-2.023,0.32,0.34,0.03,0.32,0.16,0.06,0.06,0.1,0.97,0.61,0.19,0.1,0.19,0.58,0.74,0.42,0.03,1.0,0.03,1.0,0.58,0.35,0.16,0.32,0.11,0.42,0.23,0.03,0.438,0.39,0.26,0.23,0.65,0.42,0.13,0.55,0.13,0.84,0.32,0.94,0.16,0.29,0.26,0.77,0.77,0.89,0.45,0.39,0.19,0.84,0.74,0.74,0.74,0.81,0.13,0.06,0.79,0.1,0.82,0.9,0.97,0.97,0.89,0.16,0.39,0.29,0.58,0.03,0.9,0.16
