season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023020030,COL,0.0,0.0,SJS,1,01:36,96.0,5on5,OZ,SJS,hit,,,8480188.0,8471677.0,,97.0,21.0,NICO STURM,8481477,MACKENZIE BLACKWOOD,8478406,JAN RUTTA,8480172,GIVANI SMITH,8479379,NIKOLAI KNYZHOV,8481812,FABIAN ZETTERLUND,8480188,ROSS COLTON,8479525,MILES WOOD,8477425,JOSH MANSON,8476312,TOMAS TATAR,8475193,JACK JOHNSON,8471677,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,COL,5on5,DZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,01:49,109.0,5on5,OZ,COL,missed-shot,slap,wide-right,8471677.0,,,-30.0,-24.0,NICO STURM,8481477,MACKENZIE BLACKWOOD,8478406,JAN RUTTA,8480172,GIVANI SMITH,8479379,NIKOLAI KNYZHOV,8481812,FABIAN ZETTERLUND,8480188,ROSS COLTON,8479525,MILES WOOD,8477425,JOSH MANSON,8476312,TOMAS TATAR,8475193,JACK JOHNSON,8471677,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,SJS,5on5,DZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,01:53,113.0,5on5,DZ,SJS,hit,,,8479379.0,8476312.0,,-27.0,41.0,NICO STURM,8481477,MACKENZIE BLACKWOOD,8478406,JAN RUTTA,8480172,GIVANI SMITH,8479379,NIKOLAI KNYZHOV,8481812,FABIAN ZETTERLUND,8480188,ROSS COLTON,8479525,MILES WOOD,8477425,JOSH MANSON,8476312,TOMAS TATAR,8475193,JACK JOHNSON,8471677,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,COL,5on5,OZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,02:08,128.0,5on5,DZ,COL,hit,,,8476312.0,8479379.0,,80.0,-38.0,MIKE HOFFMAN,8474884,MACKENZIE BLACKWOOD,8478406,MARIO FERRARO,8479983,GIVANI SMITH,8479379,THOMAS BORDELEAU,8482133,KYLE BURROUGHS,8477335,LOGAN O'CONNOR,8481186,ROSS COLTON,8479525,MILES WOOD,8477425,JOSH MANSON,8476312,JACK JOHNSON,8471677,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,SJS,5on5,OZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,02:12,132.0,5on5,DZ,SJS,takeaway,,,8479379.0,,,-71.0,21.0,MIKE HOFFMAN,8474884,MACKENZIE BLACKWOOD,8478406,MARIO FERRARO,8479983,GIVANI SMITH,8479379,THOMAS BORDELEAU,8482133,KYLE BURROUGHS,8477335,LOGAN O'CONNOR,8481186,FREDRIK OLOFSSON,8478028,MILES WOOD,8477425,JOSH MANSON,8476312,JACK JOHNSON,8471677,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,COL,5on5,OZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,02:18,138.0,5on5,OZ,SJS,missed-shot,wrist,wide-left,8479983.0,,,38.0,31.0,MIKE HOFFMAN,8474884,MACKENZIE BLACKWOOD,8478406,MARIO FERRARO,8479983,GIVANI SMITH,8479379,THOMAS BORDELEAU,8482133,KYLE BURROUGHS,8477335,LOGAN O'CONNOR,8481186,FREDRIK OLOFSSON,8478028,MILES WOOD,8477425,JOSH MANSON,8476312,JACK JOHNSON,8471677,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,COL,5on5,DZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,02:46,166.0,5on5,OZ,COL,shot-on-goal,wrist,,8481524.0,,,-71.0,26.0,MIKE HOFFMAN,8474884,MACKENZIE BLACKWOOD,8478406,WILLIAM EKLUND,8482667,MARIO FERRARO,8479983,THOMAS BORDELEAU,8482133,KYLE BURROUGHS,8477335,LOGAN O'CONNOR,8481186,SAMUEL GIRARD,8479398,FREDRIK OLOFSSON,8478028,ANDREW COGLIANO,8471699,BOWEN BYRAM,8481524,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,SJS,5on5,DZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,03:10,190.0,5on5,OZ,COL,missed-shot,slap,wide-left,8477492.0,,,-53.0,10.0,MACKENZIE BLACKWOOD,8478406,TOMAS HERTL,8476881,FILIP ZADINA,8480821,MATT BENNING,8476988,MARC-EDOUARD VLASIC,8471709,ANTHONY DUCLAIR,8477407,CALE MAKAR,8480069,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,DEVON TOEWS,8478038,JONATHAN DROUIN,8477494,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,SJS,5on5,DZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,03:34,214.0,5on5,DZ,SJS,penalty,MIN,2 minutes - slashing,8476988.0,8478420.0,,-64.0,-10.0,MACKENZIE BLACKWOOD,8478406,TOMAS HERTL,8476881,FILIP ZADINA,8480821,MATT BENNING,8476988,MARC-EDOUARD VLASIC,8471709,ANTHONY DUCLAIR,8477407,CALE MAKAR,8480069,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,DEVON TOEWS,8478038,JONATHAN DROUIN,8477494,ALEXANDAR GEORGIEV,8480382,0,0,6,6,5on5,5on5,0,0,0,0,Tie,COL,5on5,OZ,2023-10-14
20232024,2023020030,COL,0.0,0.0,SJS,1,03:34,214.0,4on5,DZ,SJS,faceoff,,,8481477.0,8475793.0,,-69.0,22.0,MACKENZIE BLACKWOOD,8478406,TOMAS HERTL,8476881,FILIP ZADINA,8480821,MATT BENNING,8476988,MARC-EDOUARD VLASIC,8471709,ANTHONY DUCLAIR,8477407,CALE MAKAR,8480069,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,DEVON TOEWS,8478038,JONATHAN DROUIN,8477494,ALEXANDAR GEORGIEV,8480382,0,0,6,6,Penalty Kill,Powerplay,0,0,0,0,Tie,COL,5on4,OZ,2023-10-14
