season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023020829,SEA,1.0,0.0,NYI,2,10:18,618.0,5on5,DZ,NYI,faceoff,,,8475754.0,8476826.0,,69.0,-22.0,MIKE REILLY,8476422,SCOTT MAYFIELD,8476429,MATHEW BARZAL,8478445,ANDERS LEE,8475314,ILYA SOROKIN,8478009,BO HORVAT,8477500,OLIVER BJORKSTRAND,8477416,EELI TOLVANEN,8480009,JAMIE OLEKSIAK,8476467,PHILIPP GRUBAUER,8475831,WILL BORGEN,8478840,YANNI GOURDE,8476826,0,0,6,6,5on5,5on5,0,0,1,1,0,SEA,5on5,OZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,10:39,639.0,5on5,OZ,SEA,hit,,,8476826.0,8477506.0,,97.0,7.0,RYAN PULOCK,8477506,PIERRE ENGVALL,8478115,BROCK NELSON,8475754,KYLE PALMIERI,8475151,ADAM PELECH,8476917,ILYA SOROKIN,8478009,VINCE DUNN,8478407,OLIVER BJORKSTRAND,8477416,ADAM LARSSON,8476457,EELI TOLVANEN,8480009,PHILIPP GRUBAUER,8475831,YANNI GOURDE,8476826,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,DZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,10:44,644.0,5on5,OZ,SEA,missed-shot,between-legs,wide-left,8476826.0,,,85.0,9.0,RYAN PULOCK,8477506,PIERRE ENGVALL,8478115,BROCK NELSON,8475754,KYLE PALMIERI,8475151,ADAM PELECH,8476917,ILYA SOROKIN,8478009,VINCE DUNN,8478407,OLIVER BJORKSTRAND,8477416,ADAM LARSSON,8476457,EELI TOLVANEN,8480009,PHILIPP GRUBAUER,8475831,YANNI GOURDE,8476826,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,DZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,11:01,661.0,5on5,OZ,NYI,shot-on-goal,wrist,,8476422.0,,,-56.0,-24.0,PIERRE ENGVALL,8478115,MIKE REILLY,8476422,BROCK NELSON,8475754,SCOTT MAYFIELD,8476429,KYLE PALMIERI,8475151,ILYA SOROKIN,8478009,VINCE DUNN,8478407,OLIVER BJORKSTRAND,8477416,ADAM LARSSON,8476457,EELI TOLVANEN,8480009,PHILIPP GRUBAUER,8475831,YANNI GOURDE,8476826,0,0,6,6,5on5,5on5,0,0,1,1,0,SEA,5on5,DZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,11:08,668.0,5on5,OZ,NYI,blocked-shot,teammate-blocked,,8475151.0,8476429.0,,-77.0,5.0,PIERRE ENGVALL,8478115,MIKE REILLY,8476422,BROCK NELSON,8475754,SCOTT MAYFIELD,8476429,KYLE PALMIERI,8475151,ILYA SOROKIN,8478009,VINCE DUNN,8478407,OLIVER BJORKSTRAND,8477416,ADAM LARSSON,8476457,EELI TOLVANEN,8480009,PHILIPP GRUBAUER,8475831,YANNI GOURDE,8476826,0,0,6,6,5on5,5on5,0,0,1,1,0,SEA,5on5,DZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,11:20,680.0,5on5,DZ,SEA,hit,,,8480009.0,8476422.0,,-47.0,-36.0,PIERRE ENGVALL,8478115,JEAN-GABRIEL PAGEAU,8476419,MIKE REILLY,8476422,SCOTT MAYFIELD,8476429,MATHEW BARZAL,8478445,ILYA SOROKIN,8478009,VINCE DUNN,8478407,OLIVER BJORKSTRAND,8477416,ADAM LARSSON,8476457,EELI TOLVANEN,8480009,PHILIPP GRUBAUER,8475831,YANNI GOURDE,8476826,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,OZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,11:26,686.0,5on5,OZ,NYI,takeaway,,,8478445.0,,,-67.0,40.0,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,MIKE REILLY,8476422,MATHEW BARZAL,8478445,SCOTT MAYFIELD,8476429,ILYA SOROKIN,8478009,ALEXANDER WENNBERG,8477505,VINCE DUNN,8478407,OLIVER BJORKSTRAND,8477416,ADAM LARSSON,8476457,EELI TOLVANEN,8480009,PHILIPP GRUBAUER,8475831,0,0,6,6,5on5,5on5,0,0,1,1,0,SEA,5on5,DZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,11:39,699.0,5on5,OZ,NYI,blocked-shot,teammate-blocked,,8481601.0,8476422.0,,-78.0,-3.0,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,MIKE REILLY,8476422,MATHEW BARZAL,8478445,SCOTT MAYFIELD,8476429,ILYA SOROKIN,8478009,ALEXANDER WENNBERG,8477505,VINCE DUNN,8478407,OLIVER BJORKSTRAND,8477416,ADAM LARSSON,8476457,EELI TOLVANEN,8480009,PHILIPP GRUBAUER,8475831,0,0,6,6,5on5,5on5,0,0,1,1,0,SEA,5on5,DZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,12:15,735.0,5on5,DZ,SEA,blocked-shot,blocked,,8476429.0,8477444.0,,75.0,4.0,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,MATHEW BARZAL,8478445,SCOTT MAYFIELD,8476429,ALEXANDER ROMANOV,8481014,ILYA SOROKIN,8478009,ALEXANDER WENNBERG,8477505,ANDRE BURAKOVSKY,8477444,JAMIE OLEKSIAK,8476467,PHILIPP GRUBAUER,8475831,JADEN SCHWARTZ,8475768,WILL BORGEN,8478840,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,OZ,2024-02-13
20232024,2023020829,SEA,1.0,0.0,NYI,2,12:18,738.0,5on5,OZ,SEA,shot-on-goal,wrist,,8475768.0,,,82.0,-6.0,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,MATHEW BARZAL,8478445,SCOTT MAYFIELD,8476429,ALEXANDER ROMANOV,8481014,ILYA SOROKIN,8478009,ALEXANDER WENNBERG,8477505,ANDRE BURAKOVSKY,8477444,JAMIE OLEKSIAK,8476467,PHILIPP GRUBAUER,8475831,JADEN SCHWARTZ,8475768,WILL BORGEN,8478840,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,DZ,2024-02-13
