season,game_id,team,desc_new,strength,desc,game_period,time_elapsed,goal_desc
20202021,2020020003,MTL,,5on4,"Tomas Tatar (1), Alexander Romanov (1), Shea Weber (1)",2,7:20,3-3
20202021,2020020003,TOR,,5on5,"Jimmy Vesey (1), William Nylander (0)",3,10:33,4-3
20202021,2020020003,MTL,,5on5,"Josh Anderson (2), Jonathan Drouin (1), Joel Edmundson (1)",3,1:03,4-4
20202021,2020020003,TOR,,other,"Morgan Rielly (1), John Tavares (1), Auston Matthews (1)",4,3:24,5-4
20202021,2020020004,VAN,,5on5,"Bo Horvat (1), Tanner Pearson (0)",1,15:32,1-0
20202021,2020020004,VAN,,5on5,"Nils Hoglander (1), Tanner Pearson (1), Bo Horvat (1)",2,17:19,2-0
20202021,2020020004,EDM,,5on5,"Kailer Yamamoto (1), Leon Draisaitl (0)",2,5:39,1-2
20202021,2020020004,EDM,,5on5,"Darnell Nurse (1), Zack Kassian (1), Ethan Bear (1)",3,0:10,2-2
20202021,2020020004,VAN,,5on5,"Brock Boeser (2), Elias Pettersson (2), Quinn Hughes (2)",3,13:46,3-2
20202021,2020020004,VAN,,5on5,"Adam Gaudette (1), Antoine Roussel (1), Travis Hamonic (1)",3,1:53,4-2
20202021,2020020004,VAN,,5on5,"Brock Boeser (1), Quinn Hughes (0)",3,3:44,5-2
20202021,2020020004,EDM,,5on5,"Adam Larsson (1), Caleb Jones (1), Dominik Kahun (1)",3,8:18,3-5
20202021,2020020005,STL,,5on5,"Jordan Kyrou (1), Tyler Bozak (1), Zach Sanford (1)",1,13:15,1-0
20202021,2020020005,COL,,5on4,"Andre Burakovsky (1), J.T. Compher (1), Samuel Girard (1)",1,4:55,1-1
20202021,2020020005,STL,,5on5,"Oskar Sundqvist (1), Jaden Schwartz (1), Robert Thomas (1)",1,9:29,2-1
20202021,2020020005,STL,,5on5,"Oskar Sundqvist (2), Robert Thomas (2), Jaden Schwartz (2)",3,14:22,3-1
20202021,2020020005,STL,,5on5,"Kyle Clifford (1), Ivan Barbashev (0)",3,6:46,4-1
20202021,2020020006,WSH,,5on4,"T.J. Oshie (1), Alex Ovechkin (1), John Carlson (1)",1,10:33,1-0
20202021,2020020006,WSH,,5on5,"Nicklas Backstrom (1), Alex Ovechkin (1), T.J. Oshie (1)",1,5:43,2-0
20202021,2020020006,BUF,,5on4,"Taylor Hall (1), Victor Olofsson (1), Jack Eichel (1)",1,8:48,1-2
20202021,2020020006,WSH,,5on5,"Brenden Dillon (1), Conor Sheary (1), Lars Eller (1)",2,13:23,3-1
20202021,2020020006,BUF,,5on5,"Tobias Rieder (1), Dylan Cozens (1), Jake McCabe (1)",2,18:46,2-3
20202021,2020020006,WSH,,5on5,"John Carlson (1), T.J. Oshie (1), Nicklas Backstrom (1)",2,7:05,4-2
20202021,2020020006,BUF,,5on5,"Jake McCabe (1), Jack Eichel (1), Tage Thompson (1)",3,0:20,3-4
20202021,2020020006,WSH,,5on5,Jakub Vrana (1),3,0:46,5-3
20202021,2020020006,BUF,,5on5,"Victor Olofsson (1), Taylor Hall (1), Sam Reinhart (1)",3,18:06,4-5
20202021,2020020006,WSH,,5on5,"Garnet Hathaway (1), Nick Jensen (0)",3,18:57,6-4
20202021,2020020007,BOS,,5on4,"Brad Marchand (1), David Krejci (1), Patrice Bergeron (1)",1,17:40,1-0
20202021,2020020007,BOS,,5on4,"Nick Ritchie (1), Brad Marchand (1), Matt Grzelcyk (1)",3,13:12,2-0
20202021,2020020007,NJD,,5on5,"Ty Smith (1), Matt Tennyson (2), Jack Hughes (2)",3,13:46,1-2
20202021,2020020007,NJD,,5on5,"Miles Wood (1), Jack Hughes (0)",3,8:51,2-2
20202021,2020020008,NYI,,5on5,"Mathew Barzal (1), Cal Clutterbuck (0)",1,13:31,1-0
20202021,2020020008,NYI,,5on4,"Brock Nelson (1), Anthony Beauvillier (1), Nick Leddy (1)",1,2:33,2-0
20202021,2020020008,NYI,,5on5,"Anders Lee (1), Nick Leddy (0)",1,3:52,3-0
20202021,2020020008,NYI,,5on4,"Anders Lee (2), Jordan Eberle (1), Noah Dobson (1)",2,14:54,4-0
20202021,2020020009,DAL,,5on5,"Blake Comeau (1), Jason Robertson (0)",1,4:29,1-0
20202021,2020020009,FLA,,5on5,Keith Yandle (3),2,18:18,1-1
20202021,2020020009,FLA,,5on5,"Aaron Ekblad (6), MacKenzie Weegar (16), Jonathan Huberdeau (16)",2,8:41,2-1
20202021,2020020009,FLA,,5on5,Aleksander Barkov (7),3,19:32,3-1
20202021,2020020010,CAR,,5on5,"Nino Niederreiter (1), Teuvo Teravainen (1), Sebastian Aho (1)",1,3:38,1-0
20202021,2020020010,CAR,,5on4,"Ryan Dzingel (1), Jake Gardiner (1), Martin Necas (1)",3,17:26,2-0
20202021,2020020010,CAR,,5on5,"Andrei Svechnikov (1), Teuvo Teravainen (0)",3,18:55,3-0
20202021,2020020011,CBJ,,5on5,Boone Jenner (1),1,9:24,1-0
20202021,2020020011,NSH,,5on5,"Luke Kunin (1), Erik Haula (1), Mark Borowiecki (1)",2,13:09,1-1
20202021,2020020011,NSH,,5on5,"Calle Jarnkrok (1), Rocco Grimaldi (1), Roman Josi (1)",3,18:27,2-1
20202021,2020020011,NSH,,5on5,"Filip Forsberg (1), Brad Richardson (0)",3,5:48,3-1
20202021,2020020012,CGY,,5on4,"Johnny Gaudreau (1), Elias Lindholm (1), Sean Monahan (1)",1,11:24,1-0
20202021,2020020012,CGY,,5on5,"Elias Lindholm (1), Dillon Dube (1), Chris Tanev (1)",1,16:28,2-0
20202021,2020020012,CGY,,5on5,"Matthew Tkachuk (1), Rasmus Andersson (1), Mark Giordano (1)",1,4:28,3-0
20202021,2020020012,WPG,,5on5,"Patrik Laine (1), Kyle Connor (1), Derek Forbort (1)",1,7:24,1-3
20202021,2020020012,WPG,,5on5,"Mark Scheifele (1), Nikolaj Ehlers (0)",2,0:34,2-3
20202021,2020020012,WPG,,other,"Kyle Connor (1), Patrik Laine (1), Blake Wheeler (1)",2,15:04,3-3
20202021,2020020012,WPG,,other,"Patrik Laine (2), Neal Pionk (2), Kyle Connor (2)",4,1:18,4-3
20202021,2020020013,EDM,,5on5,"Connor McDavid (1), Kailer Yamamoto (3), Leon Draisaitl (3)",1,19:59,1-0
20202021,2020020013,EDM,,5on4,"Ryan Nugent-Hopkins (1), Leon Draisaitl (1), Connor McDavid (1)",1,7:59,2-0
20202021,2020020013,VAN,,5on5,"Tyler Motte (1), Travis Hamonic (3), Quinn Hughes (3)",2,10:21,1-2
20202021,2020020013,EDM,,5on5,"Connor McDavid (3), Leon Draisaitl (1), Ryan Nugent-Hopkins (1)",2,15:08,3-1
20202021,2020020013,VAN,,5on5,"Nate Schmidt (1), Alexander Edler (0)",2,3:24,2-3
20202021,2020020013,EDM,,5on4,"Connor McDavid (2), Leon Draisaitl (1), Tyson Barrie (1)",2,8:26,4-2
20202021,2020020013,EDM,,5on5,"Ryan Nugent-Hopkins (2), Kailer Yamamoto (0)",3,11:42,5-2
20202021,2020020014,SJS,,5on4,"Tomas Hertl (1), Evander Kane (1), Logan Couture (1)",1,12:43,1-0
20202021,2020020014,SJS,,5on5,"Tomas Hertl (2), John Leonard (2), Evander Kane (2)",1,16:51,2-0
20202021,2020020014,ARI,,5on4,"Conor Garland (1), Christian Dvorak (1), Jakob Chychrun (1)",2,15:46,1-2
20202021,2020020014,SJS,,5on5,"Evander Kane (1), John Leonard (1), Tomas Hertl (1)",3,11:24,3-1
20202021,2020020014,ARI,,5on5,"Clayton Keller (1), Conor Garland (2), Jakob Chychrun (2)",3,16:30,2-3
20202021,2020020014,ARI,,5on5,"Phil Kessel (1), Alex Goligoski (1), Clayton Keller (1)",3,19:56,3-3
20202021,2020020015,VGK,,5on5,"Jonathan Marchessault (1), Alec Martinez (1), Shea Theodore (1)",1,1:07,1-0
20202021,2020020015,VGK,,5on5,"Tomas Nosek (1), Ryan Reaves (0)",1,2:13,2-0
20202021,2020020015,ANA,,5on5,"Max Comtois (1), Sam Steel (0)",1,4:22,1-2
20202021,2020020015,ANA,,5on5,"Max Comtois (2), Ryan Getzlaf (0)",1,7:58,2-2
20202021,2020020015,VGK,,5on5,"Mark Stone (1), Chandler Stephenson (1), Alex Pietrangelo (1)",3,0:49,3-2
20202021,2020020015,VGK,,5on5,"Max Pacioretty (1), Mark Stone (2), Alec Martinez (2)",3,10:59,4-2
20202021,2020020015,VGK,,5on5,"Alex Tuch (1), Nicolas Roy (1), Cody Glass (1)",3,19:46,5-2
20202021,2020020016,MIN,,5on5,"Jonas Brodin (1), Kirill Kaprizov (1), Greg Pateryn (1)",1,16:06,1-0
20202021,2020020016,LAK,,5on5,"Jeff Carter (1), Anze Kopitar (0)",1,19:57,1-1
20202021,2020020016,LAK,,5on4,"Dustin Brown (1), Alex Iafallo (2), Anze Kopitar (2)",2,17:05,2-1
20202021,2020020016,LAK,,other,"Andreas Athanasiou (1), Jeff Carter (1), Matt Roy (1)",2,7:12,3-1
20202021,2020020016,MIN,,5on5,"Victor Rask (1), Kirill Kaprizov (1), Matt Dumba (1)",3,3:15,2-3
20202021,2020020016,MIN,,5on5,"Marcus Foligno (1), Ryan Suter (0)",3,9:42,3-3
20202021,2020020016,MIN,,other,Kirill Kaprizov (1),4,3:47,4-3
20202021,2020020017,WSH,,5on5,"Jakub Vrana (2), Tom Wilson (0)",2,1:34,1-0
20202021,2020020017,BUF,,5on5,"Rasmus Ristolainen (1), Taylor Hall (3), Jack Eichel (3)",3,0:31,1-1
20202021,2020020017,WSH,,5on5,"Tom Wilson (1), Nicklas Backstrom (0)",3,7:47,2-1
20202021,2020020018,PHI,,5on5,"Ivan Provorov (1), Jakub Voracek (2), James van Riemsdyk (2)",1,11:30,1-0
20202021,2020020018,PIT,,5on4,"Sidney Crosby (2), Jake Guentzel (1), Bryan Rust (1)",1,12:59,1-1
20202021,2020020018,PIT,,5on5,"Brandon Tanev (2), Jared McCann (2), Mark Jankowski (2)",1,13:31,2-1
20202021,2020020018,PHI,,5on4,"Travis Konecny (1), Jakub Voracek (2), Claude Giroux (2)",1,7:27,2-2
20202021,2020020018,PHI,,5on5,"Travis Konecny (2), Nolan Patrick (1), James van Riemsdyk (1)",1,9:26,3-2
20202021,2020020018,PHI,,5on5,"Travis Konecny (3), Kevin Hayes (3), Claude Giroux (3)",3,12:53,4-2
20202021,2020020018,PHI,,5on5,"Oskar Lindblom (2), Scott Laughton (2), Travis Konecny (2)",3,17:52,5-2
20202021,2020020019,CHI,,5on4,"Alex DeBrincat (1), Dylan Strome (2), Adam Boqvist (2)",2,14:20,1-0
20202021,2020020019,CHI,,5on5,"Patrick Kane (1), Alex DeBrincat (0)",2,16:11,2-0
20202021,2020020019,TBL,,5on5,"Ondrej Palat (2), Steven Stamkos (0)",2,2:25,1-2
20202021,2020020019,TBL,,5on5,"Alex Killorn (1), Tyler Johnson (2), Anthony Cirelli (2)",2,4:43,2-2
20202021,2020020019,TBL,,5on5,"Blake Coleman (1), Barclay Goodrow (1), Yanni Gourde (1)",2,8:11,3-2
20202021,2020020019,TBL,,5on5,"Yanni Gourde (1), Blake Coleman (2), Barclay Goodrow (2)",3,13:32,4-2
20202021,2020020019,TBL,,5on5,"Steven Stamkos (2), Ondrej Palat (2), Brayden Point (2)",3,17:38,5-2
20202021,2020020020,DAL,,5on4,"Joe Pavelski (22), Roope Hintz (26), Jason Robertson (26)",1,12:04,1-0
20202021,2020020020,FLA,,5on5,"MacKenzie Weegar (5), Owen Tippett (3), Grigori Denisenko (3)",1,14:13,1-1
20202021,2020020020,DAL,,5on5,Jason Robertson (16),1,17:16,2-1
20202021,2020020020,FLA,,5on5,"Jonathan Huberdeau (19), Owen Tippett (22), Keith Yandle (22)",1,1:53,2-2
20202021,2020020020,FLA,,5on5,"Nikita Gusev (4), Brandon Montour (0)",1,2:42,3-2
20202021,2020020020,FLA,,5on5,"Gustav Forsling (5), Grigori Denisenko (30), Aleksander Barkov (30)",2,0:45,4-2
20202021,2020020020,DAL,,5on5,"Joel Kiviranta (4), Tanner Kero (8), Jamie Oleksiak (8)",3,3:55,3-4
20202021,2020020020,DAL,,5on5,"Tyler Seguin (1), Denis Gurianov (26), John Klingberg (26)",3,4:06,4-4
20202021,2020020020,FLA,,other,"Aleksander Barkov (26), Keith Yandle (29), MacKenzie Weegar (29)",4,2:50,5-4
20202021,2020020021,OTT,,other,"Thomas Chabot (1), Drake Batherson (1), Josh Norris (1)",1,19:16,1-0
20202021,2020020021,TOR,,5on4,"Zach Hyman (1), John Tavares (2), William Nylander (2)",1,9:59,1-1
20202021,2020020021,OTT,,5on5,"Brady Tkachuk (1), Nikita Zaitsev (2), Josh Norris (2)",2,10:28,2-1
20202021,2020020021,OTT,,5on5,"Austin Watson (1), Braydon Coburn (1)",2,12:32,3-1
20202021,2020020021,OTT,,5on5,"Chris Tierney (1), Nikita Zaitsev (1), Brady Tkachuk (1)",2,15:03,4-1
20202021,2020020021,TOR,,5on5,"Alexander Kerfoot (1), Justin Holl (1), Ilya Mikheyev (1)",2,9:15,2-4
20202021,2020020021,OTT,,5on5,"Derek Stepan (1), Brady Tkachuk (2), Drake Batherson (2)",3,6:15,5-2
20202021,2020020021,TOR,,5on4,John Tavares (2),3,7:07,3-5
20202021,2020020022,COL,,5on4,"Andre Burakovsky (2), Philipp Grubauer (0)",2,12:24,1-0
20202021,2020020022,COL,,5on5,"Gabriel Landeskog (2), Mikko Rantanen (0)",2,14:34,2-0
20202021,2020020022,COL,,5on4,"Mikko Rantanen (1), Cale Makar (1), Nazem Kadri (1)",2,17:05,3-0
20202021,2020020022,COL,,5on5,"Gabriel Landeskog (1), Nathan MacKinnon (1), Ryan Graves (1)",2,4:03,4-0
20202021,2020020022,COL,,5on4,"Nathan MacKinnon (1), Cale Makar (0)",3,11:29,5-0
20202021,2020020022,COL,,5on5,"Joonas Donskoi (1), Devon Toews (2), Samuel Girard (2)",3,12:02,6-0
20202021,2020020022,COL,,5on4,"Devon Toews (1), Samuel Girard (1), Andre Burakovsky (1)",3,14:56,7-0
20202021,2020020022,COL,,5on4,"Nazem Kadri (1), Nathan MacKinnon (2), Cale Makar (2)",3,1:13,8-0
20202021,2020020023,NJD,,5on5,"Miles Wood (2), Ty Smith (3), Jack Hughes (3)",1,16:15,1-0
20202021,2020020023,BOS,,4on5,"Patrice Bergeron (1), Brad Marchand (0)",2,17:16,1-1
20202021,2020020023,NJD,,other,"Yegor Sharangovich (1), Damon Severson (1), Kyle Palmieri (1)",4,4:58,2-1
20202021,2020020024,NYR,,5on5,"Artemi Panarin (1), Brendan Smith (0)",1,13:46,1-0
20202021,2020020024,NYR,,5on5,"Pavel Buchnevich (1), Mika Zibanejad (0)",1,2:12,2-0
20202021,2020020024,NYR,,5on5,"Kaapo Kakko (1), Phillip Di Giuseppe (1), Filip Chytil (1)",2,15:24,3-0
20202021,2020020024,NYR,,5on5,Pavel Buchnevich (2),2,5:57,4-0
20202021,2020020024,NYR,,5on4,"Artemi Panarin (2), Adam Fox (1), Pavel Buchnevich (1)",3,15:56,5-0
20202021,2020020025,DET,,5on5,"Bobby Ryan (1), Filip Zadina (0)",2,2:44,1-0
20202021,2020020025,CAR,,5on4,"Vincent Trocheck (1), Andrei Svechnikov (1), Dougie Hamilton (1)",3,0:28,1-1
20202021,2020020025,DET,,5on5,"Dylan Larkin (1), Anthony Mantha (1), Tyler Bertuzzi (1)",3,0:46,2-1
20202021,2020020025,DET,,5on5,"Robby Fabbri (1), Filip Zadina (1), Filip Hronek (1)",3,17:18,3-1
20202021,2020020025,DET,,5on5,"Dylan Larkin (2), Patrik Nemeth (0)",3,18:04,4-1
20202021,2020020025,CAR,,5on5,"Andrei Svechnikov (2), Jordan Martinook (0)",3,8:56,2-4
20202021,2020020026,CBJ,,5on5,"Nick Foligno (1), Michael Del Zotto (1), Alexandre Texier (1)",1,7:58,1-0
20202021,2020020026,NSH,,5on5,"Rocco Grimaldi (1), Ryan Ellis (0)",1,9:44,1-1
20202021,2020020026,NSH,,5on5,"Brad Richardson (1), Mattias Ekholm (0)",3,11:00,2-1
20202021,2020020026,NSH,,5on5,"Luke Kunin (2), Nick Cousins (1), Matt Duchene (1)",3,14:28,3-1
20202021,2020020026,NSH,,5on5,"Colton Sissons (1), Viktor Arvidsson (1), Dante Fabbro (1)",3,15:22,4-1
20202021,2020020026,NSH,,5on5,Filip Forsberg (2),3,1:43,5-1
20202021,2020020026,CBJ,,5on5,"Alexandre Texier (1), Liam Foudy (2), Michael Del Zotto (2)",3,5:47,2-5
20202021,2020020027,OTT,,5on5,"Nick Paul (1), Nikita Zaitsev (1), Connor Brown (1)",1,10:55,1-0
20202021,2020020027,TOR,,5on5,"Joe Thornton (1), Mitchell Marner (1), TJ Brodie (1)",1,14:17,1-1
20202021,2020020027,TOR,,5on5,"Mitchell Marner (1), Auston Matthews (0)",2,1:10,2-1
20202021,2020020027,OTT,,5on5,"Tim Stutzle (1), Thomas Chabot (1), Colin White (1)",3,11:44,2-2
20202021,2020020027,TOR,,5on4,"Auston Matthews (1), Mitchell Marner (1), Joe Thornton (1)",3,2:42,3-2
20202021,2020020028,CGY,,5on4,"Sean Monahan (1), Matthew Tkachuk (2), Elias Lindholm (2)",1,8:31,1-0
20202021,2020020028,CGY,,5on4,"Dillon Dube (1), Andrew Mangiapane (1), Mikael Backlund (1)",2,16:12,2-0
20202021,2020020028,CGY,,5on4,"Matthew Tkachuk (2), Johnny Gaudreau (2), Rasmus Andersson (2)",3,15:16,3-0
20202021,2020020029,MTL,,5on4,"Jeff Petry (1), Nick Suzuki (2), Shea Weber (2)",1,6:50,1-0
20202021,2020020029,MTL,,5on5,"Tomas Tatar (2), Phillip Danault (1), Brendan Gallagher (1)",2,2:19,2-0
20202021,2020020029,MTL,,5on5,"Jeff Petry (2), Phillip Danault (0)",2,7:27,3-0
20202021,2020020029,MTL,,4on5,Jake Evans (1),2,9:17,4-0
20202021,2020020029,EDM,,5on5,"Slater Koekkoek (1), Tyson Barrie (2), Connor McDavid (2)",3,12:59,1-4
20202021,2020020029,MTL,,5on5,"Tomas Tatar (3), Brendan Gallagher (0)",3,9:47,5-1
20202021,2020020030,ARI,,5on4,"Phil Kessel (2), Oliver Ekman-Larsson (0)",1,12:31,1-0
20202021,2020020030,ARI,,5on5,"Barrett Hayton (1), Conor Garland (1), Nick Schmaltz (1)",1,14:41,2-0
20202021,2020020030,SJS,,5on5,Timo Meier (1),1,15:27,1-2
20202021,2020020030,SJS,,5on4,"Ryan Donato (1), Timo Meier (1), Mario Ferraro (1)",1,3:34,2-2
20202021,2020020030,ARI,,5on5,"Phil Kessel (3), Oliver Ekman-Larsson (2), Christian Dvorak (2)",2,5:13,3-2
20202021,2020020030,ARI,,5on5,"Jakob Chychrun (1), Derick Brassard (0)",2,8:56,4-2
20202021,2020020030,SJS,,5on4,"Tomas Hertl (3), Timo Meier (1), Erik Karlsson (1)",3,19:09,3-4
20202021,2020020030,ARI,,5on5,"Clayton Keller (2), Oliver Ekman-Larsson (2), Derick Brassard (2)",3,2:39,5-3
20202021,2020020031,ANA,,5on5,"Max Comtois (3), Jacob Larsson (2), Sam Steel (2)",2,7:45,1-0
20202021,2020020031,VGK,,5on5,"William Karlsson (1), Jonathan Marchessault (2), Mark Stone (2)",3,18:38,1-1
20202021,2020020031,VGK,,other,"Max Pacioretty (2), Mark Stone (0)",4,0:07,2-1
20202021,2020020032,MIN,,5on5,"Matt Dumba (1), Jordan Greenway (2), Ryan Suter (2)",1,0:21,1-0
20202021,2020020032,LAK,,5on5,"Gabriel Vilardi (1), Austin Wagner (1), Kurtis MacDermid (1)",1,16:58,1-1
20202021,2020020032,LAK,,other,"Andreas Athanasiou (2), Jeff Carter (0)",2,10:22,2-1
20202021,2020020032,LAK,,5on5,"Blake Lizotte (1), Drew Doughty (2), Jeff Carter (2)",2,7:02,3-1
20202021,2020020032,MIN,,5on5,"Matt Dumba (2), Ryan Suter (0)",3,19:58,2-3
20202021,2020020032,MIN,,5on5,"Joel Eriksson Ek (1), Jordan Greenway (2), Greg Pateryn (2)",3,7:38,3-3
20202021,2020020032,MIN,,other,"Marcus Johansson (1), Kirill Kaprizov (1), Jonas Brodin (1)",4,4:49,4-3
20202021,2020020033,DAL,,5on5,"Tyler Seguin (2), Joe Pavelski (27), Jason Robertson (27)",1,19:33,1-0
20202021,2020020033,TBL,,5on5,"Tyler Johnson (8), Alex Killorn (0)",1,2:14,1-1
20202021,2020020033,TBL,,5on4,"Alex Killorn (15), Yanni Gourde (25), Brayden Point (25)",2,16:39,2-1
20202021,2020020033,TBL,,5on5,Brayden Point (23),2,19:46,3-1
20202021,2020020033,DAL,,5on5,"Andrej Sekera (3), Joel Hanley (26), Roope Hintz (26)",3,10:44,2-3
20202021,2020020033,TBL,,5on5,"Erik Cernak (5), Barclay Goodrow (17), Blake Coleman (17)",3,11:34,4-2
20202021,2020020033,TBL,,5on5,"Ross Colton (9), Mathieu Joseph (12), Erik Cernak (12)",3,16:47,5-2
20202021,2020020033,TBL,,5on5,"Mikhail Sergachev (4), Erik Cernak (14), Tyler Johnson (14)",3,19:07,6-2
20202021,2020020034,FLA,,5on5,Aaron Ekblad (1),2,0:12,1-0
20202021,2020020034,CHI,,5on4,"Alex DeBrincat (2), Duncan Keith (1), Patrick Kane (1)",2,12:24,1-1
20202021,2020020034,FLA,,5on5,"Keith Yandle (1), Jonathan Huberdeau (1), Eetu Luostarinen (1)",2,5:33,2-1
20202021,2020020034,FLA,,5on4,"Jonathan Huberdeau (1), Aleksander Barkov (1), Patric Hornqvist (1)",3,16:55,3-1
20202021,2020020034,CHI,,other,"Connor Murphy (1), Duncan Keith (1), Pius Suter (1)",3,2:53,2-3
20202021,2020020034,FLA,,other,"Eetu Luostarinen (1), Carter Verhaeghe (1), Anton Stralman (1)",3,3:15,4-2
20202021,2020020034,FLA,,5on5,"Patric Hornqvist (1), Jonathan Huberdeau (1), Radko Gudas (1)",3,5:57,5-2
20202021,2020020035,PIT,,5on5,"Evan Rodrigues (1), Brian Dumoulin (2), Jake Guentzel (2)",1,0:19,1-0
20202021,2020020035,WSH,,5on5,Nic Dowd (1),1,12:04,1-1
20202021,2020020035,WSH,,5on5,"Alex Ovechkin (1), Evgeny Kuznetsov (2), Tom Wilson (2)",1,14:24,2-1
20202021,2020020035,WSH,,other,"Nicklas Backstrom (2), Evgeny Kuznetsov (3), Alex Ovechkin (3)",2,10:09,3-1
20202021,2020020035,PIT,,5on5,"Marcus Pettersson (1), Jason Zucker (2), Bryan Rust (2)",2,12:57,2-3
20202021,2020020035,PIT,,5on5,"Colton Sceviour (1), Teddy Blueger (0)",2,2:10,3-3
20202021,2020020036,NYI,,5on5,"Jean-Gabriel Pageau (1), Adam Pelech (1), Ryan Pulock (1)",3,15:51,1-0
20202021,2020020037,BUF,,5on5,Curtis Lazar (1),1,15:52,1-0
20202021,2020020037,BUF,,5on4,"Sam Reinhart (1), Taylor Hall (4), Jack Eichel (4)",2,3:35,2-0
20202021,2020020037,BUF,,5on5,"Sam Reinhart (2), Jack Eichel (4), Taylor Hall (4)",2,6:28,3-0
20202021,2020020037,BUF,,5on5,"Curtis Lazar (2), Riley Sheahan (1), Brandon Montour (1)",2,8:09,4-0
20202021,2020020037,BUF,,5on5,"Henri Jokiharju (1), Eric Staal (0)",3,10:47,5-0
20202021,2020020037,PHI,,5on5,"Nicolas Aube-Kubel (1), Michael Raffl (1), Travis Sanheim (1)",3,17:55,1-5
20202021,2020020037,BUF,,5on4,"Victor Olofsson (2), Taylor Hall (6), Jack Eichel (6)",3,18:49,6-1
20202021,2020020038,DET,,5on5,"Bobby Ryan (2), Michael Rasmussen (0)",1,7:00,1-0
20202021,2020020038,CBJ,,5on5,"Oliver Bjorkstrand (1), Boone Jenner (3), Michael Del Zotto (3)",2,15:11,1-1
20202021,2020020038,DET,,5on5,"Bobby Ryan (3), Anthony Mantha (2), Filip Hronek (2)",3,19:03,2-1
20202021,2020020038,CBJ,,5on5,"Alexandre Texier (2), Oliver Bjorkstrand (0)",3,5:10,2-2
20202021,2020020038,CBJ,,5on5,"Pierre-Luc Dubois (1), Mikhail Grigorenko (1), Joonas Korpisalo (1)",3,6:26,3-2
20202021,2020020039,SJS,,5on5,"Kevin Labanc (1), Brent Burns (2), Logan Couture (2)",1,11:38,1-0
20202021,2020020039,SJS,,5on4,"Logan Couture (1), Tomas Hertl (2), Brent Burns (2)",1,14:18,2-0
20202021,2020020039,SJS,,5on4,"Brent Burns (1), Evander Kane (3), Tomas Hertl (3)",2,12:06,3-0
20202021,2020020039,STL,,5on5,"Brayden Schenn (1), Jordan Kyrou (0)",2,14:17,1-3
20202021,2020020039,STL,,5on5,"Justin Faulk (2), David Perron (1), Ryan O'Reilly (1)",2,19:00,2-3
20202021,2020020039,STL,,5on5,"Justin Faulk (1), Ivan Barbashev (1), Carl Gunnarsson (1)",2,2:36,3-3
20202021,2020020039,STL,,5on5,"Mike Hoffman (1), Colton Parayko (2), Tyler Bozak (2)",2,4:09,4-3
20202021,2020020039,STL,,5on5,"Jordan Kyrou (2), Colton Parayko (1), Torey Krug (1)",3,10:28,5-3
20202021,2020020039,SJS,,5on5,"Logan Couture (2), Kevin Labanc (1), Radim Simek (1)",3,4:17,4-5
