season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20212022,ANA,82.0,76.0,31.0,37.0,14.0,west,pacific,none,232.0,271.0,4on5,358.98333333333335,6.0,39.0,-33.0,0.133,6.43,41.02,0.136,0.999,0.1,0.899,0.101,0.9,15.0,108.0,0.122,29.0,305.0,0.087,2.93,2.705,72.0,524.0,0.121,79.0,643.0,0.109,60.0,387.0,14.0,10.0,4.0,197.0,167.0,47.0,10.0,129.0,0.14,0.246,7.0,119.0,12.0,137.0,0.152,0.213,0.089,0.185,7.0,14.0,46.0,140.0,172.0,225.0,48.0,40.0,29.0,29.0,18.0,18.0,55.0,1.0,4.0,12.0,-34.59,-452.0,-93.0,12.429,80.021,-67.59200000000001,1.003,6.518,-5.516,1.075,6.856,2.507,18.051,4.847,50.977,12.034,87.581,13.204,107.47,10.028,64.683,2.34,1.671,0.669,32.926,27.912,7.856,1.671,21.561,2.006,22.898,1.17,19.89,1.17,7.688,8.023,6.686,4.847,4.847,3.008,3.008,9.193,0.167,-5.781,-75.547,-15.544,0.669,2.006,2.077,13.375,-11.297,0.31,0.22,0.47,0.72,0.56,0.36,0.41,0.53,0.78,0.62,0.44,0.59,0.12,0.62,0.53,0.89,0.59,0.98,0.59,0.98,0.28,0.12,0.59,0.06,0.12,0.16,0.06,0.06,0.109,0.12,0.22,0.09,0.16,0.33,0.09,0.06,0.72,0.97,0.19,0.88,0.06,0.09,0.97,0.44,0.66,0.3,0.27,0.16,0.53,0.69,0.5,0.59,0.03,0.94,0.88,0.38,0.55,0.08,0.27,0.78,0.78,0.53,0.62,0.44,0.44,0.09,0.19,0.47,0.69,0.69
20212022,ANA,82.0,76.0,31.0,37.0,14.0,west,pacific,none,232.0,271.0,5on4,353.6333333333333,48.0,4.0,44.0,0.923,35.33,5.64,0.862,1.113,0.168,0.945,0.055,0.832,84.0,17.0,0.832,221.0,42.0,0.84,2.618,2.932,400.0,89.0,0.818,566.0,98.0,0.852,285.0,73.0,137.0,118.0,59.0,25.0,13.0,4.0,129.0,10.0,0.32,0.112,166.0,9.0,115.0,16.0,0.203,0.163,0.293,0.092,46.0,145.0,12.0,44.0,235.0,154.0,27.0,18.0,55.0,3.0,77.0,42.0,41.0,36.0,13.0,7.0,29.689999999999998,311.0,67.0,83.325,9.645,73.67999999999999,8.144,0.679,7.465,5.994,0.957,14.252,2.884,37.496,7.126,67.867,15.1,96.032,16.627,48.355,12.386,23.244,20.021,10.01,4.242,2.206,0.679,21.887,1.697,19.512,2.715,28.165,1.527,7.805,2.036,4.581,3.054,9.332,0.509,13.064,7.126,6.956,6.108,5.037,52.767,11.368,2.206,1.188,14.138,1.636,12.501,0.31,0.22,0.69,0.66,0.8,0.58,0.25,0.38,0.88,0.91,0.2,0.12,0.22,0.16,0.38,0.97,0.91,0.91,0.91,0.91,0.12,0.25,0.53,0.38,0.09,0.19,0.31,0.16,0.852,0.38,0.34,0.38,0.19,0.72,0.59,0.44,0.66,0.03,0.22,0.03,0.22,0.59,0.16,0.34,0.59,0.19,0.5,0.59,0.84,0.41,0.75,0.91,0.69,0.16,0.62,0.66,0.91,0.91,0.28,0.62,0.69,0.62,0.56,0.16,0.69,0.41,0.16,0.5,0.91,0.56
20212022,ANA,82.0,76.0,31.0,37.0,14.0,west,pacific,none,232.0,271.0,5on5,4130.400000000001,164.0,205.0,-41.0,0.444,166.56,183.41,0.476,0.988,0.083,0.905,0.095,0.917,542.0,611.0,0.47,1253.0,1362.0,0.479,2.507,2.498,2763.0,3011.0,0.479,3639.0,3978.0,0.478,1978.0,2151.0,711.0,883.0,473.0,751.0,999.0,532.0,805.0,956.0,0.29,0.318,876.0,967.0,785.0,860.0,0.216,0.216,0.241,0.243,227.0,515.0,227.0,540.0,1683.0,1864.0,1599.0,438.0,667.0,359.0,1589.0,435.0,717.0,363.0,138.0,192.0,-16.849999999999994,-248.0,-69.0,330.561,388.413,-57.852,2.382,2.978,-0.596,2.42,2.664,7.873,8.876,18.202,19.785,40.137,43.739,52.862,57.786,28.733,31.246,10.328,12.827,6.871,10.909,14.512,7.728,11.694,13.887,11.403,12.493,12.725,14.047,3.298,3.298,23.228,6.363,9.689,5.215,23.083,6.319,10.415,5.273,-0.245,-3.603,-1.002,2.005,2.789,4.802,5.642,-0.84,0.31,0.22,0.09,0.31,0.27,0.38,0.16,0.38,0.31,0.72,0.28,0.28,0.38,0.72,0.55,0.27,0.25,0.34,0.25,0.34,0.22,0.34,0.41,0.44,0.38,0.34,0.34,0.38,0.478,0.31,0.34,0.44,0.53,0.06,0.06,0.5,0.66,0.75,0.59,0.64,0.5,0.22,0.81,0.88,0.66,0.88,0.58,0.25,0.78,0.41,0.78,0.5,0.56,0.56,0.41,0.16,0.31,0.59,0.22,0.94,0.59,0.23,0.88,0.22,0.03,0.47,0.25,0.12,0.44,0.34
20212022,ANA,82.0,76.0,31.0,37.0,14.0,west,pacific,none,232.0,271.0,all,5002.0,228.0,266.0,-38.0,0.462,215.74,247.51,0.466,0.997,0.094,0.903,0.097,0.906,678.0,799.0,0.459,1586.0,1838.0,0.463,2.544,2.562,3354.0,3800.0,0.469,4427.0,4922.0,0.474,2422.0,2747.0,908.0,1040.0,541.0,1039.0,1216.0,589.0,960.0,1123.0,0.29,0.296,1073.0,1122.0,932.0,1053.0,0.211,0.214,0.242,0.228,306.0,757.0,303.0,804.0,2174.0,2336.0,1696.0,501.0,764.0,397.0,1701.0,523.0,828.0,403.0,156.0,222.0,-31.769999999999982,-446.0,-121.0,443.739,513.51,-69.77099999999999,2.735,3.191,-0.456,2.588,2.969,8.133,9.584,19.024,22.047,40.232,45.582,53.103,59.04,29.052,32.951,10.892,12.475,6.489,12.463,14.586,7.065,11.515,13.471,11.18,12.631,12.871,13.459,3.671,3.635,20.344,6.01,9.164,4.762,20.404,6.273,9.932,4.834,-0.381,-5.35,-1.451,1.871,2.663,5.323,6.16,-0.837,0.31,0.22,0.28,0.38,0.34,0.25,0.16,0.25,0.31,0.53,0.19,0.19,0.19,0.58,0.41,0.44,0.47,0.47,0.47,0.47,0.12,0.28,0.38,0.19,0.17,0.28,0.16,0.16,0.474,0.31,0.28,0.38,0.47,0.06,0.06,0.25,0.69,0.69,0.59,0.36,0.38,0.25,0.81,0.88,0.66,0.69,0.47,0.19,0.75,0.44,0.78,0.5,0.56,0.38,0.59,0.19,0.47,0.72,0.22,0.94,0.66,0.34,0.84,0.22,0.06,0.25,0.16,0.22,0.41,0.31
20212022,ANA,82.0,76.0,31.0,37.0,14.0,west,pacific,none,232.0,271.0,other,158.98333333333332,10.0,18.0,-8.0,0.357,7.42,17.43,0.299,0.969,0.101,0.868,0.132,0.899,37.0,63.0,0.37,83.0,129.0,0.392,2.983,3.081,119.0,176.0,0.403,143.0,203.0,0.413,99.0,136.0,46.0,29.0,5.0,66.0,37.0,6.0,16.0,28.0,0.13,0.159,24.0,27.0,20.0,40.0,0.14,0.197,0.168,0.133,26.0,83.0,18.0,80.0,84.0,93.0,22.0,5.0,13.0,6.0,17.0,28.0,15.0,3.0,1.0,11.0,-10.01,-57.0,-26.0,17.415999999999997,35.431000000000004,-18.015,3.774,6.793,-3.019,2.8,6.578,13.964,23.776,31.324,48.684,44.91,66.422,53.968,76.612,37.362,51.326,17.36,10.945,1.887,24.908,13.964,2.264,6.038,10.567,7.548,15.096,9.058,10.19,9.812,6.793,8.303,1.887,4.906,2.264,6.416,10.567,5.661,1.132,-3.778,-21.512,-9.812,0.377,4.151,6.573,13.372,-6.799,0.31,0.22,0.38,0.06,0.09,0.03,0.19,0.03,0.06,0.03,0.03,0.03,0.03,0.41,0.22,0.25,0.31,0.31,0.31,0.31,0.34,0.56,0.03,0.03,0.03,0.5,0.03,0.03,0.413,0.47,0.03,0.84,0.47,0.34,0.19,0.03,0.53,0.44,0.91,0.44,0.19,0.94,0.47,0.81,0.88,0.78,0.41,0.03,0.03,0.47,0.78,0.31,0.31,0.06,0.72,0.5,0.3,0.72,0.28,1.0,0.91,0.94,0.56,0.03,0.03,0.03,0.69,0.25,0.03,0.03
20212022,ARI,82.0,57.0,25.0,50.0,7.0,west,central,none,207.0,313.0,4on5,398.24999999999994,3.0,62.0,-59.0,0.046,4.58,52.85,0.08,0.91,0.054,0.856,0.144,0.946,17.0,148.0,0.103,27.0,326.0,0.076,2.776,2.67,73.0,605.0,0.108,85.0,761.0,0.1,56.0,431.0,10.0,16.0,6.0,178.0,207.0,70.0,14.0,186.0,0.19,0.307,12.0,156.0,17.0,174.0,0.2,0.229,0.141,0.205,15.0,66.0,44.0,126.0,187.0,249.0,59.0,43.0,28.0,24.0,25.0,16.0,55.0,4.0,1.0,11.0,-48.27,-532.0,-131.0,7.578000000000001,114.85099999999998,-107.273,0.452,9.341,-8.889,0.69,7.962,2.561,22.298,4.068,49.115,10.998,91.149,12.806,114.652,8.437,64.934,1.507,2.411,0.904,26.817,31.186,10.546,2.109,28.023,2.561,26.215,1.808,23.503,2.26,6.629,8.889,6.478,4.218,3.616,3.766,2.411,8.286,0.603,-7.272,-80.151,-19.736,0.151,1.657,1.142,17.303,-16.162,0.06,0.08,0.12,0.06,0.12,0.09,0.09,0.06,0.12,0.19,0.22,0.19,0.09,0.22,0.72,0.19,0.25,0.33,0.25,0.33,0.34,0.09,0.19,0.19,0.05,0.09,0.03,0.03,0.1,0.09,0.03,0.03,0.66,0.53,0.03,0.38,0.06,0.56,0.56,0.2,0.27,0.31,0.75,0.22,0.97,0.03,0.84,0.12,0.78,0.81,0.38,0.81,0.25,0.38,0.66,0.66,0.14,0.89,0.31,1.0,0.44,0.16,0.84,0.66,0.03,0.06,0.09,0.09,0.06,0.06
20212022,ARI,82.0,57.0,25.0,50.0,7.0,west,central,none,207.0,313.0,5on4,329.05,25.0,4.0,21.0,0.862,26.76,7.48,0.782,1.042,0.102,0.94,0.06,0.898,83.0,12.0,0.874,173.0,39.0,0.816,2.607,2.865,332.0,85.0,0.796,430.0,95.0,0.819,244.0,67.0,90.0,103.0,55.0,27.0,7.0,6.0,109.0,8.0,0.33,0.094,98.0,10.0,88.0,18.0,0.205,0.189,0.228,0.105,38.0,114.0,10.0,28.0,180.0,163.0,25.0,14.0,59.0,9.0,63.0,53.0,23.0,21.0,12.0,2.0,19.28,247.0,71.0,51.760000000000005,11.475,40.285000000000004,4.559,0.729,3.829,4.88,1.364,15.134,2.188,31.545,7.111,60.538,15.499,78.408,17.323,44.492,12.217,16.411,18.781,10.029,4.923,1.276,1.094,19.875,1.459,16.046,3.282,17.87,1.823,6.929,1.823,4.559,2.553,10.758,1.641,11.488,9.664,4.194,3.829,3.516,45.039,12.946,2.188,0.365,9.438,2.092,7.346,0.06,0.08,0.06,0.16,0.36,0.06,0.06,0.06,0.75,0.12,0.59,0.25,0.06,0.09,0.62,0.41,0.12,0.8,0.12,0.8,0.22,0.03,0.84,0.41,0.03,0.03,0.25,0.03,0.819,0.03,0.25,0.03,0.09,0.75,1.0,0.22,0.28,0.97,0.5,0.52,0.41,0.56,0.41,0.62,0.44,0.12,0.34,0.28,0.38,0.34,0.22,0.03,0.25,0.34,0.5,0.03,0.84,0.48,0.78,0.84,0.97,0.58,0.88,0.88,0.66,0.47,0.06,0.03,0.56,0.12
20212022,ARI,82.0,57.0,25.0,50.0,7.0,west,central,none,207.0,313.0,5on5,4078.2666666666664,169.0,233.0,-64.0,0.42,155.93,202.75,0.435,0.997,0.097,0.9,0.1,0.903,527.0,677.0,0.438,1121.0,1481.0,0.431,2.486,2.492,2467.0,3175.0,0.437,3281.0,4134.0,0.442,1739.0,2330.0,594.0,761.0,494.0,804.0,932.0,650.0,790.0,1024.0,0.32,0.323,814.0,959.0,728.0,845.0,0.222,0.204,0.248,0.232,254.0,571.0,201.0,453.0,1658.0,1843.0,1739.0,479.0,701.0,392.0,1730.0,513.0,679.0,330.0,145.0,180.0,-46.81999999999999,-708.0,-150.0,324.93199999999996,435.752,-110.81999999999998,2.486,3.428,-0.942,2.294,2.983,7.753,9.96,16.492,21.789,36.295,46.711,48.271,60.82,25.584,34.279,8.739,11.196,7.268,11.829,13.712,9.563,11.623,15.065,10.71,12.432,11.976,14.109,3.737,2.957,25.584,7.047,10.313,5.767,25.452,7.547,9.99,4.855,-0.689,-10.416,-2.207,2.133,2.648,4.78,6.411,-1.63,0.06,0.08,0.22,0.03,0.05,0.03,0.06,0.03,0.09,0.25,0.06,0.03,0.03,0.55,0.59,0.47,0.75,0.12,0.75,0.12,0.12,0.03,0.12,0.09,0.03,0.03,0.06,0.03,0.442,0.03,0.09,0.06,0.06,0.16,0.25,0.19,0.06,0.97,0.64,0.44,0.27,0.41,0.56,0.91,0.91,0.39,0.66,0.5,0.47,0.28,0.69,0.38,0.44,0.25,0.03,0.12,0.39,0.84,0.88,0.88,0.75,0.14,0.53,0.41,0.25,0.06,0.03,0.06,0.12,0.03
20212022,ARI,82.0,57.0,25.0,50.0,7.0,west,central,none,207.0,313.0,all,4969.433333333333,206.0,309.0,-103.0,0.4,196.58,275.05,0.417,0.99,0.096,0.894,0.106,0.904,661.0,879.0,0.429,1394.0,1933.0,0.419,2.519,2.54,2987.0,3996.0,0.428,3923.0,5145.0,0.433,2135.0,2924.0,733.0,910.0,565.0,1054.0,1181.0,734.0,936.0,1243.0,0.31,0.311,936.0,1149.0,852.0,1072.0,0.217,0.208,0.239,0.223,332.0,840.0,271.0,676.0,2105.0,2349.0,1847.0,548.0,796.0,428.0,1830.0,592.0,772.0,360.0,160.0,197.0,-78.47,-1009.0,-218.0,402.57599999999996,584.051,-181.47499999999997,2.487,3.731,-1.244,2.373,3.321,7.981,10.613,16.831,23.339,36.064,48.247,47.366,62.12,25.778,35.304,8.85,10.987,6.822,12.726,14.259,8.862,11.301,15.008,10.287,12.943,11.301,13.873,4.009,3.272,22.3,6.616,9.611,5.168,22.095,7.148,9.321,4.347,-0.947,-12.182,-2.632,1.932,2.379,4.861,7.052,-2.191,0.06,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.09,0.19,0.03,0.03,0.03,0.25,0.62,0.31,0.58,0.19,0.58,0.19,0.09,0.03,0.09,0.09,0.03,0.03,0.03,0.03,0.433,0.03,0.03,0.03,0.06,0.22,0.09,0.19,0.03,1.0,0.66,0.56,0.23,0.53,0.53,0.91,0.97,0.31,0.78,0.41,0.5,0.38,0.59,0.44,0.38,0.23,0.09,0.09,0.41,0.91,0.72,1.0,0.81,0.14,0.64,0.44,0.16,0.03,0.03,0.03,0.12,0.03
20212022,ARI,82.0,57.0,25.0,50.0,7.0,west,central,none,207.0,313.0,other,163.8666666666667,9.0,10.0,-1.0,0.474,9.3,11.97,0.437,0.99,0.094,0.896,0.104,0.906,34.0,42.0,0.447,73.0,87.0,0.456,2.858,2.931,115.0,131.0,0.467,127.0,155.0,0.45,96.0,96.0,39.0,30.0,10.0,45.0,35.0,8.0,23.0,25.0,0.2,0.191,12.0,24.0,19.0,35.0,0.15,0.226,0.094,0.155,25.0,89.0,16.0,69.0,80.0,94.0,24.0,12.0,8.0,3.0,12.0,10.0,15.0,5.0,2.0,4.0,-2.67,-16.0,-8.0,18.303,21.971999999999998,-3.6690000000000005,3.295,3.662,-0.366,3.405,4.383,12.449,15.378,26.729,31.855,42.107,47.966,46.501,56.753,35.151,35.151,14.28,10.985,3.662,16.477,12.815,2.929,8.421,9.154,6.957,12.815,4.394,8.788,9.154,5.858,8.788,4.394,2.929,1.098,4.394,3.662,5.492,1.831,-0.978,-5.858,-2.929,0.732,1.465,6.702,8.045,-1.343,0.06,0.08,0.19,0.5,0.5,0.25,0.34,0.22,0.62,0.28,0.12,0.16,0.22,0.12,0.75,0.38,0.25,0.66,0.25,0.66,0.25,0.34,0.53,0.34,0.34,0.34,0.31,0.34,0.45,0.25,0.31,0.5,0.53,0.94,0.31,0.31,0.25,1.0,0.59,1.0,0.44,0.97,0.94,0.31,0.75,0.34,0.7,0.25,0.94,0.88,0.72,0.72,0.53,0.12,0.47,0.36,0.23,0.84,0.44,0.91,0.94,0.88,0.86,0.47,0.12,0.44,0.56,0.28,0.47,0.44
