season,game_id,team,desc_new,strength,desc,game_period,time_elapsed,goal_desc
20182019,2018020001,TOR,,5on4,"Auston Matthews (1), Morgan Rielly (1), Nazem Kadri (1)",1,12:57,1-0
20182019,2018020001,MTL,,5on5,"Artturi Lehkonen (1), Max Domi (1), Paul Byron (1)",1,9:34,1-1
20182019,2018020001,TOR,,5on5,"John Tavares (1), Nazem Kadri (1), Travis Dermott (1)",2,18:07,2-1
20182019,2018020001,MTL,,5on4,"Andrew Shaw (1), Max Domi (1), Jesperi Kotkaniemi (1)",2,19:46,2-2
20182019,2018020001,TOR,,other,"Auston Matthews (2), Patrick Marleau (1), Jake Gardiner (1)",4,1:01,3-2
20182019,2018020002,WSH,,5on5,"T.J. Oshie (1), Nicklas Backstrom (1), Matt Niskanen (1)",1,0:24,1-0
20182019,2018020002,WSH,,5on4,Evgeny Kuznetsov (1),1,1:47,2-0
20182019,2018020002,WSH,,other,"John Carlson (1), Alex Ovechkin (3), Nicklas Backstrom (3)",2,15:45,3-0
20182019,2018020002,WSH,,5on4,"Alex Ovechkin (1), Nicklas Backstrom (1), T.J. Oshie (1)",2,4:17,4-0
20182019,2018020002,WSH,,5on5,"Nic Dowd (1), Nathan Walker (1), Devante Smith-Pelly (1)",2,6:13,5-0
20182019,2018020002,WSH,,5on4,"Evgeny Kuznetsov (2), John Carlson (1), Braden Holtby (1)",2,7:28,6-0
20182019,2018020002,WSH,,5on5,"Lars Eller (1), Chandler Stephenson (1), Brooks Orpik (1)",3,10:52,7-0
20182019,2018020003,VAN,,5on5,"Elias Pettersson (1), Loui Eriksson (1), Nikolay Goldobin (1)",1,13:48,1-0
20182019,2018020003,VAN,,5on5,"Tyler Motte (1), Markus Granlund (0)",3,19:12,2-0
20182019,2018020003,VAN,,5on5,"Nikolay Goldobin (1), Elias Pettersson (2), Loui Eriksson (2)",3,1:52,3-0
20182019,2018020003,VAN,,5on5,"Brendan Leipsic (1), Jay Beagle (1), Erik Gudbranson (1)",3,2:20,4-0
20182019,2018020003,CGY,,5on5,"Matthew Tkachuk (1), Austin Czarnik (1), Noah Hanifin (1)",3,3:08,1-4
20182019,2018020003,VAN,,5on5,"Jake Virtanen (1), Brandon Sutter (1), Chris Tanev (1)",3,5:46,5-1
20182019,2018020003,CGY,,5on5,"Sean Monahan (1), Johnny Gaudreau (1), James Neal (1)",3,8:08,2-5
20182019,2018020004,ANA,,5on5,"Max Comtois (1), Adam Henrique (1), Jakob Silfverberg (1)",1,0:49,1-0
20182019,2018020004,SJS,,5on5,"Evander Kane (1), Justin Braun (0)",1,7:51,1-1
20182019,2018020004,SJS,,4on5,Tomas Hertl (1),2,17:14,2-1
20182019,2018020004,ANA,,5on4,"Rickard Rakell (1), Jakob Silfverberg (1), Ryan Getzlaf (1)",2,18:00,2-2
20182019,2018020004,ANA,,5on4,"Adam Henrique (1), Jakob Silfverberg (2), Rickard Rakell (2)",3,10:22,3-2
20182019,2018020004,ANA,,5on5,"Carter Rowney (1), Ben Street (1), Kiefer Sherwood (1)",3,19:36,4-2
20182019,2018020004,ANA,,5on5,"Brandon Montour (1), Rickard Rakell (2), Ryan Getzlaf (2)",3,8:02,5-2
20182019,2018020005,BOS,,5on4,"Ryan Donato (1), Brad Marchand (1), Patrice Bergeron (1)",1,15:34,1-0
20182019,2018020005,BOS,,5on5,"Zdeno Chara (1), Brad Marchand (1), Charlie McAvoy (1)",1,6:33,2-0
20182019,2018020005,BOS,,5on5,"David Pastrnak (1), David Krejci (3), Brad Marchand (3)",2,16:16,3-0
20182019,2018020005,BOS,,4on5,"Patrice Bergeron (1), Brad Marchand (0)",3,19:48,4-0
20182019,2018020006,NSH,,5on5,"Filip Forsberg (1), Kyle Turris (1), Craig Smith (1)",2,3:54,1-0
20182019,2018020006,NYR,,5on5,"Jesper Fast (1), Filip Chytil (0)",2,7:37,1-1
20182019,2018020006,NSH,,other,"Colton Sissons (1), Ryan Ellis (2), Mattias Ekholm (2)",3,18:36,2-1
20182019,2018020006,NYR,,other,"Pavel Buchnevich (1), Mika Zibanejad (1), Mats Zuccarello (1)",3,19:25,2-2
20182019,2018020006,NSH,,5on5,"P.K. Subban (1), Mattias Ekholm (1), Colton Sissons (1)",3,3:28,3-2
20182019,2018020007,PIT,,5on5,"Jamie Oleksiak (1), Evgeni Malkin (1), Phil Kessel (1)",1,1:49,1-0
20182019,2018020007,WSH,,5on5,"Jakub Vrana (1), Nicklas Backstrom (2), T.J. Oshie (2)",1,3:30,1-1
20182019,2018020007,WSH,,5on5,Brooks Orpik (1),1,4:18,2-1
20182019,2018020007,PIT,,5on4,"Jake Guentzel (1), Daniel Sprong (1), Justin Schultz (1)",1,7:27,2-2
20182019,2018020007,WSH,,5on5,"Alex Ovechkin (2), Christian Djoos (1), Evgeny Kuznetsov (1)",1,8:00,3-2
20182019,2018020007,PIT,,5on5,"Kris Letang (1), Sidney Crosby (1), Brian Dumoulin (1)",2,0:30,3-3
20182019,2018020007,PIT,,5on5,"Jake Guentzel (2), Justin Schultz (1), Patric Hornqvist (1)",2,15:09,4-3
20182019,2018020007,PIT,,5on5,"Derick Brassard (1), Dominik Simon (2), Brian Dumoulin (2)",2,16:58,5-3
20182019,2018020007,WSH,,5on5,"John Carlson (2), Brett Connolly (0)",2,3:54,4-5
20182019,2018020007,WSH,,5on5,T.J. Oshie (2),3,13:01,5-5
20182019,2018020007,WSH,,5on5,"T.J. Oshie (3), John Carlson (0)",3,13:22,6-5
20182019,2018020007,PIT,,5on5,"Evgeni Malkin (1), Kris Letang (2), Sidney Crosby (2)",3,2:45,6-6
20182019,2018020007,PIT,,other,"Kris Letang (2), Evgeni Malkin (2), Phil Kessel (2)",4,1:20,7-6
20182019,2018020008,NYI,,5on5,"Valtteri Filppula (1), Brock Nelson (0)",2,9:27,1-0
20182019,2018020008,CAR,,5on5,"Jordan Staal (1), Dougie Hamilton (1), Sebastian Aho (1)",3,18:25,1-1
20182019,2018020008,NYI,,other,"Josh Bailey (1), Mathew Barzal (1), Ryan Pulock (1)",4,0:43,2-1
20182019,2018020009,CHI,,5on5,"Jonathan Toews (1), Erik Gustafsson (0)",1,10:30,1-0
20182019,2018020009,OTT,,5on5,"Maxime Lajoie (1), Matt Duchene (1), Ryan Dzingel (1)",1,12:06,1-1
20182019,2018020009,OTT,,5on4,"Colin White (1), Maxime Lajoie (1), Chris Tierney (1)",1,16:32,2-1
20182019,2018020009,CHI,,5on5,Alex DeBrincat (1),1,4:40,2-2
20182019,2018020009,OTT,,5on5,"Zack Smith (1), Colin White (1), Thomas Chabot (1)",1,6:47,3-2
20182019,2018020009,CHI,,5on5,"Brent Seabrook (1), Patrick Kane (1), David Kampf (1)",3,12:18,3-3
20182019,2018020009,CHI,,other,"Patrick Kane (1), Jonathan Toews (0)",4,0:38,4-3
20182019,2018020010,CBJ,,5on4,"Cam Atkinson (1), Pierre-Luc Dubois (1), Artemi Panarin (1)",1,5:12,1-0
20182019,2018020010,CBJ,,5on5,"Josh Anderson (1), Brandon Dubinsky (1), Anthony Duclair (1)",2,13:06,2-0
20182019,2018020010,DET,,5on4,"Tyler Bertuzzi (1), Dylan Larkin (2), Gustav Nyquist (2)",2,16:13,1-2
20182019,2018020010,DET,,5on5,"Dennis Cholowski (1), Dylan Larkin (1), Gustav Nyquist (1)",2,7:46,2-2
20182019,2018020010,CBJ,,other,"Artemi Panarin (1), Nick Foligno (1), Markus Nutivaara (1)",4,2:11,3-2
20182019,2018020011,WPG,,5on4,"Patrik Laine (1), Mark Scheifele (1), Blake Wheeler (1)",1,4:01,1-0
20182019,2018020011,WPG,,5on5,"Brandon Tanev (1), Jack Roslovic (1), Kristian Vesalainen (1)",3,11:05,2-0
20182019,2018020011,STL,,5on5,"Vince Dunn (1), Ryan O'Reilly (1), Tyler Bozak (1)",3,14:10,1-2
20182019,2018020011,WPG,,4on5,Adam Lowry (1),3,5:51,3-1
