season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20122013,ANA,48.0,66.0,30.0,12.0,6.0,west,pacific,top3,140.0,118.0,4on5,246.25,5.0,28.0,-23.0,0.152,4.56,21.78,0.173,0.959,0.102,0.857,0.143,0.898,10.0,58.0,0.147,28.0,140.0,0.167,2.608,2.575,67.0,279.0,0.194,74.0,391.0,0.159,49.0,196.0,18.0,16.0,7.0,82.0,95.0,40.0,12.0,99.0,0.18,0.355,7.0,112.0,18.0,83.0,0.243,0.212,0.095,0.286,12.0,69.0,25.0,76.0,137.0,146.0,38.0,36.0,30.0,27.0,21.0,11.0,47.0,6.0,8.0,7.0,-17.220000000000002,-212.0,-48.0,9.561,49.785,-40.224000000000004,1.218,6.822,-5.604,1.111,5.307,2.437,14.132,6.822,34.112,16.325,67.98,18.03,95.269,11.939,47.756,4.386,3.898,1.706,19.98,23.147,9.746,2.924,24.122,4.386,20.223,1.706,27.289,2.924,6.091,9.259,8.772,7.31,6.579,5.117,2.68,11.452,1.462,-4.196,-51.655,-11.695,1.949,1.706,2.33,12.13,-9.801,0.93,0.93,0.83,0.53,0.82,0.87,0.93,0.67,0.33,0.57,0.73,0.67,0.77,0.37,0.23,0.53,0.6,0.3,0.6,0.3,0.7,0.83,0.5,0.37,0.93,0.97,0.47,0.77,0.159,0.93,0.27,0.87,0.97,0.77,0.17,0.3,0.97,0.83,0.83,0.93,0.78,0.23,0.7,0.27,0.33,0.67,0.25,0.67,0.5,0.37,0.87,0.37,0.7,0.7,0.23,0.7,0.4,0.8,0.68,0.77,0.03,0.32,0.7,0.47,0.97,0.53,0.97,0.9,0.53,0.63
20122013,ANA,48.0,66.0,30.0,12.0,6.0,west,pacific,top3,140.0,118.0,5on4,204.5,27.0,5.0,22.0,0.844,21.57,2.57,0.894,0.969,0.141,0.828,0.172,0.859,52.0,5.0,0.912,138.0,17.0,0.89,2.571,2.613,262.0,36.0,0.879,339.0,49.0,0.874,192.0,29.0,86.0,82.0,41.0,12.0,11.0,3.0,94.0,3.0,0.36,0.083,77.0,13.0,70.0,7.0,0.206,0.143,0.227,0.265,21.0,72.0,11.0,30.0,119.0,114.0,23.0,8.0,33.0,3.0,44.0,33.0,18.0,17.0,4.0,7.0,19.0,226.0,47.0,48.573,7.567,41.006,7.922,1.467,6.455,6.329,0.754,15.257,1.467,40.489,4.988,76.87,10.562,99.462,14.377,56.333,8.509,25.232,24.059,12.029,3.521,3.227,0.88,27.579,0.88,20.538,2.054,22.592,3.814,6.161,3.227,6.748,2.347,9.682,0.88,12.91,9.682,5.281,4.988,5.575,66.308,13.79,1.174,2.054,14.251,2.22,12.031,0.93,0.93,0.93,0.7,0.2,0.77,0.77,0.77,0.07,0.6,0.8,0.7,0.77,0.63,0.6,0.17,0.72,0.12,0.72,0.12,0.7,0.87,0.8,0.6,0.73,0.93,0.43,0.93,0.874,0.77,0.3,0.93,0.9,0.4,0.3,0.33,0.73,0.67,1.0,0.93,0.9,0.7,0.47,0.23,0.03,0.57,0.03,0.4,0.27,0.47,0.5,0.73,0.6,0.8,0.33,0.03,0.82,0.27,0.85,0.2,0.3,0.52,0.15,0.03,0.2,0.4,0.93,0.87,0.13,0.77
20122013,ANA,48.0,66.0,30.0,12.0,6.0,west,pacific,top3,140.0,118.0,5on5,2376.0666666666666,100.0,76.0,24.0,0.568,88.94,86.06,0.508,1.023,0.095,0.928,0.072,0.905,281.0,281.0,0.5,735.0,681.0,0.519,2.536,2.414,1475.0,1571.0,0.484,2022.0,2201.0,0.479,1058.0,1055.0,454.0,429.0,255.0,400.0,499.0,335.0,410.0,520.0,0.28,0.331,547.0,630.0,417.0,516.0,0.206,0.234,0.271,0.286,154.0,340.0,124.0,292.0,1080.0,1189.0,1071.0,225.0,309.0,181.0,1019.0,226.0,324.0,185.0,78.0,85.0,2.8799999999999955,-96.0,0.0,188.942,162.06400000000002,26.878,2.525,1.919,0.606,2.246,2.173,7.096,7.096,18.56,17.196,37.246,39.671,51.059,55.579,26.716,26.641,11.464,10.833,6.439,10.101,12.601,8.459,10.353,13.131,10.53,13.03,13.813,15.909,3.889,3.131,27.045,5.682,7.803,4.571,25.732,5.707,8.182,4.672,0.073,-2.424,0.0,1.97,2.146,4.771,4.092,0.679,0.93,0.93,0.77,0.93,0.93,0.6,0.37,0.6,0.9,0.57,0.53,0.53,0.57,0.97,0.53,0.93,0.87,0.85,0.87,0.85,0.43,0.77,0.6,0.57,0.37,0.2,0.53,0.4,0.479,0.23,0.47,0.77,0.17,0.1,0.47,0.53,0.67,0.6,0.83,0.33,0.83,0.6,0.6,0.97,0.43,1.0,0.43,0.23,0.87,0.5,0.67,0.6,0.43,0.6,0.07,0.37,0.07,0.43,0.97,0.9,0.8,0.63,1.0,0.83,0.13,0.87,0.27,0.67,0.83,0.8
20122013,ANA,48.0,66.0,30.0,12.0,6.0,west,pacific,top3,140.0,118.0,all,2936.3,134.0,115.0,19.0,0.538,120.7,117.21,0.507,1.014,0.098,0.916,0.084,0.902,387.0,383.0,0.503,964.0,913.0,0.514,2.568,2.468,1901.0,1997.0,0.488,2553.0,2773.0,0.479,1374.0,1365.0,577.0,549.0,313.0,530.0,625.0,393.0,538.0,651.0,0.28,0.326,652.0,776.0,527.0,632.0,0.206,0.228,0.255,0.28,200.0,535.0,176.0,456.0,1382.0,1525.0,1149.0,280.0,379.0,213.0,1101.0,283.0,405.0,212.0,94.0,103.0,3.490000000000009,-96.0,4.0,254.703,232.209,22.494000000000007,2.738,2.35,0.388,2.466,2.395,7.908,7.826,19.698,18.656,38.845,40.806,52.168,56.663,28.076,27.892,11.79,11.218,6.396,10.83,12.771,8.031,10.993,13.302,10.769,12.914,13.323,15.857,4.087,3.596,23.479,5.721,7.744,4.352,22.498,5.783,8.276,4.332,0.071,-1.962,0.082,1.921,2.105,5.205,4.745,0.46,0.93,0.93,0.77,0.87,0.85,0.57,0.47,0.57,0.67,0.6,0.55,0.53,0.57,0.97,0.5,0.87,0.78,0.62,0.78,0.62,0.53,0.8,0.6,0.53,0.4,0.3,0.5,0.4,0.479,0.33,0.4,0.83,0.27,0.1,0.43,0.47,0.7,0.73,0.87,0.57,0.82,0.6,0.63,0.97,0.4,1.0,0.33,0.3,0.8,0.57,0.67,0.57,0.47,0.67,0.03,0.33,0.1,0.5,1.0,0.93,0.67,0.6,0.97,0.67,0.23,0.77,0.37,0.63,0.6,0.73
20122013,ANA,48.0,66.0,30.0,12.0,6.0,west,pacific,top3,140.0,118.0,other,109.48333333333333,2.0,6.0,-4.0,0.25,5.63,6.79,0.453,0.956,0.027,0.929,0.071,0.973,44.0,39.0,0.53,63.0,75.0,0.457,3.021,2.9,97.0,111.0,0.466,118.0,132.0,0.472,75.0,85.0,19.0,22.0,10.0,36.0,20.0,15.0,22.0,29.0,0.23,0.261,21.0,21.0,22.0,26.0,0.186,0.197,0.178,0.159,13.0,54.0,16.0,58.0,46.0,76.0,17.0,11.0,7.0,2.0,17.0,13.0,16.0,4.0,4.0,4.0,-1.1600000000000001,-14.0,5.0,7.626,12.789000000000001,-5.1629999999999985,1.096,3.288,-2.192,3.085,3.721,24.113,21.373,34.526,41.102,53.159,60.831,64.667,72.34,41.102,46.582,10.413,12.057,5.48,19.729,10.961,8.22,12.057,15.893,12.057,14.249,11.509,11.509,7.124,8.768,9.316,6.028,3.836,1.096,9.316,7.124,8.768,2.192,-0.636,-7.672,2.74,2.192,2.192,4.179,7.009,-2.829,0.93,0.93,0.03,0.13,0.03,0.27,0.2,0.27,0.67,0.67,0.8,0.83,0.17,0.97,0.13,0.1,0.03,0.73,0.03,0.73,0.73,0.47,0.33,0.37,0.27,0.37,0.53,0.23,0.472,0.27,0.6,0.07,0.2,0.33,0.9,0.37,0.43,0.73,0.33,0.67,0.3,0.3,0.8,0.8,0.37,0.83,0.35,0.33,0.4,0.83,0.93,0.93,0.4,0.7,0.4,0.1,0.25,0.6,0.47,0.47,0.7,0.52,0.65,0.33,0.77,0.57,0.4,0.03,0.7,0.27
20122013,ARI,48.0,51.0,21.0,18.0,9.0,west,central,none,125.0,131.0,4on5,257.0333333333333,2.0,30.0,-28.0,0.062,2.73,22.32,0.109,0.908,0.057,0.851,0.149,0.943,6.0,58.0,0.094,16.0,134.0,0.107,2.394,2.472,45.0,283.0,0.137,55.0,389.0,0.124,35.0,201.0,10.0,8.0,9.0,76.0,89.0,59.0,12.0,115.0,0.27,0.406,10.0,106.0,10.0,82.0,0.182,0.211,0.182,0.272,12.0,32.0,26.0,76.0,142.0,116.0,52.0,37.0,19.0,16.0,19.0,14.0,35.0,2.0,2.0,9.0,-19.59,-238.0,-52.0,4.73,52.321,-47.590999999999994,0.467,7.003,-6.536,0.637,5.21,1.401,13.539,3.735,31.28,10.504,66.061,12.839,90.805,8.17,46.92,2.334,1.867,2.101,17.741,20.776,13.773,2.801,26.845,2.334,19.141,2.334,24.744,2.801,6.069,12.139,8.637,4.435,3.735,4.435,3.268,8.17,0.467,-4.573,-55.557,-12.139,0.467,2.101,1.104,12.213,-11.109,0.42,0.32,0.37,0.2,0.23,0.4,0.37,0.5,0.3,0.7,0.4,0.47,0.3,0.13,0.8,0.2,0.3,0.2,0.3,0.2,0.33,0.23,0.63,0.73,0.65,0.6,0.6,0.63,0.124,0.6,0.6,0.33,0.2,0.9,0.33,0.63,0.4,0.43,0.53,0.52,0.63,0.5,0.8,0.33,0.83,0.22,0.93,0.63,0.3,0.73,0.3,0.8,0.13,0.8,0.2,0.8,0.9,0.27,0.68,0.6,0.6,0.63,0.65,0.23,0.27,0.63,0.63,0.23,0.47,0.37
20122013,ARI,48.0,51.0,21.0,18.0,9.0,west,central,none,125.0,131.0,5on4,262.95000000000005,22.0,2.0,20.0,0.917,20.35,2.77,0.88,1.046,0.115,0.931,0.069,0.885,51.0,5.0,0.911,133.0,15.0,0.899,2.485,2.364,274.0,44.0,0.862,388.0,50.0,0.886,191.0,29.0,82.0,84.0,53.0,10.0,10.0,8.0,109.0,11.0,0.4,0.25,114.0,6.0,83.0,15.0,0.214,0.3,0.294,0.12,31.0,94.0,13.0,34.0,155.0,133.0,42.0,9.0,34.0,5.0,62.0,33.0,7.0,6.0,5.0,2.0,17.580000000000002,230.0,46.0,42.352000000000004,4.77,37.582,5.02,0.456,4.564,4.643,0.632,11.637,1.141,30.348,3.423,62.521,10.04,88.534,11.409,43.582,6.617,18.711,19.167,12.094,2.282,2.282,1.825,24.872,2.51,18.939,3.423,26.013,1.369,7.074,2.966,9.584,2.054,7.758,1.141,14.147,7.53,1.597,1.369,4.011,52.481,10.496,1.141,0.456,9.664,1.088,8.575,0.42,0.32,0.23,0.3,0.63,0.63,0.25,0.33,0.73,0.73,0.77,0.23,0.83,0.43,0.97,0.58,0.42,0.7,0.42,0.7,0.1,0.33,0.9,0.9,0.48,0.23,0.57,0.3,0.886,0.4,0.67,0.57,0.3,0.43,0.73,0.8,0.13,0.3,0.2,0.23,0.2,1.0,0.27,0.5,0.77,0.27,0.72,0.13,0.67,0.73,0.03,0.5,0.03,0.5,0.23,0.72,0.4,0.63,0.8,0.83,0.47,0.4,0.93,0.83,0.17,0.77,0.17,0.2,0.83,0.3
20122013,ARI,48.0,51.0,21.0,18.0,9.0,west,central,none,125.0,131.0,5on5,2325.2333333333336,91.0,84.0,7.0,0.52,94.15,98.59,0.488,1.006,0.078,0.928,0.072,0.922,278.0,331.0,0.456,671.0,770.0,0.466,2.374,2.473,1666.0,1626.0,0.506,2205.0,2165.0,0.505,1171.0,1161.0,393.0,542.0,360.0,439.0,467.0,350.0,571.0,516.0,0.34,0.317,539.0,539.0,495.0,465.0,0.224,0.215,0.244,0.249,148.0,329.0,159.0,348.0,1095.0,1032.0,1137.0,245.0,189.0,105.0,1024.0,222.0,289.0,161.0,79.0,72.0,-4.439999999999998,40.0,-53.0,185.148,182.591,2.5569999999999995,2.348,2.168,0.181,2.429,2.544,7.173,8.541,17.314,19.869,42.989,41.957,56.898,55.865,30.216,29.958,10.141,13.986,9.289,11.328,12.05,9.031,14.734,13.315,12.773,11.999,13.908,13.908,3.819,4.103,29.339,6.322,4.877,2.709,26.423,5.728,7.457,4.154,-0.115,1.032,-1.368,2.039,1.858,4.778,4.712,0.066,0.42,0.32,0.5,0.7,0.7,0.35,0.8,0.37,0.57,0.23,0.2,0.17,0.23,0.23,0.27,0.6,0.3,0.85,0.3,0.85,0.47,0.37,0.1,0.2,0.63,0.87,0.3,0.63,0.505,0.77,0.43,0.27,0.93,0.73,0.53,0.27,0.35,0.53,0.43,0.95,0.4,0.73,0.57,0.2,0.57,0.52,0.2,0.47,0.83,0.93,0.5,1.0,0.33,0.63,0.63,0.47,0.9,0.32,0.57,0.63,0.17,0.1,0.65,0.97,0.2,0.3,0.83,0.7,0.43,0.53
20122013,ARI,48.0,51.0,21.0,18.0,9.0,west,central,none,125.0,131.0,all,2945.2,121.0,125.0,-4.0,0.492,124.63,134.08,0.482,0.996,0.08,0.916,0.084,0.92,373.0,442.0,0.458,891.0,1006.0,0.47,2.411,2.499,2114.0,2093.0,0.502,2809.0,2782.0,0.502,1506.0,1493.0,518.0,669.0,441.0,564.0,599.0,432.0,727.0,678.0,0.34,0.324,695.0,689.0,608.0,600.0,0.216,0.216,0.247,0.248,211.0,504.0,209.0,483.0,1481.0,1367.0,1260.0,302.0,252.0,131.0,1128.0,281.0,343.0,172.0,88.0,86.0,-9.450000000000017,21.0,-69.0,245.63099999999997,259.08500000000004,-13.454000000000004,2.465,2.547,-0.081,2.539,2.731,7.599,9.004,18.152,20.494,43.067,42.639,57.225,56.675,30.68,30.416,10.553,13.629,8.984,11.49,12.203,8.801,14.811,13.812,12.386,12.223,14.159,14.036,4.299,4.258,25.669,6.152,5.134,2.669,22.98,5.725,6.988,3.504,-0.193,0.428,-1.406,1.793,1.752,5.004,5.278,-0.274,0.42,0.32,0.33,0.43,0.43,0.28,0.67,0.27,0.57,0.27,0.18,0.13,0.17,0.17,0.27,0.45,0.2,0.62,0.2,0.62,0.43,0.4,0.13,0.17,0.5,0.83,0.3,0.5,0.502,0.77,0.37,0.33,0.93,0.63,0.53,0.27,0.33,0.43,0.47,0.83,0.35,0.8,0.53,0.2,0.6,0.45,0.27,0.5,0.83,0.93,0.32,0.93,0.17,0.6,0.43,0.73,0.83,0.23,0.83,0.73,0.23,0.23,0.77,1.0,0.1,0.33,0.77,0.47,0.47,0.37
20122013,ARI,48.0,51.0,21.0,18.0,9.0,west,central,none,125.0,131.0,other,99.98333333333332,6.0,9.0,-3.0,0.4,7.4,10.41,0.415,0.967,0.055,0.912,0.088,0.945,38.0,48.0,0.442,71.0,87.0,0.449,2.72,2.889,129.0,140.0,0.48,161.0,178.0,0.475,109.0,102.0,33.0,35.0,19.0,39.0,33.0,15.0,35.0,36.0,0.27,0.257,32.0,38.0,20.0,38.0,0.124,0.213,0.199,0.213,20.0,49.0,11.0,25.0,89.0,86.0,29.0,11.0,10.0,5.0,23.0,12.0,12.0,3.0,2.0,3.0,-3.01,-11.0,-10.0,13.4,19.407,-6.007000000000001,3.601,5.401,-1.8,4.441,6.247,22.804,28.805,42.607,52.209,77.413,84.014,96.616,106.818,65.411,61.21,19.803,21.004,11.402,23.404,19.803,9.002,21.004,21.604,12.002,22.804,19.203,22.804,12.002,6.601,17.403,6.601,6.001,3.001,13.802,7.201,7.201,1.8,-1.806,-6.601,-6.001,1.2,1.8,8.041,11.646,-3.605,0.42,0.32,0.4,0.23,0.25,0.13,0.57,0.13,0.27,0.2,0.17,0.07,0.1,0.33,0.23,0.22,0.17,0.55,0.17,0.55,0.63,0.7,0.2,0.13,0.37,0.87,0.13,0.3,0.475,0.83,0.1,0.7,0.77,0.83,0.3,0.13,0.3,0.23,0.87,0.47,0.73,0.9,0.27,0.27,0.8,0.57,0.27,0.53,0.37,0.57,0.67,0.43,0.3,0.2,0.2,0.97,0.08,0.48,0.97,0.93,0.73,0.97,0.83,0.47,0.3,0.27,0.87,0.43,0.23,0.17
