game_id,team,player,number,pos,strength,shots_against,goals_against,xGoal,adsc_ag,hdsc_ag,ldsc_ag,mdsc_ag,adsc_g,hdsc_g,ldsc_g,mdsc_g,player_id
2014020001,MTL,Carey Price,31.0,G,4on5,1,,0.018999,,,1.0,,,,,,8471679.0
2014020001,MTL,Carey Price,31.0,G,5on4,4,1.0,0.3361102,1.0,2.0,1.0,,,1.0,,,8471679.0
2014020001,MTL,Carey Price,31.0,G,5on5,21,2.0,1.19253597,6.0,3.0,2.0,10.0,,,,2.0,8471679.0
2014020001,MTL,Carey Price,31.0,G,all,26,3.0,1.54764517,7.0,5.0,4.0,10.0,,1.0,,2.0,8471679.0
2014020001,TOR,Jonathan Bernier,45.0,G,4on5,1,,0.001,,,,,,,,,8473541.0
2014020001,TOR,Jonathan Bernier,45.0,G,5on4,2,,0.01891174,,,1.0,1.0,,,,,8473541.0
2014020001,TOR,Jonathan Bernier,45.0,G,5on5,29,4.0,2.23193529,9.0,7.0,2.0,8.0,3.0,,,1.0,8473541.0
2014020001,TOR,Jonathan Bernier,45.0,G,all,32,4.0,2.25184703,9.0,7.0,3.0,9.0,3.0,,,1.0,8473541.0
2014020002,BOS,Tuukka Rask,40.0,G,4on5,2,,0.0254753,,,,1.0,,,,,8471695.0
2014020002,BOS,Tuukka Rask,40.0,G,5on4,4,,0.027741460000000003,,,3.0,1.0,,,,,8471695.0
2014020002,BOS,Tuukka Rask,40.0,G,5on5,14,1.0,0.68278016,4.0,2.0,5.0,3.0,,1.0,,,8471695.0
2014020002,BOS,Tuukka Rask,40.0,G,all,20,1.0,0.7359969199999999,4.0,2.0,8.0,5.0,,1.0,,,8471695.0
2014020002,PHI,Steve Mason,35.0,G,4on5,1,,0.0351725,,,,1.0,,,,,8473461.0
2014020002,PHI,Steve Mason,35.0,G,5on4,4,1.0,0.28899699999999995,,,2.0,2.0,,,,1.0,8473461.0
2014020002,PHI,Steve Mason,35.0,G,5on5,34,4.0,2.7494394,10.0,6.0,13.0,4.0,2.0,2.0,,,8473461.0
2014020002,PHI,Steve Mason,35.0,G,all,39,5.0,3.0736089,10.0,6.0,15.0,7.0,2.0,2.0,,1.0,8473461.0
2014020003,VAN,Ryan Miller,30.0,G,5on4,3,,0.2986901,1.0,1.0,,1.0,,,,,8468011.0
2014020003,VAN,Ryan Miller,30.0,G,5on5,22,2.0,0.95919561,8.0,2.0,4.0,7.0,,1.0,,1.0,8468011.0
2014020003,VAN,Ryan Miller,30.0,G,all,25,2.0,1.25788571,9.0,3.0,4.0,8.0,,1.0,,1.0,8468011.0
2014020003,CGY,Jonas Hiller,1.0,G,4on5,4,,0.112243,,1.0,2.0,1.0,,,,,8473972.0
2014020003,CGY,Jonas Hiller,1.0,G,5on4,1,1.0,0.60895,,1.0,,,,1.0,,,8473972.0
