season,game_id,date,team,GN,home_away,opponent,results,game_end,final_G,final_GA,situation,toi,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,g_dif,xg_dif,fwf_dif,hdsc_dif,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,offense,defense,differential
20192020,2019020003,2019-10-02,EDM,1,HOME,VAN,W,REG,3,2,5on4,4.0,0,0,0.185,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.3333333333333335,0.0,3,0,1.0,8,0,1.0,0,0.185,3,1.0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.3333333333333333,0.0,5,0,0,0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.185,0.0,0.185
20192020,2019020003,2019-10-02,EDM,1,HOME,VAN,W,REG,3,2,5on5,46.233333333333334,3,2,1.309,1.992,0.4,4.0,7.0,0.36,9.0,14.0,0.39,2.3181818181818183,2.282051282051282,24,42,0.36,35,59,0.37,1,-0.683,-18,-3.0,19,26,5.0,7.0,6.0,7.0,15.0,10.0,9,12,0.4090909090909091,0.3076923076923077,11,17,5,16,0.14,0.27,0.31,0.29,3.0,6.0,2.0,4.0,19.0,21.0,23.0,8.0,16.0,13.0,20.0,5.0,10.0,4.0,2.0,3.0,4.309,3.992,0.31700000000000017
20192020,2019020003,2019-10-02,EDM,1,HOME,VAN,W,REG,3,2,all,60.0,3,2,1.493,2.106,0.41,5.0,11.0,0.31,10.0,22.0,0.31,2.32,2.4285714285714284,27,53,0.34,44,71,0.38,1,-0.6129999999999998,-26,-6.0,22,33,5.0,8.0,7.0,11.0,15.0,12.0,10,14,0.4,0.2857142857142857,17,18,5,20,0.11,0.28,0.39,0.25,4.0,8.0,2.0,4.0,24.0,25.0,24.0,12.0,17.0,13.0,21.0,6.0,11.0,4.0,4.0,3.0,4.493,4.106,0.38700000000000045
20192020,2019020003,2019-10-02,EDM,1,HOME,VAN,W,REG,3,2,other,1.7666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20192020,2019020003,2019-10-02,VAN,1,AWAY,EDM,L,REG,2,3,4on5,4.0,0,0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,0,3,0.0,0,8,0.0,0,-0.185,-3,-1.0,0,3,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0.0,0.3333333333333333,0,5,0,0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.185,-0.185
20192020,2019020003,2019-10-02,VAN,1,AWAY,EDM,L,REG,2,3,5on4,8.0,0,0,0.114,0.0,1.0,4.0,0.0,1.0,8.0,0.0,1.0,3.0,0.0,11,0,1.0,12,1,0.92,0,0.114,11,4.0,7,0,4.0,0.0,2.0,0.0,0.0,0.0,2,0,0.2,0.0,1,1,4,0,0.33,0.0,0.08,1.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.114,0.0,0.114
20192020,2019020003,2019-10-02,VAN,1,AWAY,EDM,L,REG,2,3,5on5,46.233333333333334,2,3,1.992,1.309,0.6,7.0,4.0,0.64,14.0,9.0,0.61,2.282051282051282,2.3181818181818183,42,24,0.64,59,35,0.63,-1,0.683,18,3.0,26,19,7.0,15.0,10.0,5.0,7.0,6.0,12,9,0.3076923076923077,0.4090909090909091,17,11,16,5,0.27,0.14,0.29,0.31,2.0,4.0,3.0,6.0,21.0,19.0,20.0,5.0,10.0,4.0,23.0,8.0,16.0,13.0,3.0,2.0,3.992,4.309,-0.31700000000000017
20192020,2019020003,2019-10-02,VAN,1,AWAY,EDM,L,REG,2,3,all,60.0,2,3,2.106,1.493,0.59,11.0,5.0,0.69,22.0,10.0,0.69,2.4285714285714284,2.32,53,27,0.66,71,44,0.62,-1,0.6129999999999998,26,6.0,33,22,11.0,15.0,12.0,5.0,8.0,7.0,14,10,0.2857142857142857,0.4,18,17,20,5,0.28,0.11,0.25,0.39,2.0,4.0,4.0,8.0,25.0,24.0,21.0,6.0,11.0,4.0,24.0,12.0,17.0,13.0,3.0,4.0,4.106,4.493,-0.38700000000000045
20192020,2019020003,2019-10-02,VAN,1,AWAY,EDM,L,REG,2,3,other,1.7666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20192020,2019020004,2019-10-02,VGK,1,HOME,SJS,W,REG,4,1,4on5,6.983333333333333,1,0,0.262,0.072,0.78,1.0,2.0,0.33,2.0,5.0,0.29,3.5,2.857142857142857,3,7,0.3,3,9,0.25,1,0.19,-4,-1.0,3,6,1.0,0.0,0.0,3.0,1.0,1.0,0,2,0.0,0.2857142857142857,0,2,0,1,0.0,0.11,0.0,0.22,0.0,0.0,1.0,2.0,3.0,5.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.262,0.072,1.19
20192020,2019020004,2019-10-02,VGK,1,HOME,SJS,W,REG,4,1,5on4,4.083333333333333,1,0,0.653,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,2.4444444444444446,0.0,9,0,1.0,11,0,1.0,1,0.653,9,1.0,6,0,3.0,4.0,1.0,0.0,0.0,0.0,3,0,0.3333333333333333,0.0,2,0,3,0,0.27,0.0,0.18,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.653,0.0,1.653
20192020,2019020004,2019-10-02,VGK,1,HOME,SJS,W,REG,4,1,5on5,45.916666666666664,2,1,3.038,0.935,0.76,11.0,2.0,0.85,17.0,4.0,0.81,2.5405405405405403,2.0,37,24,0.61,44,33,0.57,1,2.1029999999999998,13,9.0,23,16,6.0,12.0,8.0,2.0,12.0,6.0,11,10,0.2972972972972973,0.45454545454545453,7,9,14,8,0.32,0.24,0.16,0.27,4.0,8.0,3.0,6.0,17.0,17.0,31.0,11.0,14.0,4.0,37.0,7.0,6.0,4.0,5.0,4.0,5.038,1.935,3.103
20192020,2019020004,2019-10-02,VGK,1,HOME,SJS,W,REG,4,1,all,60.0,4,1,4.127,1.006,0.8,13.0,4.0,0.76,26.0,9.0,0.74,2.588235294117647,2.206896551724138,52,31,0.63,64,43,0.6,3,3.1209999999999996,21,9.0,35,22,13.0,16.0,9.0,5.0,13.0,7.0,14,12,0.27450980392156865,0.41379310344827586,12,12,17,9,0.27,0.21,0.19,0.28,5.0,10.0,4.0,8.0,28.0,25.0,32.0,15.0,18.0,6.0,40.0,8.0,8.0,6.0,6.0,5.0,8.126999999999999,2.0060000000000002,6.120999999999999
20192020,2019020004,2019-10-02,VGK,1,HOME,SJS,W,REG,4,1,other,3.0166666666666666,0,0,0.174,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,3,0,1.0,6,1,0.86,0,0.174,3,0.0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3,1,0,0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.174,0.0,0.174
20192020,2019020004,2019-10-02,SJS,1,AWAY,VGK,L,REG,1,4,4on5,4.083333333333333,0,1,0.0,0.653,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.4444444444444446,0,9,0.0,0,11,0.0,-1,-0.653,-9,-1.0,0,6,0.0,0.0,0.0,3.0,4.0,1.0,0,3,0.0,0.3333333333333333,0,2,0,3,0.0,0.27,0.0,0.18,0.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.653,-1.653
20192020,2019020004,2019-10-02,SJS,1,AWAY,VGK,L,REG,1,4,5on4,6.983333333333333,0,1,0.072,0.262,0.22,2.0,1.0,0.67,5.0,2.0,0.71,2.857142857142857,3.5,7,3,0.7,9,3,0.75,-1,-0.19,4,1.0,6,3,3.0,1.0,1.0,1.0,0.0,0.0,2,0,0.2857142857142857,0.0,2,0,1,0,0.11,0.0,0.22,0.0,1.0,2.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.072,1.262,-1.19
20192020,2019020004,2019-10-02,SJS,1,AWAY,VGK,L,REG,1,4,5on5,45.916666666666664,1,2,0.935,3.038,0.24,2.0,11.0,0.15,4.0,17.0,0.19,2.0,2.5405405405405403,24,37,0.39,33,44,0.43,-1,-2.1029999999999998,-13,-9.0,16,23,2.0,12.0,6.0,6.0,12.0,8.0,10,11,0.45454545454545453,0.2972972972972973,9,7,8,14,0.24,0.32,0.27,0.16,3.0,6.0,4.0,8.0,17.0,17.0,37.0,7.0,6.0,4.0,31.0,11.0,14.0,4.0,4.0,5.0,1.935,5.038,-3.103
20192020,2019020004,2019-10-02,SJS,1,AWAY,VGK,L,REG,1,4,all,60.0,1,4,1.006,4.127,0.2,4.0,13.0,0.24,9.0,26.0,0.26,2.206896551724138,2.588235294117647,31,52,0.37,43,64,0.4,-3,-3.1209999999999996,-21,-9.0,22,35,5.0,13.0,7.0,13.0,16.0,9.0,12,14,0.41379310344827586,0.27450980392156865,12,12,9,17,0.21,0.27,0.28,0.19,4.0,8.0,5.0,10.0,25.0,28.0,40.0,8.0,8.0,6.0,32.0,15.0,18.0,6.0,5.0,6.0,2.0060000000000002,8.126999999999999,-6.120999999999999
20192020,2019020004,2019-10-02,SJS,1,AWAY,VGK,L,REG,1,4,other,3.0166666666666666,0,0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0,3,0.0,1,6,0.14,0,-0.174,-3,0.0,0,3,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,1,3,0,0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.174,-0.174
20192020,2019020005,2019-10-03,TBL,1,HOME,FLA,W,REG,5,2,4on5,6.766666666666667,0,0,0.009,0.056,0.14,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.5,1,8,0.11,1,13,0.07,0,-0.047,-7,0.0,1,7,0.0,0.0,1.0,5.0,2.0,1.0,1,2,1.0,0.25,0,5,0,1,0.0,0.08,0.0,0.38,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.009,0.056,-0.047
20192020,2019020005,2019-10-03,TBL,1,HOME,FLA,W,REG,5,2,5on4,3.4833333333333334,1,1,1.166,0.118,0.91,2.0,1.0,0.67,3.0,1.0,0.75,2.7142857142857144,4.0,7,1,0.88,7,1,0.88,0,1.048,6,1.0,7,1,1.0,4.0,0.0,0.0,0.0,0.0,2,0,0.2857142857142857,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166,1.1179999999999999,1.048
20192020,2019020005,2019-10-03,TBL,1,HOME,FLA,W,REG,5,2,5on5,46.25,4,1,2.26,1.66,0.58,7.0,7.0,0.5,16.0,14.0,0.53,2.9166666666666665,2.235294117647059,26,36,0.42,38,46,0.45,3,0.5999999999999999,-10,0.0,21,29,9.0,7.0,1.0,7.0,7.0,13.0,3,16,0.125,0.47058823529411764,12,10,5,7,0.13,0.15,0.32,0.22,4.0,8.0,2.0,4.0,29.0,18.0,15.0,7.0,4.0,1.0,14.0,6.0,6.0,5.0,0.0,2.0,6.26,2.66,3.5999999999999996
20192020,2019020005,2019-10-03,TBL,1,HOME,FLA,W,REG,5,2,all,60.0,5,2,3.454,1.834,0.65,9.0,8.0,0.53,19.0,20.0,0.49,2.787878787878788,2.3255813953488373,35,45,0.44,50,60,0.45,3,1.62,-10,1.0,30,37,10.0,12.0,2.0,12.0,9.0,14.0,7,18,0.21212121212121213,0.4186046511627907,15,15,5,8,0.1,0.13,0.3,0.25,4.0,8.0,3.0,6.0,36.0,23.0,17.0,7.0,6.0,3.0,14.0,6.0,8.0,5.0,0.0,2.0,8.454,3.834,4.620000000000001
20192020,2019020005,2019-10-03,TBL,1,HOME,FLA,W,REG,5,2,other,3.5,0,0,0.018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,1.0,4,0,1.0,0,0.018,1,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,3,0,0,0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.018
20192020,2019020005,2019-10-03,FLA,1,AWAY,TBL,L,REG,2,5,4on5,3.4833333333333334,1,1,0.118,1.166,0.09,1.0,2.0,0.33,1.0,3.0,0.25,4.0,2.7142857142857144,1,7,0.12,1,7,0.12,0,-1.048,-6,-1.0,1,7,0.0,0.0,0.0,1.0,4.0,0.0,0,2,0.0,0.2857142857142857,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.1179999999999999,2.166,-1.048
20192020,2019020005,2019-10-03,FLA,1,AWAY,TBL,L,REG,2,5,5on4,6.766666666666667,0,0,0.056,0.009,0.86,0.0,0.0,0.0,5.0,0.0,1.0,2.5,1.0,8,1,0.89,13,1,0.93,0,0.047,7,0.0,7,1,5.0,2.0,1.0,0.0,0.0,1.0,2,1,0.25,1.0,5,0,1,0,0.08,0.0,0.38,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.056,0.009,0.047
