season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20132014,ANA,82.0,116.0,54.0,20.0,8.0,west,pacific,top3,266.0,209.0,4on5,415.1166666666666,11.0,44.0,-33.0,0.2,8.09,45.76,0.15,1.036,0.157,0.879,0.121,0.843,26.0,122.0,0.176,48.0,269.0,0.151,2.905,2.565,91.0,535.0,0.145,101.0,767.0,0.116,70.0,365.0,22.0,19.0,7.0,147.0,168.0,92.0,14.0,173.0,0.15,0.323,10.0,232.0,21.0,170.0,0.208,0.222,0.099,0.302,12.0,32.0,36.0,99.0,205.0,287.0,73.0,60.0,42.0,40.0,42.0,20.0,61.0,10.0,11.0,12.0,-37.67,-444.0,-96.0,19.086,89.76400000000002,-70.678,1.59,6.36,-4.77,1.169,6.614,3.758,17.634,6.938,38.881,13.153,77.328,14.598,110.86,10.118,52.756,3.18,2.746,1.012,21.247,24.282,13.297,2.024,25.005,3.035,24.571,1.445,33.533,1.734,5.203,10.551,8.672,6.071,5.782,6.071,2.891,8.817,1.445,-5.445,-64.175,-13.876,1.59,1.734,2.759,12.974,-10.216,0.97,0.98,0.9,0.7,0.83,0.88,0.93,0.37,0.43,0.3,0.88,0.53,0.55,0.87,0.4,0.77,0.8,0.47,0.8,0.47,0.93,0.8,0.27,0.4,0.63,0.87,0.37,0.43,0.116,0.67,0.07,0.43,0.83,0.47,0.3,0.33,0.43,0.87,1.0,0.97,0.93,0.43,0.27,0.57,0.43,0.8,0.2,0.53,0.6,0.4,0.57,0.37,0.73,0.83,0.13,0.4,0.1,0.18,0.83,0.87,0.17,0.13,0.63,0.67,0.8,0.4,0.83,0.97,0.33,0.57
20132014,ANA,82.0,116.0,54.0,20.0,8.0,west,pacific,top3,266.0,209.0,5on4,434.55,39.0,8.0,31.0,0.83,41.28,4.78,0.896,0.94,0.103,0.837,0.163,0.897,130.0,9.0,0.935,300.0,36.0,0.893,2.627,2.633,561.0,76.0,0.881,745.0,99.0,0.883,378.0,49.0,170.0,176.0,81.0,27.0,17.0,7.0,178.0,17.0,0.32,0.224,184.0,23.0,183.0,27.0,0.246,0.273,0.247,0.232,64.0,220.0,25.0,85.0,263.0,236.0,49.0,22.0,87.0,8.0,95.0,49.0,44.0,37.0,14.0,8.0,36.5,485.0,121.0,80.28500000000001,12.780999999999997,67.50399999999999,5.385,1.105,4.28,5.7,0.66,17.95,1.243,41.422,4.971,77.459,10.494,102.865,13.669,52.192,6.766,23.473,24.301,11.184,3.728,2.347,0.967,24.577,2.347,25.268,3.728,25.406,3.176,8.837,3.452,6.766,3.038,12.012,1.105,13.117,6.766,6.075,5.109,5.04,66.966,16.707,1.933,1.105,11.085,1.765,9.321,0.97,0.98,0.23,0.2,0.27,0.62,0.37,0.43,0.27,0.73,1.0,0.87,0.82,0.8,0.8,0.03,0.25,0.07,0.25,0.07,0.8,0.83,0.97,0.67,0.67,0.7,0.57,0.73,0.883,0.7,0.4,0.9,0.7,0.17,0.5,0.23,0.63,0.5,0.97,0.6,0.97,0.87,0.23,0.7,0.77,0.83,0.77,0.5,0.8,0.13,0.57,0.53,0.43,0.07,0.97,0.63,0.17,0.97,0.17,0.93,0.03,0.03,0.97,0.5,0.53,0.93,0.57,0.27,0.4,0.27
20132014,ANA,82.0,116.0,54.0,20.0,8.0,west,pacific,top3,266.0,209.0,5on5,3905.9333333333334,199.0,142.0,57.0,0.584,164.13,147.89,0.526,1.023,0.1,0.923,0.077,0.9,563.0,486.0,0.537,1312.0,1242.0,0.514,2.487,2.462,2757.0,2712.0,0.504,3653.0,3654.0,0.5,1985.0,1855.0,749.0,781.0,575.0,756.0,886.0,510.0,824.0,835.0,0.3,0.308,896.0,942.0,772.0,857.0,0.211,0.235,0.245,0.258,260.0,575.0,271.0,694.0,2002.0,2021.0,1861.0,349.0,523.0,277.0,1865.0,346.0,569.0,337.0,126.0,134.0,16.24000000000001,45.0,77.0,363.131,289.892,73.239,3.057,2.181,0.876,2.521,2.272,8.648,7.466,20.154,19.079,42.351,41.66,56.115,56.13,30.492,28.495,11.506,11.997,8.833,11.613,13.61,7.834,12.658,12.827,11.859,13.165,13.764,14.47,3.994,4.163,28.587,5.361,8.034,4.255,28.649,5.315,8.741,5.177,0.249,0.691,1.183,1.936,2.058,5.578,4.453,1.125,0.97,0.98,1.0,0.97,0.97,0.8,0.83,0.8,0.77,0.6,0.83,0.83,0.77,0.9,0.2,0.97,1.0,0.73,1.0,0.73,0.87,0.87,0.43,0.37,0.53,0.73,0.33,0.53,0.5,0.63,0.43,0.77,0.33,0.63,0.3,0.27,0.77,0.53,0.53,0.87,0.57,0.7,0.27,0.73,0.27,0.9,0.1,0.1,0.93,0.43,0.7,0.67,0.53,0.47,0.8,0.87,0.1,0.43,0.07,0.93,0.4,0.52,0.97,0.83,0.13,0.6,0.8,1.0,0.67,0.9
20132014,ANA,82.0,116.0,54.0,20.0,8.0,west,pacific,top3,266.0,209.0,all,4990.883333333334,263.0,203.0,60.0,0.564,227.73,209.97,0.52,1.016,0.101,0.915,0.085,0.899,797.0,680.0,0.54,1791.0,1648.0,0.521,2.538,2.504,3630.0,3479.0,0.511,4749.0,4721.0,0.501,2601.0,2394.0,994.0,1033.0,695.0,968.0,1109.0,624.0,1076.0,1057.0,0.3,0.304,1119.0,1242.0,1029.0,1085.0,0.217,0.23,0.236,0.263,358.0,890.0,370.0,1032.0,2591.0,2675.0,2024.0,447.0,670.0,332.0,2036.0,435.0,711.0,400.0,158.0,159.0,17.75999999999999,151.0,117.0,490.728,412.97099999999995,77.757,3.162,2.44,0.721,2.738,2.524,9.581,8.175,21.531,19.812,43.64,41.824,57.092,56.755,31.269,28.78,11.95,12.419,8.355,11.637,13.332,7.502,12.936,12.707,12.371,13.044,13.453,14.931,4.304,4.448,24.332,5.374,8.055,3.991,24.477,5.23,8.548,4.809,0.214,1.815,1.407,1.899,1.911,5.899,4.965,0.935,0.97,0.98,1.0,0.97,0.97,0.8,0.8,0.8,0.73,0.57,0.93,0.93,0.77,0.87,0.18,0.93,1.0,0.68,1.0,0.68,0.9,0.87,0.47,0.4,0.67,0.73,0.43,0.67,0.501,0.6,0.43,0.8,0.4,0.63,0.37,0.3,0.8,0.57,0.8,0.87,0.78,0.67,0.33,0.73,0.23,0.88,0.1,0.17,0.9,0.4,0.7,0.67,0.53,0.43,0.7,0.9,0.07,0.57,0.13,0.93,0.23,0.2,0.93,0.9,0.17,0.7,0.77,0.9,0.67,0.9
20132014,ANA,82.0,116.0,54.0,20.0,8.0,west,pacific,top3,266.0,209.0,other,235.28333333333333,14.0,9.0,5.0,0.609,14.23,11.53,0.552,1.011,0.083,0.928,0.072,0.917,78.0,63.0,0.553,131.0,101.0,0.565,2.805,2.968,221.0,156.0,0.586,250.0,201.0,0.554,168.0,125.0,53.0,57.0,32.0,38.0,38.0,15.0,60.0,32.0,0.27,0.205,29.0,45.0,53.0,31.0,0.212,0.154,0.116,0.224,22.0,63.0,38.0,154.0,121.0,131.0,41.0,16.0,18.0,7.0,34.0,20.0,37.0,16.0,7.0,5.0,2.700000000000001,65.0,15.0,28.232000000000003,20.530999999999995,7.700999999999999,3.57,2.295,1.275,3.629,2.94,19.891,16.066,33.407,25.756,56.358,39.782,63.753,51.257,42.842,31.876,13.516,14.536,8.16,9.69,9.69,3.825,15.301,8.16,13.516,7.905,7.395,11.476,5.61,9.69,10.455,4.08,4.59,1.785,8.67,5.1,9.435,4.08,0.689,16.576,3.825,1.785,1.275,7.199,5.236,1.964,0.97,0.98,0.4,0.73,0.87,0.68,0.27,0.63,0.97,0.97,0.93,0.9,0.93,0.43,0.17,0.57,0.57,0.6,0.57,0.6,0.5,0.37,0.8,0.9,1.0,0.23,1.0,1.0,0.554,0.13,1.0,0.17,0.27,0.73,0.97,0.97,1.0,1.0,0.17,1.0,0.9,0.3,0.93,0.6,0.03,0.33,0.07,0.1,0.9,0.8,0.93,0.77,0.93,0.97,0.63,0.55,0.25,0.2,0.1,0.07,0.67,0.4,0.07,0.83,0.5,1.0,0.3,0.3,1.0,0.77
20132014,ARI,82.0,89.0,37.0,30.0,15.0,west,central,none,215.0,230.0,4on5,410.8833333333334,3.0,51.0,-48.0,0.056,4.39,46.4,0.086,0.927,0.056,0.871,0.129,0.944,15.0,119.0,0.112,33.0,271.0,0.109,2.827,2.533,65.0,537.0,0.108,82.0,718.0,0.102,54.0,394.0,18.0,14.0,5.0,152.0,159.0,105.0,13.0,192.0,0.2,0.358,17.0,181.0,11.0,143.0,0.134,0.199,0.207,0.252,12.0,24.0,43.0,115.0,215.0,231.0,75.0,66.0,29.0,26.0,31.0,16.0,41.0,8.0,13.0,10.0,-42.01,-472.0,-104.0,7.385,97.401,-90.01599999999999,0.438,7.447,-7.009,0.641,6.776,2.19,17.377,4.819,39.573,9.492,78.416,11.974,104.847,7.885,57.535,2.628,2.044,0.73,22.196,23.218,15.333,1.898,28.037,1.606,20.882,2.482,26.431,1.752,6.279,10.952,9.638,4.235,3.797,4.527,2.336,5.987,1.168,-6.135,-68.925,-15.187,1.898,1.46,1.078,14.223,-13.145,0.43,0.33,0.1,0.1,0.07,0.23,0.37,0.17,0.1,0.23,0.45,0.33,0.27,0.77,0.57,0.13,0.08,0.3,0.08,0.3,0.53,0.3,0.3,0.3,0.27,0.33,0.3,0.23,0.102,0.33,0.17,0.2,0.42,0.23,0.5,0.27,0.27,0.3,0.77,0.13,0.5,0.5,0.73,0.67,0.7,0.58,0.58,0.8,0.9,0.73,0.07,0.77,0.47,0.8,0.43,0.58,0.83,0.03,0.77,0.53,0.87,0.93,0.33,0.8,1.0,0.23,0.37,0.1,0.13,0.07
20132014,ARI,82.0,89.0,37.0,30.0,15.0,west,central,none,215.0,230.0,5on4,426.25,53.0,5.0,48.0,0.914,48.26,5.93,0.891,1.055,0.138,0.917,0.083,0.862,126.0,16.0,0.887,274.0,32.0,0.895,2.499,2.587,564.0,78.0,0.879,736.0,94.0,0.887,385.0,60.0,148.0,164.0,121.0,16.0,20.0,11.0,221.0,16.0,0.39,0.205,172.0,16.0,179.0,18.0,0.243,0.191,0.234,0.17,49.0,136.0,20.0,70.0,281.0,208.0,54.0,18.0,73.0,15.0,77.0,53.0,35.0,33.0,8.0,4.0,42.33,486.0,110.0,101.258,10.932999999999998,90.325,7.46,0.704,6.757,6.793,0.835,17.736,2.252,38.569,4.504,79.39,10.979,103.601,13.232,54.194,8.446,20.833,23.085,17.032,2.252,2.815,1.548,31.109,2.252,25.196,2.534,24.211,2.252,6.897,2.815,7.601,2.534,10.276,2.111,10.839,7.46,4.927,4.645,5.958,68.411,15.484,1.126,0.563,14.253,1.539,12.714,0.43,0.33,0.9,0.9,0.93,0.5,0.83,0.8,0.8,0.4,0.63,0.73,0.87,0.4,0.9,0.9,0.83,0.85,0.83,0.85,0.7,0.7,0.57,0.9,0.63,0.77,0.5,0.83,0.887,0.73,0.47,0.7,0.6,0.93,0.23,0.93,0.17,0.6,0.63,0.83,0.57,0.93,0.77,0.1,0.63,0.27,0.7,0.33,0.73,0.4,0.37,0.03,0.33,0.47,0.6,0.83,0.77,0.42,0.3,0.63,0.07,0.07,0.67,0.93,0.1,0.5,0.73,0.87,0.73,0.87
20132014,ARI,82.0,89.0,37.0,30.0,15.0,west,central,none,215.0,230.0,5on5,3976.8500000000004,144.0,152.0,-8.0,0.486,139.99,165.91,0.458,0.997,0.075,0.922,0.078,0.925,438.0,519.0,0.458,1091.0,1257.0,0.465,2.323,2.469,2703.0,2725.0,0.498,3676.0,3612.0,0.504,1929.0,1952.0,653.0,766.0,702.0,738.0,808.0,550.0,1004.0,867.0,0.37,0.318,973.0,887.0,774.0,773.0,0.211,0.214,0.265,0.246,260.0,577.0,257.0,547.0,1923.0,1809.0,1993.0,403.0,342.0,194.0,1805.0,368.0,427.0,225.0,155.0,120.0,-25.919999999999987,-22.0,-81.0,283.989,317.9049999999999,-33.916,2.173,2.293,-0.121,2.112,2.503,6.608,7.83,16.46,18.965,40.781,41.113,55.461,54.495,29.103,29.45,9.852,11.557,10.591,11.134,12.191,8.298,15.148,13.081,11.678,11.662,14.68,13.382,3.923,3.877,30.069,6.08,5.16,2.927,27.233,5.552,6.442,3.395,-0.391,-0.332,-1.222,2.339,1.81,4.285,4.796,-0.512,0.43,0.33,0.27,0.4,0.4,0.13,0.2,0.13,0.6,0.23,0.17,0.17,0.18,0.07,0.12,0.37,0.23,0.67,0.23,0.67,0.23,0.27,0.33,0.4,0.5,0.5,0.43,0.5,0.504,0.57,0.53,0.23,0.23,0.93,0.5,0.37,0.73,0.4,0.33,0.22,0.3,0.8,0.43,0.13,0.4,0.08,0.23,0.33,0.87,0.97,0.17,0.97,0.07,0.57,0.48,0.67,0.8,0.47,0.77,0.6,0.47,0.52,0.63,1.0,0.33,0.4,0.53,0.23,0.48,0.23
20132014,ARI,82.0,89.0,37.0,30.0,15.0,west,central,none,215.0,230.0,all,5016.35,209.0,223.0,-14.0,0.484,206.56,234.45,0.468,0.996,0.083,0.913,0.087,0.917,643.0,727.0,0.469,1511.0,1691.0,0.472,2.386,2.507,3527.0,3542.0,0.499,4733.0,4667.0,0.504,2527.0,2566.0,868.0,992.0,857.0,964.0,1039.0,685.0,1292.0,1117.0,0.37,0.315,1206.0,1125.0,1000.0,976.0,0.211,0.209,0.255,0.241,344.0,810.0,351.0,811.0,2551.0,2359.0,2164.0,510.0,461.0,240.0,1954.0,457.0,524.0,269.0,183.0,138.0,-27.889999999999986,-15.0,-84.0,415.56399999999996,457.4529999999999,-41.888999999999996,2.5,2.667,-0.167,2.471,2.804,7.691,8.696,18.073,20.226,42.186,42.365,56.611,55.821,30.225,30.692,10.382,11.865,10.25,11.53,12.427,8.193,15.453,13.36,11.961,11.674,14.425,13.456,4.115,4.198,25.883,6.1,5.514,2.871,23.372,5.466,6.268,3.217,-0.334,-0.179,-1.005,2.189,1.651,4.971,5.472,-0.501,0.43,0.33,0.33,0.37,0.37,0.13,0.43,0.13,0.47,0.27,0.2,0.2,0.23,0.07,0.13,0.38,0.28,0.5,0.28,0.5,0.5,0.37,0.3,0.3,0.45,0.6,0.33,0.45,0.504,0.57,0.5,0.27,0.23,0.93,0.53,0.33,0.57,0.43,0.4,0.35,0.33,0.77,0.5,0.17,0.5,0.05,0.2,0.3,0.83,0.93,0.17,0.93,0.1,0.57,0.43,0.7,0.77,0.27,0.83,0.5,0.47,0.48,0.53,1.0,0.4,0.33,0.57,0.27,0.33,0.23
20132014,ARI,82.0,89.0,37.0,30.0,15.0,west,central,none,215.0,230.0,other,202.36666666666667,9.0,15.0,-6.0,0.375,13.93,16.21,0.462,0.963,0.057,0.906,0.094,0.943,64.0,73.0,0.467,113.0,131.0,0.463,2.779,2.916,195.0,202.0,0.491,239.0,243.0,0.496,159.0,160.0,49.0,48.0,29.0,58.0,52.0,19.0,54.0,42.0,0.28,0.208,44.0,41.0,36.0,42.0,0.151,0.173,0.184,0.169,23.0,73.0,31.0,79.0,132.0,111.0,42.0,23.0,17.0,5.0,41.0,20.0,21.0,3.0,7.0,4.0,-2.280000000000001,-7.0,-9.0,22.93,31.214,-8.284,2.668,4.447,-1.779,4.13,4.806,18.975,21.644,33.504,38.84,57.816,59.891,70.861,72.047,47.142,47.439,14.528,14.232,8.598,17.197,15.418,5.633,16.011,12.453,10.674,12.453,13.046,12.156,6.819,9.191,12.453,6.819,5.04,1.482,12.156,5.93,6.226,0.889,-0.676,-2.075,-2.668,2.075,1.186,6.799,9.255,-2.456,0.43,0.33,0.17,0.17,0.17,0.37,0.6,0.33,0.4,0.27,0.2,0.23,0.13,0.4,0.27,0.07,0.22,0.35,0.22,0.35,0.37,0.4,0.53,0.5,0.4,0.4,0.7,0.43,0.496,0.3,0.7,0.3,0.23,0.8,0.67,0.47,0.8,0.6,0.23,0.53,0.32,0.73,0.57,0.5,0.2,0.22,0.1,0.5,0.7,0.7,0.63,0.83,0.03,0.83,0.47,0.75,0.6,0.3,0.68,0.17,0.97,0.97,0.13,0.87,0.57,0.6,0.63,0.2,0.33,0.27
