season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20172018,ANA,82.0,101.0,44.0,25.0,13.0,west,pacific,top3,235.0,216.0,4on5,451.80000000000007,28.0,21.0,7.0,0.571,21.25,21.63,0.496,1.027,0.126,0.901,0.099,0.874,76.0,51.0,0.598,154.0,152.0,0.503,2.704,2.502,302.0,293.0,0.508,376.0,387.0,0.493,222.0,213.0,78.0,71.0,42.0,101.0,79.0,58.0,79.0,96.0,0.26,0.328,74.0,94.0,80.0,80.0,0.213,0.207,0.197,0.243,0.0,101.0,0.0,31.0,317.0,146.0,101.0,57.0,66.0,51.0,16.0,19.0,40.0,8.0,4.0,5.0,-0.379999999999999,9.0,25.0,49.25,42.633,6.616999999999998,3.718,2.789,0.93,2.822,2.873,10.093,6.773,20.452,20.186,40.106,38.911,49.934,51.394,29.482,28.287,10.359,9.429,5.578,13.413,10.491,7.703,10.491,12.749,10.624,10.624,9.827,12.483,0.0,0.0,13.413,7.57,8.765,6.773,2.125,2.523,5.312,1.062,-0.05,1.195,3.32,0.531,0.664,6.541,5.662,0.879,0.76,0.56,0.32,0.81,0.81,0.48,0.26,0.48,0.94,0.74,0.97,0.94,0.34,0.94,1.0,0.94,0.79,0.92,0.79,0.92,0.45,0.06,0.97,0.81,0.19,0.03,0.71,0.19,0.493,0.03,0.65,0.06,0.03,0.19,0.9,0.55,0.1,1.0,0.42,0.79,0.42,0.71,0.39,0.94,0.58,0.66,0.74,0.16,0.16,0.77,0.29,0.45,0.81,0.52,0.52,0.81,0.16,0.9,0.63,0.26,0.9,0.26,0.31,0.87,0.03,0.68,0.06,0.29,0.94,0.68
20172018,ANA,82.0,101.0,44.0,25.0,13.0,west,pacific,top3,235.0,216.0,5on4,351.3833333333333,18.0,25.0,-7.0,0.419,23.42,22.61,0.509,1.004,0.095,0.909,0.091,0.905,68.0,86.0,0.442,141.0,199.0,0.415,2.59,2.692,273.0,384.0,0.416,351.0,471.0,0.427,190.0,276.0,73.0,81.0,49.0,113.0,98.0,47.0,88.0,88.0,0.32,0.229,78.0,87.0,83.0,108.0,0.236,0.229,0.222,0.185,0.0,55.0,0.0,74.0,124.0,266.0,19.0,11.0,38.0,3.0,88.0,60.0,103.0,53.0,6.0,11.0,0.8100000000000023,-111.0,-18.0,41.416,47.612,-6.195999999999999,3.074,4.269,-1.195,3.999,3.861,11.611,14.685,24.076,33.98,46.616,65.569,59.935,80.425,32.443,47.128,12.465,13.831,8.367,19.295,16.734,8.025,15.026,15.026,14.173,18.441,13.319,14.856,0.0,0.0,3.244,1.878,6.489,0.512,15.026,10.245,17.588,9.05,0.138,-18.954,-3.074,1.025,1.878,7.072,8.13,-1.058,0.76,0.56,0.26,0.26,0.19,0.65,0.81,0.65,0.35,0.35,0.35,0.23,0.06,0.35,0.23,0.35,0.11,0.87,0.11,0.87,0.81,0.68,0.03,0.03,0.15,0.9,0.03,0.03,0.427,0.84,0.03,0.39,0.87,0.94,0.03,0.1,0.39,0.61,0.71,0.84,0.13,0.94,0.13,0.16,0.68,0.37,0.19,0.65,0.32,0.45,1.0,0.65,0.9,0.52,0.52,0.52,0.95,0.81,0.65,1.0,0.13,0.18,0.94,0.48,0.48,0.03,0.81,0.45,0.29,0.26
20172018,ANA,82.0,101.0,44.0,25.0,13.0,west,pacific,top3,235.0,216.0,5on5,4022.4333333333334,157.0,137.0,20.0,0.534,139.11,144.7,0.49,1.014,0.081,0.933,0.067,0.919,516.0,560.0,0.48,1259.0,1320.0,0.488,2.495,2.483,2753.0,2928.0,0.485,3665.0,3883.0,0.486,1940.0,2045.0,743.0,834.0,494.0,760.0,956.0,526.0,741.0,895.0,0.27,0.306,912.0,955.0,813.0,883.0,0.222,0.227,0.249,0.246,0.0,510.0,0.0,478.0,1910.0,1806.0,1796.0,385.0,690.0,384.0,1605.0,438.0,744.0,411.0,145.0,171.0,-5.589999999999975,-175.0,-44.0,296.108,281.704,14.404000000000003,2.342,2.044,0.298,2.075,2.158,7.697,8.353,18.78,19.69,41.065,43.675,54.668,57.92,28.938,30.504,11.083,12.44,7.369,11.336,14.26,7.846,11.053,13.35,12.127,13.171,13.604,14.245,0.0,0.0,26.79,5.743,10.292,5.728,23.941,6.533,11.098,6.131,-0.083,-2.61,-0.656,2.163,2.551,4.417,4.202,0.215,0.76,0.56,0.45,0.81,0.81,0.39,0.35,0.39,0.94,0.68,0.32,0.32,0.32,0.9,0.23,0.84,0.71,0.97,0.71,0.97,0.48,0.55,0.26,0.29,0.32,0.39,0.29,0.32,0.486,0.35,0.32,0.58,0.35,0.06,0.03,0.39,0.94,0.77,0.42,0.65,0.35,0.81,0.52,0.97,0.52,0.97,0.23,0.16,0.74,0.32,0.84,0.45,0.77,0.52,0.52,0.44,0.87,0.65,0.45,0.94,0.31,0.1,0.94,0.68,0.19,0.48,0.16,0.45,0.65,0.65
20172018,ANA,82.0,101.0,44.0,25.0,13.0,west,pacific,top3,235.0,216.0,all,5002.3166666666675,231.0,209.0,22.0,0.525,214.85,218.12,0.496,1.016,0.092,0.924,0.076,0.908,734.0,790.0,0.482,1690.0,1849.0,0.478,2.546,2.534,3572.0,3905.0,0.478,4698.0,5138.0,0.478,2514.0,2759.0,956.0,1030.0,608.0,1059.0,1203.0,657.0,949.0,1140.0,0.27,0.292,1126.0,1233.0,1058.0,1146.0,0.225,0.223,0.24,0.24,0.0,818.0,0.0,705.0,2499.0,2376.0,1949.0,480.0,831.0,458.0,1747.0,549.0,923.0,482.0,156.0,194.0,-3.2700000000000102,-333.0,-56.0,445.847,427.117,18.73000000000001,2.771,2.507,0.264,2.577,2.616,8.804,9.476,20.271,22.178,42.844,46.838,56.35,61.627,30.154,33.093,11.467,12.354,7.293,12.702,14.429,7.88,11.383,13.674,12.69,13.746,13.506,14.789,0.0,0.0,23.377,5.757,9.967,5.493,20.954,6.585,11.071,5.781,-0.039,-3.994,-0.672,1.871,2.327,5.348,5.123,0.225,0.76,0.56,0.42,0.74,0.77,0.48,0.39,0.48,0.94,0.52,0.29,0.29,0.26,0.92,0.18,0.82,0.56,0.97,0.56,0.97,0.65,0.55,0.13,0.13,0.19,0.39,0.13,0.19,0.478,0.29,0.13,0.35,0.32,0.16,0.03,0.19,0.71,0.77,0.65,0.74,0.32,0.81,0.52,0.97,0.55,0.97,0.18,0.19,0.71,0.35,0.87,0.45,0.77,0.52,0.52,0.63,0.94,0.87,0.45,0.94,0.23,0.06,0.92,0.68,0.06,0.19,0.19,0.42,0.69,0.65
20172018,ANA,82.0,101.0,44.0,25.0,13.0,west,pacific,top3,235.0,216.0,other,176.69999999999996,28.0,26.0,2.0,0.519,31.08,29.17,0.516,1.057,0.173,0.884,0.116,0.827,74.0,93.0,0.443,136.0,178.0,0.433,2.921,2.894,244.0,300.0,0.449,306.0,397.0,0.435,162.0,225.0,62.0,44.0,23.0,85.0,70.0,26.0,41.0,61.0,0.17,0.203,62.0,97.0,82.0,75.0,0.268,0.189,0.203,0.244,0.0,152.0,0.0,122.0,148.0,158.0,33.0,27.0,37.0,20.0,38.0,32.0,36.0,10.0,1.0,7.0,1.9099999999999966,-56.0,-19.0,59.077,55.166,3.9110000000000005,9.508,8.829,0.679,10.553,9.905,25.127,31.579,46.18,60.441,82.852,101.868,103.905,134.805,55.008,76.401,21.053,14.941,7.81,28.862,23.769,8.829,13.922,20.713,27.844,25.467,21.053,32.937,0.0,0.0,11.205,9.168,12.564,6.791,12.903,10.866,12.224,3.396,0.649,-19.015,-6.452,0.34,2.377,20.06,18.732,1.328,0.76,0.56,0.35,0.65,0.68,0.65,0.87,0.71,0.68,0.19,0.19,0.06,0.03,0.94,0.1,0.85,0.52,0.97,0.52,0.97,0.77,0.65,0.03,0.03,0.03,0.71,0.03,0.03,0.435,0.65,0.03,0.35,0.06,0.52,0.23,0.1,0.42,0.42,1.0,0.52,0.84,0.55,0.13,0.84,0.81,0.94,0.23,0.68,0.19,0.16,0.9,0.1,0.26,0.52,0.52,0.87,0.03,0.9,0.35,0.9,0.03,0.03,0.29,0.35,0.06,0.03,0.39,0.65,0.45,0.68
20172018,ARI,82.0,70.0,29.0,41.0,12.0,west,central,none,208.0,256.0,4on5,349.0333333333333,27.0,18.0,9.0,0.6,22.35,17.32,0.563,1.021,0.126,0.895,0.105,0.874,67.0,50.0,0.573,152.0,124.0,0.551,2.688,2.577,286.0,235.0,0.549,361.0,303.0,0.544,214.0,171.0,85.0,73.0,38.0,74.0,71.0,39.0,77.0,83.0,0.27,0.353,75.0,68.0,72.0,64.0,0.199,0.211,0.208,0.224,0.0,84.0,0.0,51.0,251.0,100.0,85.0,48.0,54.0,26.0,13.0,12.0,34.0,5.0,11.0,9.0,5.030000000000001,51.0,17.0,49.352000000000004,35.321,14.030999999999999,4.641,3.094,1.547,3.842,2.977,11.518,8.595,26.129,21.316,49.164,40.397,62.057,52.087,36.787,29.395,14.612,12.549,6.532,12.721,12.205,6.704,13.237,14.268,12.377,11.002,12.893,11.689,0.0,0.0,14.612,8.251,9.283,4.469,2.235,2.063,5.845,0.86,0.865,8.767,2.922,1.891,1.547,8.484,6.072,2.412,0.1,0.11,0.84,0.9,0.89,0.85,0.84,0.84,0.81,0.65,0.84,0.81,0.84,0.81,0.77,0.9,0.79,0.87,0.79,0.87,0.81,0.71,0.65,0.68,0.55,0.52,0.55,0.58,0.544,0.55,0.58,0.52,0.48,0.35,0.48,0.61,0.29,0.55,0.19,0.61,0.26,0.87,0.32,0.55,0.81,0.55,0.94,0.32,0.39,0.65,0.48,0.77,0.58,0.52,0.52,0.03,0.92,0.63,0.23,0.32,0.39,0.52,0.47,0.29,0.52,0.48,0.52,0.81,0.81,0.9
20172018,ARI,82.0,70.0,29.0,41.0,12.0,west,central,none,208.0,256.0,5on4,372.95,16.0,35.0,-19.0,0.314,22.05,29.07,0.431,0.935,0.098,0.837,0.163,0.902,58.0,77.0,0.43,139.0,153.0,0.476,2.689,2.62,242.0,300.0,0.446,330.0,375.0,0.468,164.0,215.0,81.0,66.0,33.0,76.0,77.0,54.0,65.0,82.0,0.27,0.273,88.0,75.0,78.0,85.0,0.236,0.227,0.267,0.2,0.0,34.0,0.0,95.0,104.0,313.0,10.0,8.0,29.0,3.0,76.0,48.0,36.0,23.0,4.0,9.0,-7.02,-58.0,-19.0,38.054,64.067,-26.013,2.574,5.631,-3.057,3.547,4.677,9.331,12.388,22.362,24.615,38.933,48.264,53.09,60.33,26.384,34.589,13.031,10.618,5.309,12.227,12.388,8.687,10.457,13.192,12.549,13.675,14.157,12.066,0.0,0.0,1.609,1.287,4.666,0.483,12.227,7.722,5.792,3.7,-1.129,-9.331,-3.057,0.644,1.448,6.122,10.307,-4.185,0.1,0.11,0.1,0.06,0.06,0.23,0.55,0.1,0.1,0.06,0.32,0.26,0.55,0.74,0.61,0.06,0.16,0.1,0.16,0.1,0.55,0.45,0.19,0.55,0.48,0.26,0.61,0.55,0.468,0.39,0.65,0.52,0.19,0.32,0.61,0.84,0.23,0.42,0.29,0.24,0.29,0.26,0.48,0.84,0.42,0.74,0.45,0.29,0.84,0.65,0.06,0.68,0.1,0.52,0.52,0.1,0.23,0.4,0.29,0.71,0.35,0.18,0.9,0.71,0.32,0.71,0.13,0.23,0.06,0.06
20172018,ARI,82.0,70.0,29.0,41.0,12.0,west,central,none,208.0,256.0,5on5,4105.633333333334,140.0,165.0,-25.0,0.459,140.96,152.8,0.48,0.994,0.073,0.921,0.079,0.927,482.0,575.0,0.456,1217.0,1383.0,0.468,2.438,2.409,2729.0,3084.0,0.469,3774.0,4074.0,0.481,1912.0,2099.0,735.0,796.0,569.0,808.0,852.0,740.0,859.0,1061.0,0.31,0.344,1045.0,990.0,817.0,985.0,0.216,0.242,0.277,0.243,0.0,402.0,0.0,399.0,1923.0,2100.0,1866.0,372.0,496.0,298.0,1637.0,379.0,547.0,303.0,135.0,156.0,-11.840000000000003,-355.0,-93.0,280.96,317.80299999999994,-36.842999999999996,2.046,2.411,-0.365,2.06,2.233,7.044,8.403,17.785,20.211,39.882,45.07,55.153,59.538,27.942,30.675,10.741,11.633,8.315,11.808,12.451,10.814,12.553,15.506,11.94,14.395,15.272,14.468,0.0,0.0,27.27,5.436,7.249,4.355,23.923,5.539,7.994,4.428,-0.173,-5.188,-1.359,1.973,2.28,4.106,4.644,-0.538,0.1,0.11,0.1,0.19,0.19,0.27,0.32,0.26,0.45,0.39,0.13,0.1,0.13,0.48,0.81,0.34,0.29,0.4,0.29,0.4,0.23,0.23,0.19,0.16,0.1,0.23,0.13,0.1,0.481,0.39,0.19,0.39,0.26,0.29,0.74,0.19,0.03,0.23,0.55,0.13,0.19,0.9,0.55,0.84,0.94,0.76,0.84,0.06,0.94,0.87,0.23,0.81,0.1,0.52,0.52,0.52,0.03,0.1,0.97,1.0,0.55,0.18,1.0,0.9,0.03,0.42,0.06,0.19,0.42,0.16
20172018,ARI,82.0,70.0,29.0,41.0,12.0,west,central,none,208.0,256.0,all,4999.25,206.0,251.0,-45.0,0.451,211.2,233.93,0.474,0.989,0.083,0.906,0.094,0.917,673.0,784.0,0.462,1643.0,1815.0,0.475,2.494,2.466,3502.0,3881.0,0.474,4816.0,5067.0,0.487,2471.0,2665.0,970.0,1004.0,675.0,1031.0,1064.0,858.0,1079.0,1276.0,0.31,0.329,1314.0,1186.0,1031.0,1216.0,0.214,0.24,0.273,0.234,0.0,642.0,0.0,678.0,2429.0,2659.0,1999.0,449.0,600.0,335.0,1761.0,462.0,647.0,342.0,156.0,177.0,-22.730000000000018,-379.0,-111.0,417.199,484.933,-67.73400000000001,2.472,3.012,-0.54,2.535,2.808,8.077,9.409,19.719,21.783,42.03,46.579,57.801,60.813,29.656,31.985,11.642,12.05,8.101,12.374,12.77,10.298,12.95,15.314,12.374,14.594,15.77,14.234,0.0,0.0,23.992,5.389,7.201,4.021,21.135,5.545,7.765,4.105,-0.273,-4.549,-1.332,1.872,2.124,5.007,5.82,-0.813,0.1,0.11,0.06,0.13,0.13,0.23,0.35,0.13,0.35,0.19,0.13,0.13,0.23,0.55,0.81,0.29,0.23,0.39,0.23,0.39,0.35,0.32,0.16,0.19,0.15,0.23,0.16,0.16,0.487,0.42,0.19,0.45,0.29,0.39,0.68,0.26,0.03,0.19,0.39,0.06,0.16,0.9,0.45,0.71,0.9,0.53,0.77,0.1,0.9,0.87,0.16,0.87,0.13,0.52,0.52,0.34,0.1,0.26,0.65,1.0,0.42,0.27,1.0,0.87,0.1,0.45,0.1,0.26,0.23,0.1
20172018,ARI,82.0,70.0,29.0,41.0,12.0,west,central,none,208.0,256.0,other,171.63333333333335,23.0,33.0,-10.0,0.411,25.83,34.75,0.426,0.944,0.127,0.817,0.183,0.873,66.0,82.0,0.446,135.0,155.0,0.466,2.695,2.869,245.0,262.0,0.483,351.0,315.0,0.527,181.0,180.0,69.0,69.0,35.0,73.0,64.0,25.0,78.0,50.0,0.32,0.191,106.0,53.0,64.0,82.0,0.182,0.26,0.302,0.168,0.0,122.0,0.0,133.0,151.0,146.0,38.0,21.0,21.0,8.0,35.0,23.0,30.0,11.0,6.0,3.0,-8.920000000000002,-17.0,-16.0,48.82999999999999,67.74700000000001,-18.916999999999998,8.04,11.536,-3.496,9.03,12.148,23.072,28.666,47.194,54.185,85.648,91.591,122.703,110.118,63.274,62.925,24.121,24.121,12.235,25.52,22.373,8.74,27.267,17.479,22.373,28.666,37.056,18.528,0.0,0.0,13.284,7.341,7.341,2.797,12.235,8.04,10.487,3.845,-3.118,-5.943,-5.593,2.097,1.049,17.07,23.683,-6.613,0.1,0.11,0.19,0.1,0.1,0.11,0.55,0.06,0.26,0.06,0.23,0.13,0.26,0.23,0.18,0.13,0.06,0.48,0.06,0.48,0.61,0.68,0.16,0.1,0.35,0.81,0.1,0.32,0.527,0.97,0.23,0.77,0.81,0.97,0.32,0.26,0.48,0.03,0.29,0.03,0.1,0.81,0.23,0.03,0.55,0.03,0.1,0.32,0.52,0.77,0.74,0.77,0.48,0.52,0.52,0.92,0.15,0.65,0.29,0.97,0.29,0.9,0.97,0.94,0.61,0.26,0.84,0.39,0.1,0.1
