game_id,team,player,position,oi_xgf,oi_xga
2022020003,NYR,Mika Zibanejad,F,1.4853261,1.5045123
2022020003,TBL,Vladislav Namestnikov,F,0.23371129000000002,0.0339085
2022020003,NYR,Barclay Goodrow,F,1.3243407600000001,0.9282063
2022020003,TBL,Andrei Vasilevskiy,G,2.55748376,4.2791093
2022020003,NYR,Jacob Trouba,D,2.10810167,1.55480518
2022020003,NYR,Jimmy Vesey,F,0.39323299,0.0520563
2022020003,TBL,Nick Paul,F,0.75294074,1.73353636
2022020003,NYR,Ryan Carpenter,F,0.26065197,0.0125644
2022020003,TBL,Pierre-Edouard Bellemare,F,0.015814380000000003,0.84189139
2022020003,TBL,Haydn Fleury,D,0.27936025999999997,0.3123727
2022020003,TBL,Brayden Point,F,1.36575331,1.2257664
2022020003,NYR,Igor Shesterkin,G,5.9197819,4.14821156
2022020003,TBL,Erik Cernak,D,0.32534591,0.55734277
2022020003,NYR,Artemi Panarin,F,0.77969679,0.27444828
2022020003,TBL,Philippe Myers,D,0.24461403,0.2972007
2022020003,NYR,Adam Fox,D,0.49649159,0.43257706
2022020003,NYR,Ryan Lindgren,D,0.58890029,0.30234186
2022020003,TBL,Mikhail Sergachev,D,0.29491564000000003,0.71037507
2022020003,TBL,Ross Colton,F,0.23371129000000002,0.4004647
2022020003,TBL,Brandon Hagel,F,0.3446418,0.92264386
2022020003,TBL,Cal Foote,D,0.7004336,1.28501118
2022020003,NYR,Filip Chytil,F,0.48909148999999996,0.2522637
2022020003,NYR,K'Andre Miller,D,2.01569297,1.21667628
2022020003,NYR,Vitali Kravtsov,F,0.0119811,0.0
2022020003,TBL,Cole Koepke,F,0.26973295,0.7345187
2022020003,NYR,Kaapo Kakko,F,0.7785036000000001,0.8311769
2022020003,NYR,Zac Jones,D,0.38273539,0.42485244
2022020003,NYR,Braden Schneider,D,0.38273539,0.21695873999999998
2022020003,NYR,Alexis Lafreniere,F,0.95598289,0.54524708
2022020004,LAK,Alexander Edler,D,0.4684216,1.3848653
2022020004,LAK,Anze Kopitar,F,0.85299558,2.09175216
2022020004,LAK,Jonathan Quick,G,5.06481796,7.71176502
2022020004,VGK,Phil Kessel,F,1.08716509,0.7791138
2022020004,VGK,Alec Martinez,D,2.06161876,1.6778829800000001
2022020004,LAK,Drew Doughty,D,1.29518218,1.31016765
2022020004,VGK,Alex Pietrangelo,D,1.85297845,1.4193521
2022020004,VGK,Brayden McNabb,D,1.34781599,0.64503468
2022020004,VGK,Reilly Smith,F,1.76489569,0.6455147999999999
2022020004,VGK,Mark Stone,F,0.92487613,1.2323037000000001
2022020004,VGK,William Karlsson,F,1.25801119,0.5720698
2022020004,LAK,Phillip Danault,F,1.1976187999999999,1.05996239
2022020004,VGK,Jonathan Marchessault,F,0.71660069,0.41043678
2022020004,VGK,Chandler Stephenson,F,0.80404873,1.2979352
2022020004,VGK,Ben Hutton,D,0.34330156,0.3447217
2022020004,VGK,Shea Theodore,D,1.72739026,0.5050150999999999
2022020004,LAK,Kevin Fiala,F,0.9546794,1.95724867
2022020004,LAK,Adrian Kempe,F,0.8464661,2.01863946
2022020004,VGK,Michael Amadio,F,0.45549099,0.32520208
2022020004,LAK,Viktor Arvidsson,F,1.02898398,1.05996239
2022020004,VGK,Jack Eichel,F,1.50973689,0.70040858
2022020004,VGK,Keegan Kolesar,F,1.1646841,0.1957894
2022020004,VGK,Nicolas Roy,F,1.6942773,0.32258939999999997
2022020004,LAK,Matt Roy,D,0.8212678999999999,1.6341719000000001
2022020004,LAK,Carl Grundstrom,F,0.0969083,0.64746136
2022020004,VGK,Brett Howden,F,0.63775883,1.1892452
2022020004,LAK,Trevor Moore,F,1.11812028,1.05996239
2022020004,LAK,Mikey Anderson,D,1.0897404800000001,1.24268841
2022020004,LAK,Gabriel Vilardi,F,0.7914653,0.98176199
2022020004,LAK,Alex Iafallo,F,0.5116863,0.77929735
2022020004,VGK,Logan Thompson,G,8.66941502,5.31841796
2022020004,LAK,Sean Walker,D,0.4943946,2.20825196
2022020004,LAK,Sean Durzi,D,0.9964322,0.960981
2022020004,VGK,Zach Whitecloud,D,1.0373754,0.7264114
2022020004,VGK,Paul Cotter,F,1.2855115000000001,0.3070182
2022020004,LAK,Blake Lizotte,F,0.0969083,0.64390641
2022020004,LAK,Arthur Kaliyev,F,0.2720726,0.64390641
2022020004,LAK,Quinton Byfield,F,0.489501,0.46737535
2022020005,BOS,Patrice Bergeron,F,0.57154088,0.79423991
2022020005,WSH,Alex Ovechkin,F,0.7651713,1.36876376
2022020005,BOS,David Krejci,F,1.15310442,1.2333395
2022020005,WSH,T.J. Oshie,F,1.0829801,0.75701242
2022020005,BOS,Nick Foligno,F,0.08437835,0.4634258
2022020005,WSH,Lars Eller,F,0.6233487,0.44203782
2022020005,WSH,John Carlson,D,0.6876046100000001,1.27424332
2022020005,WSH,Marcus Johansson,F,0.6774293,0.68793032
2022020005,WSH,Dmitry Orlov,D,1.01612199,0.77084813
2022020005,BOS,Craig Smith,F,0.2586277,0.13801169
2022020005,WSH,Darcy Kuemper,G,3.4104411199999998,3.85674092
2022020005,WSH,Nick Jensen,D,1.0728018,0.43368588
2022020005,WSH,Nic Dowd,F,0.1693691,0.18113288
2022020005,WSH,Evgeny Kuznetsov,F,0.7530619,0.7930495599999999
2022020005,BOS,Charlie Coyle,F,0.6775687,0.34200569
2022020005,BOS,Derek Forbort,D,0.49015170999999996,0.8169751000000001
2022020005,BOS,Taylor Hall,F,0.45293509,0.6255049100000001
2022020005,BOS,Mike Reilly,D,0.6393292,0.6878857
2022020005,BOS,Hampus Lindholm,D,0.60246255,0.64788176
2022020005,WSH,Erik Gustafsson,D,0.33832605,0.42538256
2022020005,BOS,Linus Ullmark,G,4.34672692,4.30548512
2022020005,WSH,Connor Brown,F,0.81279386,1.20695985
2022020005,BOS,Connor Clifton,D,0.8787995000000001,0.7101276
2022020005,WSH,Anthony Mantha,F,0.60696286,0.59683851
2022020005,WSH,Conor Sheary,F,0.1572597,0.22221488
2022020005,WSH,Trevor van Riemsdyk,D,0.36052336,0.49928401
2022020005,WSH,Garnet Hathaway,F,0.1572597,0.27159258000000003
2022020005,BOS,Tomas Nosek,F,0.34383966000000005,0.23067946
2022020005,BOS,David Pastrnak,F,1.28988952,1.23899086
2022020005,BOS,Pavel Zacha,F,0.7979797200000001,0.8699241
2022020005,BOS,Jakub Zboril,D,1.52741681,0.6846812
2022020005,BOS,A.J. Greer,F,0.2653801,0.07923335
2022020005,WSH,Dylan Strome,F,1.00040426,0.6962512
2022020005,BOS,Brandon Carlo,D,0.51445215,0.75793376
2022020005,BOS,Jake DeBrusk,F,0.21277069,0.23862721
2022020005,WSH,Martin Fehervary,D,0.38258531,0.39240502
2022020005,BOS,Jakub Lauko,F,0.10619055,0.20424520000000002
2022020005,WSH,Aliaksei Protas,F,0.5472309,0.0921776
2022020006,CAR,Brent Burns,D,0.40876486,1.22689554
2022020006,CAR,Paul Stastny,F,0.53227765,0.6096988999999999
2022020006,CAR,Jordan Staal,F,0.69311725,0.5539552
2022020006,CBJ,Jakub Voracek,F,0.1912309,1.06437463
2022020006,CAR,Derek Stepan,F,1.18379726,0.41455694000000004
2022020006,CBJ,Gustav Nyquist,F,0.7453290300000001,0.49144365
2022020006,CAR,Calvin de Haan,D,0.97593325,0.12389638
2022020006,CBJ,Erik Gudbranson,D,0.32469638,1.73674305
2022020006,CAR,Jesper Fast,F,0.68026495,0.7744384
2022020006,CAR,Frederik Andersen,G,6.02921552,4.43105044
2022020006,CBJ,Johnny Gaudreau,F,1.14808915,0.67315662
2022020006,CBJ,Sean Kuraly,F,0.15728738,0.94608551
2022020006,CBJ,Boone Jenner,F,1.2640603799999999,0.61518333
2022020006,CAR,Brady Skjei,D,1.38126405,0.8692699
2022020006,CAR,Teuvo Teravainen,F,0.66918366,0.63980089
2022020006,CAR,Jordan Martinook,F,1.50591236,0.47375444
2022020006,CAR,Jaccob Slavin,D,0.66981983,1.27678114
2022020006,CAR,Brett Pesce,D,1.37428005,0.8248477000000001
2022020006,CAR,Ondrej Kase,F,0.91182926,0.26176694
2022020006,CAR,Sebastian Aho,F,0.74295646,0.80187519
2022020006,CBJ,Jack Roslovic,F,0.1714935,0.78878383
2022020006,CBJ,Zach Werenski,D,1.34801795,0.44266741
2022020006,CBJ,Vladislav Gavrikov,D,0.58551902,1.21353929
2022020006,CAR,Jalen Chatfield,D,1.17942918,0.11935978
2022020006,CBJ,Patrik Laine,F,0.41136013,0.0338823
2022020006,CBJ,Andrew Peeke,D,0.55607849,0.82334314
2022020006,CBJ,Jake Bean,D,0.65838588,1.46644755
2022020006,CBJ,Mathieu Olivier,F,0.28708134,0.9032070299999999
2022020006,CBJ,Justin Danforth,F,0.63262443,0.87612145
2022020006,CAR,Martin Necas,F,0.6795570900000001,0.37744469
2022020006,CBJ,Daniil Tarasov,G,4.43105044,6.02921552
2022020006,CBJ,Eric Robinson,F,0.35585594,1.42781013
2022020006,CAR,Jesperi Kotkaniemi,F,0.33410609,0.44513789000000004
2022020006,CAR,Andrei Svechnikov,F,0.40758909000000004,0.48227099
2022020006,CBJ,Adam Boqvist,D,0.9583527199999999,0.34647508
2022020006,CAR,Seth Jarvis,F,0.74295646,0.80187519
2022020006,CBJ,Yegor Chinakhov,F,0.65947952,0.49858901
2022020006,CBJ,Cole Sillinger,F,0.62268396,0.72518579
2022020007,TOR,Mark Giordano,D,1.2717375,0.40362049999999994
2022020007,MTL,Evgenii Dadonov,F,0.31725749999999997,0.548038
2022020007,TOR,Jake Muzzin,D,0.311287,1.0404937
2022020007,MTL,Jake Allen,G,4.0761787,4.8352834
2022020007,TOR,TJ Brodie,D,0.823301,0.46966815
2022020007,MTL,Mike Hoffman,F,0.64824005,0.5339649
2022020007,TOR,John Tavares,F,0.9374002,0.3449849
2022020007,MTL,Chris Wideman,D,0.5036619999999999,0.4789479
2022020007,MTL,David Savard,D,0.5010055,0.923346
2022020007,TOR,Calle Jarnkrok,F,0.5975044,0.34075685
2022020007,TOR,Justin Holl,D,0.3226032,0.9738903999999999
2022020007,MTL,Brendan Gallagher,F,0.3809685,0.46056269999999994
2022020007,TOR,Morgan Rielly,D,1.1308326,0.80406215
2022020007,TOR,Matt Murray,G,4.2042326,4.1145321
2022020007,MTL,Josh Anderson,F,0.7299767,1.023186
2022020007,TOR,Alexander Kerfoot,F,0.8545737,0.19575665
2022020007,MTL,Sean Monahan,F,0.74442425,0.37384300000000004
2022020007,TOR,William Nylander,F,1.0172598000000002,0.3449849
2022020007,TOR,Nicolas Aube-Kubel,F,0.1178448,0.7688434
2022020007,MTL,Christian Dvorak,F,0.47497069999999997,0.6616333999999999
2022020007,TOR,Michael Bunting,F,0.3397552,0.3061608
2022020007,TOR,Pierre Engvall,F,1.1566555,0.8767672
2022020007,MTL,Jake Evans,F,0.0207374,0.2031965
2022020007,TOR,Mitchell Marner,F,0.438308,0.2869841
