season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023020337,MTL,2.0,2.0,CBJ,2,16:57,1017.0,5on5,DZ,CBJ,hit,,,8480893.0,8482087.0,,42.0,42.0,IVAN PROVOROV,8478500,DAVID JIRICEK,8483460,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,KIRILL MARCHENKO,8480893,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,NICK SUZUKI,8480018,ALEX NEWHOOK,8481618,JURAJ SLAFKOVSKY,8483515,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,MTL,5on5,OZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,17:13,1033.0,5on5,DZ,MTL,blocked-shot,blocked,,8483460.0,8483515.0,,75.0,13.0,IVAN PROVOROV,8478500,DAVID JIRICEK,8483460,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,KIRILL MARCHENKO,8480893,COLE CAUFIELD,8481540,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,NICK SUZUKI,8480018,JURAJ SLAFKOVSKY,8483515,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,OZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,17:21,1041.0,5on5,DZ,MTL,blocked-shot,blocked,,8483460.0,8481540.0,,81.0,18.0,IVAN PROVOROV,8478500,DAVID JIRICEK,8483460,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,KIRILL MARCHENKO,8480893,COLE CAUFIELD,8481540,CHRISTIAN DVORAK,8477989,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,JURAJ SLAFKOVSKY,8483515,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,OZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,17:35,1055.0,5on5,DZ,CBJ,hit,,,8476346.0,8481540.0,,43.0,-14.0,IVAN PROVOROV,8478500,DAVID JIRICEK,8483460,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,KIRILL MARCHENKO,8480893,COLE CAUFIELD,8481540,CHRISTIAN DVORAK,8477989,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,JURAJ SLAFKOVSKY,8483515,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,MTL,5on5,OZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,17:39,1059.0,5on5,OZ,MTL,missed-shot,wrist,wide-left,8483515.0,,,68.0,-7.0,IVAN PROVOROV,8478500,DAVID JIRICEK,8483460,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,KIRILL MARCHENKO,8480893,COLE CAUFIELD,8481540,CHRISTIAN DVORAK,8477989,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,JURAJ SLAFKOVSKY,8483515,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,DZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,17:50,1070.0,5on5,DZ,MTL,blocked-shot,blocked,,8483460.0,8481540.0,,81.0,-8.0,IVAN PROVOROV,8478500,DAVID JIRICEK,8483460,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,KIRILL MARCHENKO,8480893,COLE CAUFIELD,8481540,CHRISTIAN DVORAK,8477989,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,JURAJ SLAFKOVSKY,8483515,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,OZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,18:13,1093.0,5on5,OZ,MTL,shot-on-goal,snap,,8482087.0,,,63.0,26.0,IVAN PROVOROV,8478500,DAVID JIRICEK,8483460,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,KIRILL MARCHENKO,8480893,COLE CAUFIELD,8481540,CHRISTIAN DVORAK,8477989,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,JOSH ANDERSON,8476981,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,DZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,18:29,1109.0,5on5,OZ,MTL,shot-on-goal,wrist,,8476469.0,,,65.0,-17.0,ADAM FANTILLI,8484166,JAKE BEAN,8479402,PATRIK LAINE,8479339,ALEXANDRE TEXIER,8480074,ERIK GUDBRANSON,8475790,ELVIS MERZLIKINS,8478007,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,JOSH ANDERSON,8476981,JOEL ARMIA,8476469,SEAN MONAHAN,8477497,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,DZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,18:32,1112.0,5on5,,,stoppage,goalie-stopped-after-sog,,,,,,,ADAM FANTILLI,8484166.0,JAKE BEAN,8479402.0,PATRIK LAINE,8479339.0,ALEXANDRE TEXIER,8480074.0,ERIK GUDBRANSON,8475790.0,ELVIS MERZLIKINS,8478007.0,SAM MONTEMBEAULT,8478470.0,KAIDEN GUHLE,8482087.0,JOSH ANDERSON,8476981.0,JOEL ARMIA,8476469.0,SEAN MONAHAN,8477497.0,JUSTIN BARRON,8482111.0,0,0,0,0,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,18:32,1112.0,5on5,DZ,CBJ,faceoff,,,8482705.0,8478133.0,,69.0,-22.0,ADAM FANTILLI,8484166,JAKE BEAN,8479402,PATRIK LAINE,8479339,ALEXANDRE TEXIER,8480074,ERIK GUDBRANSON,8475790,ELVIS MERZLIKINS,8478007,SAM MONTEMBEAULT,8478470,MIKE MATHESON,8476875,JOEL ARMIA,8476469,JOSH ANDERSON,8476981,GUSTAV LINDSTROM,8480184,SEAN MONAHAN,8477497,0,0,6,6,5on5,5on5,0,0,0,0,Tie,MTL,5on5,OZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,19:09,1149.0,5on5,OZ,CBJ,hit,,,8481716.0,8476875.0,,-38.0,37.0,YEGOR CHINAKHOV,8482475,ERIK GUDBRANSON,8475790,COLE SILLINGER,8482705,DMITRI VORONKOV,8481716,ELVIS MERZLIKINS,8478007,ZACH WERENSKI,8478460,SAM MONTEMBEAULT,8478470,MIKE MATHESON,8476875,JOSH ANDERSON,8476981,JAKE EVANS,8478133,GUSTAV LINDSTROM,8480184,SEAN MONAHAN,8477497,0,0,6,6,5on5,5on5,0,0,0,0,Tie,MTL,5on5,DZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,19:53,1193.0,5on5,DZ,CBJ,hit,,,8475790.0,8477497.0,,91.0,32.0,JUSTIN DANFORTH,8479941,ERIK GUDBRANSON,8475790,SEAN KURALY,8476374,ELVIS MERZLIKINS,8478007,ERIC ROBINSON,8480762,ZACH WERENSKI,8478460,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,JOSH ANDERSON,8476981,JAKE EVANS,8478133,SEAN MONAHAN,8477497,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,MTL,5on5,OZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,2,20:00,1200.0,5on5,,,period-end,,,,,,,,JUSTIN DANFORTH,8479941.0,ERIK GUDBRANSON,8475790.0,SEAN KURALY,8476374.0,ELVIS MERZLIKINS,8478007.0,ERIC ROBINSON,8480762.0,ZACH WERENSKI,8478460.0,SAM MONTEMBEAULT,8478470.0,KAIDEN GUHLE,8482087.0,JOSH ANDERSON,8476981.0,JAKE EVANS,8478133.0,SEAN MONAHAN,8477497.0,JUSTIN BARRON,8482111.0,0,0,0,0,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,3,00:00,0.0,5on5,,,period-start,,,,,,,,ADAM BOQVIST,8480871.0,BOONE JENNER,8476432.0,ELVIS MERZLIKINS,8478007.0,JOHNNY GAUDREAU,8476346.0,ZACH WERENSKI,8478460.0,KIRILL MARCHENKO,8480893.0,SAM MONTEMBEAULT,8478470.0,KAIDEN GUHLE,8482087.0,BRENDAN GALLAGHER,8475848.0,NICK SUZUKI,8480018.0,ALEX NEWHOOK,8481618.0,JUSTIN BARRON,8482111.0,0,0,0,0,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,3,00:00,0.0,5on5,NZ,MTL,faceoff,,,8480018.0,8476432.0,,0.0,0.0,ADAM BOQVIST,8480871,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,ZACH WERENSKI,8478460,KIRILL MARCHENKO,8480893,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,BRENDAN GALLAGHER,8475848,NICK SUZUKI,8480018,ALEX NEWHOOK,8481618,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,NZ,2023-11-29
20232024,2023020337,MTL,2.0,2.0,CBJ,3,00:26,26.0,5on5,DZ,MTL,hit,,,8482111.0,8476432.0,,95.0,18.0,ADAM BOQVIST,8480871,BOONE JENNER,8476432,ELVIS MERZLIKINS,8478007,JOHNNY GAUDREAU,8476346,ZACH WERENSKI,8478460,KIRILL MARCHENKO,8480893,SAM MONTEMBEAULT,8478470,KAIDEN GUHLE,8482087,BRENDAN GALLAGHER,8475848,NICK SUZUKI,8480018,ALEX NEWHOOK,8481618,JUSTIN BARRON,8482111,0,0,6,6,5on5,5on5,0,0,0,0,Tie,CBJ,5on5,OZ,2023-11-29
