season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023021192,CHI,1.0,0.0,NYI,2,06:00,360.0,5on5,OZ,NYI,shot-on-goal,wrist,,8481601.0,,,-84.0,9.0,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,MIKE REILLY,8476422,ANDERS LEE,8475314,ILYA SOROKIN,8478009,SEBASTIAN AHO,8480222,WYATT KAISER,8482176,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,JOEY ANDERSON,8479315,JARRED TINORDI,8475797,TYLER JOHNSON,8474870,0,0,6,6,5on5,5on5,0,0,1,1,0,CHI,5on5,DZ,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,06:02,362.0,5on5,,,stoppage,goalie-stopped-after-sog,,,,,,,SIMON HOLMSTROM,8481601.0,JEAN-GABRIEL PAGEAU,8476419.0,MIKE REILLY,8476422.0,ANDERS LEE,8475314.0,ILYA SOROKIN,8478009.0,SEBASTIAN AHO,8480222.0,WYATT KAISER,8482176.0,PETR MRAZEK,8475852.0,NICK FOLIGNO,8473422.0,JOEY ANDERSON,8479315.0,JARRED TINORDI,8475797.0,TYLER JOHNSON,8474870.0,0,0,0,0,5on5,5on5,0,0,1,1,0,NYI,5on5,,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,06:02,362.0,5on5,DZ,CHI,faceoff,,,8473422.0,8475314.0,,-69.0,22.0,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,MIKE REILLY,8476422,ANDERS LEE,8475314,ILYA SOROKIN,8478009,SEBASTIAN AHO,8480222,WYATT KAISER,8482176,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,JOEY ANDERSON,8479315,JARRED TINORDI,8475797,TYLER JOHNSON,8474870,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,OZ,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,06:09,369.0,5on5,OZ,NYI,hit,,,8476419.0,8479390.0,,-45.0,-38.0,NOAH DOBSON,8480865,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,ANDERS LEE,8475314,ALEXANDER ROMANOV,8481014,ILYA SOROKIN,8478009,ALEX VLASIC,8481568,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,TYLER JOHNSON,8474870,SETH JONES,8477495,TAYLOR RADDYSH,8479390,0,0,6,6,5on5,5on5,0,0,1,1,0,CHI,5on5,DZ,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,06:18,378.0,5on5,,,stoppage,offside,,,,,,,NOAH DOBSON,8480865.0,SIMON HOLMSTROM,8481601.0,JEAN-GABRIEL PAGEAU,8476419.0,ANDERS LEE,8475314.0,ALEXANDER ROMANOV,8481014.0,ILYA SOROKIN,8478009.0,ALEX VLASIC,8481568.0,PETR MRAZEK,8475852.0,NICK FOLIGNO,8473422.0,TYLER JOHNSON,8474870.0,SETH JONES,8477495.0,TAYLOR RADDYSH,8479390.0,0,0,0,0,5on5,5on5,0,0,1,1,0,NYI,5on5,,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,06:18,378.0,5on5,NZ,NYI,faceoff,,,8477500.0,8473422.0,,-20.0,22.0,NOAH DOBSON,8480865,SIMON HOLMSTROM,8481601,JEAN-GABRIEL PAGEAU,8476419,ANDERS LEE,8475314,ALEXANDER ROMANOV,8481014,ILYA SOROKIN,8478009,ALEX VLASIC,8481568,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,TYLER JOHNSON,8474870,SETH JONES,8477495,TAYLOR RADDYSH,8479390,0,0,6,6,5on5,5on5,0,0,1,1,0,CHI,5on5,NZ,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,06:54,414.0,5on5,DZ,CHI,blocked-shot,blocked,,8478445.0,8483466.0,,47.0,27.0,NOAH DOBSON,8480865,MATHEW BARZAL,8478445,ALEXANDER ROMANOV,8481014,ILYA SOROKIN,8478009,BO HORVAT,8477500,CASEY CIZIKAS,8475231,JAYCOB MEGNA,8477034,KEVIN KORCHINSKI,8483466,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,TYLER JOHNSON,8474870,TAYLOR RADDYSH,8479390,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,OZ,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,07:02,422.0,5on5,OZ,NYI,missed-shot,wrist,wide-left,8478445.0,,,-81.0,17.0,MATHEW BARZAL,8478445,ADAM PELECH,8476917,ALEXANDER ROMANOV,8481014,ILYA SOROKIN,8478009,BO HORVAT,8477500,CASEY CIZIKAS,8475231,JAYCOB MEGNA,8477034,KEVIN KORCHINSKI,8483466,PETR MRAZEK,8475852,CONNOR BEDARD,8484144,TYLER JOHNSON,8474870,TAYLOR RADDYSH,8479390,0,0,6,6,5on5,5on5,0,0,1,1,0,CHI,5on5,DZ,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,07:03,423.0,5on5,,,stoppage,goalie-stopped-after-sog,,,,,,,MATHEW BARZAL,8478445.0,ADAM PELECH,8476917.0,ALEXANDER ROMANOV,8481014.0,ILYA SOROKIN,8478009.0,BO HORVAT,8477500.0,CASEY CIZIKAS,8475231.0,JAYCOB MEGNA,8477034.0,KEVIN KORCHINSKI,8483466.0,PETR MRAZEK,8475852.0,CONNOR BEDARD,8484144.0,TYLER JOHNSON,8474870.0,TAYLOR RADDYSH,8479390.0,0,0,0,0,5on5,5on5,0,0,1,1,0,NYI,5on5,,2024-04-02
20232024,2023021192,CHI,1.0,0.0,NYI,2,07:03,423.0,5on5,DZ,CHI,faceoff,,,8477450.0,8481237.0,,-69.0,22.0,MATHEW BARZAL,8478445,ADAM PELECH,8476917,ALEXANDER ROMANOV,8481014,ILYA SOROKIN,8478009,BO HORVAT,8477500,CASEY CIZIKAS,8475231,JAYCOB MEGNA,8477034,KEVIN KORCHINSKI,8483466,PETR MRAZEK,8475852,CONNOR BEDARD,8484144,TYLER JOHNSON,8474870,TAYLOR RADDYSH,8479390,0,0,6,6,5on5,5on5,0,0,1,1,0,NYI,5on5,OZ,2024-04-02
