season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20152016,ANA,82.0,103.0,46.0,25.0,11.0,west,pacific,top3,218.0,192.0,4on5,474.9,7.0,35.0,-28.0,0.167,8.51,38.56,0.181,1.013,0.103,0.91,0.09,0.897,17.0,123.0,0.121,48.0,294.0,0.14,2.605,2.562,108.0,572.0,0.159,125.0,770.0,0.14,68.0,390.0,31.0,25.0,13.0,171.0,178.0,97.0,21.0,195.0,0.19,0.341,17.0,198.0,40.0,182.0,0.32,0.236,0.136,0.257,18.0,47.0,45.0,148.0,252.0,243.0,106.0,56.0,55.0,51.0,37.0,24.0,116.0,10.0,11.0,12.0,-30.050000000000004,-464.0,-106.0,15.510999999999997,73.55700000000002,-58.046,0.884,4.422,-3.538,1.075,4.872,2.148,15.54,6.064,37.145,13.645,72.268,15.793,97.284,8.591,49.274,3.917,3.159,1.642,21.605,22.489,12.255,2.653,24.637,5.054,22.994,2.148,25.016,2.274,5.685,13.392,7.075,6.949,6.443,4.675,3.032,14.656,1.263,-3.797,-58.623,-13.392,1.39,1.516,1.96,9.293,-7.334,0.83,0.72,0.53,1.0,0.83,0.97,0.8,1.0,1.0,1.0,0.55,0.6,0.72,0.33,0.4,0.75,0.5,1.0,0.5,1.0,0.5,0.77,0.6,0.63,0.9,0.97,0.6,0.8,0.14,0.97,0.63,0.83,0.83,0.8,0.5,0.53,0.63,0.33,0.53,0.57,0.57,0.8,0.7,0.17,0.5,0.52,0.53,0.4,0.33,0.43,1.0,0.43,0.57,0.63,0.4,0.97,0.63,0.52,0.12,0.83,0.03,0.03,0.83,0.67,0.93,0.8,0.53,0.67,1.0,1.0
20152016,ANA,82.0,103.0,46.0,25.0,11.0,west,pacific,top3,218.0,192.0,5on4,381.8333333333333,51.0,3.0,48.0,0.944,46.39,3.3,0.934,1.058,0.141,0.917,0.083,0.859,116.0,9.0,0.928,274.0,23.0,0.923,2.56,2.61,518.0,54.0,0.906,702.0,64.0,0.916,362.0,36.0,158.0,141.0,101.0,14.0,11.0,7.0,184.0,8.0,0.36,0.148,184.0,10.0,156.0,18.0,0.222,0.281,0.262,0.156,53.0,171.0,14.0,36.0,254.0,176.0,43.0,16.0,67.0,6.0,98.0,54.0,68.0,61.0,11.0,5.0,43.09,464.0,107.0,97.388,6.300000000000001,91.088,8.014,0.471,7.543,7.29,0.519,18.228,1.414,43.055,3.614,81.397,8.485,110.31,10.057,56.883,5.657,24.828,22.156,15.871,2.2,1.729,1.1,28.913,1.257,24.513,2.828,28.913,1.571,8.328,2.2,6.757,2.514,10.528,0.943,15.399,8.485,10.685,9.585,6.771,72.911,16.814,1.729,0.786,15.303,0.99,14.313,0.83,0.72,0.9,1.0,0.97,1.0,1.0,1.0,0.93,0.97,0.93,0.87,1.0,0.5,0.73,0.83,0.83,0.7,0.83,0.7,0.77,0.9,0.87,0.97,0.97,0.87,0.93,0.9,0.916,0.9,0.97,0.83,0.67,0.8,0.93,0.97,0.53,0.17,0.27,0.42,0.7,0.93,0.03,0.17,0.03,0.43,0.13,0.53,0.23,0.23,0.93,0.67,0.9,0.1,0.33,0.7,0.93,0.97,0.68,0.83,0.17,0.37,1.0,0.7,0.53,1.0,0.87,1.0,0.97,1.0
20152016,ANA,82.0,103.0,46.0,25.0,11.0,west,pacific,top3,218.0,192.0,5on5,3942.133333333333,142.0,140.0,2.0,0.504,158.05,134.38,0.54,0.993,0.072,0.921,0.079,0.928,478.0,425.0,0.529,1275.0,1066.0,0.545,2.465,2.406,2815.0,2478.0,0.532,3745.0,3410.0,0.523,1960.0,1762.0,797.0,910.0,503.0,641.0,781.0,527.0,743.0,823.0,0.26,0.332,930.0,932.0,855.0,716.0,0.228,0.21,0.248,0.273,281.0,654.0,257.0,596.0,1902.0,1790.0,2062.0,343.0,669.0,360.0,1888.0,398.0,670.0,407.0,113.0,138.0,23.670000000000016,337.0,53.0,300.04599999999994,274.376,25.67000000000001,2.161,2.131,0.03,2.406,2.045,7.275,6.469,19.406,16.225,42.845,37.716,57.0,51.901,29.832,26.818,12.13,13.85,7.656,9.756,11.887,8.021,11.309,12.526,13.013,10.898,14.155,14.185,4.277,3.912,31.384,5.221,10.182,5.479,28.736,6.058,10.198,6.195,0.36,5.129,0.807,1.72,2.1,4.567,4.176,0.391,0.83,0.72,0.2,0.5,0.53,0.93,0.57,0.9,0.87,0.97,0.87,0.87,0.93,0.67,0.58,0.28,0.03,0.6,0.03,0.6,0.53,0.73,0.87,0.97,0.93,0.87,0.87,0.93,0.523,0.77,0.8,0.87,0.83,0.17,0.73,0.83,0.67,0.6,0.5,0.8,0.72,0.93,0.27,0.93,0.4,1.0,0.58,0.1,0.73,0.2,0.83,0.5,0.87,0.1,0.73,0.43,0.93,0.93,0.2,0.4,0.13,0.1,0.53,0.73,0.07,0.93,0.7,0.23,0.97,0.73
20152016,ANA,82.0,103.0,46.0,25.0,11.0,west,pacific,top3,218.0,192.0,all,4977.033333333333,215.0,188.0,27.0,0.533,227.45,183.7,0.553,1.004,0.086,0.918,0.082,0.914,667.0,598.0,0.527,1697.0,1464.0,0.537,2.505,2.458,3590.0,3228.0,0.527,4760.0,4406.0,0.519,2504.0,2279.0,1030.0,1109.0,630.0,866.0,1002.0,639.0,980.0,1049.0,0.27,0.325,1170.0,1178.0,1086.0,949.0,0.228,0.215,0.246,0.267,395.0,1019.0,352.0,907.0,2497.0,2310.0,2234.0,428.0,802.0,421.0,2060.0,493.0,879.0,488.0,141.0,164.0,43.75,362.0,69.0,442.44599999999997,371.699,70.74699999999999,2.592,2.266,0.325,2.742,2.215,8.041,7.209,20.458,17.649,43.279,38.915,57.384,53.116,30.187,27.474,12.417,13.369,7.595,10.44,12.079,7.703,11.814,12.646,13.092,11.441,14.105,14.201,4.762,4.243,26.932,5.16,9.668,5.075,24.834,5.943,10.597,5.883,0.527,4.364,0.832,1.7,1.977,5.334,4.481,0.853,0.83,0.72,0.47,0.77,0.8,1.0,0.73,1.0,1.0,0.97,0.88,0.87,0.9,0.6,0.6,0.63,0.33,0.85,0.33,0.85,0.53,0.8,0.83,0.93,0.9,0.87,0.87,0.9,0.519,0.83,0.73,0.87,0.73,0.37,0.7,0.68,0.67,0.53,0.53,0.75,0.73,0.9,0.27,0.93,0.43,1.0,0.57,0.1,0.67,0.27,0.97,0.47,0.87,0.07,0.87,0.57,0.93,1.0,0.1,0.5,0.13,0.1,0.68,0.7,0.1,0.87,0.63,0.67,1.0,0.9
20152016,ANA,82.0,103.0,46.0,25.0,11.0,west,pacific,top3,218.0,192.0,other,178.16666666666669,15.0,10.0,5.0,0.6,14.51,7.48,0.66,1.022,0.132,0.89,0.11,0.868,56.0,41.0,0.577,100.0,81.0,0.552,2.979,2.942,149.0,124.0,0.546,188.0,162.0,0.537,114.0,91.0,44.0,33.0,13.0,40.0,32.0,8.0,32.0,23.0,0.21,0.185,39.0,38.0,35.0,33.0,0.186,0.204,0.207,0.235,43.0,147.0,36.0,127.0,89.0,101.0,23.0,13.0,11.0,4.0,37.0,17.0,25.0,10.0,6.0,9.0,7.029999999999999,25.0,15.0,29.510000000000005,17.476000000000003,12.033999999999999,5.051,3.368,1.684,4.886,2.519,18.859,13.807,33.676,27.278,50.178,41.759,63.312,54.556,38.391,30.645,14.818,11.113,4.378,13.471,10.776,2.694,10.776,7.746,11.787,11.113,13.134,12.797,14.481,12.123,7.746,4.378,3.704,1.347,12.46,5.725,8.419,3.368,2.367,8.419,5.051,2.021,3.031,9.938,5.885,4.053,0.83,0.72,0.83,0.87,0.82,1.0,0.97,1.0,0.63,0.93,0.97,1.0,0.87,0.8,0.3,0.78,0.77,0.47,0.77,0.47,0.77,0.63,0.6,0.63,0.97,0.6,0.73,0.93,0.537,0.67,0.57,0.47,0.33,0.8,0.77,0.63,0.83,0.3,0.8,0.27,0.95,0.5,0.1,0.37,0.23,0.57,0.27,0.17,0.5,0.8,0.93,0.83,0.87,0.03,0.97,0.28,0.47,1.0,0.07,0.47,0.43,0.67,0.63,0.17,0.67,0.83,0.6,0.93,0.87,0.97
20152016,ARI,82.0,78.0,35.0,39.0,8.0,west,central,none,209.0,245.0,4on5,488.74999999999994,4.0,68.0,-64.0,0.056,5.44,51.87,0.095,0.902,0.061,0.841,0.159,0.939,13.0,115.0,0.102,34.0,317.0,0.097,2.493,2.546,86.0,602.0,0.125,106.0,806.0,0.116,66.0,427.0,21.0,22.0,13.0,202.0,174.0,106.0,19.0,201.0,0.22,0.334,20.0,204.0,20.0,175.0,0.189,0.217,0.189,0.253,17.0,74.0,48.0,143.0,282.0,250.0,94.0,55.0,35.0,34.0,47.0,19.0,57.0,14.0,11.0,12.0,-46.43,-516.0,-102.0,9.441,119.87299999999999,-110.432,0.491,8.348,-7.857,0.668,6.368,1.596,14.118,4.174,38.916,10.558,73.903,13.013,98.946,8.102,52.419,2.578,2.701,1.596,24.798,21.361,13.013,2.332,24.675,2.455,21.483,2.455,25.043,2.087,5.893,11.54,6.752,4.297,4.174,5.77,2.332,6.997,1.719,-5.7,-63.345,-12.522,1.35,1.473,1.159,14.716,-13.557,0.22,0.23,0.23,0.03,0.12,0.2,0.23,0.22,0.1,0.33,0.35,0.77,0.15,0.1,0.63,0.1,0.22,0.07,0.22,0.07,0.27,0.2,0.77,0.43,0.43,0.47,0.47,0.43,0.116,0.57,0.47,0.2,0.7,0.77,0.67,0.1,0.37,0.2,0.57,0.17,0.47,0.53,0.23,0.33,0.53,0.33,0.5,0.3,0.63,0.83,0.2,0.73,0.87,0.73,0.47,1.0,0.45,0.9,0.17,0.53,0.43,0.47,0.6,0.7,0.83,0.47,0.43,0.13,0.13,0.03
20152016,ARI,82.0,78.0,35.0,39.0,8.0,west,central,none,209.0,245.0,5on4,465.53333333333336,46.0,12.0,34.0,0.793,48.13,9.71,0.832,0.968,0.113,0.855,0.145,0.887,151.0,21.0,0.878,306.0,47.0,0.867,2.645,2.684,563.0,101.0,0.848,775.0,113.0,0.873,406.0,83.0,155.0,155.0,97.0,26.0,18.0,14.0,205.0,19.0,0.36,0.188,212.0,12.0,157.0,18.0,0.203,0.159,0.274,0.106,48.0,151.0,21.0,48.0,318.0,222.0,54.0,23.0,64.0,14.0,107.0,63.0,25.0,21.0,20.0,8.0,38.42,462.0,130.0,94.131,21.711000000000002,72.42,5.929,1.547,4.382,6.203,1.251,19.462,2.707,39.439,6.058,72.562,13.017,99.885,14.564,52.327,10.697,19.977,19.977,12.502,3.351,2.32,1.804,26.421,2.449,20.235,2.32,27.323,1.547,6.186,2.707,6.96,2.964,8.249,1.804,13.791,8.12,3.222,2.707,4.952,59.545,16.755,2.578,1.031,12.132,2.798,9.334,0.22,0.23,0.3,0.17,0.07,0.13,0.53,0.43,0.1,0.07,0.5,0.83,0.38,0.77,0.6,0.13,0.18,0.12,0.18,0.12,0.9,0.7,0.27,0.3,0.08,0.57,0.03,0.53,0.873,0.63,0.07,0.4,0.13,0.53,0.6,0.5,0.03,0.27,0.23,0.13,0.08,1.0,0.27,0.33,0.83,0.43,0.57,0.63,0.33,0.7,0.07,0.1,0.07,0.43,0.7,1.0,0.27,0.8,0.52,0.33,0.57,0.68,0.23,0.33,0.9,0.03,0.53,0.43,0.07,0.17
20152016,ARI,82.0,78.0,35.0,39.0,8.0,west,central,none,209.0,245.0,5on5,3827.1333333333328,143.0,149.0,-6.0,0.49,132.11,152.8,0.464,1.007,0.083,0.924,0.076,0.917,422.0,489.0,0.463,988.0,1245.0,0.442,2.344,2.406,2443.0,2835.0,0.463,3324.0,3744.0,0.47,1714.0,1963.0,566.0,709.0,614.0,756.0,871.0,622.0,888.0,930.0,0.36,0.328,881.0,909.0,729.0,872.0,0.219,0.233,0.265,0.243,298.0,668.0,277.0,636.0,2056.0,1726.0,1623.0,389.0,354.0,189.0,1750.0,347.0,484.0,269.0,133.0,137.0,-20.689999999999998,-392.0,-67.0,275.112,301.795,-26.683,2.242,2.336,-0.094,2.071,2.396,6.616,7.666,15.489,19.519,38.3,44.446,52.112,58.697,26.871,30.775,8.873,11.115,9.626,11.852,13.655,9.751,13.922,14.58,11.429,13.671,13.812,14.251,4.672,4.343,25.445,6.099,5.55,2.963,27.436,5.44,7.588,4.217,-0.324,-6.146,-1.05,2.085,2.148,4.313,4.731,-0.418,0.22,0.23,0.3,0.47,0.47,0.1,0.03,0.1,0.53,0.53,0.17,0.17,0.03,0.07,0.58,0.8,0.67,0.72,0.67,0.72,0.13,0.1,0.43,0.23,0.07,0.1,0.07,0.07,0.47,0.23,0.1,0.13,0.13,0.8,0.13,0.13,0.27,0.67,0.53,0.38,0.22,0.33,0.47,0.23,0.77,0.18,0.53,0.47,0.88,0.97,0.33,1.0,0.3,0.03,1.0,0.97,0.98,0.97,0.07,1.0,0.43,0.2,0.97,0.7,0.23,0.13,0.07,0.13,0.53,0.27
20152016,ARI,82.0,78.0,35.0,39.0,8.0,west,central,none,209.0,245.0,all,4956.216666666666,208.0,244.0,-36.0,0.46,194.89,221.49,0.468,0.996,0.092,0.904,0.096,0.908,619.0,653.0,0.487,1394.0,1680.0,0.453,2.417,2.449,3205.0,3646.0,0.468,4362.0,4796.0,0.476,2269.0,2544.0,775.0,914.0,742.0,1027.0,1088.0,752.0,1145.0,1172.0,0.36,0.321,1157.0,1150.0,936.0,1102.0,0.215,0.23,0.265,0.24,394.0,1005.0,379.0,941.0,2762.0,2288.0,1815.0,483.0,465.0,241.0,1924.0,445.0,576.0,307.0,168.0,158.0,-26.600000000000023,-441.0,-34.0,402.88899999999995,465.486,-62.596999999999994,2.518,2.954,-0.436,2.359,2.681,7.494,7.905,16.876,20.338,38.8,44.139,52.806,58.06,27.469,30.798,9.382,11.065,8.983,12.433,13.171,9.104,13.861,14.188,11.331,13.341,14.007,13.922,4.77,4.588,21.972,5.847,5.629,2.918,23.292,5.387,6.973,3.717,-0.322,-5.339,-0.412,2.034,1.913,4.877,5.635,-0.758,0.22,0.23,0.27,0.13,0.13,0.13,0.13,0.13,0.1,0.4,0.37,0.33,0.1,0.23,0.7,0.35,0.67,0.17,0.67,0.17,0.33,0.13,0.6,0.23,0.12,0.13,0.1,0.07,0.476,0.23,0.17,0.13,0.1,0.73,0.2,0.13,0.27,0.57,0.5,0.27,0.27,0.37,0.5,0.3,0.77,0.12,0.52,0.4,0.8,0.97,0.3,0.97,0.23,0.03,1.0,1.0,0.97,0.97,0.07,1.0,0.43,0.28,0.97,0.77,0.4,0.2,0.07,0.13,0.27,0.1
20152016,ARI,82.0,78.0,35.0,39.0,8.0,west,central,none,209.0,245.0,other,174.8,15.0,15.0,0.0,0.5,9.21,7.12,0.564,0.97,0.181,0.789,0.211,0.819,33.0,28.0,0.541,66.0,71.0,0.482,2.723,2.84,113.0,108.0,0.511,157.0,133.0,0.541,83.0,71.0,33.0,28.0,18.0,43.0,25.0,10.0,33.0,22.0,0.29,0.204,44.0,25.0,30.0,37.0,0.191,0.278,0.28,0.188,31.0,112.0,33.0,114.0,106.0,90.0,44.0,16.0,12.0,4.0,20.0,16.0,10.0,3.0,4.0,1.0,2.0900000000000007,5.0,5.0,24.206,22.116,2.089999999999998,5.149,5.149,0.0,3.161,2.444,11.327,9.611,22.654,24.371,38.787,37.071,53.89,45.652,28.49,24.371,11.327,9.611,6.178,14.76,8.581,3.432,11.327,7.551,10.297,12.7,15.103,8.581,10.641,11.327,15.103,5.492,4.119,1.373,6.865,5.492,3.432,1.03,0.717,1.716,1.716,1.373,0.343,8.309,7.591,0.717,0.22,0.23,0.87,0.6,0.6,0.9,0.23,0.83,0.2,0.97,0.8,0.77,0.4,0.1,0.77,0.18,0.97,0.03,0.97,0.03,0.1,0.1,0.93,0.83,0.63,0.13,0.9,0.63,0.541,0.4,0.9,0.13,0.1,0.93,0.93,0.5,0.57,0.07,0.23,0.03,0.5,0.97,0.67,0.3,0.2,0.08,0.37,0.4,0.57,0.73,0.17,0.8,0.13,0.1,0.87,0.78,0.72,0.9,0.1,0.7,0.77,0.6,1.0,0.97,0.23,0.93,0.13,0.7,0.43,0.63
