season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20202021,ANA,56.0,43.0,17.0,30.0,9.0,west,pacific,none,126.0,179.0,4on5,272.7833333333333,1.0,32.0,-31.0,0.03,3.8,26.75,0.124,0.883,0.019,0.864,0.136,0.981,11.0,82.0,0.118,25.0,181.0,0.121,2.895,2.687,63.0,323.0,0.163,67.0,422.0,0.137,52.0,235.0,14.0,11.0,2.0,99.0,101.0,41.0,9.0,94.0,0.14,0.291,4.0,99.0,11.0,88.0,0.164,0.209,0.06,0.235,6.0,12.0,29.0,93.0,129.0,153.0,47.0,32.0,35.0,30.0,25.0,15.0,44.0,3.0,0.0,10.0,-22.95,-260.0,-71.0,4.796000000000001,58.75,-53.95400000000001,0.22,7.039,-6.819,0.836,5.884,2.42,18.036,5.499,39.812,13.857,71.045,14.737,92.821,11.438,51.689,3.079,2.42,0.44,21.776,22.215,9.018,1.98,20.676,2.42,19.356,0.88,21.776,1.32,6.379,10.338,7.039,7.698,6.599,5.499,3.299,9.678,0.66,-5.048,-57.188,-15.617,0.0,2.2,1.055,12.922,-11.867,0.06,0.06,0.1,0.26,0.1,0.45,0.35,0.58,0.48,0.68,0.4,0.23,0.48,0.65,0.29,0.1,0.1,0.45,0.1,0.45,0.48,0.48,0.29,0.42,0.66,0.68,0.58,0.68,0.137,0.52,0.74,0.58,0.61,0.1,0.48,0.63,0.71,0.97,0.45,0.97,0.4,0.55,0.23,0.42,0.45,0.47,0.4,0.45,0.29,0.26,0.61,0.29,0.35,0.65,0.84,0.56,0.44,0.26,0.08,0.42,0.42,0.44,0.65,0.26,0.1,0.58,0.65,0.13,0.58,0.42
20202021,ANA,56.0,43.0,17.0,30.0,9.0,west,pacific,none,126.0,179.0,5on4,204.01666666666668,8.0,4.0,4.0,0.667,18.42,4.54,0.802,0.923,0.048,0.875,0.125,0.952,45.0,10.0,0.818,147.0,18.0,0.891,2.628,2.926,250.0,46.0,0.845,329.0,49.0,0.87,167.0,32.0,102.0,68.0,35.0,8.0,6.0,3.0,65.0,8.0,0.26,0.174,79.0,3.0,83.0,14.0,0.252,0.286,0.24,0.061,26.0,75.0,4.0,8.0,112.0,96.0,15.0,9.0,33.0,2.0,34.0,23.0,26.0,24.0,7.0,3.0,13.880000000000003,204.0,35.0,26.425,8.536999999999999,17.887999999999998,2.353,1.176,1.176,5.417,1.335,13.234,2.941,43.232,5.294,73.523,13.528,96.757,14.411,49.114,9.411,29.998,19.998,10.293,2.353,1.765,0.882,19.116,2.353,24.41,4.117,23.233,0.882,7.646,1.176,4.411,2.647,9.705,0.588,9.999,6.764,7.646,7.058,4.082,59.995,10.293,2.059,0.882,7.771,2.511,5.261,0.06,0.06,0.03,0.03,0.03,0.1,0.26,0.16,0.32,0.16,0.29,0.19,0.74,0.55,0.26,0.03,0.03,0.16,0.03,0.16,0.26,0.74,0.42,0.65,0.5,0.61,0.48,0.61,0.87,0.61,0.65,0.94,0.29,0.55,0.68,0.84,0.71,0.42,0.16,0.52,0.16,0.61,0.48,0.84,0.77,0.81,0.74,0.52,0.71,0.39,0.74,0.87,0.74,0.03,0.16,0.06,1.0,0.74,0.97,1.0,0.06,0.03,0.97,0.42,0.81,0.81,0.29,0.03,0.26,0.03
20202021,ANA,56.0,43.0,17.0,30.0,9.0,west,pacific,none,126.0,179.0,5on5,2783.7,107.0,132.0,-25.0,0.448,99.76,118.81,0.456,0.992,0.087,0.905,0.095,0.913,341.0,392.0,0.465,808.0,916.0,0.469,2.47,2.499,1785.0,1925.0,0.481,2445.0,2545.0,0.49,1234.0,1393.0,467.0,503.0,362.0,524.0,565.0,379.0,568.0,638.0,0.32,0.331,660.0,620.0,551.0,532.0,0.225,0.209,0.27,0.244,167.0,367.0,121.0,277.0,1298.0,1231.0,1223.0,261.0,411.0,236.0,1111.0,295.0,473.0,276.0,94.0,115.0,-19.049999999999997,-140.0,-51.0,206.75799999999998,250.811,-44.053,2.306,2.845,-0.539,2.15,2.561,7.35,8.449,17.416,19.744,38.474,41.492,52.7,54.855,26.598,30.025,10.066,10.842,7.803,11.294,12.178,8.169,12.243,13.751,11.876,11.467,14.226,13.364,3.6,2.608,26.361,5.626,8.859,5.087,23.947,6.358,10.195,5.949,-0.411,-3.018,-1.099,2.026,2.479,4.456,5.406,-0.95,0.06,0.06,0.16,0.26,0.24,0.19,0.13,0.23,0.35,0.39,0.29,0.29,0.26,0.81,0.19,0.35,0.55,0.29,0.55,0.29,0.35,0.39,0.29,0.23,0.32,0.26,0.45,0.32,0.49,0.42,0.45,0.58,0.13,0.16,0.48,0.13,0.71,0.16,0.52,0.16,0.42,0.61,0.65,0.87,0.55,0.82,0.31,0.32,0.45,0.42,0.77,0.48,0.71,0.29,0.06,0.87,0.5,0.74,0.97,0.65,0.32,0.1,0.53,0.45,0.26,0.39,0.03,0.13,0.35,0.23
20202021,ANA,56.0,43.0,17.0,30.0,9.0,west,pacific,none,126.0,179.0,all,3400.183333333333,124.0,177.0,-53.0,0.412,126.87,156.76,0.447,0.979,0.082,0.897,0.103,0.918,419.0,516.0,0.448,1023.0,1175.0,0.465,2.512,2.551,2167.0,2375.0,0.477,2920.0,3111.0,0.484,1509.0,1725.0,604.0,603.0,403.0,659.0,688.0,428.0,658.0,758.0,0.3,0.319,753.0,736.0,658.0,650.0,0.225,0.209,0.258,0.237,211.0,500.0,167.0,410.0,1591.0,1527.0,1290.0,309.0,484.0,273.0,1179.0,342.0,551.0,308.0,102.0,130.0,-29.889999999999986,-208.0,-97.0,250.86699999999996,333.76099999999997,-82.894,2.188,3.123,-0.935,2.239,2.766,7.394,9.105,18.052,20.734,38.239,41.91,51.527,54.897,26.628,30.44,10.658,10.641,7.111,11.629,12.141,7.553,11.611,13.376,11.611,11.47,13.288,12.988,3.723,2.947,22.763,5.453,8.541,4.817,20.805,6.035,9.723,5.435,-0.527,-3.67,-1.712,1.8,2.294,4.427,5.89,-1.463,0.06,0.06,0.03,0.06,0.06,0.1,0.06,0.13,0.29,0.42,0.15,0.16,0.19,0.71,0.16,0.1,0.08,0.19,0.08,0.19,0.16,0.26,0.19,0.19,0.23,0.13,0.39,0.23,0.484,0.35,0.45,0.48,0.13,0.16,0.45,0.19,0.74,0.23,0.55,0.16,0.45,0.55,0.58,0.9,0.65,0.85,0.35,0.29,0.48,0.45,0.74,0.45,0.71,0.29,0.13,0.71,0.65,0.71,0.77,0.65,0.29,0.05,0.56,0.39,0.23,0.39,0.03,0.03,0.32,0.1
20202021,ANA,56.0,43.0,17.0,30.0,9.0,west,pacific,none,126.0,179.0,other,139.68333333333334,8.0,9.0,-1.0,0.471,4.89,6.66,0.423,1.005,0.143,0.862,0.138,0.857,22.0,32.0,0.407,43.0,60.0,0.417,2.897,3.074,69.0,81.0,0.46,79.0,95.0,0.454,56.0,65.0,21.0,21.0,4.0,28.0,16.0,5.0,16.0,18.0,0.23,0.222,10.0,14.0,13.0,16.0,0.165,0.168,0.127,0.147,12.0,46.0,13.0,32.0,52.0,47.0,5.0,7.0,5.0,5.0,9.0,9.0,8.0,5.0,1.0,2.0,-1.7700000000000005,-12.0,-10.0,12.889,15.665000000000001,-2.776,3.436,3.866,-0.43,2.1,2.861,9.45,13.745,18.47,25.773,29.638,34.793,33.934,40.807,24.054,27.92,9.02,9.02,1.718,12.027,6.873,2.148,6.873,7.732,5.584,6.873,4.295,6.014,5.155,5.584,2.148,3.007,2.148,2.148,3.866,3.866,3.436,2.148,-0.76,-5.155,-4.295,0.43,0.859,5.536,6.729,-1.192,0.06,0.06,0.39,0.48,0.4,0.13,0.1,0.26,0.58,0.68,0.1,0.13,0.1,0.26,0.29,0.55,0.61,0.39,0.61,0.39,0.16,0.13,0.45,0.61,0.16,0.16,0.71,0.23,0.454,0.16,0.81,0.1,0.45,0.29,0.84,0.77,0.55,0.94,0.35,0.84,0.48,0.03,0.74,0.61,0.48,0.21,0.74,0.16,0.74,0.9,0.26,0.48,0.68,0.52,0.61,0.6,0.68,0.81,0.39,0.23,0.94,0.76,0.26,0.58,0.13,0.68,0.23,0.23,0.65,0.35
20202021,ARI,56.0,54.0,24.0,26.0,6.0,west,central,none,153.0,176.0,4on5,269.51666666666665,1.0,29.0,-28.0,0.033,2.81,32.47,0.08,0.914,0.03,0.884,0.116,0.97,8.0,73.0,0.099,20.0,195.0,0.093,2.889,2.606,40.0,341.0,0.105,53.0,451.0,0.105,33.0,250.0,12.0,3.0,4.0,122.0,83.0,62.0,4.0,102.0,0.1,0.299,13.0,110.0,7.0,91.0,0.132,0.202,0.245,0.244,6.0,12.0,18.0,46.0,132.0,142.0,45.0,20.0,16.0,12.0,20.0,8.0,29.0,3.0,7.0,5.0,-29.66,-301.0,-65.0,3.81,61.467,-57.657000000000004,0.223,6.456,-6.233,0.626,7.228,1.781,16.251,4.452,43.411,8.905,75.914,11.799,100.402,7.346,55.655,2.671,0.668,0.89,27.16,18.478,13.802,0.89,22.707,1.558,20.258,2.894,24.488,1.336,4.007,10.018,4.452,3.562,2.671,4.452,1.781,6.456,0.668,-6.603,-67.009,-14.47,1.558,1.113,0.848,13.684,-12.836,0.32,0.39,0.13,0.52,0.13,0.1,0.1,0.1,0.71,0.13,0.23,0.35,0.21,0.58,0.65,0.23,0.16,0.81,0.16,0.81,0.29,0.35,0.55,0.26,0.1,0.06,0.32,0.19,0.105,0.13,0.23,0.45,0.03,0.39,0.9,0.16,0.06,0.06,0.71,0.03,0.56,0.52,0.39,0.97,0.58,0.85,0.45,0.1,0.81,0.9,0.16,0.97,0.39,0.58,0.26,0.65,0.65,0.26,0.74,0.58,0.9,0.76,0.47,0.68,0.97,0.35,0.1,0.06,0.39,0.19
20202021,ARI,56.0,54.0,24.0,26.0,6.0,west,central,none,153.0,176.0,5on4,288.7833333333333,36.0,4.0,32.0,0.9,26.28,3.58,0.88,1.084,0.171,0.913,0.087,0.829,61.0,8.0,0.884,158.0,22.0,0.878,2.557,2.585,302.0,57.0,0.841,408.0,60.0,0.872,211.0,46.0,97.0,84.0,54.0,14.0,13.0,6.0,108.0,12.0,0.36,0.211,106.0,3.0,91.0,11.0,0.223,0.183,0.26,0.05,28.0,71.0,10.0,28.0,154.0,148.0,19.0,14.0,23.0,3.0,46.0,26.0,19.0,17.0,6.0,4.0,22.700000000000003,245.0,53.0,62.275999999999996,7.58,54.696,7.48,0.831,6.649,5.46,0.744,12.674,1.662,32.827,4.571,62.746,11.843,84.769,12.466,43.839,9.557,20.154,17.453,11.219,2.909,2.701,1.247,22.439,2.493,18.907,2.285,22.023,0.623,5.818,2.078,3.948,2.909,4.779,0.623,9.557,5.402,3.948,3.532,4.716,50.903,11.012,1.247,0.831,12.939,1.575,11.364,0.32,0.39,0.61,0.68,0.6,0.74,0.32,0.42,0.58,0.84,0.74,0.29,0.65,0.29,0.94,0.77,0.97,0.48,0.97,0.48,0.16,0.23,0.81,0.81,0.39,0.16,0.74,0.19,0.872,0.26,0.81,0.42,0.06,0.71,0.26,0.61,0.29,0.55,0.1,0.23,0.1,0.42,0.61,0.39,0.87,0.18,0.94,0.61,0.87,1.0,0.13,0.84,0.13,0.29,0.81,0.63,0.19,0.61,0.23,0.45,0.58,0.24,0.68,0.45,0.39,0.71,0.1,0.52,0.71,0.61
20202021,ARI,56.0,54.0,24.0,26.0,6.0,west,central,none,153.0,176.0,5on5,2722.2666666666664,108.0,132.0,-24.0,0.45,106.69,118.68,0.473,0.99,0.087,0.903,0.097,0.913,353.0,388.0,0.476,754.0,866.0,0.465,2.416,2.474,1786.0,1894.0,0.485,2386.0,2525.0,0.486,1246.0,1357.0,401.0,576.0,391.0,478.0,559.0,392.0,653.0,626.0,0.37,0.331,600.0,631.0,540.0,537.0,0.226,0.213,0.251,0.25,146.0,308.0,172.0,370.0,1189.0,1231.0,1374.0,273.0,319.0,165.0,1076.0,203.0,334.0,158.0,99.0,72.0,-11.990000000000009,-108.0,-35.0,214.68599999999998,250.675,-35.989000000000004,2.38,2.909,-0.529,2.351,2.616,7.78,8.552,16.619,19.087,39.364,41.745,52.589,55.652,27.462,29.909,8.838,12.695,8.618,10.535,12.321,8.64,14.392,13.797,11.902,11.836,13.224,13.908,3.218,3.791,30.284,6.017,7.031,3.637,23.716,4.474,7.362,3.482,-0.264,-2.38,-0.771,2.182,1.587,4.732,5.525,-0.793,0.32,0.39,0.26,0.29,0.29,0.35,0.35,0.35,0.29,0.29,0.39,0.39,0.23,0.45,0.29,0.32,0.55,0.16,0.55,0.16,0.52,0.16,0.23,0.29,0.42,0.39,0.32,0.42,0.486,0.39,0.35,0.03,0.81,0.52,0.42,0.32,0.58,0.42,0.68,0.35,0.58,0.94,0.68,0.35,0.58,0.1,0.31,0.42,1.0,0.87,0.32,0.81,0.13,0.68,0.9,0.29,0.5,0.26,0.19,0.74,0.29,0.05,0.69,1.0,0.45,0.42,0.1,0.32,0.26,0.32
20202021,ARI,56.0,54.0,24.0,26.0,6.0,west,central,none,153.0,176.0,all,3399.3166666666666,150.0,174.0,-24.0,0.463,140.3,161.66,0.465,0.996,0.097,0.899,0.101,0.903,450.0,490.0,0.479,974.0,1132.0,0.462,2.458,2.504,2202.0,2380.0,0.481,2939.0,3140.0,0.483,1551.0,1718.0,524.0,689.0,454.0,642.0,678.0,472.0,787.0,763.0,0.36,0.321,737.0,760.0,651.0,662.0,0.222,0.211,0.251,0.242,197.0,444.0,212.0,474.0,1525.0,1583.0,1447.0,314.0,366.0,187.0,1152.0,247.0,389.0,181.0,113.0,86.0,-21.359999999999985,-178.0,-40.0,290.298,335.65599999999995,-45.358,2.648,3.071,-0.424,2.476,2.853,7.943,8.649,17.192,19.98,38.867,42.008,51.875,55.423,27.376,30.324,9.249,12.161,8.013,11.332,11.967,8.331,13.891,13.467,11.491,11.685,13.008,13.414,3.477,3.742,25.54,5.542,6.46,3.301,20.333,4.36,6.866,3.195,-0.377,-3.142,-0.706,1.995,1.518,5.124,5.925,-0.801,0.32,0.39,0.29,0.39,0.35,0.32,0.29,0.32,0.32,0.24,0.35,0.35,0.16,0.29,0.4,0.45,0.61,0.29,0.61,0.29,0.35,0.16,0.35,0.29,0.32,0.23,0.35,0.32,0.483,0.39,0.39,0.03,0.74,0.55,0.48,0.29,0.32,0.39,0.65,0.24,0.6,0.9,0.68,0.42,0.68,0.03,0.39,0.35,1.0,0.9,0.26,0.81,0.1,0.55,0.87,0.48,0.39,0.48,0.29,0.74,0.45,0.1,0.71,0.94,0.42,0.45,0.1,0.23,0.29,0.35
20202021,ARI,56.0,54.0,24.0,26.0,6.0,west,central,none,153.0,176.0,other,118.75,5.0,9.0,-4.0,0.357,4.53,6.93,0.395,0.944,0.082,0.862,0.138,0.918,28.0,21.0,0.571,42.0,49.0,0.462,2.89,2.69,74.0,88.0,0.457,92.0,104.0,0.469,61.0,65.0,14.0,26.0,5.0,28.0,23.0,12.0,22.0,23.0,0.3,0.261,18.0,16.0,13.0,23.0,0.141,0.221,0.196,0.154,17.0,53.0,12.0,30.0,50.0,62.0,9.0,7.0,8.0,7.0,10.0,10.0,7.0,3.0,1.0,5.0,-2.3999999999999995,-14.0,7.0,9.527000000000001,15.932,-6.405000000000001,2.526,4.547,-2.021,2.289,3.501,14.147,10.611,21.221,24.758,37.389,44.463,46.484,52.547,30.821,32.842,7.074,13.137,2.526,14.147,11.621,6.063,11.116,11.621,6.568,11.621,9.095,8.084,8.589,6.063,4.547,3.537,4.042,3.537,5.053,5.053,3.537,1.516,-1.213,-7.074,3.537,0.505,2.526,4.814,8.05,-3.236,0.32,0.39,0.23,0.26,0.23,0.06,0.13,0.1,0.39,0.48,0.9,0.84,0.16,0.23,1.0,0.26,0.23,0.39,0.23,0.39,0.39,0.23,0.77,0.65,0.13,0.32,0.42,0.13,0.469,0.35,0.39,0.03,0.71,0.55,0.39,0.39,0.06,0.32,0.61,0.13,0.63,0.45,0.55,0.19,0.94,0.03,0.9,0.23,0.39,0.58,0.32,0.1,0.32,0.1,0.68,0.52,0.05,0.84,0.48,0.61,0.81,0.94,0.68,0.13,0.23,0.48,0.39,0.16,0.39,0.19
