game_id,player,team,toi,oi_xgf,oi_xga
2022020002,Cole Smith,NSH,7.266666666666667,0.0801275,0.0455506
2022020003,Corey Perry,TBL,9.566666666666666,0.8195266200000001,1.13203929
2022020003,Ryan Reaves,NYR,6.366666666666666,0.27303077,0.0125644
2022020003,Alex Killorn,TBL,12.516666666666667,0.8401872,0.54442636
2022020003,Pat Maroon,TBL,9.366666666666667,0.015814380000000003,0.28426529
2022020003,Steven Stamkos,TBL,15.1,1.44962121,1.1499708
2022020003,Victor Hedman,TBL,19.916666666666668,1.49982988,1.96458088
2022020003,Chris Kreider,NYR,12.816666666666666,0.6101144000000001,1.0885115
2022020003,Vincent Trocheck,NYR,11.1,1.62747079,0.72076618
2022020003,Nikita Kucherov,TBL,15.85,1.47993831,1.6541023
2022020003,Mika Zibanejad,NYR,17.416666666666668,1.4853261,1.5045123
2022020003,Vladislav Namestnikov,TBL,5.816666666666666,0.23371129000000002,0.0339085
2022020003,Barclay Goodrow,NYR,12.883333333333333,1.3243407600000001,0.9282063
2022020003,Andrei Vasilevskiy,TBL,4.016666666666667,2.55748376,4.2791093
2022020003,Jacob Trouba,NYR,17.433333333333334,2.10810167,1.55480518
2022020003,Jimmy Vesey,NYR,9.033333333333333,0.39323299,0.0520563
2022020003,Nick Paul,TBL,11.983333333333333,0.75294074,1.73353636
2022020003,Ryan Carpenter,NYR,5.966666666666667,0.26065197,0.0125644
2022020003,Pierre-Edouard Bellemare,TBL,9.333333333333334,0.015814380000000003,0.84189139
2022020003,Haydn Fleury,TBL,8.116666666666667,0.27936025999999997,0.3123727
2022020003,Brayden Point,TBL,15.216666666666667,1.36575331,1.2257664
2022020003,Igor Shesterkin,NYR,3.0,5.9197819,4.14821156
2022020003,Erik Cernak,TBL,14.0,0.32534591,0.55734277
2022020003,Artemi Panarin,NYR,13.2,0.77969679,0.27444828
2022020003,Philippe Myers,TBL,10.266666666666667,0.24461403,0.2972007
2022020003,Adam Fox,NYR,13.85,0.49649159,0.43257706
2022020003,Ryan Lindgren,NYR,12.166666666666666,0.58890029,0.30234186
2022020003,Mikhail Sergachev,TBL,17.65,0.29491564000000003,0.71037507
2022020003,Ross Colton,TBL,6.55,0.23371129000000002,0.4004647
2022020003,Brandon Hagel,TBL,11.316666666666666,0.3446418,0.92264386
2022020003,Cal Foote,TBL,12.95,0.7004336,1.28501118
2022020003,Filip Chytil,NYR,9.766666666666667,0.48909148999999996,0.2522637
2022020003,K'Andre Miller,NYR,16.75,2.01569297,1.21667628
2022020003,Vitali Kravtsov,NYR,1.4666666666666666,0.0119811,0.0
2022020003,Cole Koepke,TBL,6.85,0.26973295,0.7345187
