season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023021039,COL,6.0,2.0,CGY,3,10:59,659.0,5on5,DZ,CGY,blocked-shot,blocked,,8481641.0,8478430.0,,-75.0,-4.0,YEGOR SHARANGOVICH,8481068,MATT CORONATO,8482679,KEVIN ROONEY,8479291,DUSTIN WOLF,8481692,RASMUS ANDERSSON,8478397,OLIVER KYLINGTON,8478430,CALE MAKAR,8480069,JOEL KIVIRANTA,8481641,FREDRIK OLOFSSON,8478028,ANDREW COGLIANO,8471699,DEVON TOEWS,8478038,JUSTUS ANNUNEN,8481020,0,0,6,6,5on5,5on5,0,0,4,4+,0,COL,5on5,OZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,11:24,684.0,5on5,OZ,CGY,giveaway,,,8476456.0,,,-59.0,40.0,NIKITA OKHOTIUK,8481537,NAZEM KADRI,8475172,JONATHAN HUBERDEAU,8476456,JOEL HANLEY,8477810,MATT CORONATO,8482679,DUSTIN WOLF,8481692,SAMUEL GIRARD,8479398,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,VALERI NICHUSHKIN,8477501,0,0,6,6,5on5,5on5,0,0,4,4+,0,COL,5on5,DZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,11:42,702.0,5on5,DZ,COL,blocked-shot,blocked,,8477810.0,8477501.0,,69.0,16.0,NIKITA OKHOTIUK,8481537,NAZEM KADRI,8475172,MARTIN POSPISIL,8481028,JONATHAN HUBERDEAU,8476456,JOEL HANLEY,8477810,DUSTIN WOLF,8481692,SAMUEL GIRARD,8479398,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,VALERI NICHUSHKIN,8477501,0,0,6,6,5on5,5on5,0,0,4,4+,0,CGY,5on5,OZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,11:52,712.0,5on5,OZ,COL,missed-shot,wrist,wide-left,8477501.0,,,59.0,14.0,NIKITA OKHOTIUK,8481537,NAZEM KADRI,8475172,MARTIN POSPISIL,8481028,JONATHAN HUBERDEAU,8476456,JOEL HANLEY,8477810,DUSTIN WOLF,8481692,SAMUEL GIRARD,8479398,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,VALERI NICHUSHKIN,8477501,0,0,6,6,5on5,5on5,0,0,4,4+,0,CGY,5on5,DZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,11:58,718.0,5on5,OZ,COL,takeaway,,,8477501.0,,,37.0,-18.0,NIKITA OKHOTIUK,8481537,NAZEM KADRI,8475172,MARTIN POSPISIL,8481028,JONATHAN HUBERDEAU,8476456,JOEL HANLEY,8477810,DUSTIN WOLF,8481692,SAMUEL GIRARD,8479398,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,VALERI NICHUSHKIN,8477501,0,0,6,6,5on5,5on5,0,0,4,4+,0,CGY,5on5,DZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,11:59,719.0,5on5,,,stoppage,high-stick,,,,,,,NIKITA OKHOTIUK,8481537.0,NAZEM KADRI,8475172.0,MARTIN POSPISIL,8481028.0,JONATHAN HUBERDEAU,8476456.0,JOEL HANLEY,8477810.0,DUSTIN WOLF,8481692.0,SAMUEL GIRARD,8479398.0,MIKKO RANTANEN,8478420.0,NATHAN MACKINNON,8477492.0,JOSH MANSON,8476312.0,JUSTUS ANNUNEN,8481020.0,VALERI NICHUSHKIN,8477501.0,0,0,0,0,5on5,5on5,0,0,4,4+,0,CGY,5on5,,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,11:59,719.0,5on5,NZ,COL,faceoff,,,8479999.0,8474150.0,,20.0,22.0,NIKITA OKHOTIUK,8481537,NAZEM KADRI,8475172,MARTIN POSPISIL,8481028,JONATHAN HUBERDEAU,8476456,JOEL HANLEY,8477810,DUSTIN WOLF,8481692,SAMUEL GIRARD,8479398,MIKKO RANTANEN,8478420,NATHAN MACKINNON,8477492,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,VALERI NICHUSHKIN,8477501,0,0,6,6,5on5,5on5,0,0,4,4+,0,CGY,5on5,NZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,12:12,732.0,5on5,OZ,COL,giveaway,,,8477501.0,,,35.0,-6.0,DANIIL MIROMANOV,8482624,MACKENZIE WEEGAR,8477346,DRYDEN HUNT,8478211,MIKAEL BACKLUND,8474150,BLAKE COLEMAN,8476399,DUSTIN WOLF,8481692,SAMUEL GIRARD,8479398,JONATHAN DROUIN,8477494,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,VALERI NICHUSHKIN,8477501,CASEY MITTELSTADT,8479999,0,0,6,6,5on5,5on5,0,0,4,4+,0,CGY,5on5,DZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,12:21,741.0,5on5,OZ,CGY,giveaway,,,8474150.0,,,-83.0,-27.0,DANIIL MIROMANOV,8482624,MACKENZIE WEEGAR,8477346,DRYDEN HUNT,8478211,MIKAEL BACKLUND,8474150,BLAKE COLEMAN,8476399,DUSTIN WOLF,8481692,SAMUEL GIRARD,8479398,JONATHAN DROUIN,8477494,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,VALERI NICHUSHKIN,8477501,CASEY MITTELSTADT,8479999,0,0,6,6,5on5,5on5,0,0,4,4+,0,COL,5on5,DZ,2024-03-12
20232024,2023021039,COL,6.0,2.0,CGY,3,13:16,796.0,5on5,OZ,COL,hit,,,8477425.0,8477810.0,,51.0,-41.0,YEGOR SHARANGOVICH,8481068,BRAYDEN PACHAL,8481167,JOEL HANLEY,8477810,JAKOB PELLETIER,8481592,KEVIN ROONEY,8479291,DUSTIN WOLF,8481692,ROSS COLTON,8479525,SAMUEL GIRARD,8479398,YAKOV TRENIN,8478508,MILES WOOD,8477425,JOSH MANSON,8476312,JUSTUS ANNUNEN,8481020,0,0,6,6,5on5,5on5,0,0,4,4+,0,CGY,5on5,DZ,2024-03-12
