player_id,name,team,position,situation,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,goalsFor,goalsAgainst
8474189,Carter-Eller-Hinostroza,PIT,line,5on5,3,680.0,0.3,0.27,0.36,0.0,2.0
8470604,Carter-Eller-Hinostroza,PIT,line,5on5,3,680.0,0.3,0.27,0.36,0.0,2.0
8476994,Carter-Eller-Hinostroza,PIT,line,5on5,3,680.0,0.3,0.27,0.36,0.0,2.0
8474189,Harkins-Eller-Carter,PIT,line,5on5,14,1282.0,0.29,0.42,0.39,0.0,0.0
8478424,Harkins-Eller-Carter,PIT,line,5on5,14,1282.0,0.29,0.42,0.39,0.0,0.0
8470604,Harkins-Eller-Carter,PIT,line,5on5,14,1282.0,0.29,0.42,0.39,0.0,0.0
8478569,Eller-Acciari-Carter,PIT,line,5on5,11,606.0,0.29,0.29,0.25,0.0,0.0
8470604,Eller-Acciari-Carter,PIT,line,5on5,11,606.0,0.29,0.29,0.25,0.0,0.0
8474189,Eller-Acciari-Carter,PIT,line,5on5,11,606.0,0.29,0.29,0.25,0.0,0.0
8476442,Nieto-Acciari-Carter,PIT,line,5on5,16,6430.0,0.41,0.43,0.42,3.0,2.0
8478569,Nieto-Acciari-Carter,PIT,line,5on5,16,6430.0,0.41,0.43,0.42,3.0,2.0
8470604,Nieto-Acciari-Carter,PIT,line,5on5,16,6430.0,0.41,0.43,0.42,3.0,2.0
8470604,Harkins-Carter-White,PIT,line,5on5,4,1062.0,0.5,0.58,0.62,0.0,0.0
8478400,Harkins-Carter-White,PIT,line,5on5,4,1062.0,0.5,0.58,0.62,0.0,0.0
8478424,Harkins-Carter-White,PIT,line,5on5,4,1062.0,0.5,0.58,0.62,0.0,0.0
8470604,Harkins-Acciari-Carter,PIT,line,5on5,17,6280.0,0.55,0.53,0.54,3.0,3.0
8478424,Harkins-Acciari-Carter,PIT,line,5on5,17,6280.0,0.55,0.53,0.54,3.0,3.0
8478569,Harkins-Acciari-Carter,PIT,line,5on5,17,6280.0,0.55,0.53,0.54,3.0,3.0
8475793,Parise-Johansen-Wood,COL,line,5on5,3,805.0,0.64,0.43,0.42,0.0,1.0
8477425,Parise-Johansen-Wood,COL,line,5on5,3,805.0,0.64,0.43,0.42,0.0,1.0
8470610,Parise-Johansen-Wood,COL,line,5on5,3,805.0,0.64,0.43,0.42,0.0,1.0
8477476,Parise-Johansen-Lehkonen,COL,line,5on5,3,865.0,0.19,0.37,0.36,0.0,1.0
8470610,Parise-Johansen-Lehkonen,COL,line,5on5,3,865.0,0.19,0.37,0.36,0.0,1.0
8475793,Parise-Johansen-Lehkonen,COL,line,5on5,3,865.0,0.19,0.37,0.36,0.0,1.0
8478028,Parise-Olofsson-Kiviranta,COL,line,5on5,3,730.0,0.2,0.27,0.33,0.0,0.0
8470610,Parise-Olofsson-Kiviranta,COL,line,5on5,3,730.0,0.2,0.27,0.33,0.0,0.0
8481641,Parise-Olofsson-Kiviranta,COL,line,5on5,3,730.0,0.2,0.27,0.33,0.0,0.0
8473422,Foligno-Dickinson-Perry,CHI,line,5on5,9,3327.0,0.48,0.42,0.43,2.0,4.0
8477450,Foligno-Dickinson-Perry,CHI,line,5on5,9,3327.0,0.48,0.42,0.43,2.0,4.0
8470621,Foligno-Dickinson-Perry,CHI,line,5on5,9,3327.0,0.48,0.42,0.43,2.0,4.0
8470621,Johnson-Dickinson-Perry,CHI,line,5on5,2,605.0,0.35,0.3,0.33,1.0,1.0
8474870,Johnson-Dickinson-Perry,CHI,line,5on5,2,605.0,0.35,0.3,0.33,1.0,1.0
8477450,Johnson-Dickinson-Perry,CHI,line,5on5,2,605.0,0.35,0.3,0.33,1.0,1.0
8474870,Johnson-Donato-Perry,CHI,line,5on5,4,1353.0,0.53,0.47,0.48,1.0,1.0
8477987,Johnson-Donato-Perry,CHI,line,5on5,4,1353.0,0.53,0.47,0.48,1.0,1.0
8470621,Johnson-Donato-Perry,CHI,line,5on5,4,1353.0,0.53,0.47,0.48,1.0,1.0
8470621,Kane-Draisaitl-Perry,EDM,line,5on5,4,1996.0,0.55,0.53,0.51,3.0,1.0
8475169,Kane-Draisaitl-Perry,EDM,line,5on5,4,1996.0,0.55,0.53,0.51,3.0,1.0
8477934,Kane-Draisaitl-Perry,EDM,line,5on5,4,1996.0,0.55,0.53,0.51,3.0,1.0
8478402,Mcdavid-Draisaitl-Perry,EDM,line,5on5,3,931.0,0.72,0.72,0.68,3.0,0.0
8477934,Mcdavid-Draisaitl-Perry,EDM,line,5on5,3,931.0,0.72,0.72,0.68,3.0,0.0
8470621,Mcdavid-Draisaitl-Perry,EDM,line,5on5,3,931.0,0.72,0.72,0.68,3.0,0.0
8477987,Donato-Entwistle-Perry,CHI,line,5on5,3,1271.0,0.35,0.38,0.41,1.0,0.0
8470621,Donato-Entwistle-Perry,CHI,line,5on5,3,1271.0,0.35,0.38,0.41,1.0,0.0
8480025,Donato-Entwistle-Perry,CHI,line,5on5,3,1271.0,0.35,0.38,0.41,1.0,0.0
8482077,Holloway-Mcleod-Perry,EDM,line,5on5,3,1195.0,0.64,0.68,0.65,0.0,0.0
8470621,Holloway-Mcleod-Perry,EDM,line,5on5,3,1195.0,0.64,0.68,0.65,0.0,0.0
8480802,Holloway-Mcleod-Perry,EDM,line,5on5,3,1195.0,0.64,0.68,0.65,0.0,0.0
8470794,Benn-Pavelski-Hintz,DAL,line,5on5,8,1236.0,0.57,0.55,0.49,2.0,0.0
8478449,Benn-Pavelski-Hintz,DAL,line,5on5,8,1236.0,0.57,0.55,0.49,2.0,0.0
8473994,Benn-Pavelski-Hintz,DAL,line,5on5,8,1236.0,0.57,0.55,0.49,2.0,0.0
8470794,Benn-Pavelski-Steel,DAL,line,5on5,9,4976.0,0.47,0.5,0.5,2.0,3.0
8473994,Benn-Pavelski-Steel,DAL,line,5on5,9,4976.0,0.47,0.5,0.5,2.0,3.0
8479351,Benn-Pavelski-Steel,DAL,line,5on5,9,4976.0,0.47,0.5,0.5,2.0,3.0
8470794,Benn-Johnston-Pavelski,DAL,line,5on5,13,1198.0,0.41,0.56,0.44,0.0,1.0
8482740,Benn-Johnston-Pavelski,DAL,line,5on5,13,1198.0,0.41,0.56,0.44,0.0,1.0
8473994,Benn-Johnston-Pavelski,DAL,line,5on5,13,1198.0,0.41,0.56,0.44,0.0,1.0
8470794,Robertson-Duchene-Pavelski,DAL,line,5on5,26,1051.0,0.21,0.45,0.41,0.0,1.0
8480027,Robertson-Duchene-Pavelski,DAL,line,5on5,26,1051.0,0.21,0.45,0.41,0.0,1.0
8475168,Robertson-Duchene-Pavelski,DAL,line,5on5,26,1051.0,0.21,0.45,0.41,0.0,1.0
8480027,Robertson-Pavelski-Seguin,DAL,line,5on5,4,750.0,0.44,0.43,0.5,0.0,0.0
8470794,Robertson-Pavelski-Seguin,DAL,line,5on5,4,750.0,0.44,0.43,0.5,0.0,0.0
8475794,Robertson-Pavelski-Seguin,DAL,line,5on5,4,750.0,0.44,0.43,0.5,0.0,0.0
8470794,Robertson-Hintz-Pavelski,DAL,line,5on5,48,26435.0,0.51,0.52,0.52,27.0,25.0
8478449,Robertson-Hintz-Pavelski,DAL,line,5on5,48,26435.0,0.51,0.52,0.52,27.0,25.0
8480027,Robertson-Hintz-Pavelski,DAL,line,5on5,48,26435.0,0.51,0.52,0.52,27.0,25.0
8470794,Robertson-Johnston-Pavelski,DAL,line,5on5,23,1527.0,0.46,0.43,0.37,0.0,1.0
8480027,Robertson-Johnston-Pavelski,DAL,line,5on5,23,1527.0,0.46,0.43,0.37,0.0,1.0
8482740,Robertson-Johnston-Pavelski,DAL,line,5on5,23,1527.0,0.46,0.43,0.37,0.0,1.0
8471698,Ovechkin-Backstrom-Oshie,WSH,line,5on5,3,1361.0,0.3,0.47,0.39,0.0,1.0
8471214,Ovechkin-Backstrom-Oshie,WSH,line,5on5,3,1361.0,0.3,0.47,0.39,0.0,1.0
8473563,Ovechkin-Backstrom-Oshie,WSH,line,5on5,3,1361.0,0.3,0.47,0.39,0.0,1.0
8471214,Ovechkin-Strome-Oshie,WSH,line,5on5,21,3953.0,0.48,0.51,0.51,2.0,1.0
8478440,Ovechkin-Strome-Oshie,WSH,line,5on5,21,3953.0,0.48,0.51,0.51,2.0,1.0
8471698,Ovechkin-Strome-Oshie,WSH,line,5on5,21,3953.0,0.48,0.51,0.51,2.0,1.0
8474157,Pacioretty-Strome-Ovechkin,WSH,line,5on5,5,1844.0,0.35,0.46,0.4,3.0,3.0
8471214,Pacioretty-Strome-Ovechkin,WSH,line,5on5,5,1844.0,0.35,0.46,0.4,3.0,3.0
8478440,Pacioretty-Strome-Ovechkin,WSH,line,5on5,5,1844.0,0.35,0.46,0.4,3.0,3.0
8475744,Ovechkin-Kuznetsov-Wilson,WSH,line,5on5,18,7544.0,0.25,0.4,0.37,3.0,9.0
8476880,Ovechkin-Kuznetsov-Wilson,WSH,line,5on5,18,7544.0,0.25,0.4,0.37,3.0,9.0
8471214,Ovechkin-Kuznetsov-Wilson,WSH,line,5on5,18,7544.0,0.25,0.4,0.37,3.0,9.0
8475744,Ovechkin-Strome-Kuznetsov,WSH,line,5on5,5,935.0,0.42,0.43,0.47,0.0,0.0
8478440,Ovechkin-Strome-Kuznetsov,WSH,line,5on5,5,935.0,0.42,0.43,0.47,0.0,0.0
8471214,Ovechkin-Strome-Kuznetsov,WSH,line,5on5,5,935.0,0.42,0.43,0.47,0.0,0.0
8476880,Ovechkin-Strome-Wilson,WSH,line,5on5,35,15137.0,0.55,0.57,0.57,9.0,14.0
8471214,Ovechkin-Strome-Wilson,WSH,line,5on5,35,15137.0,0.55,0.57,0.57,9.0,14.0
8478440,Ovechkin-Strome-Wilson,WSH,line,5on5,35,15137.0,0.55,0.57,0.57,9.0,14.0
8476880,Ovechkin-Mcmichael-Wilson,WSH,line,5on5,11,1038.0,0.22,0.27,0.26,0.0,1.0
8471214,Ovechkin-Mcmichael-Wilson,WSH,line,5on5,11,1038.0,0.22,0.27,0.26,0.0,1.0
8481580,Ovechkin-Mcmichael-Wilson,WSH,line,5on5,11,1038.0,0.22,0.27,0.26,0.0,1.0
8477511,Ovechkin-Strome-Mantha,WSH,line,5on5,20,985.0,0.79,0.56,0.57,2.0,1.0
8478440,Ovechkin-Strome-Mantha,WSH,line,5on5,20,985.0,0.79,0.56,0.57,2.0,1.0
8471214,Ovechkin-Strome-Mantha,WSH,line,5on5,20,985.0,0.79,0.56,0.57,2.0,1.0
8478440,Ovechkin-Strome-Aube-Kubel,WSH,line,5on5,16,659.0,0.56,0.47,0.5,0.0,0.0
8471214,Ovechkin-Strome-Aube-Kubel,WSH,line,5on5,16,659.0,0.56,0.47,0.5,0.0,0.0
8477979,Ovechkin-Strome-Aube-Kubel,WSH,line,5on5,16,659.0,0.56,0.47,0.5,0.0,0.0
8479547,Ovechkin-Strome-Phillips,WSH,line,5on5,8,1225.0,0.51,0.41,0.43,1.0,1.0
8478440,Ovechkin-Strome-Phillips,WSH,line,5on5,8,1225.0,0.51,0.41,0.43,1.0,1.0
8471214,Ovechkin-Strome-Phillips,WSH,line,5on5,8,1225.0,0.51,0.41,0.43,1.0,1.0
8477404,Guentzel-Crosby-Malkin,PIT,line,5on5,18,1035.0,0.75,0.73,0.7,1.0,1.0
8471215,Guentzel-Crosby-Malkin,PIT,line,5on5,18,1035.0,0.75,0.73,0.7,1.0,1.0
8471675,Guentzel-Crosby-Malkin,PIT,line,5on5,18,1035.0,0.75,0.73,0.7,1.0,1.0
8475810,Rust-Malkin-Smith,PIT,line,5on5,15,2032.0,0.63,0.6,0.6,2.0,3.0
8475191,Rust-Malkin-Smith,PIT,line,5on5,15,2032.0,0.63,0.6,0.6,2.0,3.0
8471215,Rust-Malkin-Smith,PIT,line,5on5,15,2032.0,0.63,0.6,0.6,2.0,3.0
8471215,Smith-Malkin-Rakell,PIT,line,5on5,24,10779.0,0.55,0.56,0.53,7.0,8.0
8475191,Smith-Malkin-Rakell,PIT,line,5on5,24,10779.0,0.55,0.56,0.53,7.0,8.0
8476483,Smith-Malkin-Rakell,PIT,line,5on5,24,10779.0,0.55,0.56,0.53,7.0,8.0
8471215,Smith-Malkin-Puljujarvi,PIT,line,5on5,4,1281.0,0.63,0.68,0.63,1.0,0.0
8475191,Smith-Malkin-Puljujarvi,PIT,line,5on5,4,1281.0,0.63,0.68,0.63,1.0,0.0
8479344,Smith-Malkin-Puljujarvi,PIT,line,5on5,4,1281.0,0.63,0.68,0.63,1.0,0.0
8479423,Nylander-Malkin-Smith,PIT,line,5on5,3,1839.0,0.48,0.48,0.42,0.0,1.0
8471215,Nylander-Malkin-Smith,PIT,line,5on5,3,1839.0,0.48,0.48,0.42,0.0,1.0
8475191,Nylander-Malkin-Smith,PIT,line,5on5,3,1839.0,0.48,0.48,0.42,0.0,1.0
8481703,Puustinen-Malkin-Smith,PIT,line,5on5,11,3623.0,0.57,0.45,0.47,3.0,2.0
8471215,Puustinen-Malkin-Smith,PIT,line,5on5,11,3623.0,0.57,0.45,0.47,3.0,2.0
8475191,Puustinen-Malkin-Smith,PIT,line,5on5,11,3623.0,0.57,0.45,0.47,3.0,2.0
8475191,O'Connor-Malkin-Smith,PIT,line,5on5,18,7345.0,0.5,0.49,0.48,5.0,3.0
8482055,O'Connor-Malkin-Smith,PIT,line,5on5,18,7345.0,0.5,0.49,0.48,5.0,3.0
8471215,O'Connor-Malkin-Smith,PIT,line,5on5,18,7345.0,0.5,0.49,0.48,5.0,3.0
8482241,Zohorna-Malkin-Smith,PIT,line,5on5,10,1012.0,0.6,0.49,0.42,0.0,1.0
8471215,Zohorna-Malkin-Smith,PIT,line,5on5,10,1012.0,0.6,0.49,0.42,0.0,1.0
8475191,Zohorna-Malkin-Smith,PIT,line,5on5,10,1012.0,0.6,0.49,0.42,0.0,1.0
8471215,Guentzel-Malkin-Rust,PIT,line,5on5,21,728.0,0.55,0.52,0.5,0.0,1.0
8477404,Guentzel-Malkin-Rust,PIT,line,5on5,21,728.0,0.55,0.52,0.5,0.0,1.0
8475810,Guentzel-Malkin-Rust,PIT,line,5on5,21,728.0,0.55,0.52,0.5,0.0,1.0
8471215,O'Connor-Malkin-Rust,PIT,line,5on5,11,3955.0,0.53,0.5,0.46,4.0,2.0
8475810,O'Connor-Malkin-Rust,PIT,line,5on5,11,3955.0,0.53,0.5,0.46,4.0,2.0
8482055,O'Connor-Malkin-Rust,PIT,line,5on5,11,3955.0,0.53,0.5,0.46,4.0,2.0
8476483,O'Connor-Malkin-Rakell,PIT,line,5on5,16,864.0,0.43,0.67,0.5,0.0,1.0
8482055,O'Connor-Malkin-Rakell,PIT,line,5on5,16,864.0,0.43,0.67,0.5,0.0,1.0
8471215,O'Connor-Malkin-Rakell,PIT,line,5on5,16,864.0,0.43,0.67,0.5,0.0,1.0
8471215,O'Connor-Malkin-White,PIT,line,5on5,3,1107.0,0.5,0.54,0.54,0.0,0.0
8478400,O'Connor-Malkin-White,PIT,line,5on5,3,1107.0,0.5,0.54,0.54,0.0,0.0
8482055,O'Connor-Malkin-White,PIT,line,5on5,3,1107.0,0.5,0.54,0.54,0.0,0.0
8474009,Cuylle-Bonino-Wheeler,NYR,line,5on5,12,2367.0,0.32,0.39,0.35,1.0,3.0
8482157,Cuylle-Bonino-Wheeler,NYR,line,5on5,12,2367.0,0.32,0.39,0.35,1.0,3.0
8471218,Cuylle-Bonino-Wheeler,NYR,line,5on5,12,2367.0,0.32,0.39,0.35,1.0,3.0
8471218,Kreider-Trocheck-Wheeler,NYR,line,5on5,18,770.0,0.69,0.66,0.67,1.0,0.0
8476389,Kreider-Trocheck-Wheeler,NYR,line,5on5,18,770.0,0.69,0.66,0.67,1.0,0.0
8475184,Kreider-Trocheck-Wheeler,NYR,line,5on5,18,770.0,0.69,0.66,0.67,1.0,0.0
8471218,Kreider-Zibanejad-Wheeler,NYR,line,5on5,34,17342.0,0.46,0.49,0.49,17.0,12.0
8475184,Kreider-Zibanejad-Wheeler,NYR,line,5on5,34,17342.0,0.46,0.49,0.49,17.0,12.0
8476459,Kreider-Zibanejad-Wheeler,NYR,line,5on5,34,17342.0,0.46,0.49,0.49,17.0,12.0
8478550,Panarin-Trocheck-Wheeler,NYR,line,5on5,19,603.0,0.42,0.19,0.24,0.0,1.0
8471218,Panarin-Trocheck-Wheeler,NYR,line,5on5,19,603.0,0.42,0.19,0.24,0.0,1.0
8476389,Panarin-Trocheck-Wheeler,NYR,line,5on5,19,603.0,0.42,0.19,0.24,0.0,1.0
8482157,Cuylle-Trocheck-Wheeler,NYR,line,5on5,17,5668.0,0.53,0.49,0.52,0.0,2.0
8471218,Cuylle-Trocheck-Wheeler,NYR,line,5on5,17,5668.0,0.53,0.49,0.52,0.0,2.0
8476389,Cuylle-Trocheck-Wheeler,NYR,line,5on5,17,5668.0,0.53,0.49,0.52,0.0,2.0
8476918,Vesey-Goodrow-Wheeler,NYR,line,5on5,11,1943.0,0.41,0.46,0.46,2.0,0.0
8476624,Vesey-Goodrow-Wheeler,NYR,line,5on5,11,1943.0,0.41,0.46,0.46,2.0,0.0
8471218,Vesey-Goodrow-Wheeler,NYR,line,5on5,11,1943.0,0.41,0.46,0.46,2.0,0.0
8482157,Cuylle-Brodzinski-Wheeler,NYR,line,5on5,7,3178.0,0.62,0.54,0.53,3.0,2.0
8471218,Cuylle-Brodzinski-Wheeler,NYR,line,5on5,7,3178.0,0.62,0.54,0.53,3.0,2.0
8477380,Cuylle-Brodzinski-Wheeler,NYR,line,5on5,7,3178.0,0.62,0.54,0.53,3.0,2.0
8475810,Rust-Crosby-Rakell,PIT,line,5on5,4,1791.0,0.45,0.53,0.53,2.0,1.0
8476483,Rust-Crosby-Rakell,PIT,line,5on5,4,1791.0,0.45,0.53,0.53,2.0,1.0
8471675,Rust-Crosby-Rakell,PIT,line,5on5,4,1791.0,0.45,0.53,0.53,2.0,1.0
8477404,Guentzel-Crosby-Rust,PIT,line,5on5,34,21865.0,0.59,0.57,0.55,27.0,20.0
8475810,Guentzel-Crosby-Rust,PIT,line,5on5,34,21865.0,0.59,0.57,0.55,27.0,20.0
8471675,Guentzel-Crosby-Rust,PIT,line,5on5,34,21865.0,0.59,0.57,0.55,27.0,20.0
8477404,Guentzel-Crosby-Rakell,PIT,line,5on5,28,11664.0,0.6,0.57,0.55,10.0,6.0
8471675,Guentzel-Crosby-Rakell,PIT,line,5on5,28,11664.0,0.6,0.57,0.55,10.0,6.0
8476483,Guentzel-Crosby-Rakell,PIT,line,5on5,28,11664.0,0.6,0.57,0.55,10.0,6.0
8476994,Guentzel-Crosby-Hinostroza,PIT,line,5on5,6,677.0,0.25,0.58,0.56,1.0,0.0
8471675,Guentzel-Crosby-Hinostroza,PIT,line,5on5,6,677.0,0.25,0.58,0.56,1.0,0.0
8477404,Guentzel-Crosby-Hinostroza,PIT,line,5on5,6,677.0,0.25,0.58,0.56,1.0,0.0
8471675,Guentzel-Crosby-O'Connor,PIT,line,5on5,14,4824.0,0.58,0.59,0.57,3.0,5.0
8482055,Guentzel-Crosby-O'Connor,PIT,line,5on5,14,4824.0,0.58,0.59,0.57,3.0,5.0
8477404,Guentzel-Crosby-O'Connor,PIT,line,5on5,14,4824.0,0.58,0.59,0.57,3.0,5.0
8477942,Fiala-Kopitar-Kempe,LAK,line,5on5,24,1803.0,0.6,0.58,0.56,0.0,0.0
8471685,Fiala-Kopitar-Kempe,LAK,line,5on5,24,1803.0,0.6,0.58,0.56,0.0,0.0
8477960,Fiala-Kopitar-Kempe,LAK,line,5on5,24,1803.0,0.6,0.58,0.56,0.0,0.0
8482124,Fiala-Kopitar-Byfield,LAK,line,5on5,4,636.0,0.56,0.56,0.38,0.0,0.0
8471685,Fiala-Kopitar-Byfield,LAK,line,5on5,4,636.0,0.56,0.56,0.38,0.0,0.0
8477942,Fiala-Kopitar-Byfield,LAK,line,5on5,4,636.0,0.56,0.56,0.38,0.0,0.0
8479400,Dubois-Kopitar-Kempe,LAK,line,5on5,4,1653.0,0.46,0.5,0.53,0.0,0.0
8477960,Dubois-Kopitar-Kempe,LAK,line,5on5,4,1653.0,0.46,0.5,0.53,0.0,0.0
8471685,Dubois-Kopitar-Kempe,LAK,line,5on5,4,1653.0,0.46,0.5,0.53,0.0,0.0
8471685,Moore-Kopitar-Kempe,LAK,line,5on5,12,694.0,0.32,0.42,0.41,1.0,3.0
8479675,Moore-Kopitar-Kempe,LAK,line,5on5,12,694.0,0.32,0.42,0.41,1.0,3.0
8477960,Moore-Kopitar-Kempe,LAK,line,5on5,12,694.0,0.32,0.42,0.41,1.0,3.0
8471685,Byfield-Kopitar-Kempe,LAK,line,5on5,49,28845.0,0.54,0.55,0.53,23.0,13.0
8482124,Byfield-Kopitar-Kempe,LAK,line,5on5,49,28845.0,0.54,0.55,0.53,23.0,13.0
8477960,Byfield-Kopitar-Kempe,LAK,line,5on5,49,28845.0,0.54,0.55,0.53,23.0,13.0
8477960,Laferriere-Kopitar-Kempe,LAK,line,5on5,10,1350.0,0.67,0.69,0.73,2.0,1.0
8482155,Laferriere-Kopitar-Kempe,LAK,line,5on5,10,1350.0,0.67,0.69,0.73,2.0,1.0
8471685,Laferriere-Kopitar-Kempe,LAK,line,5on5,10,1350.0,0.67,0.69,0.73,2.0,1.0
8471685,Moore-Kopitar-Byfield,LAK,line,5on5,7,1746.0,0.8,0.65,0.64,1.0,1.0
8479675,Moore-Kopitar-Byfield,LAK,line,5on5,7,1746.0,0.8,0.65,0.64,1.0,1.0
8482124,Moore-Kopitar-Byfield,LAK,line,5on5,7,1746.0,0.8,0.65,0.64,1.0,1.0
8471698,Pacioretty-Strome-Oshie,WSH,line,5on5,8,3143.0,0.61,0.53,0.59,2.0,3.0
8478440,Pacioretty-Strome-Oshie,WSH,line,5on5,8,3143.0,0.61,0.53,0.59,2.0,3.0
8474157,Pacioretty-Strome-Oshie,WSH,line,5on5,8,3143.0,0.61,0.53,0.59,2.0,3.0
8474157,Pacioretty-Mcmichael-Oshie,WSH,line,5on5,4,1130.0,0.2,0.32,0.29,0.0,1.0
8471698,Pacioretty-Mcmichael-Oshie,WSH,line,5on5,4,1130.0,0.2,0.32,0.29,0.0,1.0
8481580,Pacioretty-Mcmichael-Oshie,WSH,line,5on5,4,1130.0,0.2,0.32,0.29,0.0,1.0
8475744,Milano-Kuznetsov-Oshie,WSH,line,5on5,11,4056.0,0.53,0.48,0.52,3.0,3.0
8477947,Milano-Kuznetsov-Oshie,WSH,line,5on5,11,4056.0,0.53,0.48,0.52,3.0,3.0
8471698,Milano-Kuznetsov-Oshie,WSH,line,5on5,11,4056.0,0.53,0.48,0.52,3.0,3.0
8481580,Mcmichael-Kuznetsov-Oshie,WSH,line,5on5,5,2168.0,0.68,0.59,0.61,0.0,3.0
8471698,Mcmichael-Kuznetsov-Oshie,WSH,line,5on5,5,2168.0,0.68,0.59,0.61,0.0,3.0
8475744,Mcmichael-Kuznetsov-Oshie,WSH,line,5on5,5,2168.0,0.68,0.59,0.61,0.0,3.0
8477511,Mantha-Mcmichael-Oshie,WSH,line,5on5,4,877.0,0.36,0.39,0.48,1.0,1.0
8471698,Mantha-Mcmichael-Oshie,WSH,line,5on5,4,877.0,0.36,0.39,0.48,1.0,1.0
8481580,Mantha-Mcmichael-Oshie,WSH,line,5on5,4,877.0,0.36,0.39,0.48,1.0,1.0
8478440,Milano-Strome-Oshie,WSH,line,5on5,4,1414.0,0.39,0.43,0.39,0.0,1.0
8477947,Milano-Strome-Oshie,WSH,line,5on5,4,1414.0,0.39,0.43,0.39,0.0,1.0
8471698,Milano-Strome-Oshie,WSH,line,5on5,4,1414.0,0.39,0.43,0.39,0.0,1.0
8471698,Protas-Mcmichael-Oshie,WSH,line,5on5,11,1964.0,0.48,0.48,0.49,0.0,1.0
8481580,Protas-Mcmichael-Oshie,WSH,line,5on5,11,1964.0,0.48,0.48,0.49,0.0,1.0
8481656,Protas-Mcmichael-Oshie,WSH,line,5on5,11,1964.0,0.48,0.48,0.49,0.0,1.0
8475793,Lehkonen-Johansen-Cogliano,COL,line,5on5,4,998.0,0.68,0.5,0.5,0.0,1.0
8471699,Lehkonen-Johansen-Cogliano,COL,line,5on5,4,998.0,0.68,0.5,0.5,0.0,1.0
8477476,Lehkonen-Johansen-Cogliano,COL,line,5on5,4,998.0,0.68,0.5,0.5,0.0,1.0
8475793,Cogliano-Johansen-O'Connor,COL,line,5on5,11,1681.0,0.49,0.57,0.58,1.0,1.0
8471699,Cogliano-Johansen-O'Connor,COL,line,5on5,11,1681.0,0.49,0.57,0.58,1.0,1.0
8481186,Cogliano-Johansen-O'Connor,COL,line,5on5,11,1681.0,0.49,0.57,0.58,1.0,1.0
8481641,Kiviranta-Johansen-Cogliano,COL,line,5on5,13,2515.0,0.65,0.54,0.63,0.0,2.0
8475793,Kiviranta-Johansen-Cogliano,COL,line,5on5,13,2515.0,0.65,0.54,0.63,0.0,2.0
8471699,Kiviranta-Johansen-Cogliano,COL,line,5on5,13,2515.0,0.65,0.54,0.63,0.0,2.0
8471699,Cogliano-Johansen-Polin,COL,line,5on5,5,1050.0,0.51,0.6,0.57,0.0,0.0
8475793,Cogliano-Johansen-Polin,COL,line,5on5,5,1050.0,0.51,0.6,0.57,0.0,0.0
8484255,Cogliano-Johansen-Polin,COL,line,5on5,5,1050.0,0.51,0.6,0.57,0.0,0.0
8471699,Cogliano-Olofsson-O'Connor,COL,line,5on5,25,3554.0,0.56,0.65,0.61,2.0,1.0
8478028,Cogliano-Olofsson-O'Connor,COL,line,5on5,25,3554.0,0.56,0.65,0.61,2.0,1.0
8481186,Cogliano-Olofsson-O'Connor,COL,line,5on5,25,3554.0,0.56,0.65,0.61,2.0,1.0
8471699,Kiviranta-Olofsson-Cogliano,COL,line,5on5,25,6548.0,0.33,0.41,0.42,5.0,5.0
8478028,Kiviranta-Olofsson-Cogliano,COL,line,5on5,25,6548.0,0.33,0.41,0.42,5.0,5.0
8481641,Kiviranta-Olofsson-Cogliano,COL,line,5on5,25,6548.0,0.33,0.41,0.42,5.0,5.0
8483570,Meyers-Olofsson-Cogliano,COL,line,5on5,3,708.0,0.71,0.65,0.57,1.0,1.0
8478028,Meyers-Olofsson-Cogliano,COL,line,5on5,3,708.0,0.71,0.65,0.57,1.0,1.0
8471699,Meyers-Olofsson-Cogliano,COL,line,5on5,3,708.0,0.71,0.65,0.57,1.0,1.0
8479525,Cogliano-Colton-O'Connor,COL,line,5on5,18,878.0,0.3,0.4,0.5,0.0,1.0
8471699,Cogliano-Colton-O'Connor,COL,line,5on5,18,878.0,0.3,0.4,0.5,0.0,1.0
8481186,Cogliano-Colton-O'Connor,COL,line,5on5,18,878.0,0.3,0.4,0.5,0.0,1.0
8483570,Cogliano-Meyers-O'Connor,COL,line,5on5,2,980.0,0.65,0.64,0.57,0.0,0.0
8481186,Cogliano-Meyers-O'Connor,COL,line,5on5,2,980.0,0.65,0.64,0.57,0.0,0.0
8471699,Cogliano-Meyers-O'Connor,COL,line,5on5,2,980.0,0.65,0.64,0.57,0.0,0.0
8480144,Gregor-Kampf-Reaves,TOR,line,5on5,19,5308.0,0.4,0.47,0.44,2.0,9.0
8479393,Gregor-Kampf-Reaves,TOR,line,5on5,19,5308.0,0.4,0.47,0.44,2.0,9.0
8471817,Gregor-Kampf-Reaves,TOR,line,5on5,19,5308.0,0.4,0.47,0.44,2.0,9.0
8480995,Gregor-Holmberg-Reaves,TOR,line,5on5,7,2198.0,0.49,0.48,0.45,0.0,1.0
8479393,Gregor-Holmberg-Reaves,TOR,line,5on5,7,2198.0,0.49,0.48,0.45,0.0,1.0
8471817,Gregor-Holmberg-Reaves,TOR,line,5on5,7,2198.0,0.49,0.48,0.45,0.0,1.0
