game_id,team,player,number,pos,strength,shots_against,goals_against,xGoal,adsc_ag,hdsc_ag,ldsc_ag,mdsc_ag,adsc_g,hdsc_g,ldsc_g,mdsc_g,player_id
2022020001,SJS,James Reimer,47.0,G,4on5,1,,0.0147997,,,,,,,,,8473503.0
2022020001,SJS,James Reimer,47.0,G,5on4,8,,1.0341080999999999,2.0,5.0,1.0,,,,,,8473503.0
2022020001,SJS,James Reimer,47.0,G,5on5,22,3.0,2.39849706,8.0,5.0,2.0,7.0,,1.0,,2.0,8473503.0
2022020001,SJS,James Reimer,47.0,G,all,31,3.0,3.44740486,10.0,10.0,3.0,7.0,,1.0,,2.0,8473503.0
2022020001,NSH,Juuse Saros,74.0,G,5on4,8,,0.07695737999999999,1.0,2.0,3.0,2.0,,,,,8477424.0
2022020001,NSH,Juuse Saros,74.0,G,5on5,25,1.0,2.16661662,7.0,6.0,6.0,4.0,1.0,,,,8477424.0
2022020001,NSH,Juuse Saros,74.0,G,all,34,1.0,2.2946432000000003,9.0,8.0,9.0,6.0,1.0,,,,8477424.0
2022020001,NSH,Juuse Saros,74.0,G,other,1,,0.0510692,1.0,,,,,,,,8477424.0
2022020002,SJS,Kaapo Kahkonen,36.0,G,4on5,2,,0.1295548,1.0,,,,,,,,8478039.0
2022020002,SJS,Kaapo Kahkonen,36.0,G,5on4,2,,0.013158360000000001,,,1.0,1.0,,,,,8478039.0
2022020002,SJS,Kaapo Kahkonen,36.0,G,5on5,14,3.0,0.8873087000000001,5.0,2.0,2.0,4.0,,1.0,,2.0,8478039.0
2022020002,SJS,Kaapo Kahkonen,36.0,G,all,18,3.0,1.03002186,6.0,2.0,3.0,5.0,,1.0,,2.0,8478039.0
2022020002,NSH,Kevin Lankinen,32.0,G,4on5,3,,0.1052669,1.0,,1.0,,,,,,8480947.0
2022020002,NSH,Kevin Lankinen,32.0,G,5on4,8,1.0,0.9735718,5.0,1.0,,2.0,,,,1.0,8480947.0
2022020002,NSH,Kevin Lankinen,32.0,G,5on5,18,1.0,1.46070234,7.0,5.0,1.0,5.0,,1.0,,,8480947.0
2022020002,NSH,Kevin Lankinen,32.0,G,all,29,2.0,2.53954104,13.0,6.0,2.0,7.0,,1.0,,1.0,8480947.0
2022020003,TBL,Andrei Vasilevskiy,88.0,G,4on5,4,1.0,0.31619538,,1.0,,2.0,,1.0,,,8476883.0
2022020003,TBL,Andrei Vasilevskiy,88.0,G,5on4,14,1.0,1.7593421,3.0,6.0,2.0,3.0,,,,1.0,8476883.0
2022020003,TBL,Andrei Vasilevskiy,88.0,G,5on5,20,1.0,1.73910005,6.0,5.0,5.0,4.0,,,,1.0,8476883.0
2022020003,TBL,Andrei Vasilevskiy,88.0,G,all,38,3.0,3.81463753,9.0,12.0,7.0,9.0,,1.0,,2.0,8476883.0
2022020003,NYR,Igor Shesterkin,31.0,G,5on4,6,,0.07871158,4.0,,,2.0,,,,,8478048.0
2022020003,NYR,Igor Shesterkin,31.0,G,5on5,18,,1.52490643,5.0,5.0,1.0,6.0,,,,,8478048.0
2022020003,NYR,Igor Shesterkin,31.0,G,all,26,1.0,2.1948578100000002,9.0,5.0,1.0,10.0,,,,1.0,8478048.0
2022020003,NYR,Igor Shesterkin,31.0,G,other,2,1.0,0.5912398,,,,2.0,,,,1.0,8478048.0
2022020004,LAK,Jonathan Quick,32.0,G,4on5,1,,0.0604035,,,,1.0,,,,,8471734.0
2022020004,LAK,Jonathan Quick,32.0,G,5on4,6,1.0,0.52247893,,,,6.0,,,,1.0,8471734.0
2022020004,LAK,Jonathan Quick,32.0,G,5on5,43,3.0,3.3787248500000002,4.0,12.0,9.0,15.0,1.0,1.0,,1.0,8471734.0
2022020004,LAK,Jonathan Quick,32.0,G,all,51,4.0,3.99408488,5.0,12.0,9.0,22.0,1.0,1.0,,2.0,8471734.0
2022020004,LAK,Jonathan Quick,32.0,G,other,1,,0.0324776,1.0,,,,,,,,8471734.0
2022020004,VGK,Logan Thompson,36.0,G,4on5,2,,0.02,,,,,,,,,8480313.0
2022020004,VGK,Logan Thompson,36.0,G,5on5,24,3.0,1.86172038,6.0,4.0,6.0,8.0,,1.0,,2.0,8480313.0
2022020004,VGK,Logan Thompson,36.0,G,all,30,3.0,2.25823348,7.0,5.0,6.0,10.0,,1.0,,2.0,8480313.0
2022020004,VGK,Logan Thompson,36.0,G,other,4,,0.3765131,1.0,1.0,,2.0,,,,,8480313.0
2022020005,WSH,Darcy Kuemper,35.0,G,4on5,2,,0.0407832,1.0,,,,,,,,8475311.0
2022020005,WSH,Darcy Kuemper,35.0,G,5on4,6,1.0,0.91332399,,1.0,1.0,4.0,,1.0,,,8475311.0
2022020005,WSH,Darcy Kuemper,35.0,G,5on5,21,3.0,1.50810116,8.0,5.0,1.0,4.0,1.0,1.0,,1.0,8475311.0
2022020005,WSH,Darcy Kuemper,35.0,G,all,29,4.0,2.46220835,9.0,6.0,2.0,8.0,1.0,2.0,,1.0,8475311.0
2022020005,BOS,Linus Ullmark,35.0,G,4on5,2,,0.0991367,,1.0,,,,,,,8476999.0
2022020005,BOS,Linus Ullmark,35.0,G,5on4,6,,0.468848,2.0,,1.0,3.0,,,,,8476999.0
2022020005,BOS,Linus Ullmark,35.0,G,5on5,24,2.0,1.10749766,10.0,4.0,3.0,4.0,1.0,,,1.0,8476999.0
2022020005,BOS,Linus Ullmark,35.0,G,all,32,2.0,1.67548236,12.0,5.0,4.0,7.0,1.0,,,1.0,8476999.0
2022020006,CAR,Frederik Andersen,31.0,G,5on4,1,,0.0100652,,,,1.0,,,,,8475883.0
2022020006,CAR,Frederik Andersen,31.0,G,5on5,31,1.0,1.72591022,6.0,5.0,3.0,12.0,,,,1.0,8475883.0
2022020006,CAR,Frederik Andersen,31.0,G,all,32,1.0,1.73597542,6.0,5.0,3.0,13.0,,,,1.0,8475883.0
2022020006,CBJ,Daniil Tarasov,40.0,G,4on5,1,,0.0141992,,,,,,,,,8480193.0
2022020006,CBJ,Daniil Tarasov,40.0,G,5on4,5,,0.3245575,4.0,,,1.0,,,,,8480193.0
