season,game_id,team,desc_new,strength,desc,game_period,time_elapsed,goal_desc
20132014,2013020009,WSH,,5on4,"Alex Ovechkin (2), Mike Green (2), Marcus Johansson (2)",2,11:24,1-3
20132014,2013020009,WSH,,5on5,"Alex Ovechkin (3), Marcus Johansson (3), Nicklas Backstrom (3)",2,15:25,2-3
20132014,2013020009,WSH,,5on5,"Connor Carrick (1), Marcus Johansson (1), Karl Alzner (1)",2,7:30,3-3
20132014,2013020009,CGY,,5on5,"Lance Bouma (1), Brian McGrattan (1), Ben Street (1)",2,9:05,4-3
20132014,2013020009,WSH,,5on4,"Nicklas Backstrom (1), Mikhail Grabovski (2), Alex Ovechkin (2)",3,14:10,4-4
20132014,2013020010,NSH,,5on5,"Mike Fisher (1), Nick Spaling (1), Eric Nystrom (1)",1,10:42,1-0
20132014,2013020010,STL,,5on4,"David Backes (1), Alex Pietrangelo (1), Patrik Berglund (1)",1,2:05,1-1
20132014,2013020010,STL,,5on5,"Vladimir Sobotka (1), Jay Bouwmeester (2), Alex Pietrangelo (2)",1,5:43,2-1
20132014,2013020010,STL,,5on5,"T.J. Oshie (1), Alexander Steen (1), David Backes (1)",1,9:45,3-1
20132014,2013020010,STL,,5on4,"Alexander Steen (1), Derek Roy (1), Kevin Shattenkirk (1)",2,11:16,4-1
20132014,2013020010,NSH,,5on5,"David Legwand (1), Patric Hornqvist (0)",2,5:09,2-4
20132014,2013020011,MIN,,5on4,"Jonas Brodin (1), Nino Niederreiter (2), Mikael Granlund (2)",1,17:12,1-0
20132014,2013020011,MIN,,5on5,"Matt Cooke (1), Kyle Brodziak (1), Mikael Granlund (1)",1,1:04,2-0
20132014,2013020011,LAK,,5on4,"Drew Doughty (1), Slava Voynov (1), Anze Kopitar (1)",1,7:40,1-2
20132014,2013020011,LAK,,5on5,"Jeff Carter (1), Matt Frattin (1), Robyn Regehr (1)",3,13:14,2-2
20132014,2013020012,FLA,,5on5,"Scott Gomez (1), Scottie Upshall (1), Brian Campbell (1)",1,17:41,1-0
20132014,2013020012,DAL,,5on5,"Alex Chiasson (1), Ray Whitney (1), Brenden Dillon (1)",2,7:25,1-1
20132014,2013020012,FLA,,5on5,"Aleksander Barkov (1), Tom Gilbert (1), Jonathan Huberdeau (1)",3,10:32,2-1
20132014,2013020012,FLA,,5on5,"Marcel Goc (1), Tomas Fleischmann (2), Brian Campbell (2)",3,15:05,3-1
20132014,2013020012,FLA,,5on5,Marcel Goc (2),3,18:30,4-1
20132014,2013020012,DAL,,4on5,"Brenden Dillon (1), Vernon Fiddler (1), Antoine Roussel (1)",3,7:32,2-4
20132014,2013020013,ARI,,5on5,"Kyle Chipchura (1), Rob Klinkhammer (1), Oliver Ekman-Larsson (1)",1,3:36,1-0
20132014,2013020013,NYR,,5on4,"Marc Staal (1), Rick Nash (1), Derek Stepan (1)",2,3:38,1-1
20132014,2013020013,ARI,,5on5,"Radim Vrbata (1), Martin Hanzal (1), Derek Morris (1)",2,7:05,2-1
20132014,2013020013,ARI,,5on4,"Radim Vrbata (2), Keith Yandle (1), Antoine Vermette (1)",3,1:10,3-1
20132014,2013020013,ARI,,other,"Radim Vrbata (3), Martin Hanzal (0)",3,7:23,4-1
20132014,2013020014,VAN,,5on4,"Jason Garrison (1), Daniel Sedin (1), Henrik Sedin (1)",1,9:04,1-0
20132014,2013020014,SJS,,5on5,"Justin Braun (1), Marc-Edouard Vlasic (1), Logan Couture (1)",2,18:07,1-1
20132014,2013020014,SJS,,5on5,"Brent Burns (1), Tomas Hertl (1), Joe Thornton (1)",2,5:53,2-1
20132014,2013020014,SJS,,5on5,"Patrick Marleau (1), Logan Couture (0)",3,14:39,3-1
20132014,2013020014,SJS,,5on5,"Tommy Wingels (1), Andrew Desjardins (0)",3,15:57,4-1
20132014,2013020015,OTT,,5on5,"Erik Karlsson (1), Clarke MacArthur (1), Kyle Turris (1)",3,18:25,1-0
20132014,2013020016,NJD,,5on5,"Damien Brunner (1), Dainius Zubrus (1), Andrei Loktionov (1)",1,2:59,1-0
20132014,2013020016,NYI,,5on5,"Michael Grabner (1), Travis Hamonic (0)",1,8:07,1-1
20132014,2013020016,NYI,,5on5,"Michael Grabner (2), Josh Bailey (0)",2,13:43,2-1
20132014,2013020016,NJD,,5on5,"Michael Ryder (1), Bryce Salvador (1), Marek Zidlicky (1)",2,4:46,2-2
20132014,2013020016,NYI,,5on5,"Frans Nielsen (1), Michael Grabner (1), Matt Donovan (1)",3,1:01,3-2
20132014,2013020016,NJD,,5on5,"Damien Brunner (2), Ryane Clowe (1), Anton Volchenkov (1)",3,7:34,3-3
20132014,2013020017,CAR,,5on5,"Radek Dvorak (1), Jeff Skinner (1), Justin Faulk (1)",1,13:30,1-0
20132014,2013020017,CAR,,5on4,"Nathan Gerbe (1), Justin Faulk (1), Jay Harrison (1)",2,18:11,2-0
20132014,2013020017,DET,,5on5,"Justin Abdelkader (1), Henrik Zetterberg (1), Jonathan Ericsson (1)",3,0:42,1-2
20132014,2013020017,DET,,5on5,"Henrik Zetterberg (1), Daniel Alfredsson (1), Johan Franzen (1)",3,19:43,2-2
20132014,2013020017,DET,,other,"Stephen Weiss (1), Johan Franzen (2), Niklas Kronwall (2)",4,3:13,3-2
20132014,2013020018,CBJ,,5on5,"Marian Gaborik (1), Brandon Dubinsky (1), Blake Comeau (1)",1,15:20,1-0
20132014,2013020018,CGY,,5on5,"Sean Monahan (1), Lee Stempniak (1), Sven Baertschi (1)",1,2:27,1-1
20132014,2013020018,CBJ,,5on4,"Jack Johnson (1), Marian Gaborik (1), James Wisniewski (1)",1,5:57,2-1
20132014,2013020018,CGY,,5on5,TJ Galiardi (1),1,7:56,2-2
20132014,2013020018,CGY,,5on5,"Jiri Hudler (2), TJ Galiardi (2), Mikael Backlund (2)",3,12:10,3-2
20132014,2013020018,CGY,,5on5,"Curtis Glencross (1), David Jones (3), Mark Giordano (3)",3,12:52,4-2
20132014,2013020018,CBJ,,5on5,"Artem Anisimov (1), David Savard (1), Jack Johnson (1)",3,15:47,3-4
20132014,2013020019,LAK,,5on5,Matt Greene (1),1,14:17,1-0
20132014,2013020019,WPG,,5on5,"Evander Kane (1), Devin Setoguchi (1), Mark Scheifele (1)",1,15:45,1-1
20132014,2013020019,WPG,,5on5,"Olli Jokinen (1), Michael Frolik (3), Toby Enstrom (3)",2,12:54,2-1
20132014,2013020019,LAK,,5on4,"Jeff Carter (2), Jake Muzzin (2), Anze Kopitar (2)",3,11:00,2-2
20132014,2013020019,LAK,,5on4,"Justin Williams (1), Matt Frattin (1), Willie Mitchell (1)",3,15:44,3-2
20132014,2013020019,WPG,,5on5,"Bryan Little (2), Andrew Ladd (0)",3,19:12,3-3
20132014,2013020019,WPG,,5on4,"Devin Setoguchi (1), Evander Kane (4), Dustin Byfuglien (4)",3,2:22,4-3
20132014,2013020019,WPG,,5on5,"Devin Setoguchi (2), Evander Kane (1), Olli Jokinen (1)",3,5:19,5-3
20132014,2013020020,COL,,5on5,"PA Parenteau (1), Jamie McGinn (3), Nathan MacKinnon (3)",1,18:50,1-0
20132014,2013020020,NSH,,5on5,"Paul Gaustad (1), Mike Fisher (1), Craig Smith (1)",2,14:10,1-1
20132014,2013020020,COL,,5on5,"Patrick Bordeleau (1), Nate Guenin (1), Marc-Andre Cliche (1)",2,7:54,2-1
20132014,2013020020,COL,,5on5,"PA Parenteau (2), Paul Stastny (1), John Mitchell (1)",3,18:48,3-1
20132014,2013020021,DET,,5on5,"Henrik Zetterberg (2), Justin Abdelkader (1), Pavel Datsyuk (1)",1,16:49,1-0
20132014,2013020021,BOS,,5on4,"Torey Krug (1), Milan Lucic (2), David Krejci (2)",1,9:11,1-1
20132014,2013020021,BOS,,5on5,"Brad Marchand (1), Johnny Boychuk (0)",2,0:36,2-1
20132014,2013020021,BOS,,5on5,"Jordan Caron (1), Reilly Smith (1), Adam McQuaid (1)",2,7:58,3-1
20132014,2013020021,BOS,,5on4,"Zdeno Chara (1), Torey Krug (2), Milan Lucic (2)",3,12:17,4-1
20132014,2013020022,OTT,,5on5,"Cory Conacher (1), Kyle Turris (2), Patrick Wiercioch (2)",1,10:27,1-0
20132014,2013020022,TOR,,5on4,"Nazem Kadri (1), Mason Raymond (3), Joffrey Lupul (3)",1,17:33,1-1
20132014,2013020022,TOR,,5on5,"Mason Raymond (2), Dave Bolland (2), Troy Bodie (2)",1,4:21,2-1
20132014,2013020022,OTT,,5on5,"Kyle Turris (1), Jared Cowen (1), Patrick Wiercioch (1)",1,7:33,2-2
20132014,2013020022,OTT,,5on5,"Jared Cowen (1), Kyle Turris (2), Clarke MacArthur (2)",2,10:41,3-2
20132014,2013020022,OTT,,5on5,"Jason Spezza (1), Milan Michalek (1), Bobby Ryan (1)",2,10:56,4-2
20132014,2013020022,TOR,,5on4,"Joffrey Lupul (1), Mason Raymond (2), Nazem Kadri (2)",2,19:43,3-4
20132014,2013020022,TOR,,5on5,"James van Riemsdyk (2), Phil Kessel (1), Tyler Bozak (1)",3,2:52,4-4
20132014,2013020023,MTL,,5on5,"Brian Gionta (1), Rene Bourque (1), Tomas Plekanec (1)",1,8:10,1-0
20132014,2013020023,MTL,,5on5,"Lars Eller (3), Brendan Gallagher (3), Alex Galchenyuk (3)",3,0:12,2-0
20132014,2013020023,MTL,,5on4,"Rene Bourque (1), Brian Gionta (2), Lars Eller (2)",3,19:03,3-0
20132014,2013020023,MTL,,other,"Brendan Gallagher (2), Alex Galchenyuk (1), P.K. Subban (1)",3,5:00,4-0
20132014,2013020023,PHI,,5on4,"Vincent Lecavalier (1), Brayden Schenn (2), Mark Streit (2)",3,9:13,1-4
20132014,2013020024,NYI,,5on5,"Matt Moulson (1), John Tavares (1), Lubomir Visnovsky (1)",2,14:01,1-0
20132014,2013020024,NYI,,5on4,"Lubomir Visnovsky (1), Frans Nielsen (1), John Tavares (1)",2,8:17,2-0
20132014,2013020024,CBJ,,5on5,"Nick Foligno (1), R.J. Umberger (1), Nikita Nikitin (1)",3,11:54,1-2
20132014,2013020024,CBJ,,5on4,"Mark Letestu (1), Cam Atkinson (2), Brandon Dubinsky (2)",3,7:45,2-2
20132014,2013020025,PIT,,5on5,"Chuck Kobasew (2), Brandon Sutter (3), Matt Niskanen (3)",1,13:43,1-0
20132014,2013020025,PIT,,5on5,"Sidney Crosby (2), Pascal Dupuis (2), Matt Niskanen (2)",1,3:39,2-0
20132014,2013020025,PIT,,other,Chris Kunitz (1),3,10:09,3-0
20132014,2013020025,BUF,,5on5,"Thomas Vanek (1), Cody Hodgson (0)",3,15:06,1-3
20132014,2013020025,PIT,,5on5,"Craig Adams (2), Paul Martin (0)",3,18:15,4-1
20132014,2013020026,CHI,,5on5,"Patrick Kane (2), Bryan Bickell (3), Niklas Hjalmarsson (3)",2,0:59,1-0
20132014,2013020026,CHI,,5on4,"Brandon Saad (2), Nick Leddy (1), Corey Crawford (1)",2,9:14,2-0
20132014,2013020026,TBL,,5on5,"Martin St. Louis (1), Steven Stamkos (1), Matt Carle (1)",3,10:08,1-2
20132014,2013020026,TBL,,5on4,"Teddy Purcell (1), Martin St. Louis (2), Steven Stamkos (2)",3,11:51,2-2
20132014,2013020027,STL,,5on4,"Brenden Morrow (1), Derek Roy (1), Chris Stewart (1)",1,13:58,1-0
20132014,2013020027,STL,,5on5,"Vladimir Tarasenko (1), Jaden Schwartz (3), Alex Pietrangelo (3)",2,12:31,2-0
20132014,2013020027,STL,,5on5,"Jaden Schwartz (1), Vladimir Sobotka (0)",2,15:07,3-0
20132014,2013020027,STL,,5on5,"Derek Roy (1), Chris Stewart (1), Brenden Morrow (1)",2,16:12,4-0
20132014,2013020027,STL,,other,Alexander Steen (2),2,19:03,5-0
20132014,2013020027,STL,,5on5,"Ryan Reaves (1), Vladimir Sobotka (0)",3,2:44,6-0
20132014,2013020027,STL,,5on5,"Patrik Berglund (1), Vladimir Tarasenko (2), Jaden Schwartz (2)",3,4:09,7-0
20132014,2013020028,WSH,,5on4,"Alex Ovechkin (4), Mike Green (4), Marcus Johansson (4)",1,4:26,1-0
20132014,2013020028,DAL,,5on5,"Erik Cole (1), Tyler Seguin (1), Jamie Benn (1)",1,8:01,1-1
20132014,2013020028,DAL,,5on5,"Alex Chiasson (2), Cody Eakin (1), Jordie Benn (1)",2,12:07,2-1
20132014,2013020029,MIN,,5on4,"Zach Parise (1), Mikko Koivu (1), Ryan Suter (1)",1,11:52,1-0
20132014,2013020029,ANA,,5on5,"Saku Koivu (1), Francois Beauchemin (1), Andrew Cogliano (1)",1,1:40,1-1
20132014,2013020029,ANA,,5on4,"Nick Bonino (1), Corey Perry (1), Ryan Getzlaf (1)",1,5:43,2-1
20132014,2013020029,ANA,,5on5,"Jakob Silfverberg (2), Mathieu Perreault (1), Dustin Penner (1)",2,1:19,3-1
20132014,2013020029,MIN,,5on4,Jason Pominville (1),2,8:28,2-3
20132014,2013020029,MIN,,5on5,"Zach Parise (2), Keith Ballard (1), Jonas Brodin (1)",3,1:15,3-3
20132014,2013020029,ANA,,other,"Mathieu Perreault (1), Francois Beauchemin (1), Cam Fowler (1)",4,4:55,4-3
20132014,2013020030,VAN,,5on5,"Dan Hamhuis (1), Henrik Sedin (0)",1,18:27,1-0
20132014,2013020030,VAN,,5on5,"Jannik Hansen (1), Daniel Sedin (3), Henrik Sedin (3)",1,18:45,2-0
20132014,2013020030,EDM,,other,"Jeff Petry (1), David Perron (1), Ladislav Smid (1)",1,1:58,1-2
20132014,2013020030,VAN,,4on5,"Brad Richardson (1), Jason Garrison (0)",1,3:42,3-1
20132014,2013020030,VAN,,other,Ryan Kesler (1),2,13:56,4-1
20132014,2013020030,EDM,,other,"Boyd Gordon (2), Ales Hemsky (0)",2,15:23,2-4
20132014,2013020030,VAN,,5on4,"Daniel Sedin (1), Henrik Sedin (1), Alexander Edler (1)",2,7:21,5-2
20132014,2013020030,VAN,,4on5,Jason Garrison (2),3,18:15,6-2
20132014,2013020031,SJS,,5on5,"Tomas Hertl (1), Marc-Edouard Vlasic (0)",1,0:46,1-0
20132014,2013020031,SJS,,5on4,"Patrick Marleau (2), Marc-Edouard Vlasic (1), Joe Pavelski (1)",1,12:30,2-0
20132014,2013020031,SJS,,5on4,"Tomas Hertl (2), Matt Irwin (1), Brent Burns (1)",1,7:23,3-0
20132014,2013020031,ARI,,5on5,"Oliver Ekman-Larsson (1), Zbynek Michalek (0)",2,16:47,1-3
20132014,2013020031,SJS,,5on5,"Logan Couture (1), Joe Pavelski (0)",3,19:35,4-1
20132014,2013020032,CAR,,5on5,"Jay Harrison (1), Ryan Murphy (2), Jeff Skinner (2)",1,8:11,1-0
20132014,2013020032,PHI,,5on5,"Luke Schenn (1), Kris Newbury (0)",2,3:01,1-1
20132014,2013020032,CAR,,5on5,"Radek Dvorak (2), Jeff Skinner (0)",2,8:20,2-1
20132014,2013020033,ANA,,5on5,"Mathieu Perreault (2), Jakob Silfverberg (1), Ben Lovejoy (1)",1,10:16,1-0
20132014,2013020033,WPG,,5on5,"Andrew Ladd (2), Blake Wheeler (1), Bryan Little (1)",1,16:17,1-1
20132014,2013020033,WPG,,5on4,"Andrew Ladd (1), Blake Wheeler (4), Toby Enstrom (4)",1,9:06,2-1
20132014,2013020033,ANA,,5on5,"Andrew Cogliano (1), Daniel Winnik (1), Saku Koivu (1)",2,19:55,2-2
20132014,2013020033,ANA,,4on5,Corey Perry (1),3,14:29,3-2
20132014,2013020034,CGY,,5on5,"Mark Giordano (1), David Jones (1), Curtis Glencross (1)",1,14:32,1-0
20132014,2013020034,VAN,,5on5,"David Booth (1), Jason Garrison (2), Alexander Edler (2)",1,4:47,1-1
20132014,2013020034,CGY,,5on5,"Mikael Backlund (1), TJ Galiardi (1), Jiri Hudler (1)",2,11:26,2-1
20132014,2013020034,VAN,,5on5,"Dale Weise (1), Brad Richardson (1), Dan Hamhuis (1)",3,16:06,2-2
20132014,2013020034,CGY,,5on5,"David Jones (2), Jiri Hudler (2), TJ Brodie (2)",3,19:41,3-2
20132014,2013020034,CGY,,5on5,"Sean Monahan (2), Lee Stempniak (1), Shane O'Brien (1)",3,1:47,4-2
20132014,2013020034,VAN,,5on5,"Jannik Hansen (2), Daniel Sedin (0)",3,5:01,3-4
20132014,2013020034,VAN,,5on5,"Mike Santorelli (1), Henrik Sedin (1), Chris Higgins (1)",3,9:27,4-4
20132014,2013020034,VAN,,other,"Mike Santorelli (2), Kevin Bieksa (1), Ryan Stanton (1)",4,3:17,5-4
20132014,2013020035,NJD,,5on5,"Jaromir Jagr (1), Marek Zidlicky (0)",1,2:59,1-0
20132014,2013020035,NJD,,5on4,"Damien Brunner (3), Travis Zajac (1), Adam Henrique (1)",1,8:01,2-0
20132014,2013020035,NJD,,5on5,Michael Ryder (2),2,4:34,3-0
20132014,2013020035,EDM,,5on5,"David Perron (1), Mark Arcobello (0)",3,11:47,1-3
20132014,2013020035,EDM,,5on5,"Taylor Hall (1), Ales Hemsky (0)",3,13:30,2-3
20132014,2013020035,NJD,,4on5,"Patrik Elias (1), Damien Brunner (3), Marek Zidlicky (3)",3,19:06,4-2
20132014,2013020035,EDM,,5on4,"Ryan Nugent-Hopkins (1), David Perron (1), Boyd Gordon (1)",3,5:43,3-4
20132014,2013020035,EDM,,5on5,"Andrew Ference (1), Justin Schultz (2), Jordan Eberle (2)",3,9:28,4-4
20132014,2013020036,NYR,,5on5,"Brad Richards (1), Rick Nash (2), Derek Stepan (2)",1,13:32,1-0
20132014,2013020036,NYR,,5on5,"Brad Richards (2), Rick Nash (0)",2,10:46,2-0
20132014,2013020036,LAK,,other,"Jake Muzzin (1), Mike Richards (0)",2,12:11,1-2
20132014,2013020036,NYR,,4on5,"Ryan McDonagh (1), Brian Boyle (0)",3,4:39,3-1
20132014,2013020037,TOR,,5on5,"Joffrey Lupul (2), Carter Ashton (0)",2,13:12,1-0
20132014,2013020037,COL,,5on5,"Cory Sarich (1), Steve Downie (1), Matt Duchene (1)",2,16:39,1-1
20132014,2013020037,COL,,5on5,"PA Parenteau (3), Jamie McGinn (4), Nathan MacKinnon (4)",3,2:30,2-1
20132014,2013020038,NYI,,other,"John Tavares (1), Frans Nielsen (1), Kyle Okposo (1)",1,15:07,1-0
20132014,2013020038,NYI,,5on5,"Peter Regin (1), Brock Nelson (0)",1,1:49,2-0
20132014,2013020038,NYI,,5on4,"Matt Donovan (1), Peter Regin (2), Josh Bailey (2)",2,11:47,3-0
20132014,2013020038,ARI,,5on5,"Martin Hanzal (1), Mikkel Boedker (1), Radim Vrbata (1)",2,12:30,1-3
20132014,2013020038,NYI,,5on5,"John Tavares (2), Michael Grabner (3), Josh Bailey (3)",2,14:49,4-1
20132014,2013020038,NYI,,5on5,"Colin McDonald (1), Frans Nielsen (3), Michael Grabner (3)",2,17:24,5-1
20132014,2013020038,NYI,,5on5,"Josh Bailey (1), Frans Nielsen (4), Michael Grabner (4)",3,12:19,6-1
20132014,2013020039,PHI,,5on5,"Brayden Schenn (2), Jakub Voracek (2), Vincent Lecavalier (2)",1,4:49,1-0
20132014,2013020039,PHI,,5on5,"Braydon Coburn (1), Sean Couturier (0)",1,7:31,2-0
20132014,2013020039,FLA,,5on5,"Brad Boyes (1), Brian Campbell (1), Aleksander Barkov (1)",2,19:53,1-2
20132014,2013020040,PIT,,5on4,"Jussi Jokinen (1), Sidney Crosby (1), Chris Kunitz (1)",1,14:17,1-0
20132014,2013020040,CAR,,5on5,"Eric Staal (1), Justin Faulk (1), Andrej Sekera (1)",2,13:24,1-1
20132014,2013020040,PIT,,other,"Paul Martin (1), Brooks Orpik (2), Sidney Crosby (2)",2,1:04,2-1
20132014,2013020040,PIT,,5on4,"Jussi Jokinen (3), Olli Maatta (3), Brandon Sutter (3)",3,13:03,3-1
20132014,2013020040,CAR,,5on5,"Nathan Gerbe (2), Patrick Dwyer (2), Andrej Sekera (2)",3,3:13,2-3
20132014,2013020040,PIT,,5on5,"Jussi Jokinen (2), Evgeni Malkin (1), Olli Maatta (1)",3,5:03,4-2
20132014,2013020040,PIT,,5on5,"Tanner Glass (1), Joe Vitale (0)",3,8:24,5-2
20132014,2013020041,BUF,,5on4,"Cody Hodgson (1), Thomas Vanek (1), Jamie McBain (1)",2,11:09,1-0
20132014,2013020041,TBL,,5on5,"Tyler Johnson (1), Victor Hedman (1), Ondrej Palat (1)",2,13:35,1-1
20132014,2013020041,BUF,,5on4,"Jamie McBain (1), Cody Hodgson (2), Thomas Vanek (2)",2,18:34,2-1
20132014,2013020041,TBL,,5on4,"Teddy Purcell (2), Ryan Malone (2), Martin St. Louis (2)",3,5:43,2-2
20132014,2013020041,TBL,,other,"Alex Killorn (1), Eric Brewer (1), Valtteri Filppula (1)",4,1:50,3-2
20132014,2013020042,NSH,,other,Eric Nystrom (1),1,11:14,1-0
20132014,2013020042,MIN,,5on4,"Zach Parise (3), Mikko Koivu (2), Ryan Suter (2)",1,4:05,1-1
20132014,2013020042,NSH,,other,"Filip Forsberg (1), Patric Hornqvist (1), Seth Jones (1)",1,5:07,2-1
20132014,2013020042,NSH,,5on4,"Colin Wilson (1), Matt Cullen (2), Mike Fisher (2)",1,5:46,3-1
20132014,2013020042,MIN,,5on4,"Jared Spurgeon (1), Nino Niederreiter (3), Mikael Granlund (3)",2,7:26,2-3
20132014,2013020043,NJD,,5on5,"Jaromir Jagr (2), Patrik Elias (4), Marek Zidlicky (4)",1,18:52,1-0
20132014,2013020043,VAN,,5on5,"Alexander Edler (1), Daniel Sedin (6), Henrik Sedin (6)",2,13:47,1-1
20132014,2013020043,NJD,,5on5,"Patrik Elias (2), Anton Volchenkov (1), Jaromir Jagr (1)",2,7:23,2-1
20132014,2013020043,VAN,,5on5,"Daniel Sedin (2), Chris Tanev (2), Ryan Stanton (2)",2,8:51,2-2
20132014,2013020043,VAN,,other,"Mike Santorelli (3), Jason Garrison (1), David Booth (1)",4,2:18,3-2
20132014,2013020044,NYR,,other,"Brad Richards (3), Derick Brassard (3), Derek Stepan (3)",1,3:27,1-0
