season,team,GP,PTS,W,L,OTL,Conference,Division,playoffs,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,offense_p60,defense_p60,differential_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,offense_p60_perc,defense_p60_perc,differential_p60_perc
20142015,ANA,82.0,109.0,51.0,24.0,7.0,west,pacific,top3,236.0,226.0,4on5,394.8833333333333,9.0,45.0,-36.0,0.167,11.55,36.02,0.243,0.961,0.099,0.862,0.138,0.901,28.0,94.0,0.23,70.0,253.0,0.217,2.824,2.588,126.0,465.0,0.213,139.0,654.0,0.175,91.0,325.0,42.0,18.0,14.0,159.0,129.0,77.0,20.0,128.0,0.16,0.275,13.0,189.0,35.0,140.0,0.252,0.214,0.094,0.289,21.0,74.0,30.0,102.0,224.0,235.0,93.0,53.0,49.0,44.0,36.0,28.0,89.0,18.0,10.0,18.0,-24.470000000000002,-339.0,-66.0,20.553,81.016,-60.463,1.367,6.837,-5.47,1.755,5.473,4.254,14.283,10.636,38.442,19.145,70.654,21.12,99.371,13.827,49.382,6.382,2.735,2.127,24.159,19.601,11.7,3.039,19.449,5.318,21.272,1.975,28.717,3.191,4.558,14.131,8.053,7.445,6.686,5.47,4.254,13.523,2.735,-3.718,-51.509,-10.028,1.519,2.735,3.123,12.31,-9.187,0.92,0.95,0.93,0.53,0.92,1.0,1.0,0.97,0.37,0.8,1.0,0.97,1.0,0.87,0.43,0.4,0.63,0.27,0.63,0.27,1.0,1.0,0.83,0.47,1.0,1.0,0.63,0.97,0.175,1.0,0.4,1.0,0.57,0.93,0.83,0.3,0.8,0.53,0.9,0.97,1.0,0.67,0.63,0.13,0.07,0.83,0.03,0.5,0.1,0.3,0.93,0.23,1.0,0.13,0.1,0.67,0.5,0.93,0.67,0.57,0.03,0.07,0.43,0.13,0.9,0.63,1.0,1.0,0.63,0.87
20142015,ANA,82.0,109.0,51.0,24.0,7.0,west,pacific,top3,236.0,226.0,5on4,377.43333333333334,34.0,6.0,28.0,0.85,33.38,4.29,0.886,1.0,0.098,0.902,0.098,0.902,96.0,13.0,0.881,248.0,32.0,0.886,2.526,2.508,489.0,79.0,0.861,658.0,87.0,0.883,346.0,61.0,152.0,148.0,89.0,19.0,15.0,14.0,162.0,21.0,0.33,0.266,169.0,8.0,143.0,18.0,0.217,0.207,0.257,0.092,56.0,171.0,16.0,30.0,233.0,233.0,38.0,23.0,69.0,7.0,113.0,44.0,39.0,38.0,15.0,0.0,29.090000000000003,410.0,83.0,67.37599999999999,10.291,57.084999999999994,5.405,0.954,4.451,5.306,0.682,15.261,2.067,39.424,5.087,77.736,12.559,104.601,13.83,55.003,9.697,24.163,23.527,14.148,3.02,2.385,2.226,25.753,3.338,22.732,2.861,26.866,1.272,8.902,2.543,6.041,3.656,10.969,1.113,17.963,6.995,6.2,6.041,4.624,65.177,13.194,2.385,0.0,10.711,1.636,9.075,0.92,0.95,0.1,0.1,0.23,0.57,0.1,0.2,0.37,0.8,0.47,0.37,0.82,0.33,0.9,0.27,0.07,0.45,0.07,0.45,0.37,0.7,0.63,0.83,0.4,0.8,0.33,0.73,0.883,0.83,0.47,0.8,0.7,0.7,0.6,0.77,0.07,0.43,0.1,0.5,0.07,0.63,0.07,0.5,0.9,0.55,0.9,0.73,0.77,0.43,0.6,0.67,0.7,0.07,0.6,0.3,0.18,0.97,0.83,0.77,0.27,0.3,0.65,1.0,0.8,0.4,0.67,0.1,0.53,0.1
20142015,ANA,82.0,109.0,51.0,24.0,7.0,west,pacific,top3,236.0,226.0,5on5,3984.9,167.0,159.0,8.0,0.512,156.68,141.97,0.525,1.002,0.087,0.915,0.085,0.913,505.0,451.0,0.528,1258.0,1149.0,0.523,2.458,2.412,2818.0,2664.0,0.514,3739.0,3593.0,0.51,1917.0,1879.0,753.0,922.0,524.0,698.0,844.0,551.0,812.0,863.0,0.29,0.324,921.0,929.0,901.0,785.0,0.241,0.218,0.246,0.259,249.0,565.0,252.0,584.0,2070.0,1898.0,2130.0,384.0,607.0,333.0,1999.0,426.0,634.0,394.0,134.0,137.0,14.710000000000008,154.0,54.0,323.684,300.974,22.709999999999997,2.514,2.394,0.12,2.359,2.138,7.604,6.791,18.942,17.3,42.43,40.111,56.298,54.099,28.864,28.292,11.338,13.882,7.89,10.51,12.708,8.296,12.226,12.994,13.566,11.82,13.867,13.988,3.749,3.794,32.071,5.782,9.14,5.014,30.099,6.414,9.546,5.932,0.221,2.319,0.813,2.018,2.063,4.874,4.532,0.342,0.92,0.95,0.7,0.57,0.55,0.78,0.6,0.73,0.43,0.9,0.7,0.67,0.62,0.83,0.67,0.52,0.73,0.35,0.73,0.35,0.73,0.8,0.7,0.6,0.58,0.77,0.47,0.6,0.51,0.7,0.53,0.73,0.87,0.2,0.43,0.5,0.57,0.67,0.43,0.85,0.45,0.7,0.4,0.9,0.47,0.95,0.42,0.27,0.63,0.33,0.83,0.5,0.8,0.5,0.7,0.83,0.7,0.67,0.2,0.67,0.07,0.03,0.85,0.9,0.13,0.6,0.43,0.6,0.5,0.57
20142015,ANA,82.0,109.0,51.0,24.0,7.0,west,pacific,top3,236.0,226.0,all,5002.733333333334,228.0,221.0,7.0,0.508,210.82,200.09,0.513,1.0,0.092,0.908,0.092,0.908,667.0,617.0,0.519,1676.0,1533.0,0.522,2.488,2.464,3618.0,3401.0,0.515,4759.0,4563.0,0.511,2490.0,2401.0,1009.0,1139.0,652.0,935.0,1040.0,660.0,1044.0,1060.0,0.29,0.312,1141.0,1162.0,1128.0,1000.0,0.237,0.219,0.24,0.255,354.0,883.0,320.0,804.0,2649.0,2482.0,2300.0,479.0,745.0,395.0,2186.0,515.0,788.0,460.0,163.0,160.0,10.72999999999999,217.0,50.0,438.82499999999993,421.08500000000004,17.73999999999999,2.735,2.651,0.084,2.528,2.4,8.0,7.4,20.101,18.386,43.392,40.79,57.077,54.726,29.864,28.796,12.101,13.661,7.82,11.214,12.473,7.916,12.521,12.713,13.529,11.993,13.685,13.936,4.246,3.838,27.585,5.745,8.935,4.737,26.218,6.177,9.451,5.517,0.129,2.603,0.6,1.955,1.919,5.263,5.05,0.213,0.92,0.95,0.63,0.43,0.43,0.57,0.43,0.57,0.38,0.87,0.63,0.67,0.67,0.73,0.67,0.47,0.7,0.23,0.7,0.23,0.63,0.77,0.73,0.57,0.63,0.8,0.57,0.67,0.511,0.67,0.57,0.83,0.83,0.33,0.57,0.43,0.6,0.7,0.43,0.9,0.55,0.7,0.4,0.83,0.33,0.93,0.27,0.27,0.67,0.33,0.8,0.5,0.8,0.23,0.43,0.8,0.53,0.83,0.38,0.73,0.07,0.03,0.9,0.9,0.2,0.7,0.53,0.5,0.53,0.5
20142015,ANA,82.0,109.0,51.0,24.0,7.0,west,pacific,top3,236.0,226.0,other,245.51666666666665,18.0,11.0,7.0,0.621,9.22,17.8,0.341,1.051,0.132,0.919,0.081,0.868,38.0,59.0,0.392,100.0,118.0,0.459,2.642,2.846,185.0,193.0,0.489,223.0,229.0,0.493,136.0,136.0,62.0,51.0,25.0,59.0,52.0,18.0,50.0,48.0,0.27,0.249,38.0,36.0,49.0,57.0,0.22,0.249,0.17,0.157,28.0,73.0,22.0,88.0,122.0,116.0,39.0,19.0,20.0,11.0,38.0,17.0,26.0,10.0,4.0,5.0,-8.58,-8.0,-21.0,27.220999999999997,28.798,-1.5770000000000004,4.399,2.688,1.711,2.253,4.35,9.287,14.419,24.438,28.837,45.211,47.166,54.497,55.964,33.236,33.236,15.152,12.464,6.11,14.419,12.708,4.399,12.219,11.73,11.975,13.93,9.287,8.798,6.843,5.376,9.531,4.643,4.888,2.688,9.287,4.155,6.354,2.444,-2.097,-1.955,-5.132,0.978,1.222,6.652,7.038,-0.385,0.92,0.95,0.87,0.97,0.92,0.07,0.1,0.07,0.77,0.2,0.03,0.07,0.2,0.07,0.27,0.93,0.93,0.4,0.93,0.4,0.1,0.2,0.7,0.63,0.33,0.23,0.8,0.37,0.493,0.23,0.87,0.5,0.37,0.53,0.7,0.57,0.9,0.77,0.1,0.63,0.23,0.37,0.6,0.67,0.3,0.25,0.57,0.17,0.93,0.67,0.6,0.37,0.37,0.47,0.2,0.7,0.35,0.58,0.37,0.63,0.73,0.17,0.97,0.87,0.1,0.87,0.23,0.37,0.53,0.37
20142015,ARI,82.0,56.0,24.0,50.0,8.0,west,central,none,170.0,272.0,4on5,437.05,4.0,63.0,-59.0,0.06,4.32,57.48,0.07,0.937,0.073,0.864,0.136,0.927,15.0,156.0,0.088,28.0,342.0,0.076,2.62,2.629,66.0,638.0,0.094,87.0,876.0,0.09,55.0,463.0,13.0,10.0,12.0,186.0,193.0,99.0,17.0,215.0,0.26,0.337,21.0,238.0,11.0,175.0,0.126,0.2,0.241,0.272,17.0,48.0,30.0,78.0,242.0,281.0,92.0,58.0,30.0,27.0,45.0,17.0,65.0,14.0,9.0,9.0,-53.16,-572.0,-141.0,8.318,120.48,-112.162,0.549,8.649,-8.1,0.593,7.891,2.059,21.416,3.844,46.951,9.061,87.587,11.944,120.261,7.551,63.563,1.785,1.373,1.647,25.535,26.496,13.591,2.334,29.516,1.51,24.025,2.883,32.674,2.334,4.119,12.63,7.962,4.119,3.707,6.178,2.334,8.923,1.922,-7.298,-78.526,-19.357,1.236,1.236,1.142,16.54,-15.398,0.07,0.08,0.23,0.03,0.2,0.07,0.17,0.03,0.03,0.03,0.3,0.03,0.07,0.37,0.27,0.23,0.3,0.32,0.3,0.32,0.43,0.13,0.03,0.03,0.07,0.17,0.03,0.03,0.09,0.3,0.03,0.1,0.1,0.67,0.03,0.03,0.37,0.13,1.0,0.03,0.7,0.53,0.33,0.53,0.9,0.13,0.4,0.43,0.73,0.8,0.33,0.83,0.83,0.63,0.03,0.9,0.23,0.52,1.0,0.93,0.93,0.9,0.2,0.8,0.7,0.03,0.27,0.23,0.03,0.03
20142015,ARI,82.0,56.0,24.0,50.0,8.0,west,central,none,170.0,272.0,5on4,364.01666666666665,42.0,7.0,35.0,0.857,40.63,7.42,0.846,1.012,0.121,0.891,0.109,0.879,112.0,17.0,0.868,238.0,45.0,0.841,2.501,2.783,496.0,85.0,0.854,669.0,98.0,0.872,347.0,64.0,126.0,152.0,103.0,28.0,16.0,8.0,204.0,14.0,0.41,0.165,173.0,13.0,149.0,21.0,0.223,0.214,0.259,0.133,41.0,121.0,9.0,18.0,245.0,177.0,61.0,11.0,66.0,8.0,84.0,40.0,20.0,18.0,6.0,3.0,33.21,411.0,95.0,82.63300000000001,14.418999999999997,68.214,6.923,1.154,5.769,6.697,1.223,18.461,2.802,39.229,7.417,81.754,14.01,110.27,16.153,57.195,10.549,20.768,25.054,16.977,4.615,2.637,1.319,33.625,2.308,24.559,3.461,28.515,2.143,6.758,1.483,10.054,1.813,10.879,1.319,13.846,6.593,3.297,2.967,5.474,67.744,15.659,0.989,0.494,13.62,2.377,11.244,0.07,0.08,0.77,0.6,0.27,0.22,0.77,0.63,0.17,0.03,0.4,0.63,0.2,0.23,0.27,0.33,0.5,0.32,0.5,0.32,0.77,0.67,0.27,0.1,0.3,0.9,0.13,0.87,0.872,0.9,0.17,0.57,0.87,0.97,0.4,0.03,0.57,0.33,0.67,0.43,0.27,0.97,0.3,0.03,0.53,0.1,0.27,0.2,0.87,0.47,0.07,0.53,0.07,0.3,0.03,0.53,0.97,0.6,1.0,0.93,0.13,0.23,0.77,0.83,0.17,0.23,0.87,0.83,0.17,0.67
20142015,ARI,82.0,56.0,24.0,50.0,8.0,west,central,none,170.0,272.0,5on5,4028.1333333333337,113.0,187.0,-74.0,0.377,141.84,170.83,0.454,0.969,0.059,0.91,0.09,0.941,434.0,545.0,0.443,1076.0,1348.0,0.444,2.331,2.45,2699.0,2910.0,0.481,3712.0,3896.0,0.488,1900.0,2078.0,642.0,821.0,663.0,803.0,855.0,621.0,984.0,925.0,0.36,0.318,1013.0,986.0,799.0,832.0,0.215,0.214,0.273,0.253,258.0,560.0,234.0,532.0,2059.0,1934.0,2295.0,402.0,428.0,244.0,2284.0,451.0,503.0,268.0,149.0,163.0,-28.99000000000001,-211.0,-111.0,254.84399999999997,357.829,-102.985,1.683,2.785,-1.102,2.113,2.545,6.465,8.118,16.027,20.079,40.202,43.345,55.291,58.032,28.301,30.952,9.563,12.229,9.876,11.961,12.735,9.25,14.657,13.778,11.901,12.393,15.089,14.687,3.843,3.485,34.185,5.988,6.375,3.634,34.021,6.718,7.492,3.992,-0.432,-3.143,-1.653,2.219,2.428,3.796,5.33,-1.534,0.07,0.08,0.03,0.07,0.07,0.17,0.1,0.17,0.17,0.23,0.17,0.17,0.1,0.03,0.25,0.07,0.03,0.17,0.03,0.17,0.23,0.2,0.23,0.13,0.27,0.4,0.13,0.27,0.488,0.5,0.17,0.27,0.4,0.93,0.4,0.13,0.3,0.4,0.63,0.32,0.37,0.77,0.03,0.13,0.7,0.13,0.33,0.37,0.5,0.9,0.37,0.87,0.2,0.4,0.23,0.77,0.5,0.63,0.7,0.87,0.3,0.22,0.78,0.6,0.27,0.2,0.37,0.07,0.17,0.07
20142015,ARI,82.0,56.0,24.0,50.0,8.0,west,central,none,170.0,272.0,all,4995.433333333333,165.0,267.0,-102.0,0.382,195.48,249.23,0.44,0.971,0.068,0.903,0.097,0.932,605.0,771.0,0.44,1430.0,1846.0,0.437,2.378,2.502,3415.0,3820.0,0.472,4649.0,5091.0,0.477,2416.0,2745.0,825.0,1018.0,805.0,1075.0,1110.0,755.0,1247.0,1198.0,0.37,0.314,1234.0,1271.0,999.0,1075.0,0.215,0.211,0.265,0.25,338.0,776.0,293.0,691.0,2666.0,2476.0,2489.0,490.0,538.0,286.0,2451.0,537.0,604.0,308.0,170.0,187.0,-53.75,-405.0,-166.0,360.485,516.234,-155.749,1.982,3.207,-1.225,2.348,2.993,7.267,9.26,17.176,22.172,41.017,45.882,55.839,61.148,29.019,32.97,9.909,12.227,9.669,12.912,13.332,9.068,14.978,14.389,11.999,12.912,14.822,15.266,4.06,3.519,29.895,5.885,6.462,3.435,29.439,6.45,7.255,3.699,-0.646,-4.864,-1.994,2.042,2.246,4.33,6.2,-1.871,0.07,0.08,0.07,0.07,0.07,0.07,0.1,0.07,0.1,0.13,0.13,0.1,0.1,0.03,0.2,0.05,0.03,0.12,0.03,0.12,0.17,0.17,0.1,0.07,0.2,0.43,0.13,0.2,0.477,0.47,0.1,0.13,0.4,0.93,0.27,0.07,0.27,0.5,0.8,0.33,0.35,0.8,0.03,0.13,0.87,0.07,0.3,0.4,0.53,0.83,0.33,0.87,0.2,0.43,0.17,0.83,0.67,0.52,0.9,0.9,0.33,0.2,0.77,0.5,0.3,0.17,0.27,0.07,0.07,0.07
20142015,ARI,82.0,56.0,24.0,50.0,8.0,west,central,none,170.0,272.0,other,166.23333333333332,6.0,10.0,-4.0,0.375,8.68,13.5,0.391,0.982,0.053,0.929,0.071,0.947,44.0,53.0,0.454,88.0,111.0,0.442,2.7,2.745,154.0,187.0,0.452,181.0,221.0,0.45,114.0,140.0,44.0,35.0,27.0,58.0,46.0,27.0,42.0,44.0,0.27,0.235,27.0,34.0,40.0,47.0,0.221,0.213,0.149,0.154,22.0,47.0,20.0,63.0,120.0,84.0,41.0,19.0,14.0,7.0,38.0,29.0,16.0,8.0,6.0,12.0,-4.82,-33.0,-9.0,14.684000000000001,23.504,-8.82,2.166,3.609,-1.444,3.133,4.873,15.881,19.13,31.763,40.064,55.585,67.495,65.33,79.767,41.147,50.531,15.881,12.633,9.745,20.934,16.603,9.745,15.159,15.881,14.438,16.964,9.745,12.272,7.941,7.219,14.798,6.858,5.053,2.527,13.716,10.467,5.775,2.888,-1.74,-11.911,-3.248,2.166,4.331,5.3,8.483,-3.183,0.07,0.08,0.23,0.2,0.2,0.13,0.37,0.1,0.47,0.07,0.17,0.2,0.13,0.13,0.83,0.27,0.23,0.72,0.23,0.72,0.37,0.5,0.33,0.2,0.17,0.53,0.23,0.1,0.45,0.47,0.23,0.57,0.4,0.93,0.3,0.07,0.03,0.73,0.53,0.85,0.2,0.93,0.2,0.37,0.8,0.25,0.38,0.57,0.07,0.6,0.47,0.53,0.57,0.27,0.63,0.63,1.0,0.17,0.67,0.87,0.5,0.13,0.73,0.03,0.6,0.23,0.5,0.2,0.13,0.17
