season,game_id,team,desc_new,strength,desc,game_period,time_elapsed,goal_desc
20142015,2014020001,TOR,,5on4,"Tyler Bozak (1), Stuart Percy (1), Dion Phaneuf (1)",1,19:22,1-0
20142015,2014020001,MTL,,5on5,"Max Pacioretty (1), PA Parenteau (1), Alexei Emelin (1)",1,4:42,1-1
20142015,2014020001,TOR,,5on5,"Nazem Kadri (1), Brandon Kozun (1), Joffrey Lupul (1)",1,8:04,2-1
20142015,2014020001,MTL,,5on5,"Tomas Plekanec (1), Alexei Emelin (0)",2,4:34,2-2
20142015,2014020001,TOR,,5on5,"Morgan Rielly (1), Leo Komarov (1), Mike Santorelli (1)",3,17:41,3-2
20142015,2014020001,MTL,,5on5,"Tomas Plekanec (2), Alex Galchenyuk (0)",3,19:17,3-3
20142015,2014020001,MTL,,5on5,"P.K. Subban (1), David Desharnais (2), PA Parenteau (2)",3,8:41,4-3
20142015,2014020002,BOS,,5on4,"Reilly Smith (1), Carl Soderberg (1), Patrice Bergeron (1)",1,10:39,1-0
20142015,2014020002,BOS,,5on5,"Chris Kelly (1), Adam McQuaid (2), Carl Soderberg (2)",3,18:09,2-0
20142015,2014020002,PHI,,5on5,"Sean Couturier (1), Jakub Voracek (1), Matt Read (1)",3,4:19,1-2
20142015,2014020003,VAN,,5on4,"Alexandre Burrows (1), Dan Hamhuis (1), Chris Tanev (1)",1,11:55,1-0
20142015,2014020003,VAN,,5on5,"Radim Vrbata (1), Henrik Sedin (1), Daniel Sedin (1)",2,11:07,2-0
20142015,2014020003,CGY,,5on5,"Jiri Hudler (1), Sean Monahan (1), Mark Giordano (1)",2,13:19,1-2
20142015,2014020003,CGY,,5on5,"Paul Byron (1), Joe Colborne (0)",2,4:08,2-2
20142015,2014020003,VAN,,5on5,"Zack Kassian (1), Linden Vey (1), Brad Richardson (1)",2,5:16,3-2
20142015,2014020003,VAN,,5on5,"Henrik Sedin (1), Chris Tanev (2), Brad Richardson (2)",3,18:44,4-2
20142015,2014020004,SJS,,5on5,"Tommy Wingels (1), Tye McGinn (1), Jason Demers (1)",1,5:43,1-0
20142015,2014020004,SJS,,5on5,"Tommy Wingels (2), Brent Burns (1), Chris Tierney (1)",2,15:50,2-0
20142015,2014020004,SJS,,5on5,"Matt Nieto (1), Patrick Marleau (0)",2,16:04,3-0
20142015,2014020004,SJS,,5on4,"Patrick Marleau (1), Brent Burns (1), Marc-Edouard Vlasic (1)",2,3:20,4-0
20142015,2014020005,CBJ,,5on5,"Jack Skille (1), Jared Boll (1), Michael Chaput (1)",2,13:21,1-0
20142015,2014020005,BUF,,5on5,"Zemgus Girgensons (1), Marcus Foligno (0)",2,14:42,1-1
20142015,2014020005,CBJ,,5on4,"Cam Atkinson (1), Ryan Johansen (1), Nick Foligno (1)",3,12:45,2-1
20142015,2014020005,CBJ,,5on5,"Artem Anisimov (1), Scott Hartnell (1), Alexander Wennberg (1)",3,17:34,3-1
20142015,2014020006,NJD,,5on5,"Michael Ryder (1), Ryane Clowe (1), Andy Greene (1)",1,12:05,1-0
20142015,2014020006,PHI,,5on4,"Claude Giroux (1), Mark Streit (2), Jakub Voracek (2)",2,15:44,1-1
20142015,2014020006,PHI,,5on5,"Wayne Simmonds (1), Matt Read (1), Andrew MacDonald (1)",2,19:03,2-1
20142015,2014020006,PHI,,5on4,"Wayne Simmonds (2), Vincent Lecavalier (1), Claude Giroux (1)",2,19:59,3-1
20142015,2014020006,NJD,,5on5,"Adam Henrique (1), Michael Ryder (0)",2,2:10,2-3
20142015,2014020006,NJD,,5on5,"Michael Cammalleri (1), Jaromir Jagr (1), Marek Zidlicky (1)",2,5:33,3-3
20142015,2014020006,NJD,,5on5,"Michael Cammalleri (2), Jaromir Jagr (0)",3,19:00,4-3
20142015,2014020006,NJD,,5on5,"Patrik Elias (1), Marek Zidlicky (1), Martin Havlat (1)",3,4:16,5-3
20142015,2014020006,PHI,,5on5,"Vincent Lecavalier (1), Wayne Simmonds (2), Mark Streit (2)",3,4:31,4-5
20142015,2014020006,NJD,,5on5,"Dainius Zubrus (1), Adam Henrique (2), Michael Ryder (2)",3,7:13,6-4
20142015,2014020007,PIT,,5on5,"Pascal Dupuis (1), Olli Maatta (1), Evgeni Malkin (1)",1,13:14,1-0
20142015,2014020007,ANA,,5on4,"Ryan Kesler (1), Ryan Getzlaf (1), Sami Vatanen (1)",1,14:22,1-1
20142015,2014020007,PIT,,5on5,"Patric Hornqvist (1), Sidney Crosby (0)",1,5:16,2-1
