season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023020979,CHI,0.0,4.0,COL,2,18:40,1120.0,5on5,DZ,COL,penalty,MIN,2 minutes - interference,8480069.0,8480025.0,,-82.0,8.0,ROSS COLTON,8479525,CALE MAKAR,8480069,MILES WOOD,8477425,DEVON TOEWS,8478038,JONATHAN DROUIN,8477494,JUSTUS ANNUNEN,8481020,PETR MRAZEK,8475852,LOUIS CREVIER,8481806,JARRED TINORDI,8475797,BORIS KATCHOUK,8479383,MACKENZIE ENTWISTLE,8480025,ANTHONY BEAUVILLIER,8478463,0,0,6,6,5on5,5on5,0,0,4,4+,1,CHI,5on5,OZ,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,2,18:40,1120.0,5on4,OZ,CHI,faceoff,,,8473422.0,8477476.0,,-69.0,-22.0,ROSS COLTON,8479525,CALE MAKAR,8480069,MILES WOOD,8477425,DEVON TOEWS,8478038,JONATHAN DROUIN,8477494,JUSTUS ANNUNEN,8481020,PETR MRAZEK,8475852,LOUIS CREVIER,8481806,JARRED TINORDI,8475797,BORIS KATCHOUK,8479383,MACKENZIE ENTWISTLE,8480025,ANTHONY BEAUVILLIER,8478463,0,0,6,6,Powerplay,Penalty Kill,0,0,4,4+,1,COL,4on5,DZ,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,2,19:09,1149.0,5on4,OZ,CHI,missed-shot,wrist,wide-left,8480798.0,,,-31.0,3.0,ARTTURI LEHKONEN,8477476,SAMUEL GIRARD,8479398,ZACH PARISE,8470610,DEVON TOEWS,8478038,JUSTUS ANNUNEN,8481020,,,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,CONNOR BEDARD,8484144,TYLER JOHNSON,8474870,SETH JONES,8477495,PHILIPP KURASHEV,8480798,0,0,5,6,Powerplay,Penalty Kill,0,0,4,4+,1,COL,4on5,DZ,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,2,19:26,1166.0,5on4,OZ,CHI,shot-on-goal,wrist,,8473422.0,,,-82.0,-16.0,ARTTURI LEHKONEN,8477476,SAMUEL GIRARD,8479398,ZACH PARISE,8470610,DEVON TOEWS,8478038,JUSTUS ANNUNEN,8481020,,,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,CONNOR BEDARD,8484144,TYLER JOHNSON,8474870,SETH JONES,8477495,PHILIPP KURASHEV,8480798,0,0,5,6,Powerplay,Penalty Kill,0,0,4,4+,1,COL,4on5,DZ,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,2,19:51,1191.0,5on4,DZ,CHI,blocked-shot,blocked,,8481524.0,8479390.0,,-68.0,27.0,LOGAN O'CONNOR,8481186,ANDREW COGLIANO,8471699,BOWEN BYRAM,8481524,JUSTUS ANNUNEN,8481020,JACK JOHNSON,8471677,,,RYAN DONATO,8477987,JASON DICKINSON,8477450,KEVIN KORCHINSKI,8483466,PETR MRAZEK,8475852,TAYLOR RADDYSH,8479390,ANTHONY BEAUVILLIER,8478463,0,0,5,6,Powerplay,Penalty Kill,0,0,4,4+,1,COL,4on5,OZ,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,2,20:00,1200.0,5on4,,,period-end,,,,,,,,LOGAN O'CONNOR,8481186.0,ANDREW COGLIANO,8471699.0,BOWEN BYRAM,8481524.0,JUSTUS ANNUNEN,8481020.0,JACK JOHNSON,8471677.0,JUSTUS ANNUNEN,8481020.0,RYAN DONATO,8477987.0,JASON DICKINSON,8477450.0,KEVIN KORCHINSKI,8483466.0,PETR MRAZEK,8475852.0,TAYLOR RADDYSH,8479390.0,ANTHONY BEAUVILLIER,8478463.0,0,0,0,0,Powerplay,Penalty Kill,0,0,4,4+,1,COL,4on5,,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,3,00:00,0.0,5on4,,,period-start,,,,,,,,SAMUEL GIRARD,8479398.0,ZACH PARISE,8470610.0,ANDREW COGLIANO,8471699.0,DEVON TOEWS,8478038.0,JUSTUS ANNUNEN,8481020.0,JACK JOHNSON,8471677.0,PETR MRAZEK,8475852.0,NICK FOLIGNO,8473422.0,CONNOR BEDARD,8484144.0,TYLER JOHNSON,8474870.0,SETH JONES,8477495.0,PHILIPP KURASHEV,8480798.0,0,0,0,0,Powerplay,Penalty Kill,0,0,4,4+,1,COL,4on5,,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,3,00:00,0.0,5on4,NZ,CHI,faceoff,,,8473422.0,8471699.0,,0.0,0.0,SAMUEL GIRARD,8479398,ZACH PARISE,8470610,ANDREW COGLIANO,8471699,DEVON TOEWS,8478038,JUSTUS ANNUNEN,8481020,,,PETR MRAZEK,8475852,NICK FOLIGNO,8473422,CONNOR BEDARD,8484144,TYLER JOHNSON,8474870,SETH JONES,8477495,PHILIPP KURASHEV,8480798,0,0,5,6,Powerplay,Penalty Kill,0,0,4,4+,1,COL,4on5,NZ,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,3,00:50,50.0,5on5,,,stoppage,icing,,,,,,,SAMUEL GIRARD,8479398.0,ZACH PARISE,8470610.0,ANDREW COGLIANO,8471699.0,DEVON TOEWS,8478038.0,JUSTUS ANNUNEN,8481020.0,JUSTUS ANNUNEN,8481020.0,PETR MRAZEK,8475852.0,NICK FOLIGNO,8473422.0,CONNOR BEDARD,8484144.0,TYLER JOHNSON,8474870.0,SETH JONES,8477495.0,PHILIPP KURASHEV,8480798.0,0,0,0,0,5on5,5on5,0,0,4,4+,1,COL,5on5,,2024-03-04
20232024,2023020979,CHI,0.0,4.0,COL,3,00:50,50.0,5on5,OZ,COL,faceoff,,,8477492.0,8480798.0,,-69.0,22.0,ARTTURI LEHKONEN,8477476,SAMUEL GIRARD,8479398,MILES WOOD,8477425,NATHAN MACKINNON,8477492,JUSTUS ANNUNEN,8481020,JACK JOHNSON,8471677,KEVIN KORCHINSKI,8483466,PETR MRAZEK,8475852,CONNOR BEDARD,8484144,TYLER JOHNSON,8474870,SETH JONES,8477495,PHILIPP KURASHEV,8480798,0,0,6,6,5on5,5on5,0,0,4,4+,1,CHI,5on5,DZ,2024-03-04
