season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023021009,EDM,2.0,1.0,BUF,3,09:54,594.0,5on5,NZ,EDM,faceoff,,,8475842.0,8477949.0,,-20.0,-22.0,RASMUS DAHLIN,8480839,TYSON JOST,8479370,UKKO-PEKKA LUUKKONEN,8480045,BOWEN BYRAM,8481524,LUKAS ROUSEK,8481751,VICTOR OLOFSSON,8478109,CONNOR MCDAVID,8478402,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,BRETT KULAK,8476967,ZACH HYMAN,8475786,0,0,6,6,5on5,5on5,0,0,1,1,0,BUF,5on5,NZ,2024-03-09
20232024,2023021009,EDM,2.0,1.0,BUF,3,10:08,608.0,5on5,,,stoppage,offside,,,,,,,RASMUS DAHLIN,8480839.0,TYSON JOST,8479370.0,UKKO-PEKKA LUUKKONEN,8480045.0,BOWEN BYRAM,8481524.0,LUKAS ROUSEK,8481751.0,VICTOR OLOFSSON,8478109.0,CONNOR MCDAVID,8478402.0,EVAN BOUCHARD,8480803.0,STUART SKINNER,8479973.0,RYAN NUGENT-HOPKINS,8476454.0,BRETT KULAK,8476967.0,ZACH HYMAN,8475786.0,0,0,0,0,5on5,5on5,0,0,1,1,0,BUF,5on5,,2024-03-09
20232024,2023021009,EDM,2.0,1.0,BUF,3,10:08,608.0,5on5,NZ,EDM,faceoff,,,8477934.0,8477949.0,,-20.0,-22.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,BOWEN BYRAM,8481524,TAGE THOMPSON,8479420,ALEX TUCH,8477949,SAM CARRICK,8475842,STUART SKINNER,8479973,BRETT KULAK,8476967,CODY CECI,8476879,CONNOR BROWN,8477015,MATTIAS JANMARK,8477406,0,0,6,6,5on5,5on5,0,0,1,1,0,BUF,5on5,NZ,2024-03-09
20232024,2023021009,EDM,2.0,1.0,BUF,3,10:31,631.0,5on5,NZ,BUF,hit,,,8481524.0,8480802.0,,-16.0,-39.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,BOWEN BYRAM,8481524,TAGE THOMPSON,8479420,ALEX TUCH,8477949,RYAN MCLEOD,8480802,STUART SKINNER,8479973,BRETT KULAK,8476967,WARREN FOEGELE,8477998,LEON DRAISAITL,8477934,CODY CECI,8476879,0,0,6,6,5on5,5on5,0,0,1,1,0,EDM,5on5,NZ,2024-03-09
20232024,2023021009,EDM,2.0,1.0,BUF,3,11:36,696.0,5on5,DZ,EDM,giveaway,,,8478402.0,,,57.0,22.0,HENRI JOKIHARJU,8480035,JACOB BRYSON,8480196,UKKO-PEKKA LUUKKONEN,8480045,ZACH BENSON,8484145,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,CONNOR MCDAVID,8478402,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,VINCENT DESHARNAIS,8479576,DARNELL NURSE,8477498,0,0,6,6,5on5,5on5,0,0,1,1,0,BUF,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,1.0,BUF,3,11:39,699.0,5on5,OZ,BUF,goal,backhand,,8480196.0,,,67.0,-25.0,HENRI JOKIHARJU,8480035,JACOB BRYSON,8480196,UKKO-PEKKA LUUKKONEN,8480045,ZACH BENSON,8484145,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,CONNOR MCDAVID,8478402,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,VINCENT DESHARNAIS,8479576,DARNELL NURSE,8477498,0,0,6,6,5on5,5on5,0,0,1,1,0,EDM,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,11:39,699.0,5on5,NZ,EDM,faceoff,,,8474641.0,8479370.0,,0.0,0.0,HENRI JOKIHARJU,8480035,JACOB BRYSON,8480196,UKKO-PEKKA LUUKKONEN,8480045,ZACH BENSON,8484145,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,CONNOR MCDAVID,8478402,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,VINCENT DESHARNAIS,8479576,DARNELL NURSE,8477498,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,NZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,12:13,733.0,5on5,OZ,BUF,shot-on-goal,wrist,,8481524.0,,,75.0,6.0,RASMUS DAHLIN,8480839,TYSON JOST,8479370,UKKO-PEKKA LUUKKONEN,8480045,BOWEN BYRAM,8481524,LUKAS ROUSEK,8481751,VICTOR OLOFSSON,8478109,EVANDER KANE,8475169,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,ADAM HENRIQUE,8474641,MATTIAS EKHOLM,8475218,COREY PERRY,8470621,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,12:38,758.0,5on5,DZ,BUF,blocked-shot,blocked,,8470621.0,8480035.0,,52.0,-4.0,HENRI JOKIHARJU,8480035,RASMUS DAHLIN,8480839,TYSON JOST,8479370,UKKO-PEKKA LUUKKONEN,8480045,LUKAS ROUSEK,8481751,VICTOR OLOFSSON,8478109,EVANDER KANE,8475169,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,ADAM HENRIQUE,8474641,MATTIAS EKHOLM,8475218,COREY PERRY,8470621,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,12:45,765.0,5on5,DZ,BUF,takeaway,,,8480035.0,,,-37.0,35.0,HENRI JOKIHARJU,8480035,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,PEYTON KREBS,8481522,LUKAS ROUSEK,8481751,VICTOR OLOFSSON,8478109,EVANDER KANE,8475169,SAM CARRICK,8475842,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,BRETT KULAK,8476967,COREY PERRY,8470621,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:12,792.0,5on5,OZ,EDM,shot-on-goal,slap,,8476879.0,,,-62.0,29.0,JACOB BRYSON,8480196,JEFF SKINNER,8475784,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,PEYTON KREBS,8481522,ALEX TUCH,8477949,SAM CARRICK,8475842,STUART SKINNER,8479973,BRETT KULAK,8476967,CODY CECI,8476879,CONNOR BROWN,8477015,MATTIAS JANMARK,8477406,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:14,794.0,5on5,,,stoppage,goalie-stopped-after-sog,,,,,,,JACOB BRYSON,8480196.0,JEFF SKINNER,8475784.0,UKKO-PEKKA LUUKKONEN,8480045.0,OWEN POWER,8482671.0,PEYTON KREBS,8481522.0,ALEX TUCH,8477949.0,SAM CARRICK,8475842.0,STUART SKINNER,8479973.0,BRETT KULAK,8476967.0,CODY CECI,8476879.0,CONNOR BROWN,8477015.0,MATTIAS JANMARK,8477406.0,0,0,0,0,5on5,5on5,0,0,0,0,Tie,BUF,5on5,,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:14,794.0,5on5,OZ,EDM,faceoff,,,8478402.0,8476878.0,,-69.0,22.0,JACOB BRYSON,8480196,JEFF SKINNER,8475784,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,PEYTON KREBS,8481522,ALEX TUCH,8477949,SAM CARRICK,8475842,STUART SKINNER,8479973,BRETT KULAK,8476967,CODY CECI,8476879,CONNOR BROWN,8477015,MATTIAS JANMARK,8477406,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:21,801.0,5on5,DZ,EDM,blocked-shot,blocked,,8479420.0,8480803.0,,-42.0,24.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,BOWEN BYRAM,8481524,TAGE THOMPSON,8479420,ALEX TUCH,8477949,CONNOR MCDAVID,8478402,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,MATTIAS EKHOLM,8475218,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:46,826.0,5on5,DZ,BUF,blocked-shot,blocked,,8476454.0,8480839.0,,54.0,-9.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,BOWEN BYRAM,8481524,TAGE THOMPSON,8479420,ALEX TUCH,8477949,CONNOR MCDAVID,8478402,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,MATTIAS EKHOLM,8475218,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:50,830.0,5on5,OZ,BUF,takeaway,,,8477949.0,,,82.0,-32.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,BOWEN BYRAM,8481524,TAGE THOMPSON,8479420,ALEX TUCH,8477949,CONNOR MCDAVID,8478402,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,MATTIAS EKHOLM,8475218,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:51,831.0,5on5,OZ,BUF,shot-on-goal,snap,,8479420.0,,,68.0,4.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,BOWEN BYRAM,8481524,TAGE THOMPSON,8479420,ALEX TUCH,8477949,CONNOR MCDAVID,8478402,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,MATTIAS EKHOLM,8475218,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:55,835.0,5on5,,,stoppage,goalie-stopped-after-sog,,,,,,,RASMUS DAHLIN,8480839.0,UKKO-PEKKA LUUKKONEN,8480045.0,ZEMGUS GIRGENSONS,8476878.0,BOWEN BYRAM,8481524.0,TAGE THOMPSON,8479420.0,ALEX TUCH,8477949.0,CONNOR MCDAVID,8478402.0,EVAN BOUCHARD,8480803.0,STUART SKINNER,8479973.0,RYAN NUGENT-HOPKINS,8476454.0,ZACH HYMAN,8475786.0,MATTIAS EKHOLM,8475218.0,0,0,0,0,5on5,5on5,0,0,0,0,Tie,BUF,5on5,,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,13:55,835.0,5on5,DZ,EDM,faceoff,,,8477934.0,8481528.0,,69.0,22.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,BOWEN BYRAM,8481524,TAGE THOMPSON,8479420,ALEX TUCH,8477949,CONNOR MCDAVID,8478402,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,MATTIAS EKHOLM,8475218,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,14:01,841.0,5on5,OZ,EDM,shot-on-goal,wrist,,8477998.0,,,-40.0,-13.0,HENRI JOKIHARJU,8480035,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,ZACH BENSON,8484145,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,RYAN MCLEOD,8480802,STUART SKINNER,8479973,WARREN FOEGELE,8477998,LEON DRAISAITL,8477934,VINCENT DESHARNAIS,8479576,DARNELL NURSE,8477498,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,14:39,879.0,5on5,DZ,EDM,giveaway,,,8477498.0,,,92.0,-30.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZACH BENSON,8484145,BOWEN BYRAM,8481524,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,RYAN MCLEOD,8480802,STUART SKINNER,8479973,WARREN FOEGELE,8477998,LEON DRAISAITL,8477934,VINCENT DESHARNAIS,8479576,DARNELL NURSE,8477498,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,14:43,883.0,5on5,DZ,EDM,hit,,,8477498.0,8480762.0,,96.0,-9.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,ZACH BENSON,8484145,BOWEN BYRAM,8481524,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,RYAN MCLEOD,8480802,STUART SKINNER,8479973,WARREN FOEGELE,8477998,LEON DRAISAITL,8477934,VINCENT DESHARNAIS,8479576,DARNELL NURSE,8477498,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,15:27,927.0,5on5,OZ,EDM,missed-shot,deflected,wide-left,8470621.0,,,-82.0,1.0,RASMUS DAHLIN,8480839,TYSON JOST,8479370,UKKO-PEKKA LUUKKONEN,8480045,CONNOR CLIFTON,8477365,LUKAS ROUSEK,8481751,VICTOR OLOFSSON,8478109,EVANDER KANE,8475169,STUART SKINNER,8479973,BRETT KULAK,8476967,CODY CECI,8476879,ADAM HENRIQUE,8474641,COREY PERRY,8470621,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,15:30,930.0,5on5,OZ,EDM,missed-shot,backhand,wide-left,8475169.0,,,-89.0,-6.0,RASMUS DAHLIN,8480839,TYSON JOST,8479370,UKKO-PEKKA LUUKKONEN,8480045,CONNOR CLIFTON,8477365,LUKAS ROUSEK,8481751,VICTOR OLOFSSON,8478109,EVANDER KANE,8475169,STUART SKINNER,8479973,BRETT KULAK,8476967,CODY CECI,8476879,ADAM HENRIQUE,8474641,COREY PERRY,8470621,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,15:31,931.0,5on5,DZ,BUF,hit,,,8478109.0,8470621.0,,-84.0,0.0,RASMUS DAHLIN,8480839,TYSON JOST,8479370,UKKO-PEKKA LUUKKONEN,8480045,CONNOR CLIFTON,8477365,LUKAS ROUSEK,8481751,VICTOR OLOFSSON,8478109,EVANDER KANE,8475169,STUART SKINNER,8479973,BRETT KULAK,8476967,CODY CECI,8476879,ADAM HENRIQUE,8474641,COREY PERRY,8470621,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,OZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,16:31,991.0,5on5,OZ,BUF,hit,,,8481522.0,8475218.0,,98.0,11.0,HENRI JOKIHARJU,8480035,UKKO-PEKKA LUUKKONEN,8480045,ZEMGUS GIRGENSONS,8476878,OWEN POWER,8482671,PEYTON KREBS,8481522,ALEX TUCH,8477949,SAM CARRICK,8475842,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,MATTIAS EKHOLM,8475218,CONNOR BROWN,8477015,MATTIAS JANMARK,8477406,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,16:50,1010.0,5on5,OZ,BUF,shot-on-goal,wrist,,8477949.0,,,55.0,-17.0,HENRI JOKIHARJU,8480035,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,PEYTON KREBS,8481522,ERIC ROBINSON,8480762,ALEX TUCH,8477949,SAM CARRICK,8475842,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,MATTIAS EKHOLM,8475218,CONNOR BROWN,8477015,MATTIAS JANMARK,8477406,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,17:01,1021.0,5on5,OZ,BUF,hit,,,8480762.0,8475842.0,,48.0,40.0,HENRI JOKIHARJU,8480035,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,ALEX TUCH,8477949,SAM CARRICK,8475842,EVAN BOUCHARD,8480803,STUART SKINNER,8479973,MATTIAS EKHOLM,8475218,CONNOR BROWN,8477015,MATTIAS JANMARK,8477406,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,DZ,2024-03-09
20232024,2023021009,EDM,2.0,2.0,BUF,3,17:27,1047.0,5on5,OZ,BUF,shot-on-goal,wrist,,8479420.0,,,78.0,-23.0,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,BOWEN BYRAM,8481524,DYLAN COZENS,8481528,ERIC ROBINSON,8480762,TAGE THOMPSON,8479420,CONNOR MCDAVID,8478402,STUART SKINNER,8479973,RYAN NUGENT-HOPKINS,8476454,ZACH HYMAN,8475786,VINCENT DESHARNAIS,8479576,DARNELL NURSE,8477498,0,0,6,6,5on5,5on5,0,0,0,0,Tie,EDM,5on5,DZ,2024-03-09
