season,game_id,away_team,away_score,home_score,home_team,period,time_elapsed,seconds_elapsed,strength,event_zone,team,event,type,description,p1_id,p2_id,p3_id,x_coords,y_coords,homeplayer1,homeplayer1_id,homeplayer2,homeplayer2_id,homeplayer3,homeplayer3_id,homeplayer4,homeplayer4_id,homeplayer5,homeplayer5_id,homeplayer6,homeplayer6_id,awayplayer1,awayplayer1_id,awayplayer2,awayplayer2_id,awayplayer3,awayplayer3_id,awayplayer4,awayplayer4_id,awayplayer5,awayplayer5_id,awayplayer6,awayplayer6_id,home_goalie_pulled,away_goalie_pulled,home_players,away_players,strength_mod,opp_strength_mod,goalie_pulled,opponent_goalie_pulled,g_dif,score_state,home_winning,opponent,opp_strength,opp_zone,date
20232024,2023020522,BUF,0.0,0.0,NYR,1,06:46,406.0,5on5,NZ,BUF,hit,,,8473446.0,8482157.0,,-24.0,-38.0,IGOR SHESTERKIN,8478048,JONNY BRODZINSKI,8477380,WILL CUYLLE,8482157,NICK BONINO,8474009,ADAM FOX,8479323,RYAN LINDGREN,8479324,ERIK JOHNSON,8473446,UKKO-PEKKA LUUKKONEN,8480045,JACK QUINN,8482097,DYLAN COZENS,8481528,RYAN JOHNSON,8481564,JJ PETERKA,8482175,0,0,6,6,5on5,5on5,0,0,0,0,Tie,NYR,5on5,NZ,2023-12-23
20232024,2023020522,BUF,0.0,0.0,NYR,1,06:50,410.0,5on5,DZ,BUF,takeaway,,,8482097.0,,,-47.0,-40.0,IGOR SHESTERKIN,8478048,JONNY BRODZINSKI,8477380,WILL CUYLLE,8482157,NICK BONINO,8474009,ADAM FOX,8479323,RYAN LINDGREN,8479324,ERIK JOHNSON,8473446,UKKO-PEKKA LUUKKONEN,8480045,JACK QUINN,8482097,DYLAN COZENS,8481528,RYAN JOHNSON,8481564,JJ PETERKA,8482175,0,0,6,6,5on5,5on5,0,0,0,0,Tie,NYR,5on5,OZ,2023-12-23
20232024,2023020522,BUF,0.0,0.0,NYR,1,06:57,417.0,5on5,OZ,BUF,missed-shot,tip-in,wide-right,8482097.0,,,84.0,-5.0,IGOR SHESTERKIN,8478048,JONNY BRODZINSKI,8477380,WILL CUYLLE,8482157,NICK BONINO,8474009,ADAM FOX,8479323,RYAN LINDGREN,8479324,ERIK JOHNSON,8473446,UKKO-PEKKA LUUKKONEN,8480045,JACK QUINN,8482097,DYLAN COZENS,8481528,RYAN JOHNSON,8481564,JJ PETERKA,8482175,0,0,6,6,5on5,5on5,0,0,0,0,Tie,NYR,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,0.0,NYR,1,07:19,439.0,5on5,OZ,NYR,goal,wrist,,8479324.0,8477380.0,8474009.0,-32.0,-11.0,IGOR SHESTERKIN,8478048,JONNY BRODZINSKI,8477380,WILL CUYLLE,8482157,NICK BONINO,8474009,ADAM FOX,8479323,RYAN LINDGREN,8479324,ERIK JOHNSON,8473446,UKKO-PEKKA LUUKKONEN,8480045,JACK QUINN,8482097,DYLAN COZENS,8481528,RYAN JOHNSON,8481564,JJ PETERKA,8482175,0,0,6,6,5on5,5on5,0,0,0,0,Tie,BUF,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,07:19,439.0,5on5,NZ,NYR,faceoff,,,8476459.0,8479999.0,,0.0,0.0,IGOR SHESTERKIN,8478048,JONNY BRODZINSKI,8477380,WILL CUYLLE,8482157,NICK BONINO,8474009,ADAM FOX,8479323,RYAN LINDGREN,8479324,ERIK JOHNSON,8473446,UKKO-PEKKA LUUKKONEN,8480045,JACK QUINN,8482097,DYLAN COZENS,8481528,RYAN JOHNSON,8481564,JJ PETERKA,8482175,0,0,6,6,5on5,5on5,0,0,1,1,1,BUF,5on5,NZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,07:46,466.0,5on5,OZ,BUF,takeaway,,,8479999.0,,,92.0,24.0,IGOR SHESTERKIN,8478048,MIKA ZIBANEJAD,8476459,CHRIS KREIDER,8475184,BLAKE WHEELER,8471218,ERIK GUSTAFSSON,8476979,BRADEN SCHNEIDER,8482073,JORDAN GREENWAY,8478413,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,ZACH BENSON,8484145,CONNOR CLIFTON,8477365,CASEY MITTELSTADT,8479999,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,08:31,511.0,5on5,DZ,BUF,hit,,,8480839.0,8476389.0,,-52.0,40.0,IGOR SHESTERKIN,8478048,VINCENT TROCHECK,8476389,K'ANDRE MILLER,8480817,JACOB TROUBA,8476885,ARTEMI PANARIN,8478550,ALEXIS LAFRENIÈRE,8482109,RASMUS DAHLIN,8480839,MATTIAS SAMUELSSON,8480807,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,PEYTON KREBS,8481522,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,OZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,08:38,518.0,5on5,OZ,NYR,shot-on-goal,wrist,,8476885.0,,,-27.0,34.0,IGOR SHESTERKIN,8478048,VINCENT TROCHECK,8476389,K'ANDRE MILLER,8480817,JACOB TROUBA,8476885,ARTEMI PANARIN,8478550,ALEXIS LAFRENIÈRE,8482109,RASMUS DAHLIN,8480839,MATTIAS SAMUELSSON,8480807,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,PEYTON KREBS,8481522,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,BUF,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,08:48,528.0,5on5,OZ,NYR,shot-on-goal,wrist,,8476389.0,,,-55.0,16.0,IGOR SHESTERKIN,8478048,VINCENT TROCHECK,8476389,K'ANDRE MILLER,8480817,JACOB TROUBA,8476885,ARTEMI PANARIN,8478550,ALEXIS LAFRENIÈRE,8482109,RASMUS DAHLIN,8480839,MATTIAS SAMUELSSON,8480807,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,PEYTON KREBS,8481522,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,BUF,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,08:51,531.0,5on5,,,stoppage,puck-in-netting,,,,,,,IGOR SHESTERKIN,8478048.0,VINCENT TROCHECK,8476389.0,K'ANDRE MILLER,8480817.0,JACOB TROUBA,8476885.0,ARTEMI PANARIN,8478550.0,ALEXIS LAFRENIÈRE,8482109.0,RASMUS DAHLIN,8480839.0,MATTIAS SAMUELSSON,8480807.0,KYLE OKPOSO,8473449.0,UKKO-PEKKA LUUKKONEN,8480045.0,PEYTON KREBS,8481522.0,VICTOR OLOFSSON,8478109.0,0,0,0,0,5on5,5on5,0,0,1,1,1,NYR,5on5,,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,08:51,531.0,5on5,OZ,NYR,faceoff,,,8476459.0,8481522.0,,-69.0,22.0,IGOR SHESTERKIN,8478048,VINCENT TROCHECK,8476389,K'ANDRE MILLER,8480817,JACOB TROUBA,8476885,ARTEMI PANARIN,8478550,ALEXIS LAFRENIÈRE,8482109,RASMUS DAHLIN,8480839,MATTIAS SAMUELSSON,8480807,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,PEYTON KREBS,8481522,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,BUF,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,09:04,544.0,5on5,DZ,BUF,hit,,,8477365.0,8482073.0,,-97.0,18.0,IGOR SHESTERKIN,8478048,MIKA ZIBANEJAD,8476459,CHRIS KREIDER,8475184,BLAKE WHEELER,8471218,ERIK GUSTAFSSON,8476979,BRADEN SCHNEIDER,8482073,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,PEYTON KREBS,8481522,CONNOR CLIFTON,8477365,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,OZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,09:25,565.0,5on5,OZ,BUF,shot-on-goal,wrist,,8473449.0,,,85.0,7.0,IGOR SHESTERKIN,8478048,MIKA ZIBANEJAD,8476459,CHRIS KREIDER,8475184,BLAKE WHEELER,8471218,ERIK GUSTAFSSON,8476979,BRADEN SCHNEIDER,8482073,MATTIAS SAMUELSSON,8480807,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,PEYTON KREBS,8481522,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,09:27,567.0,5on5,OZ,BUF,missed-shot,backhand,wide-right,8473449.0,,,79.0,-5.0,IGOR SHESTERKIN,8478048,MIKA ZIBANEJAD,8476459,CHRIS KREIDER,8475184,BLAKE WHEELER,8471218,ERIK GUSTAFSSON,8476979,BRADEN SCHNEIDER,8482073,MATTIAS SAMUELSSON,8480807,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,PEYTON KREBS,8481522,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,09:33,573.0,5on5,OZ,BUF,missed-shot,wrist,wide-left,8478109.0,,,34.0,27.0,IGOR SHESTERKIN,8478048,MIKA ZIBANEJAD,8476459,CHRIS KREIDER,8475184,BLAKE WHEELER,8471218,ERIK GUSTAFSSON,8476979,BRADEN SCHNEIDER,8482073,MATTIAS SAMUELSSON,8480807,KYLE OKPOSO,8473449,UKKO-PEKKA LUUKKONEN,8480045,OWEN POWER,8482671,PEYTON KREBS,8481522,VICTOR OLOFSSON,8478109,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,10:05,605.0,5on5,OZ,BUF,missed-shot,snap,hit-left-post,8479420.0,,,60.0,-21.0,IGOR SHESTERKIN,8478048,BARCLAY GOODROW,8476624,K'ANDRE MILLER,8480817,BLAKE WHEELER,8471218,JIMMY VESEY,8476918,BRADEN SCHNEIDER,8482073,MATTIAS SAMUELSSON,8480807,JEFF SKINNER,8475784,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,TAGE THOMPSON,8479420,ALEX TUCH,8477949,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,DZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,10:10,610.0,5on5,DZ,BUF,blocked-shot,blocked,,8480817.0,8475784.0,,65.0,22.0,IGOR SHESTERKIN,8478048,BARCLAY GOODROW,8476624,K'ANDRE MILLER,8480817,BLAKE WHEELER,8471218,JIMMY VESEY,8476918,BRADEN SCHNEIDER,8482073,MATTIAS SAMUELSSON,8480807,JEFF SKINNER,8475784,RASMUS DAHLIN,8480839,UKKO-PEKKA LUUKKONEN,8480045,TAGE THOMPSON,8479420,ALEX TUCH,8477949,0,0,6,6,5on5,5on5,0,0,1,1,1,NYR,5on5,OZ,2023-12-23
20232024,2023020522,BUF,0.0,1.0,NYR,1,10:50,650.0,5on5,,,stoppage,puck-in-netting,,,,,,,IGOR SHESTERKIN,8478048.0,BARCLAY GOODROW,8476624.0,K'ANDRE MILLER,8480817.0,BLAKE WHEELER,8471218.0,JIMMY VESEY,8476918.0,BRADEN SCHNEIDER,8482073.0,MATTIAS SAMUELSSON,8480807.0,JEFF SKINNER,8475784.0,RASMUS DAHLIN,8480839.0,UKKO-PEKKA LUUKKONEN,8480045.0,TAGE THOMPSON,8479420.0,ALEX TUCH,8477949.0,0,0,0,0,5on5,5on5,0,0,1,1,1,NYR,5on5,,2023-12-23
