game_id,team,player,number,pos,strength,shots_against,goals_against,xGoal,adsc_ag,hdsc_ag,ldsc_ag,mdsc_ag,adsc_g,hdsc_g,ldsc_g,mdsc_g,player_id
2015020001,MTL,Carey Price,31.0,G,5on4,4,1.0,0.24024020000000001,1.0,1.0,,1.0,,,,,8471679.0
2015020001,MTL,Carey Price,31.0,G,5on5,31,,2.00351701,10.0,8.0,7.0,4.0,,,,,8471679.0
2015020001,MTL,Carey Price,31.0,G,all,35,1.0,2.24375721,11.0,9.0,7.0,5.0,,,,,8471679.0
2015020001,TOR,Jonathan Bernier,45.0,G,4on5,1,,0.001,,,,,,,,,8473541.0
2015020001,TOR,Jonathan Bernier,45.0,G,5on5,25,2.0,1.28500795,8.0,2.0,6.0,9.0,1.0,1.0,,,8473541.0
2015020001,TOR,Jonathan Bernier,45.0,G,all,28,2.0,1.36708079,8.0,2.0,7.0,10.0,1.0,1.0,,,8473541.0
2015020001,TOR,Jonathan Bernier,45.0,G,other,2,,0.08107284000000001,,,1.0,1.0,,,,,8473541.0
2015020002,NYR,Henrik Lundqvist,30.0,G,5on4,3,,0.2307177,1.0,,,2.0,,,,,8468685.0
2015020002,NYR,Henrik Lundqvist,30.0,G,5on5,28,2.0,1.38490052,12.0,4.0,6.0,5.0,,2.0,,,8468685.0
2015020002,NYR,Henrik Lundqvist,30.0,G,all,31,2.0,1.61561822,13.0,4.0,6.0,7.0,,2.0,,,8468685.0
2015020002,CHI,Corey Crawford,50.0,G,5on5,27,3.0,1.80910974,12.0,6.0,4.0,5.0,2.0,1.0,,,8470645.0
2015020002,CHI,Corey Crawford,50.0,G,all,27,3.0,1.80910974,12.0,6.0,4.0,5.0,2.0,1.0,,,8470645.0
2015020003,VAN,Ryan Miller,30.0,G,5on4,2,,0.358253,,1.0,,1.0,,,,,8468011.0
2015020003,VAN,Ryan Miller,30.0,G,5on5,26,1.0,1.89601553,10.0,4.0,3.0,8.0,,1.0,,,8468011.0
2015020003,VAN,Ryan Miller,30.0,G,all,30,1.0,2.57263353,10.0,7.0,3.0,9.0,,1.0,,,8468011.0
